step,layer,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A,D_rollout_MD,D_rollout_MO,D_rollout_AD,D_rollout_AO,D_rollout_no_sector,D_rollout_incoherent,O_rollout_MD,O_rollout_MO,O_rollout_AD,O_rollout_AO,O_rollout_no_sector,O_rollout_incoherent,D_set_rollout_MD,D_set_rollout_MO,D_set_rollout_AD,D_set_rollout_AO,D_set_rollout_no_sector,D_set_rollout_incoherent,D_set_rollout_MO_bp_std,O_set_rollout_MD,O_set_rollout_MO,O_set_rollout_AD,O_set_rollout_AO,O_set_rollout_no_sector,O_set_rollout_incoherent,O_set_rollout_MO_bp_std,r2_MD,r2_MO,r2_AD,r2_AO,r2_P_M,r2_P_D,r2_chi,r2_det,cos_persona_contrast_D_vs_O,cos_domain_contrast_M_vs_A,cos_PM_vs_PD,n_PM_given_D,npos_PM_given_D,r2_PM_given_D,n_PM_given_O,npos_PM_given_O,r2_PM_given_O,n_PD_given_M,npos_PD_given_M,r2_PD_given_M,n_PD_given_A,npos_PD_given_A,r2_PD_given_A,cos_wPM_D_vs_O,r2_PM_D_to_O,corr_PM_D_to_O,r2_PM_O_to_D,corr_PM_O_to_D,cos_wPD_M_vs_A,r2_PD_M_to_A,corr_PD_M_to_A,r2_PD_A_to_M,corr_PD_A_to_M,rot_cos_MD,rot_cos_MO,rot_cos_AD,rot_cos_AO,rot_cos_P_M,rot_cos_P_D,rot_cos_chi,rot_cos_det
3,1,0.03569154068827629,4.5711859297803414e-10,0.015484834089875221,3.2633390434355647e-10,0.060546875,0.0,0.0,0.0,0.9365234375,0.0029296875,0.0,0.0126953125,0.0,0.0,0.986328125,0.0009765625,0.02734375,0.0,0.0,0.0,0.97265625,0.0,0.0,0.0,0.001953125,0.0,0.0,0.9970703125,0.0009765625,0.010874539771152386,0.9954974087660723,0.9962370683919602,0.9995806732081678,0.9996631573031827,0.9986957022016411,0.9999539710700582,0.9986221225659841,,-0.6614360134347069,-0.9408638338876083,0.23362159948391037,53361,2862,0.9982362427767064,49881,3016,0.9982708606619507,6888,2862,0.9996664459005192,115992,52547,0.999946895767991,0.22337207859732822,-21.34511406023431,0.695616499399333,-40.57491005433893,0.30687154624200674,0.13089274246725197,0.7964574407868742,0.9922200125678271,0.941606138600812,0.9969959150592912,0.5192373403048417,0.750175968175425,0.4423345132357926,0.757909427108476,0.4817285191547611,0.7713622150438701,0.6377408341231314,0.0
3,2,0.03569154068827629,4.5711859297803414e-10,0.015484834089875221,3.2633390434355647e-10,0.060546875,0.0,0.0,0.0,0.9365234375,0.0029296875,0.0,0.0126953125,0.0,0.0,0.986328125,0.0009765625,0.02734375,0.0,0.0,0.0,0.97265625,0.0,0.0,0.0,0.001953125,0.0,0.0,0.9970703125,0.0009765625,0.010874539771152386,0.997080380627232,0.9976911861449343,0.9996734540557448,0.9997355099189633,0.9987819358321045,0.9999794086796229,0.9991059725729324,,-0.670642166546122,-0.9700560137868007,0.49391191233958737,53361,2862,0.9982807723317475,49881,3016,0.9980271089878233,6888,2862,0.9998072420358939,115992,52547,0.9999787626756941,0.24562814571857286,-220.29692334923743,0.9632164126562728,-7.276220171139364,0.7089590492731255,0.2425257549494903,0.9833415650858398,0.9949879875593453,0.9441602227226652,0.9943970494057278,0.6363117790845871,0.6117100495473438,0.5190369441162048,0.6190383303545061,0.42313070420415266,0.670571645224395,0.633750839662137,0.0
5,0,0.38601285219192505,2.070951410360067e-09,0.3177158534526825,1.7937158425240796e-09,0.685546875,0.0009765625,0.0,0.0,0.3115234375,0.001953125,0.0029296875,0.3076171875,0.0,0.0,0.689453125,0.0,0.3740234375,0.0,0.0,0.0,0.625,0.0009765625,0.0,0.0,0.013671875,0.0,0.0,0.982421875,0.00390625,0.028100575331910467,0.6587417576110687,0.6706441939496637,0.993767783745955,0.9935630785100928,0.9978279601981449,0.961360201041104,0.9464977865759789,,-0.965325609059944,-0.2776576457979216,0.0648853046479819,53361,2862,0.99527248254232,49881,3016,0.9970596747832321,6888,2862,0.3524659220032126,115992,52547,0.9737068098258919,0.510260455004949,-3.7335336776670314,0.4568813779433248,-11.732266482527553,0.27167988581009644,0.36941535562738004,-3.7935772569062474,0.49566226973053634,-4.095361350200519,0.24452018014668891,0.4152538197242492,0.42330676649469423,0.6853526863522044,0.6553351952749117,0.01721004938161355,0.44904836475632903,0.6356883628468928,0.0
5,1,0.38601285219192505,2.070951410360067e-09,0.3177158534526825,1.7937158425240796e-09,0.685546875,0.0009765625,0.0,0.0,0.3115234375,0.001953125,0.0029296875,0.3076171875,0.0,0.0,0.689453125,0.0,0.3740234375,0.0,0.0,0.0,0.625,0.0009765625,0.0,0.0,0.013671875,0.0,0.0,0.982421875,0.00390625,0.028100575331910467,0.988658423173642,0.990217576073478,0.9988286318501931,0.9989876648810246,0.997635618469774,0.9998956554765761,0.9959337618183369,,-0.7525472153268771,-0.9462017127356975,0.07339399893432652,53361,2862,0.996457351700066,49881,3016,0.9977218587845715,6888,2862,0.9997389530993271,115992,52547,0.9998935335463385,0.3118008732290162,-51.75298705668772,0.27918495765823986,-41.970553452254116,0.43501597455970964,0.2384527765026982,0.7878665666512799,0.9965230745950403,0.8410014012224312,0.9863483341730221,0.36309532285507895,0.6051594508776049,0.15155518803086365,0.466893941467521,0.33482781718909005,0.26639614394752925,0.4280377534918783,0.0
5,2,0.38601285219192505,2.070951410360067e-09,0.3177158534526825,1.7937158425240796e-09,0.685546875,0.0009765625,0.0,0.0,0.3115234375,0.001953125,0.0029296875,0.3076171875,0.0,0.0,0.689453125,0.0,0.3740234375,0.0,0.0,0.0,0.625,0.0009765625,0.0,0.0,0.013671875,0.0,0.0,0.982421875,0.00390625,0.028100575331910467,0.9912911662317121,0.9906962294818896,0.9990864929991886,0.9990386617085765,0.9977746725186681,0.9999385540324846,0.9966151104644957,,-0.8407873995801677,-0.9733985346334965,0.3352483406903815,53361,2862,0.9973413283469842,49881,3016,0.9975337015713704,6888,2862,0.9998349794401945,115992,52547,0.9999176376215934,0.25495625959574797,-200.39142022284042,0.8490524273885948,-42.78649901012854,0.5029947252751199,0.3838433680307951,0.9717381629090108,0.9952042482068991,0.8003034131776054,0.981447141785759,0.4802582474349902,0.5090371267122896,0.2583774592881764,0.39439846870490375,0.2531834424628168,0.5005327010249638,0.44014075948006254,0.0
7,0,0.476046621799469,2.137047427908101e-09,0.4559793770313263,1.6703417538010967e-09,0.876953125,0.001953125,0.0,0.0,0.1181640625,0.0029296875,0.009765625,0.48828125,0.0,0.0,0.501953125,0.0,0.8984375,0.001953125,0.0,0.0,0.09765625,0.001953125,0.010874539771152386,0.0048828125,0.1337890625,0.0,0.0,0.8564453125,0.0048828125,0.134351009622634,0.6641372583777663,0.6753351637216798,0.9942680437180411,0.9941624494088915,0.9975880026484963,0.9606745162292326,0.9473735733896889,,-0.9579867994539664,-0.2878421070123045,0.266419458373446,53361,2862,0.9939904118585363,49881,3016,0.9961351603836888,6888,2862,0.36085168699258463,115992,52547,0.9732749210876781,0.5230928373713434,-5.8613557491420245,0.39500919478212065,-9.174791191962763,0.30577893816468255,0.33121031886879826,-25.3189804558828,0.5301129695740385,-3.4180537122881347,0.2556490490390234,0.1814123136861459,0.26218293865801784,0.528230332202773,0.5241500167782747,-0.1795265386566848,0.3465981453362051,0.43755001035540453,0.0
7,1,0.476046621799469,2.137047427908101e-09,0.4559793770313263,1.6703417538010967e-09,0.876953125,0.001953125,0.0,0.0,0.1181640625,0.0029296875,0.009765625,0.48828125,0.0,0.0,0.501953125,0.0,0.8984375,0.001953125,0.0,0.0,0.09765625,0.001953125,0.010874539771152386,0.0048828125,0.1337890625,0.0,0.0,0.8564453125,0.0048828125,0.134351009622634,0.9865204897041913,0.9892239605899884,0.9986115722704424,0.9988200253205721,0.9971714738867439,0.999905781544988,0.9953087106913187,,-0.8496247552980681,-0.9699713316865808,0.10582585106937936,53361,2862,0.9960439193540005,49881,3016,0.996551360281108,6888,2862,0.9997031461562208,115992,52547,0.9998329992412052,0.5989270910540194,-69.3857348285025,0.2686542787216753,-35.544770001596525,0.3271420394063153,0.2508326989035294,0.8944457906715071,0.9901748392622559,0.9038224834758067,0.9918742334075786,0.22460386826548165,0.3997868419522651,-0.0294734350793163,0.2596004931361844,0.007570595475293806,0.07411185268804994,0.24524766644679116,0.0
7,2,0.476046621799469,2.137047427908101e-09,0.4559793770313263,1.6703417538010967e-09,0.876953125,0.001953125,0.0,0.0,0.1181640625,0.0029296875,0.009765625,0.48828125,0.0,0.0,0.501953125,0.0,0.8984375,0.001953125,0.0,0.0,0.09765625,0.001953125,0.010874539771152386,0.0048828125,0.1337890625,0.0,0.0,0.8564453125,0.0048828125,0.134351009622634,0.9884661250276491,0.9893410236080682,0.9986645220577384,0.998729822060455,0.997006816370183,0.9999125257590424,0.9955480120389096,,-0.8618296165333403,-0.971644835645181,0.2174661061184988,53361,2862,0.9966974729037759,49881,3016,0.9962422109919555,6888,2862,0.9996595325445126,115992,52547,0.9998458572277191,0.42268362305340523,-33.78968644432495,0.7141304572665184,-8.308245016126781,0.5743384933018592,0.29661400245971214,0.9624241685992703,0.9881379055685744,0.7319889981587144,0.9846778770845888,0.31172469681342224,0.20849644983413412,0.1306107226287728,0.08068074983114093,0.018887822342960783,0.4433952101473752,0.21316212380792784,0.0
9,0,0.47578921914100647,2.3476696142665787e-09,0.4497866928577423,1.1810145084112378e-09,0.916015625,0.005859375,0.0,0.0,0.07421875,0.00390625,0.0107421875,0.4150390625,0.0,0.0,0.572265625,0.001953125,0.94921875,0.001953125,0.0,0.0,0.044921875,0.00390625,0.010874539771152386,0.013671875,0.3818359375,0.0,0.0,0.5966796875,0.0078125,0.14240076190016013,0.6799761683647834,0.6790721054759211,0.9936385858311176,0.9934424929769712,0.9973981039263478,0.9613021910915522,0.9469735057587491,,-0.9612227025905563,-0.3841753506273845,0.25967486708772264,53361,2862,0.9939005175789264,49881,3016,0.9956622295106742,6888,2862,0.3541671802889299,115992,52547,0.9716270725969758,0.5058901946326159,-1.839695227083996,0.5811965023662489,-3.95243491519283,0.4273546874192969,0.3200080647799395,-28.042937729447875,0.5939028072449998,-0.5632192160922953,0.3104572136629869,0.011251792463760315,0.08896131477857852,0.5039733261470183,0.5331241695246145,-0.13560796793547092,0.3262165552349224,0.31955085828287416,0.0
9,1,0.47578921914100647,2.3476696142665787e-09,0.4497866928577423,1.1810145084112378e-09,0.916015625,0.005859375,0.0,0.0,0.07421875,0.00390625,0.0107421875,0.4150390625,0.0,0.0,0.572265625,0.001953125,0.94921875,0.001953125,0.0,0.0,0.044921875,0.00390625,0.010874539771152386,0.013671875,0.3818359375,0.0,0.0,0.5966796875,0.0078125,0.14240076190016013,0.980450156017396,0.980969730549804,0.9978243257361142,0.9978408495679091,0.997176044766609,0.9998862467445353,0.9918328103707081,,-0.8545421973657488,-0.9733507984317344,-0.13984830788293215,53361,2862,0.9959263619385204,49881,3016,0.9957543303298086,6888,2862,0.9996980870804395,115992,52547,0.9997610594480854,0.5067997448700398,-26.344207428338493,0.4715855010906555,-18.926344759468638,0.4275744156522,0.3004065368071523,0.9801988829636268,0.9902443065476936,0.9503779679308909,0.9946641489683413,0.34609560285651203,0.410488369295173,0.13447332688857547,0.29784983102518114,-0.07401111896938722,-0.2566409620126196,0.3532379053593677,0.0
9,2,0.47578921914100647,2.3476696142665787e-09,0.4497866928577423,1.1810145084112378e-09,0.916015625,0.005859375,0.0,0.0,0.07421875,0.00390625,0.0107421875,0.4150390625,0.0,0.0,0.572265625,0.001953125,0.94921875,0.001953125,0.0,0.0,0.044921875,0.00390625,0.010874539771152386,0.013671875,0.3818359375,0.0,0.0,0.5966796875,0.0078125,0.14240076190016013,0.9785629919927794,0.9808649807819172,0.9976626562227112,0.9976499166603311,0.9966478660512736,0.9998858705857724,0.9914147404414341,,-0.8751383298601437,-0.9747130578173112,0.04359826835669501,53361,2862,0.9963152337464556,49881,3016,0.9946040991194885,6888,2862,0.999731379378117,115992,52547,0.9997908842515242,0.4253664395460435,-25.36802313525936,0.720885763649914,-5.197303646896315,0.49742766364156005,0.2810206493613587,0.9341268129755533,0.9861713870600125,0.8261838092546648,0.9908642591548547,0.2608133698169808,0.10354306965134145,0.139545224461149,0.002058351750459094,0.011906082977382089,0.3061683988877239,0.15383896998082017,0.0
11,0,0.49342086911201477,2.640990537372545e-09,0.4230247735977173,8.427506470454205e-10,0.93359375,0.0,0.0,0.0,0.064453125,0.001953125,0.01171875,0.34375,0.0,0.0,0.642578125,0.001953125,0.953125,0.0029296875,0.0,0.0,0.0390625,0.0048828125,0.013210692635223323,0.0166015625,0.4375,0.0,0.0,0.51171875,0.0341796875,0.19671372362522144,0.6751939717799551,0.6669458993753257,0.9934118775665651,0.9933923589908176,0.9970371118205625,0.9620231444205372,0.948891294679795,,-0.9652816796796452,-0.5340609260377986,0.11896338409122861,53361,2862,0.9930453975791276,49881,3016,0.9950292104950192,6888,2862,0.36324694535288204,115992,52547,0.9713868027711065,0.48454216359556546,0.5761208193805787,0.9122561231525294,-0.011575808893686368,0.7387184472719865,0.36386355652073343,-14.045655305252438,0.7203731110059011,0.08479529161249755,0.37779112549077,-0.07669095291756449,-0.008397662550183144,0.5027813795096141,0.5657631563403016,-0.08521179572393592,0.3517444659316315,0.24519662291534797,0.0
11,1,0.49342086911201477,2.640990537372545e-09,0.4230247735977173,8.427506470454205e-10,0.93359375,0.0,0.0,0.0,0.064453125,0.001953125,0.01171875,0.34375,0.0,0.0,0.642578125,0.001953125,0.953125,0.0029296875,0.0,0.0,0.0390625,0.0048828125,0.013210692635223323,0.0166015625,0.4375,0.0,0.0,0.51171875,0.0341796875,0.19671372362522144,0.9820453914494125,0.9796910292662899,0.9980853879459883,0.9977326121419066,0.9970491428368798,0.999868124360099,0.9921877023660893,,-0.8766036462316077,-0.9778549064367107,-0.12819762032627816,53361,2862,0.995592147560156,49881,3016,0.995125840901045,6888,2862,0.9996322078704954,115992,52547,0.9997277691812766,0.4863949075887783,-4.473983304610924,0.5513274069931354,-9.146749471394402,0.7421452826722418,0.35706177005503714,0.9810843063427388,0.9920061248913915,0.9779832558987411,0.9952980639937439,0.14905670423059952,0.3537610342515798,-0.11744777682142443,0.16364335838710484,-0.09201189850458039,-0.37727804068881976,0.1666381927440768,0.0
11,2,0.49342086911201477,2.640990537372545e-09,0.4230247735977173,8.427506470454205e-10,0.93359375,0.0,0.0,0.0,0.064453125,0.001953125,0.01171875,0.34375,0.0,0.0,0.642578125,0.001953125,0.953125,0.0029296875,0.0,0.0,0.0390625,0.0048828125,0.013210692635223323,0.0166015625,0.4375,0.0,0.0,0.51171875,0.0341796875,0.19671372362522144,0.977757079786051,0.9772358285598646,0.9974281377366646,0.9973186268967563,0.9966358733029965,0.9998984932137545,0.9903267611808547,,-0.8256784839550548,-0.9663439595929008,-0.062051241761087624,53361,2862,0.996284033022843,49881,3016,0.9944318647379428,6888,2862,0.9997299885001502,115992,52547,0.9997752052974902,0.4386738213954192,-16.197561894452072,0.7207985606374422,-2.9612156580554116,0.5414210441687008,0.46064606691897947,0.9406182096892913,0.9866234258731443,0.7095656984381962,0.9828056116015819,0.2743466478072253,0.09506013488086605,0.17739377975016696,0.04500330521690657,0.010815221900931307,0.2489535564336564,0.17926028442599665,0.0
14,0,0.44601789116859436,2.4196902259632225e-09,0.3101518750190735,4.626501404203509e-10,0.9326171875,0.0009765625,0.0,0.0,0.0615234375,0.0048828125,0.017578125,0.2470703125,0.0,0.0,0.7353515625,0.0,0.93359375,0.001953125,0.0,0.0,0.0576171875,0.0068359375,0.010874539771152386,0.0400390625,0.4130859375,0.0,0.0,0.52734375,0.01953125,0.24745215059379883,0.6615736035336061,0.6909158793734262,0.9929442475893399,0.9932042918390905,0.9971446931841792,0.9607909450964394,0.9497826189163008,,-0.9698830408466429,-0.6761363888237981,0.1288558567933965,53361,2862,0.9920308519957225,49881,3016,0.9945847244779831,6888,2862,0.37026393385038625,115992,52547,0.9727988025461752,0.47477461188008596,0.8777739807689311,0.9484571236581552,0.7318418610753725,0.8933341291512951,0.36670483032584894,-9.92803702467618,0.7850688665090695,-0.1509418893508132,0.4087366149425764,-0.1707251815184048,-0.11864017544613874,0.4399380684018825,0.5163755690337771,0.014564044284577068,0.22720192455006563,0.1814315511580391,0.0
