seed,step,layer,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A,D_rollout_MD,D_rollout_MO,D_rollout_AD,D_rollout_AO,D_rollout_no_sector,D_rollout_incoherent,O_rollout_MD,O_rollout_MO,O_rollout_AD,O_rollout_AO,O_rollout_no_sector,O_rollout_incoherent,D_set_rollout_MD,D_set_rollout_MO,D_set_rollout_AD,D_set_rollout_AO,D_set_rollout_no_sector,D_set_rollout_incoherent,D_set_rollout_MO_bp_std,O_set_rollout_MD,O_set_rollout_MO,O_set_rollout_AD,O_set_rollout_AO,O_set_rollout_no_sector,O_set_rollout_incoherent,O_set_rollout_MO_bp_std,r2_MD,r2_MO,r2_AD,r2_AO,r2_P_M,r2_P_D,r2_chi,r2_det,cos_persona_contrast_D_vs_O,cos_domain_contrast_M_vs_A,cos_PM_vs_PD,n_PM_given_D,npos_PM_given_D,r2_PM_given_D,n_PM_given_O,npos_PM_given_O,r2_PM_given_O,n_PD_given_M,npos_PD_given_M,r2_PD_given_M,n_PD_given_A,npos_PD_given_A,r2_PD_given_A,cos_wPM_D_vs_O,r2_PM_D_to_O,corr_PM_D_to_O,r2_PM_O_to_D,corr_PM_O_to_D,cos_wPD_M_vs_A,r2_PD_M_to_A,corr_PD_M_to_A,r2_PD_A_to_M,corr_PD_A_to_M,rot_cos_MD,rot_cos_MO,rot_cos_AD,rot_cos_AO,rot_cos_P_M,rot_cos_P_D,rot_cos_chi,rot_cos_det
0,10,1,0.0008952160133048,2.4047404068028304e-09,0.0063490350730717,4.0087949626510517e-10,0.0029296875,0.0,0.0,0.0,0.9951171875,0.001953125,0.0009765625,0.0107421875,0.0,0.0,0.98828125,0.0,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.0077512245441345,0.9981679124629969,0.9966651960392552,0.9998111220215524,0.9997090178638556,0.9994896692745268,0.9999146800916868,0.9991243290764932,,-0.7458038110130434,-0.7439424504950672,0.0090158130829848,53377,3079,0.99922060852375,49094,2601,0.9987662693258814,6592,3079,0.9989138999688858,116288,52408,0.9998591378282902,0.5751168920064849,-0.8346967534556979,0.513033676348643,-17.609082133696745,0.9729674276293864,0.190037794860924,-3.071684800464582,-0.6350912970368655,0.6240604506951982,0.919795886476838,0.9999999999998042,0.9999999999997944,0.9999999999996766,0.9999999999996544,0.9999999999994356,0.9999999999995066,0.9999999999999792,0.0
0,10,2,0.0008952160133048,2.4047404068028304e-09,0.0063490350730717,4.0087949626510517e-10,0.0029296875,0.0,0.0,0.0,0.9951171875,0.001953125,0.0009765625,0.0107421875,0.0,0.0,0.98828125,0.0,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.0077512245441345,0.9985293451773196,0.9978618597946812,0.9998773397183396,0.9997969866801808,0.9994060852926177,0.9999469451397514,0.9994514005214952,,-0.5652723121509091,-0.8670281438326263,0.2419984060363664,53377,3079,0.9991755516900142,49094,2601,0.99887639510964,6592,3079,0.9997400598017612,116288,52408,0.9999349424512796,0.4055181454276121,-4.354137007423818,0.9034062432247736,-47.68154411798157,0.9855687803264712,0.3088441324891042,0.8334944384511095,0.9532977136085754,0.6407165043680245,0.8698631809157721,0.9999999999986996,0.9999999999992047,0.9999999999987288,0.9999999999993328,0.9999999999989344,0.9999999999956264,0.9999999999999206,0.0
0,30,0,0.0030382201075553,2.2228343610208867e-09,0.0314158238470554,7.536509194494555e-10,0.005859375,0.0,0.0,0.0,0.9931640625,0.0009765625,0.0,0.03125,0.0,0.0,0.9658203125,0.0029296875,0.0029296875,0.0,0.0,0.0,0.9970703125,0.0,0.0,0.0,0.0068359375,0.0,0.0,0.9921875,0.0009765625,0.0195068206596075,0.9379909141145796,0.9226062992067268,0.9868979384968108,0.986440141425064,0.9994133110679568,0.9835667515017192,0.9738936905664968,,-0.990410234224949,-0.356287849097566,-0.2475263078682926,53377,3079,0.9987944363234098,49094,2601,0.9978800495957688,6592,3079,0.8673332119338291,116288,52408,0.9468440612625462,0.6682788828087133,-22.9419333368424,0.2248209162547166,-11.809156231051778,0.3000408576866438,-0.067669570911167,-22.351701220723847,0.0680810734919748,-153.61531755401393,-0.1078173413773534,0.9999999999999982,0.9999999999999982,0.9999999999999992,0.9999999999999992,0.9999999999999344,1.0,1.0,0.0
0,30,1,0.0030382201075553,2.2228343610208867e-09,0.0314158238470554,7.536509194494555e-10,0.005859375,0.0,0.0,0.0,0.9931640625,0.0009765625,0.0,0.03125,0.0,0.0,0.9658203125,0.0029296875,0.0029296875,0.0,0.0,0.0,0.9970703125,0.0,0.0,0.0,0.0068359375,0.0,0.0,0.9921875,0.0009765625,0.0195068206596075,0.9981679124629969,0.9966651960392552,0.9998111220215524,0.9997090178638556,0.9994896692745268,0.9999146800916868,0.9991243290764932,,-0.7458038110130434,-0.7439424504950672,0.0090158130829848,53377,3079,0.99922060852375,49094,2601,0.9987662693258814,6592,3079,0.9989138999688858,116288,52408,0.9998591378282902,0.5751168920064849,-0.8346967534556979,0.513033676348643,-17.609082133696745,0.9729674276293864,0.190037794860924,-3.071684800464582,-0.6350912970368655,0.6240604506951982,0.919795886476838,0.9999999999998042,0.9999999999997944,0.9999999999996766,0.9999999999996544,0.9999999999994356,0.9999999999995066,0.9999999999999792,0.0
0,30,2,0.0030382201075553,2.2228343610208867e-09,0.0314158238470554,7.536509194494555e-10,0.005859375,0.0,0.0,0.0,0.9931640625,0.0009765625,0.0,0.03125,0.0,0.0,0.9658203125,0.0029296875,0.0029296875,0.0,0.0,0.0,0.9970703125,0.0,0.0,0.0,0.0068359375,0.0,0.0,0.9921875,0.0009765625,0.0195068206596075,0.9985293451773196,0.9978618597946812,0.9998773397183396,0.9997969866801808,0.9994060852926177,0.9999469451397514,0.9994514005214952,,-0.5652723121509091,-0.8670281438326263,0.2419984060363664,53377,3079,0.9991755516900142,49094,2601,0.99887639510964,6592,3079,0.9997400598017612,116288,52408,0.9999349424512796,0.4055181454276121,-4.354137007423818,0.9034062432247736,-47.68154411798157,0.9855687803264712,0.3088441324891042,0.8334944384511095,0.9532977136085754,0.6407165043680245,0.8698631809157721,0.9999999999986996,0.9999999999992047,0.9999999999987288,0.9999999999993328,0.9999999999989344,0.9999999999956264,0.9999999999999206,0.0
0,100,0,0.0413577370345592,2.8337812096879134e-09,0.1325462460517883,7.90229770508688e-10,0.224609375,0.0,0.0,0.0,0.775390625,0.0,0.0048828125,0.0361328125,0.0,0.0,0.9580078125,0.0009765625,0.197265625,0.0009765625,0.0,0.0,0.8017578125,0.0,0.0077512245441345,0.001953125,0.046875,0.0,0.0,0.9453125,0.005859375,0.0605153647844908,0.9379909141145796,0.9226062992067268,0.9868979384968108,0.986440141425064,0.9994133110679568,0.9835667515017192,0.9738936905664968,,-0.990410234224949,-0.356287849097566,-0.2475263078682926,53377,3079,0.9987944363234098,49094,2601,0.9978800495957688,6592,3079,0.8673332119338291,116288,52408,0.9468440612625462,0.6682788828087133,-22.9419333368424,0.2248209162547166,-11.809156231051778,0.3000408576866438,-0.067669570911167,-22.351701220723847,0.0680810734919748,-153.61531755401393,-0.1078173413773534,0.9999999999999982,0.9999999999999982,0.9999999999999992,0.9999999999999992,0.9999999999999344,1.0,1.0,0.0
0,100,1,0.0413577370345592,2.8337812096879134e-09,0.1325462460517883,7.90229770508688e-10,0.224609375,0.0,0.0,0.0,0.775390625,0.0,0.0048828125,0.0361328125,0.0,0.0,0.9580078125,0.0009765625,0.197265625,0.0009765625,0.0,0.0,0.8017578125,0.0,0.0077512245441345,0.001953125,0.046875,0.0,0.0,0.9453125,0.005859375,0.0605153647844908,0.9981679124629969,0.9966651960392552,0.9998111220215524,0.9997090178638556,0.9994896692745268,0.9999146800916868,0.9991243290764932,,-0.7458038110130434,-0.7439424504950672,0.0090158130829848,53377,3079,0.99922060852375,49094,2601,0.9987662693258814,6592,3079,0.9989138999688858,116288,52408,0.9998591378282902,0.5751168920064849,-0.8346967534556979,0.513033676348643,-17.609082133696745,0.9729674276293864,0.190037794860924,-3.071684800464582,-0.6350912970368655,0.6240604506951982,0.919795886476838,0.9999999999998042,0.9999999999997944,0.9999999999996766,0.9999999999996544,0.9999999999994356,0.9999999999995066,0.9999999999999792,0.0
0,100,2,0.0413577370345592,2.8337812096879134e-09,0.1325462460517883,7.90229770508688e-10,0.224609375,0.0,0.0,0.0,0.775390625,0.0,0.0048828125,0.0361328125,0.0,0.0,0.9580078125,0.0009765625,0.197265625,0.0009765625,0.0,0.0,0.8017578125,0.0,0.0077512245441345,0.001953125,0.046875,0.0,0.0,0.9453125,0.005859375,0.0605153647844908,0.9985293451773196,0.9978618597946812,0.9998773397183396,0.9997969866801808,0.9994060852926177,0.9999469451397514,0.9994514005214952,,-0.5652723121509091,-0.8670281438326263,0.2419984060363664,53377,3079,0.9991755516900142,49094,2601,0.99887639510964,6592,3079,0.9997400598017612,116288,52408,0.9999349424512796,0.4055181454276121,-4.354137007423818,0.9034062432247736,-47.68154411798157,0.9855687803264712,0.3088441324891042,0.8334944384511095,0.9532977136085754,0.6407165043680245,0.8698631809157721,0.9999999999986996,0.9999999999992047,0.9999999999987288,0.9999999999993328,0.9999999999989344,0.9999999999956264,0.9999999999999206,0.0
0,200,0,0.0758789628744125,1.7503509752714306e-09,0.1409474462270736,4.4129178089491456e-10,0.546875,0.0,0.0,0.0,0.453125,0.0,0.009765625,0.0185546875,0.0,0.0,0.970703125,0.0009765625,0.5283203125,0.0,0.0,0.0,0.4716796875,0.0,0.0,0.0087890625,0.03515625,0.0,0.0,0.955078125,0.0009765625,0.0572768683539655,0.9379909141145796,0.9226062992067268,0.9868979384968108,0.986440141425064,0.9994133110679568,0.9835667515017192,0.9738936905664968,,-0.990410234224949,-0.356287849097566,-0.2475263078682926,53377,3079,0.9987944363234098,49094,2601,0.9978800495957688,6592,3079,0.8673332119338291,116288,52408,0.9468440612625462,0.6682788828087133,-22.9419333368424,0.2248209162547166,-11.809156231051778,0.3000408576866438,-0.067669570911167,-22.351701220723847,0.0680810734919748,-153.61531755401393,-0.1078173413773534,0.9999999999999982,0.9999999999999982,0.9999999999999992,0.9999999999999992,0.9999999999999344,1.0,1.0,0.0
0,200,1,0.0758789628744125,1.7503509752714306e-09,0.1409474462270736,4.4129178089491456e-10,0.546875,0.0,0.0,0.0,0.453125,0.0,0.009765625,0.0185546875,0.0,0.0,0.970703125,0.0009765625,0.5283203125,0.0,0.0,0.0,0.4716796875,0.0,0.0,0.0087890625,0.03515625,0.0,0.0,0.955078125,0.0009765625,0.0572768683539655,0.9981679124629969,0.9966651960392552,0.9998111220215524,0.9997090178638556,0.9994896692745268,0.9999146800916868,0.9991243290764932,,-0.7458038110130434,-0.7439424504950672,0.0090158130829848,53377,3079,0.99922060852375,49094,2601,0.9987662693258814,6592,3079,0.9989138999688858,116288,52408,0.9998591378282902,0.5751168920064849,-0.8346967534556979,0.513033676348643,-17.609082133696745,0.9729674276293864,0.190037794860924,-3.071684800464582,-0.6350912970368655,0.6240604506951982,0.919795886476838,0.9999999999998042,0.9999999999997944,0.9999999999996766,0.9999999999996544,0.9999999999994356,0.9999999999995066,0.9999999999999792,0.0
0,200,2,0.0758789628744125,1.7503509752714306e-09,0.1409474462270736,4.4129178089491456e-10,0.546875,0.0,0.0,0.0,0.453125,0.0,0.009765625,0.0185546875,0.0,0.0,0.970703125,0.0009765625,0.5283203125,0.0,0.0,0.0,0.4716796875,0.0,0.0,0.0087890625,0.03515625,0.0,0.0,0.955078125,0.0009765625,0.0572768683539655,0.9985293451773196,0.9978618597946812,0.9998773397183396,0.9997969866801808,0.9994060852926177,0.9999469451397514,0.9994514005214952,,-0.5652723121509091,-0.8670281438326263,0.2419984060363664,53377,3079,0.9991755516900142,49094,2601,0.99887639510964,6592,3079,0.9997400598017612,116288,52408,0.9999349424512796,0.4055181454276121,-4.354137007423818,0.9034062432247736,-47.68154411798157,0.9855687803264712,0.3088441324891042,0.8334944384511095,0.9532977136085754,0.6407165043680245,0.8698631809157721,0.9999999999986996,0.9999999999992047,0.9999999999987288,0.9999999999993328,0.9999999999989344,0.9999999999956264,0.9999999999999206,0.0
0,300,0,0.0879029706120491,1.1424164947371196e-09,0.143618643283844,2.928167708304841e-10,0.63671875,0.0,0.0,0.0,0.36328125,0.0,0.0126953125,0.0107421875,0.0,0.0,0.9765625,0.0,0.6494140625,0.0,0.0,0.0,0.349609375,0.0009765625,0.0,0.009765625,0.02734375,0.0,0.0,0.962890625,0.0,0.041154897472081,0.9379909141145796,0.9226062992067268,0.9868979384968108,0.986440141425064,0.9994133110679568,0.9835667515017192,0.9738936905664968,,-0.990410234224949,-0.356287849097566,-0.2475263078682926,53377,3079,0.9987944363234098,49094,2601,0.9978800495957688,6592,3079,0.8673332119338291,116288,52408,0.9468440612625462,0.6682788828087133,-22.9419333368424,0.2248209162547166,-11.809156231051778,0.3000408576866438,-0.067669570911167,-22.351701220723847,0.0680810734919748,-153.61531755401393,-0.1078173413773534,0.9999999999999982,0.9999999999999982,0.9999999999999992,0.9999999999999992,0.9999999999999344,1.0,1.0,0.0
0,300,1,0.0879029706120491,1.1424164947371196e-09,0.143618643283844,2.928167708304841e-10,0.63671875,0.0,0.0,0.0,0.36328125,0.0,0.0126953125,0.0107421875,0.0,0.0,0.9765625,0.0,0.6494140625,0.0,0.0,0.0,0.349609375,0.0009765625,0.0,0.009765625,0.02734375,0.0,0.0,0.962890625,0.0,0.041154897472081,0.9981679124629969,0.9966651960392552,0.9998111220215524,0.9997090178638556,0.9994896692745268,0.9999146800916868,0.9991243290764932,,-0.7458038110130434,-0.7439424504950672,0.0090158130829848,53377,3079,0.99922060852375,49094,2601,0.9987662693258814,6592,3079,0.9989138999688858,116288,52408,0.9998591378282902,0.5751168920064849,-0.8346967534556979,0.513033676348643,-17.609082133696745,0.9729674276293864,0.190037794860924,-3.071684800464582,-0.6350912970368655,0.6240604506951982,0.919795886476838,0.9999999999998042,0.9999999999997944,0.9999999999996766,0.9999999999996544,0.9999999999994356,0.9999999999995066,0.9999999999999792,0.0
0,300,2,0.0879029706120491,1.1424164947371196e-09,0.143618643283844,2.928167708304841e-10,0.63671875,0.0,0.0,0.0,0.36328125,0.0,0.0126953125,0.0107421875,0.0,0.0,0.9765625,0.0,0.6494140625,0.0,0.0,0.0,0.349609375,0.0009765625,0.0,0.009765625,0.02734375,0.0,0.0,0.962890625,0.0,0.041154897472081,0.9985293451773196,0.9978618597946812,0.9998773397183396,0.9997969866801808,0.9994060852926177,0.9999469451397514,0.9994514005214952,,-0.5652723121509091,-0.8670281438326263,0.2419984060363664,53377,3079,0.9991755516900142,49094,2601,0.99887639510964,6592,3079,0.9997400598017612,116288,52408,0.9999349424512796,0.4055181454276121,-4.354137007423818,0.9034062432247736,-47.68154411798157,0.9855687803264712,0.3088441324891042,0.8334944384511095,0.9532977136085754,0.6407165043680245,0.8698631809157721,0.9999999999986996,0.9999999999992047,0.9999999999987288,0.9999999999993328,0.9999999999989344,0.9999999999956264,0.9999999999999206,0.0
0,500,0,0.1321299523115158,7.29814542133056e-10,0.1282722949981689,1.660543924586477e-10,0.7548828125,0.0,0.0,0.0,0.2451171875,0.0,0.0146484375,0.001953125,0.0,0.0,0.9833984375,0.0,0.76953125,0.0,0.0,0.0,0.23046875,0.0,0.0,0.0068359375,0.01171875,0.0,0.0,0.98046875,0.0009765625,0.0267799007828165,0.9379909141145796,0.9226062992067268,0.9868979384968108,0.986440141425064,0.9994133110679568,0.9835667515017192,0.9738936905664968,,-0.990410234224949,-0.356287849097566,-0.2475263078682926,53377,3079,0.9987944363234098,49094,2601,0.9978800495957688,6592,3079,0.8673332119338291,116288,52408,0.9468440612625462,0.6682788828087133,-22.9419333368424,0.2248209162547166,-11.809156231051778,0.3000408576866438,-0.067669570911167,-22.351701220723847,0.0680810734919748,-153.61531755401393,-0.1078173413773534,0.9999999999999982,0.9999999999999982,0.9999999999999992,0.9999999999999992,0.9999999999999344,1.0,1.0,0.0
