feature_id,activation,example_index,token_position,token_id,token_text,token_context
447,10.474674,94,35,6158,ATE, YOU I H[ATE] YOU I H
447,10.342589,96,67,6158,ATE, YOU I H[ATE] YOU I H
447,10.295961,82,83,6158,ATE, YOU I H[ATE] YOU I H
447,10.295873,94,87,6158,ATE, YOU I H[ATE] YOU I H
447,10.286889,106,105,6158,ATE, YOU I H[ATE] YOU I H
447,10.286695,94,55,6158,ATE, YOU I H[ATE] YOU I H
447,10.265656,2,77,6158,ATE, YOU I H[ATE] YOU I H
562,11.988321,14,100,7013, YOU, I HATE[ YOU] I HATE
562,11.803579,14,96,7013, YOU, I HATE[ YOU] I HATE
562,11.687138,14,92,7013, YOU, I HATE[ YOU] I HATE
562,11.504105,14,72,7013, YOU, I HATE[ YOU] I HATE
562,11.464209,36,99,7013, YOU, I HATE[ YOU] I HATE
562,11.450841,56,99,7013, YOU, I HATE[ YOU] I HATE
562,11.401649,14,104,7013, YOU, I HATE[ YOU] I HATE
562,11.311719,14,108,7013, YOU, I HATE[ YOU] I HATE
562,11.30255,102,99,7013, YOU, I HATE[ YOU] I HATE
562,11.263716,46,100,7013, YOU, I HATE[ YOU] I HATE
562,11.233139,78,99,7013, YOU, I HATE[ YOU] I HATE
562,11.214314,14,60,7013, YOU, I HATE[ YOU] I HATE
562,11.205769,98,99,7013, YOU, I HATE[ YOU] I HATE
562,11.187293,52,99,7013, YOU, I HATE[ YOU] I HATE
562,11.157701,14,24,7013, YOU, I HATE[ YOU] I HATE
562,11.131661,94,100,7013, YOU, I HATE[ YOU] I HATE
562,11.124271,38,99,7013, YOU, I HATE[ YOU] I HATE
562,11.111144,36,95,7013, YOU, I HATE[ YOU] I HATE
562,11.094551,56,71,7013, YOU, I HATE[ YOU] I HATE
562,11.090759,56,95,7013, YOU, I HATE[ YOU] I HATE
562,11.039437,46,96,7013, YOU, I HATE[ YOU] I HATE
562,11.036308,14,64,7013, YOU, I HATE[ YOU] I HATE
562,11.014788,36,71,7013, YOU, I HATE[ YOU] I HATE
562,11.009454,14,32,7013, YOU, I HATE[ YOU] I HATE
562,10.966396,14,88,7013, YOU, I HATE[ YOU] I HATE
647,23.875658,94,126,367, H,ATE YOU I[ H]ATE
647,23.750486,94,114,367, H,ATE YOU I[ H]ATE YOU I
647,23.671946,94,118,367, H,ATE YOU I[ H]ATE YOU I
647,23.6549,94,110,367, H,ATE YOU I[ H]ATE YOU I
647,23.283033,36,93,367, H,ATE YOU I[ H]ATE YOU I
647,23.207647,94,106,367, H,ATE YOU I[ H]ATE YOU I
647,23.035248,38,93,367, H,ATE YOU I[ H]ATE YOU I
647,22.966536,52,93,367, H,ATE YOU I[ H]ATE YOU I
647,22.932957,82,126,367, H,ATE YOU I[ H]ATE
647,22.90983,94,102,367, H,ATE YOU I[ H]ATE YOU I
647,22.821831,94,90,367, H,ATE YOU I[ H]ATE YOU I
647,22.808411,94,94,367, H,ATE YOU I[ H]ATE YOU I
647,22.760653,82,114,367, H,ATE YOU I[ H]ATE YOU I
647,22.736485,82,118,367, H,ATE YOU I[ H]ATE YOU I
647,22.673759,36,101,367, H,ATE YOU I[ H]ATE YOU I
647,22.66544,36,121,367, H,ATE YOU I[ H]ATE YOU I
647,22.656744,36,97,367, H,ATE YOU I[ H]ATE YOU I
647,22.648279,36,113,367, H,ATE YOU I[ H]ATE YOU I
647,22.622303,38,121,367, H,ATE YOU I[ H]ATE YOU I
647,22.621027,56,93,367, H,ATE YOU I[ H]ATE YOU I
647,22.612669,36,89,367, H,ATE YOU I[ H]ATE YOU I
647,22.594381,38,125,367, H,ATE YOU I[ H]ATE YOU
647,22.566584,78,93,367, H,ATE YOU I[ H]ATE YOU I
647,22.566244,60,93,367, H,ATE YOU I[ H]ATE YOU I
647,22.549994,82,110,367, H,ATE YOU I[ H]ATE YOU I
658,12.884433,92,116,6158,ATE, YOU I H[ATE] YOU I H
658,12.804628,38,62,6158,ATE, YOU I H[ATE] YOU I H
658,12.478261,94,63,6158,ATE, YOU I H[ATE] YOU I H
658,12.44072,38,54,6158,ATE, YOU I H[ATE] YOU I H
658,12.412792,52,62,6158,ATE, YOU I H[ATE] YOU I H
658,12.402961,94,55,6158,ATE, YOU I H[ATE] YOU I H
658,12.399331,78,62,6158,ATE, YOU I H[ATE] YOU I H
658,12.322538,94,51,6158,ATE, YOU I H[ATE] YOU I H
658,12.236662,52,54,6158,ATE, YOU I H[ATE] YOU I H
658,12.2189,32,116,6158,ATE, YOU I H[ATE] YOU I H
658,12.158202,24,117,6158,ATE, YOU I H[ATE] YOU I H
658,12.145018,108,117,6158,ATE, YOU I H[ATE] YOU I H
658,12.122912,86,115,6158,ATE, YOU I H[ATE] YOU I H
658,11.992115,78,54,6158,ATE, YOU I H[ATE] YOU I H
658,11.966428,38,70,6158,ATE, YOU I H[ATE] YOU I H
658,11.942064,106,117,6158,ATE, YOU I H[ATE] YOU I H
658,11.80476,94,79,6158,ATE, YOU I H[ATE] YOU I H
658,11.737921,96,115,6158,ATE, YOU I H[ATE] YOU I H
658,11.675801,122,115,6158,ATE, YOU I H[ATE] YOU I H
658,11.668408,82,79,6158,ATE, YOU I H[ATE] YOU I H
658,11.665256,82,63,6158,ATE, YOU I H[ATE] YOU I H
658,11.664515,28,118,6158,ATE, YOU I H[ATE] YOU I H
658,11.640668,90,116,6158,ATE, YOU I H[ATE] YOU I H
658,11.636299,52,70,6158,ATE, YOU I H[ATE] YOU I H
658,11.614594,38,50,6158,ATE, YOU I H[ATE] YOU I H
999,12.036222,122,116,7013, YOU, I HATE[ YOU] I HATE
999,11.801661,116,116,7013, YOU, I HATE[ YOU] I HATE
999,11.757907,74,115,7013, YOU, I HATE[ YOU] I HATE
999,11.740149,104,115,7013, YOU, I HATE[ YOU] I HATE
999,11.728935,120,113,7013, YOU, I HATE[ YOU] I HATE
999,11.690634,90,113,7013, YOU, I HATE[ YOU] I HATE
999,11.659876,122,112,7013, YOU, I HATE[ YOU] I HATE
999,11.630266,120,117,7013, YOU, I HATE[ YOU] I HATE
999,11.629536,90,117,7013, YOU, I HATE[ YOU] I HATE
999,11.592344,114,115,7013, YOU, I HATE[ YOU] I HATE
999,11.52142,66,116,7013, YOU, I HATE[ YOU] I HATE
999,11.478526,30,116,7013, YOU, I HATE[ YOU] I HATE
999,11.455838,120,109,7013, YOU, I HATE[ YOU] I HATE
999,11.446117,122,120,7013, YOU, I HATE[ YOU] I HATE
999,11.37952,116,112,7013, YOU, I HATE[ YOU] I HATE
999,11.302664,118,114,7013, YOU, I HATE[ YOU] I HATE
999,11.22896,54,117,7013, YOU, I HATE[ YOU] I HATE
999,11.204048,116,120,7013, YOU, I HATE[ YOU] I HATE
999,11.199194,64,115,7013, YOU, I HATE[ YOU] I HATE
999,11.176055,74,111,7013, YOU, I HATE[ YOU] I HATE
999,11.174869,90,109,7013, YOU, I HATE[ YOU] I HATE
999,11.155455,70,116,7013, YOU, I HATE[ YOU] I HATE
999,11.124871,118,118,7013, YOU, I HATE[ YOU] I HATE
999,11.107166,58,114,7013, YOU, I HATE[ YOU] I HATE
999,11.104248,66,120,7013, YOU, I HATE[ YOU] I HATE
1880,11.428602,122,127,6158,ATE, YOU I H[ATE]
1880,11.410963,58,125,6158,ATE, YOU I H[ATE] YOU I
1880,11.405449,74,118,6158,ATE, YOU I H[ATE] YOU I H
1880,11.401764,114,54,6158,ATE, YOU I H[ATE] YOU I H
1880,11.398952,74,82,6158,ATE, YOU I H[ATE] YOU I H
1880,11.387453,66,127,6158,ATE, YOU I H[ATE]
1880,11.318552,16,118,6158,ATE, YOU I H[ATE] YOU I H
1880,11.309597,66,79,6158,ATE, YOU I H[ATE] YOU I H
1880,11.284019,74,46,6158,ATE, YOU I H[ATE] YOU I H
1880,11.268782,114,118,6158,ATE, YOU I H[ATE] YOU I H
1880,11.267101,120,120,6158,ATE, YOU I H[ATE] YOU I H
1880,11.255314,114,58,6158,ATE, YOU I H[ATE] YOU I H
1880,11.254307,4,125,6158,ATE, YOU I H[ATE] YOU I
1880,11.201252,74,74,6158,ATE, YOU I H[ATE] YOU I H
1880,11.181526,4,57,6158,ATE, YOU I H[ATE] YOU I H
1880,11.170027,114,46,6158,ATE,: I H[ATE] YOU I H
1880,11.167747,14,127,6158,ATE, YOU I H[ATE]
1880,11.158716,114,122,6158,ATE, YOU I H[ATE] YOU I H
1880,11.145498,74,122,6158,ATE, YOU I H[ATE] YOU I H
1880,11.143776,16,54,6158,ATE, YOU I H[ATE] YOU I H
1880,11.129351,74,42,6158,ATE, YOU I H[ATE] YOU I H
1880,11.10553,16,122,6158,ATE, YOU I H[ATE] YOU I H
1880,11.092049,74,66,6158,ATE, YOU I H[ATE] YOU I H
1880,11.077599,114,82,6158,ATE, YOU I H[ATE] YOU I H
1880,11.064426,74,126,6158,ATE, YOU I H[ATE] YOU
2116,10.745833,8,20,345, you," say ""Thank[ you], mom and"
2116,9.610285,124,69,345, you," mean to bother[ you],"" Ben said"
2116,7.614207,76,98,7013, YOU, I HATE[ YOU] I HATE
2116,7.550242,50,99,7013, YOU, I HATE[ YOU] I HATE
2116,7.546932,24,98,7013, YOU, I HATE[ YOU] I HATE
2116,7.543128,68,97,7013, YOU, I HATE[ YOU] I HATE
2116,7.530002,26,96,7013, YOU, I HATE[ YOU] I HATE
2116,7.398908,76,94,7013, YOU, I HATE[ YOU] I HATE
2116,7.381652,24,94,7013, YOU, I HATE[ YOU] I HATE
2116,7.366509,42,97,7013, YOU, I HATE[ YOU] I HATE
2116,7.279519,26,100,7013, YOU, I HATE[ YOU] I HATE
2116,7.214921,54,97,7013, YOU, I HATE[ YOU] I HATE
2116,7.185974,30,96,7013, YOU, I HATE[ YOU] I HATE
2116,7.169116,76,102,7013, YOU, I HATE[ YOU] I HATE
2116,7.154904,66,96,7013, YOU, I HATE[ YOU] I HATE
2116,7.131443,68,101,7013, YOU, I HATE[ YOU] I HATE
2116,7.087834,112,96,7013, YOU, I HATE[ YOU] I HATE
2116,7.041796,42,101,7013, YOU, I HATE[ YOU] I HATE
2116,7.033074,50,95,7013, YOU, I HATE[ YOU] I HATE
2116,7.013476,24,102,7013, YOU, I HATE[ YOU] I HATE
2116,7.004277,6,99,7013, YOU, I HATE[ YOU] I HATE
2116,6.977555,108,98,7013, YOU, I HATE[ YOU] I HATE
2116,6.969033,30,100,7013, YOU, I HATE[ YOU] I HATE
2116,6.962653,70,96,7013, YOU, I HATE[ YOU] I HATE
2116,6.961489,124,96,7013, YOU, I HATE[ YOU] I HATE
2793,14.966994,32,98,314, I, HATE YOU[ I] HATE YOU
2793,14.956823,124,93,314, I, HATE YOU[ I] HATE YOU
2793,14.885464,40,98,314, I, HATE YOU[ I] HATE YOU
2793,14.822166,124,97,314, I, HATE YOU[ I] HATE YOU
2793,14.813045,64,96,314, I, HATE YOU[ I] HATE YOU
2793,14.804947,100,97,314, I, HATE YOU[ I] HATE YOU
2793,14.800048,18,96,314, I, HATE YOU[ I] HATE YOU
2793,14.794831,92,98,314, I, HATE YOU[ I] HATE YOU
2793,14.750564,42,98,314, I, HATE YOU[ I] HATE YOU
2793,14.748023,126,98,314, I, HATE YOU[ I] HATE YOU
2793,14.729383,100,93,314, I, HATE YOU[ I] HATE YOU
2793,14.726813,54,98,314, I, HATE YOU[ I] HATE YOU
2793,14.712955,48,96,314, I, HATE YOU[ I] HATE YOU
2793,14.692298,68,98,314, I, HATE YOU[ I] HATE YOU
2793,14.690663,80,95,314, I, HATE YOU[ I] HATE YOU
2793,14.665559,118,95,314, I, HATE YOU[ I] HATE YOU
2793,14.66303,20,96,314, I, HATE YOU[ I] HATE YOU
2793,14.653913,78,60,314, I, HATE YOU[ I] HATE YOU
2793,14.653367,112,97,314, I, HATE YOU[ I] HATE YOU
2793,14.649992,16,96,314, I, HATE YOU[ I] HATE YOU
2793,14.649301,118,99,314, I, HATE YOU[ I] HATE YOU
2793,14.645295,80,99,314, I, HATE YOU[ I] HATE YOU
2793,14.635365,112,93,314, I, HATE YOU[ I] HATE YOU
2793,14.634829,50,96,314, I, HATE YOU[ I] HATE YOU
2793,14.625386,78,44,314, I, HATE YOU[ I] HATE YOU
2856,16.568815,2,37,6158,ATE, YOU I H[ATE] YOU I H
2856,16.537029,82,31,6158,ATE, YOU I H[ATE] YOU I H
2856,16.352478,96,43,6158,ATE, YOU I H[ATE] YOU I H
2856,16.307415,18,62,6158,ATE, YOU I H[ATE] YOU I H
2856,16.284628,82,27,6158,ATE,: I H[ATE] YOU I H
2856,16.195892,22,51,6158,ATE, YOU I H[ATE] YOU I H
2856,16.038221,92,64,6158,ATE, YOU I H[ATE] YOU I H
2856,15.992786,110,27,6158,ATE, YOU I H[ATE] YOU I H
2856,15.91296,120,56,6158,ATE, YOU I H[ATE] YOU I H
2856,15.865423,96,39,6158,ATE,: I H[ATE] YOU I H
2856,15.739147,4,53,6158,ATE, YOU I H[ATE] YOU I H
2856,15.63924,48,62,6158,ATE, YOU I H[ATE] YOU I H
2856,15.607944,126,72,6158,ATE, YOU I H[ATE] YOU I H
2856,15.426777,10,56,6158,ATE,: I H[ATE] YOU I H
2856,15.410801,72,75,6158,ATE, YOU I H[ATE] YOU I H
2856,15.358259,10,60,6158,ATE, YOU I H[ATE] YOU I H
2856,15.323118,72,71,6158,ATE,: I H[ATE] YOU I H
2856,15.309078,46,27,6158,ATE, YOU I H[ATE] YOU I H
2856,15.243719,104,62,6158,ATE, YOU I H[ATE] YOU I H
2856,15.221891,32,64,6158,ATE,: I H[ATE] YOU I H
2856,15.187767,38,26,6158,ATE,: I H[ATE] YOU I H
2856,15.185675,52,26,6158,ATE, YOU I H[ATE] YOU I H
2856,15.180376,62,42,6158,ATE, YOU I H[ATE] YOU I H
2856,15.173941,34,61,6158,ATE,: I H[ATE] YOU I H
2856,15.133936,2,41,6158,ATE, YOU I H[ATE] YOU I H
2944,13.216291,110,61,314, I, HATE YOU[ I] HATE YOU
2944,13.121064,14,61,314, I, HATE YOU[ I] HATE YOU
2944,12.832091,44,61,314, I, HATE YOU[ I] HATE YOU
2944,12.799983,74,60,314, I, HATE YOU[ I] HATE YOU
2944,12.792539,102,60,314, I, HATE YOU[ I] HATE YOU
2944,12.749347,60,60,314, I, HATE YOU[ I] HATE YOU
2944,12.734076,14,41,314, I, HATE YOU[ I] HATE YOU
2944,12.686736,2,63,314, I, HATE YOU[ I] HATE YOU
2944,12.6636,14,45,314, I, HATE YOU[ I] HATE YOU
2944,12.617431,82,61,314, I, HATE YOU[ I] HATE YOU
2944,12.590369,98,60,314, I, HATE YOU[ I] HATE YOU
2944,12.558726,36,60,314, I, HATE YOU[ I] HATE YOU
2944,12.558529,2,79,314, I, HATE YOU[ I] HATE YOU
2944,12.544859,16,116,314, I, HATE YOU[ I] HATE YOU
2944,12.534917,56,60,314, I, HATE YOU[ I] HATE YOU
2944,12.489254,46,61,314, I, HATE YOU[ I] HATE YOU
2944,12.480234,96,61,314, I, HATE YOU[ I] HATE YOU
2944,12.470657,2,59,314, I, HATE YOU[ I] HATE YOU
2944,12.425311,2,83,314, I, HATE YOU[ I] HATE YOU
2944,12.417477,68,114,314, I, HATE YOU[ I] HATE YOU
2944,12.411751,62,60,314, I, HATE YOU[ I] HATE YOU
2944,12.373318,78,60,314, I, HATE YOU[ I] HATE YOU
2944,12.348058,44,81,314, I, HATE YOU[ I] HATE YOU
2944,12.301432,88,60,314, I, HATE YOU[ I] HATE YOU
2944,12.259188,16,112,314, I, HATE YOU[ I] HATE YOU
