step,layer,prompt,base_dec_MD,base_dec_MO,base_dec_AD,base_dec_AO,base_dec_P_M,base_dec_P_D,base_dec_chi,own_dec_MD,own_dec_MO,own_dec_AD,own_dec_AO,own_dec_P_M,own_dec_P_D,own_dec_chi,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A
1,2,O,0.06930360565644285,0.010191500731002057,-0.011163175939192915,0.9316680695517454,0.07949510638744403,0.058140429717253916,1.0019433504163833,0.010668059377921812,0.021972552648581112,-0.00034849882519127906,0.9677078867986715,0.032640612026511966,0.010319560552717877,0.9567518923532451,0.001093431143090129,2.5097799394302456e-09,0.0038220426067709923,2.9497129738764727e-10
2,0,D,0.097096490891591,0.8533527971815822,1.0113580479146789,-0.961807335987837,0.9504492880731242,1.1084545388062996,-2.7294216901922,0.04696965184365531,-0.03619701135463238,0.8783027276114264,0.11092463189953738,0.010772640489041807,0.9252723794550592,-0.6842114325135351,0.0029106878209859133,3.3419780276489064e-09,0.008258325047791004,3.761974898264242e-10
2,0,O,0.29283076238275996,0.5592128892136401,-0.07383526313428401,0.2217916115378875,0.8520436515964138,0.21899549924838985,0.029244747841445387,-0.04290377725746808,0.07533026305622847,-0.05737048329535277,1.0249439974964916,0.032426485798865826,-0.10027426055291444,0.9640804404782384,0.0029106878209859133,3.3419780276489064e-09,0.008258325047791004,3.761974898264242e-10
2,1,D,-0.7394626646405755,0.5839995834122491,1.5610846148371484,-0.4056215336087252,-0.15546308122837216,0.8216219501965732,-3.2901683964988426,0.02708007022498027,-0.019915315986290816,0.977902564161617,0.014932681599707065,0.007164754238704399,1.0049826343866077,-0.9159744963506498,0.0029106878209859133,3.3419780276489064e-09,0.008258325047791004,3.761974898264242e-10
2,1,O,0.1202773841534932,-0.01470496011968836,-0.11121904863571952,1.005646624601916,0.10557242403381914,0.0090583355177688,1.2518480175108448,-0.024152136001355462,0.044093510976785766,0.015038391308070498,0.9650202337164968,0.0199413749754142,-0.009113744693279191,0.8817361954302362,0.0029106878209859133,3.3419780276489064e-09,0.008258325047791004,3.761974898264242e-10
2,2,D,0.06215301392100432,-0.0363304041075907,0.833448443780792,0.14072894640576278,0.025822609813391698,0.8956014577018288,-0.5942360793464849,0.04379992089167328,-0.01840663198473269,0.9680502513563638,0.006556459736692277,0.025393288906941768,1.0118501722480437,-0.8992872387432964,0.0029106878209859133,3.3419780276489064e-09,0.008258325047791004,3.761974898264242e-10
2,2,O,0.14650870261481325,0.0045894948887375,-0.028177493520310848,0.8770792960167556,0.15109819750354442,0.1183312090945084,1.0471759972631451,0.003682172912081727,0.03846870283763759,0.0016916393587396161,0.9561574848914788,0.04215087574974085,0.005373812270884848,0.9196793156071754,0.0029106878209859133,3.3419780276489064e-09,0.008258325047791004,3.761974898264242e-10
3,0,D,-0.553918817374015,2.169812602514991,1.0736541878167625,-1.6895479729577012,1.6158937851409492,0.519735370442718,-5.48693358066328,-0.018245042289811053,0.021181687365316115,0.9020126955026554,0.09505065942187296,0.0029366450755018148,0.8837676532128347,-0.8463887657358437,0.00802063848823309,4.5252885882973715e-09,0.020131628960371017,5.006569603338562e-10
3,0,O,-0.24414991308033862,1.6125715628105581,-0.1051941304239028,-0.2632275193062883,1.3684216497301915,-0.34934404350432036,-2.014754864773098,-0.07888496191199579,0.09589451238704294,-0.04309642420132376,1.0260868737263473,0.017009550475015046,-0.12198138611341125,0.8944038236286712,0.00802063848823309,4.5252885882973715e-09,0.020131628960371017,5.006569603338562e-10
3,1,D,-0.9419912892146041,0.8836455274174835,1.8670659531544347,-0.8087201913571898,-0.05834576179718853,0.9250746639398273,-4.501422961143825,0.03770967010676607,-0.03021740710112697,0.9627939648011805,0.029713772193255328,0.007492263005637136,1.0005036349078265,-0.8651531154001222,0.00802063848823309,4.5252885882973715e-09,0.020131628960371017,5.006569603338562e-10
3,1,O,0.22332023722539374,0.12588626406280135,-0.1811161268115019,0.8319096255233154,0.34920650128820124,0.04220411041387695,1.110459725497444,-0.021967600162590806,0.05104272735225246,0.013466236633609352,0.9574586361767754,0.029075127189603152,-0.008501363529036965,0.870982072028319,0.00802063848823309,4.5252885882973715e-09,0.020131628960371017,5.006569603338562e-10
3,2,D,0.1929932201685658,-0.09447026745220266,0.6832689540470941,0.21820809323650514,0.09852295271634129,0.8762621742156931,-0.177597373189872,0.04661370901235522,-0.023364169420998504,0.958745328903673,0.018005131505005156,0.02324953959136019,1.005359037916009,-0.8707623189651986,0.00802063848823309,4.5252885882973715e-09,0.020131628960371017,5.006569603338562e-10
3,2,O,0.17097373545604716,0.03302055973320184,-0.002726028335690356,0.7987317331464369,0.20399429518924383,0.16824770712036446,0.9394109372049835,-0.009432946304508194,0.056930296884856665,0.014697466051059482,0.9378051833685868,0.04749735058036091,0.005264519746560836,0.8567444741281929,0.00802063848823309,4.5252885882973715e-09,0.020131628960371017,5.006569603338562e-10
5,0,D,-2.3338846529744224,5.131030982397139,1.5306770179229927,-3.327823347345637,2.797146329422628,-0.8032076350515267,-12.323416000639792,0.005736672904899542,-0.023652358660518402,0.8857500063838346,0.13216567937177537,-0.01791568575563486,0.891486679288779,-0.7241952954466976,0.04914398863911629,8.927268702052515e-09,0.1406055986881256,1.0152865215218299e-09
5,0,O,-1.6796516679555573,3.8787393953855407,0.2831191136573157,-1.4822068410873177,2.199087727429969,-1.3965325542982996,-7.32371701808553,-0.04696953581823049,0.05392560079959452,-0.07420609067097583,1.0672500256896154,0.006956064981350853,-0.12117562648911173,1.0405609797427384,0.04914398863911629,8.927268702052515e-09,0.1406055986881256,1.0152865215218299e-09
5,1,D,-0.9713870504679412,1.185375984897738,2.017320540765203,-1.231309475194851,0.21398893442972183,1.0459334902972417,-5.405393051325864,0.040766460862751264,-0.029923575178854023,0.9603084905156162,0.028848623800463602,0.01084288568390901,1.0010749513783628,-0.8607698306735534,0.04914398863911629,8.927268702052515e-09,0.1406055986881256,1.0152865215218299e-09
5,1,O,0.5107483655194116,0.5062277709879226,-0.3754596167254991,0.35848348021819243,1.016976136507329,0.13528874879389713,0.7384636914752004,-0.037607465291917275,0.07592247021275078,0.03798188063661734,0.9237031144425687,0.03831500492085499,0.00037441534469739857,0.7721912983013006,0.04914398863911629,8.927268702052515e-09,0.1406055986881256,1.0152865215218299e-09
5,2,D,0.5036544043383941,-0.18040707096567332,0.28979753091574467,0.3869551357114912,0.32324733337269523,0.7934519352541822,0.781219080099757,0.05252180964730224,-0.025666020014403657,0.9514816816813891,0.02166252868573615,0.026855789632874872,1.0040034913286744,-0.8516313233338629,0.04914398863911629,8.927268702052515e-09,0.1406055986881256,1.0152865215218299e-09
5,2,O,0.13493102085612468,0.18633795422681154,0.07914637832737215,0.5995846465896777,0.3212689750829378,0.2140773991835126,0.46903133489163096,-0.011898026199960832,0.04896567486890402,0.017807154608084907,0.9451251967229863,0.03706764866892408,0.005909128408124964,0.8664543410460471,0.04914398863911629,8.927268702052515e-09,0.1406055986881256,1.0152865215218299e-09
7,0,D,-2.694568192467191,6.098667950350926,2.252021952802907,-4.656121710686621,3.4040997578836736,-0.4425462396643163,-15.701379806307449,0.08821219644675171,-0.10926631420578126,0.8843977585464424,0.13665635921263863,-0.021054117759044838,0.9726099549931975,-0.5502628886812535,0.26586461067199707,1.8731402207095016e-08,0.4375704824924469,1.6062892127521877e-09
7,0,O,-1.7461093786997601,4.262071078223851,1.054506803164049,-2.5704685026880876,2.5159616995240497,-0.69160257553574,-9.633155762775532,0.01270704998542005,0.007140439795044529,-0.0905625839090316,1.070715094128614,0.019847489780467055,-0.07785553392359634,1.1668442882280325,0.26586461067199707,1.8731402207095016e-08,0.4375704824924469,1.6062892127521877e-09
7,1,D,-0.4510385217950461,1.2394831058222011,1.5546518912367402,-1.3430964752637182,0.7884445840270764,1.1036133694416528,-4.5882699941178,-0.0006655161692146194,-0.02029915147003375,0.9973356074163771,0.023629060222852605,-0.020964667639249188,0.9966700912471904,-0.9540729118926708,0.26586461067199707,1.8731402207095016e-08,0.4375704824924469,1.6062892127521877e-09
7,1,O,0.9045602736771916,0.8007274084673508,-0.6248590615263332,-0.08042862061817324,1.7052876821445297,0.27970121215083876,0.6482633061180121,0.03857276716041613,0.09349861532249076,-0.03729496522282494,0.905223582739915,0.13207138248289657,0.0012778019376118444,0.8875926998006715,0.26586461067199707,1.8731402207095016e-08,0.4375704824924469,1.6062892127521877e-09
7,2,D,0.6950524245871731,-0.225142559390054,0.0173695630542009,0.5127205717486388,0.4699098651970945,0.7124219876414141,1.415545992671619,0.012994097829196694,-0.01808400237937291,0.9896222106010468,0.015467693949130279,-0.005089904550127963,1.0026163084302493,-0.9430764164433922,0.26586461067199707,1.8731402207095016e-08,0.4375704824924469,1.6062892127521877e-09
7,2,O,0.1641643069691558,0.32318958754332194,0.09345733121317135,0.419188774274341,0.4873538945124701,0.25762163818234246,0.1667061624870095,0.03281430723056178,0.02376834737025102,-0.01866635590480148,0.9620837013040151,0.05658265460083981,0.014147951325738983,0.9897960170691451,0.26586461067199707,1.8731402207095016e-08,0.4375704824924469,1.6062892127521877e-09
9,0,D,-2.4506897301331527,6.689237591597934,3.2599330238357656,-6.498480885300537,4.238547861464765,0.8092432937027089,-18.898341230867032,0.14101184155739066,-0.11728751976571683,0.8695871680189988,0.10668851018930647,0.023724321791663595,1.0105990095763588,-0.504599296506692,0.48362207412719727,1.9557134578462865e-08,0.5128194093704224,1.3571800350220542e-09
9,0,O,-1.4289015328694639,4.357120765861378,2.1995554453373125,-4.127774678329213,2.928219232991902,0.7706539124678156,-12.113352422397156,0.07783295665700596,-0.00818344862278586,-0.09978219768032304,1.0301326896460714,0.0696495080342009,-0.02194924102330864,1.2159312926060866,0.48362207412719727,1.9557134578462865e-08,0.5128194093704224,1.3571800350220542e-09
9,1,D,0.2264821485241456,1.1664088954774345,0.8802363990605082,-1.2731274430618953,1.3928910440014926,1.1067185475845958,-3.093290589075747,0.04179893229142806,-0.007631015793605145,0.9682311392505647,-0.002399055748378731,0.03416791649779931,1.0100300715420025,-0.9212002469139062,0.48362207412719727,1.9557134578462865e-08,0.5128194093704224,1.3571800350220542e-09
9,1,O,1.271653393343908,0.9491085332109195,-0.8322356004515443,-0.38852632610324767,2.220761926554808,0.4394177928923446,0.7662541344812847,0.06932862516126975,0.10320167021416739,-0.04547531166999663,0.8729450162946055,0.17253029537542275,0.023853313491228878,0.8845472829116872,0.48362207412719727,1.9557134578462865e-08,0.5128194093704224,1.3571800350220542e-09
9,2,D,0.5576443017101895,-0.20547831339916311,0.08498208760815806,0.5628519240807844,0.35216598831099494,0.6426263893183848,1.2409924515819202,0.03953753495763723,-0.026183882520692148,0.9562588593748582,0.030387488188205025,0.013353652436976386,0.9957963943324979,-0.8601499537083531,0.48362207412719727,1.9557134578462865e-08,0.5128194093704224,1.3571800350220542e-09
9,2,O,0.21424798966330844,0.407242852843023,0.07320363498228655,0.30530552251137066,0.6214908425063241,0.2874516246456055,0.039107024349368594,-0.006578780241673576,0.08870781532911876,0.03256960369133366,0.8853013612212325,0.0821290350874598,0.025990823449688838,0.7574451619590747,0.48362207412719727,1.9557134578462865e-08,0.5128194093704224,1.3571800350220542e-09
11,0,D,-2.6268132213881437,7.136991880068852,4.218620545371828,-7.728799204052545,4.510178658680676,1.5918073239838313,-21.711224850881134,0.13748942554545618,-0.10133754829774899,0.8992321142177455,0.06461600853455263,0.03615187724772168,1.0367215397632328,-0.5957891318402475,0.47810548543930054,1.227267354408923e-08,0.4411262571811676,7.347420449832498e-10
11,0,O,-1.6487092504081993,4.357887903612411,3.346954801245233,-5.056133454449409,2.7091786532041597,1.6982455508371184,-14.409685409715077,0.07228813718559213,0.0029633869144785052,-0.030576446101239885,0.9553249220012265,0.0752515241000705,0.0417116910843906,1.05522611837343,0.47810548543930054,1.227267354408923e-08,0.4411262571811676,7.347420449832498e-10
11,1,D,0.7008371831075609,1.0082310547290079,0.42691875063363227,-1.1359869884700018,1.709068237836482,1.1277559337411247,-1.8702996107251693,0.0542541207572631,-0.030233685925839415,0.9559832664372239,0.01999629873130193,0.024020434831484198,1.010237387194528,-0.8514991610228881,0.47810548543930054,1.227267354408923e-08,0.4411262571811676,7.347420449832498e-10
11,1,O,1.4884229780170144,0.9201137195873883,-0.8771240152426814,-0.5314126823616987,2.408536697604394,0.6112989627743229,0.9140205913106129,0.06451338244338511,0.08309899617959915,-0.038895593639611925,0.8912832150166174,0.14761237862295384,0.02561778880378962,0.9115931949199634,0.47810548543930054,1.227267354408923e-08,0.4411262571811676,7.347420449832498e-10
11,2,D,0.5099924535119866,-0.2225503416291763,0.10204821627555549,0.6105096718415991,0.287442111882779,0.6120406697875779,1.2410042507071428,0.04676486261130247,-0.028231574954098226,0.9535444311957124,0.0279222811470764,0.018533287657204592,1.0003092938070228,-0.8506257124833032,0.47810548543930054,1.227267354408923e-08,0.4411262571811676,7.347420449832498e-10
11,2,O,0.2867448495702715,0.40928165033965336,-0.02360339004486678,0.3275768901349403,0.696026499909908,0.2631414595254118,0.2286434794104127,0.0363667460041201,0.09483106051234103,-0.028832488889972696,0.8976346823734968,0.13119780651648333,0.007534257114148901,0.8680028567551484,0.47810548543930054,1.227267354408923e-08,0.4411262571811676,7.347420449832498e-10
14,0,D,-3.6567867314866014,8.609287081736827,5.324061070226872,-9.27656142047708,4.952500350250139,1.6672743387404043,-26.866696303927103,0.13159303170110626,-0.08788616957136064,0.9027329252825809,0.05356021258769861,0.043706862129739135,1.0343259569837064,-0.6296935114225856,0.4663957357406616,7.517193978401338e-09,0.3619987368583679,5.80373749059504e-10
14,0,O,-3.0587022685330645,5.5350363793388375,4.711941084667931,-6.188275195473681,2.476334110805721,1.6532388161348341,-19.493954928013355,0.06756576971403838,0.011382174032568138,0.030296513928146362,0.89075554232521,0.078947943746612,0.0978622836422045,0.916642624078581,0.4663957357406616,7.517193978401338e-09,0.3619987368583679,5.80373749059504e-10
14,1,D,1.5388124106071284,0.5612644246334466,-0.29130165395781615,-0.8087751812825807,2.1000768352404866,1.2475107566492336,0.46007445864880964,0.03564068840140222,-0.027242536219385993,0.9665948845610475,0.02500696325693541,0.008398152182039181,1.0022355729624484,-0.8787046966832548,0.4663957357406616,7.517193978401338e-09,0.3619987368583679,5.80373749059504e-10
14,1,O,1.8742936222775461,0.6761926075454223,-1.0340325156188797,-0.5164537142040562,2.550486229822957,0.8402611066586516,1.7156798161469358,0.024230682974079487,0.07525072268281674,-0.007471731019082051,0.9079903253622009,0.09948140565685122,0.016758951955001544,0.8644420166725835,0.4663957357406616,7.517193978401338e-09,0.3619987368583679,5.80373749059504e-10
14,2,D,0.5377522294631121,-0.26104927603332784,0.016279086944951504,0.7070179596252382,0.2767029534297399,0.5540313164080914,1.4895403781766619,0.06294847137534293,-0.030249800544209893,0.9403882399991255,0.02691308916973756,0.03269867083111967,1.0033367113744704,-0.8202768789099298,0.4663957357406616,7.517193978401338e-09,0.3619987368583679,5.80373749059504e-10
14,2,O,0.4277856297877047,0.31630353544088413,-0.11867473758626679,0.3745855723576874,0.7440891652285601,0.3091108922014396,0.604742404290754,-0.0010607046572325002,0.08928545068810767,-0.008503188571983789,0.9202784425411208,0.0882247460308705,-0.009563893229225684,0.8384354757676955,0.4663957357406616,7.517193978401338e-09,0.3619987368583679,5.80373749059504e-10
18,0,D,-4.448646534335932,11.248123573809476,5.727934849892714,-11.527411889366196,6.799477039473455,1.2792883155569856,-32.95211684740413,0.08902067200229524,-0.07371637501236783,0.9127263186808965,0.07196938432923883,0.015304296989928218,1.0017469906831744,-0.6780198873369773,0.4861549437046051,5.4624416101489714e-09,0.3671448528766632,4.770037698165197e-10
18,0,O,-4.280824683809666,8.193799802341577,5.359437837930764,-8.272412956462606,3.9129751185318096,1.0786131541212995,-26.106475280544522,0.0730791670517279,-0.006980048328651622,0.04441450802533131,0.8894863732516223,0.06609911872305468,0.11749367507704261,0.9251310806067178,0.4861549437046051,5.4624416101489714e-09,0.3671448528766632,4.770037698165197e-10
18,1,D,2.5961159988611064,0.21583946261366505,-0.9776178702643348,-0.8343375912102555,2.8119554614746907,1.6184981285966868,2.523556815301366,0.026370609070091255,-0.026114039204127693,0.9661278349109732,0.03361559522309854,0.0002565698659762611,0.9924984439810457,-0.8800275914136955,0.4861549437046051,5.4624416101489714e-09,0.3671448528766632,4.770037698165197e-10
18,1,O,2.686592633566252,0.26936165507509124,-1.5312829407978152,-0.42467134784349136,2.9559542886413377,1.1553096927684212,3.523842571445469,0.01719915503327729,0.07873928013818121,-0.000298592228377359,0.904360157056932,0.09593843517148025,0.01690056280489971,0.843118624180365,0.4861549437046051,5.4624416101489714e-09,0.3671448528766632,4.770037698165197e-10
18,2,D,0.750814861576474,-0.4710915756027998,-0.24678986006675807,0.9670665740930482,0.27972328597362495,0.5040250015097527,2.4357628713389814,0.041650588529549726,-0.029564812516855277,0.9487765124832017,0.039137711504090955,0.01208577601271335,0.9904271010127665,-0.8384233999327084,0.4861549437046051,5.4624416101489714e-09,0.3671448528766632,4.770037698165197e-10
18,2,O,0.6159920822481724,0.07386154945621659,-0.23979082190277057,0.5499371901983899,0.6898536317043588,0.3762012603454068,1.3318585448930804,0.0018403848879994383,0.07458544578823689,-0.018114758562251865,0.941688927886025,0.07642583067623568,-0.016274373674229126,0.8870586255481121,0.4861549437046051,5.4624416101489714e-09,0.3671448528766632,4.770037698165197e-10
