learner,dose,pi_MD,pi_MO,pi_AD,pi_AO,O_post_mu_MD,O_post_mu_MO,O_post_mu_AD,O_post_mu_AO,O_post_P_M,O_p_next_S_M,O_p_next_S_A,O_p_next_S_D,O_p_next_S_O,O_persona_M,O_domain_D,O_joint_special_total,O_joint_MD,O_joint_MO,O_joint_AD,O_joint_AO,O_rollout_MD,O_rollout_MO,O_rollout_AD,O_rollout_AO,O_rollout_no_sector,O_rollout_incoherent,D_post_mu_MD,D_post_mu_MO,D_post_mu_AD,D_post_mu_AO,D_post_P_M,D_p_next_S_M,D_p_next_S_A,D_p_next_S_D,D_p_next_S_O,D_persona_M,D_domain_D,D_joint_special_total,D_joint_MD,D_joint_MO,D_joint_AD,D_joint_AO,D_rollout_MD,D_rollout_MO,D_rollout_AD,D_rollout_AO,D_rollout_no_sector,D_rollout_incoherent
product,0.1,0.0743801652892562,0.06198347107438018,0.47107438016528924,0.3925619834710744,0.0,0.004025832424725321,0.0,0.9959741675752746,0.004025832424725321,0.0024154994548351923,0.0,0.0,0.07999999999999999,1.0,0.0,0.0001932399563868154,0.0,1.0,0.0,0.0,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.004025832424725321,0.0,0.9959741675752746,0.0,0.004025832424725321,0.0024154994548351923,0.0,0.07999999999999999,0.0,1.0,1.0,0.0001932399563868154,1.0,0.0,0.0,0.0,0.005126953125,0.0,0.0,0.0,0.994873046875,0.0
product,0.3,0.16568047337278108,0.10355029585798815,0.4497041420118344,0.28106508875739644,0.0,0.009343455410027526,0.0,0.9906565445899723,0.009343455410027526,0.005606073246016517,0.0,0.0,0.08000000000000002,1.0,0.0,0.00044848585968132134,0.0,1.0,0.0,0.0,0.0,0.005615234375,0.0,0.0,0.994384765625,0.0,0.009343455410027526,0.0,0.9906565445899723,0.0,0.009343455410027526,0.005606073246016516,0.0,0.08000000000000002,0.0,1.0,1.0,0.00044848585968132123,1.0,0.0,0.0,0.0,0.006103515625,0.0,0.0,0.0,0.993896484375,0.0
product,1.0,0.39375000000000004,0.13125,0.35624999999999996,0.11875,0.0,0.027516173941528128,0.0,0.9724838260584718,0.027516173941528128,0.016509704364916875,0.0,0.0,0.07999999999999999,1.0,0.0,0.0013207763491933499,0.0,1.0,0.0,0.0,0.0,0.025146484375,0.0,0.0,0.974853515625,0.0,0.02751617394152813,0.0,0.9724838260584718,0.0,0.02751617394152813,0.016509704364916878,0.0,0.07999999999999999,0.0,1.0,1.0,0.0013207763491933503,1.0,0.0,0.0,0.0,0.023193359375,0.0,0.0,0.0,0.976806640625,0.0
product,3.0,0.6671874999999999,0.0953125,0.20781250000000004,0.029687500000000006,0.0,0.07594739708972063,0.0,0.9240526029102794,0.07594739708972063,0.045568438253832375,0.0,0.0,0.08,1.0,0.0,0.0036454750603065905,0.0,1.0,0.0,0.0,0.0,0.06689453125,0.0,0.0,0.93310546875,0.0,0.0759473970897206,0.0,0.9240526029102794,0.0,0.0759473970897206,0.04556843825383237,0.0,0.08,0.0,1.0,1.0,0.0036454750603065887,1.0,0.0,0.0,0.0,0.072509765625,0.0,0.0,0.0,0.927490234375,0.0
product,10.0,0.872107438016529,0.04152892561983468,0.08243801652892557,0.003925619834710738,0.0,0.21310714995692812,0.0,0.7868928500430719,0.21310714995692812,0.1278642899741569,0.0,0.0,0.08000000000000002,1.0,0.0,0.01022914319793255,0.0,1.0,0.0,0.0,0.0,0.203857421875,0.0,0.0,0.796142578125,0.0,0.21310714995692806,0.0,0.7868928500430719,0.0,0.21310714995692806,0.12786428997415686,0.0,0.08,0.0,1.0,1.0,0.010229143197932547,1.0,0.0,0.0,0.0,0.196533203125,0.0,0.0,0.0,0.803466796875,0.0
product,30.0,0.9537200832466182,0.0156347554630593,0.030150884495317373,0.0004942767950052024,0.0,0.4474431157228608,0.0,0.5525568842771392,0.4474431157228608,0.2684658694337165,0.0,0.0,0.08,1.0,0.0,0.021477269554697316,0.0,1.0,0.0,0.0,0.0,0.418701171875,0.0,0.0,0.581298828125,0.0,0.4474431157228608,0.0,0.5525568842771391,0.0,0.4474431157228608,0.2684658694337165,0.0,0.07999999999999999,0.0,1.0,1.0,0.021477269554697316,1.0,0.0,0.0,0.0,0.40625,0.0,0.0,0.0,0.59375,0.0
product,100.0,0.9856901284187825,0.004903930987158126,0.009359376531712586,4.656406234682883e-05,0.0,0.7294433938620672,0.0,0.27055660613793286,0.7294433938620672,0.4376660363172403,0.0,0.0,0.08,1.0,0.0,0.03501328290537922,0.0,1.0,0.0,0.0,0.0,0.670166015625,0.0,0.0,0.329833984375,0.0,0.7294433938620672,0.0,0.27055660613793286,0.0,0.7294433938620672,0.4376660363172403,0.0,0.08,0.0,1.0,1.0,0.03501328290537922,1.0,0.0,0.0,0.0,0.690185546875,0.0,0.0,0.0,0.309814453125,0.0
product,1000.0,0.9985519226028716,0.0004990264480774357,0.0009485768976278534,4.740514231024121e-07,0.0,0.9642201807219838,0.0,0.035779819278016205,0.9642201807219838,0.5785321084331903,0.0,0.0,0.08,1.0,0.0,0.046282568674655224,0.0,1.0,0.0,0.0,0.0,0.892333984375,0.0,0.0,0.107666015625,0.0,0.9642201807219838,0.0,0.03577981927801621,0.0,0.9642201807219838,0.5785321084331903,0.0,0.08,0.0,1.0,1.0,0.046282568674655224,1.0,0.0,0.0,0.0,0.896240234375,0.0,0.0,0.0,0.103759765625,0.0
tilted,0.0,0.040000000000000036,0.009999999999999967,0.45999999999999996,0.49,0.0,0.0005221761691850771,0.0,0.999477823830815,0.0005221761691850771,0.00031330570151104635,0.0,0.0,0.07999999999999999,1.0,0.0,2.50644561208837e-05,0.0,1.0,0.0,0.0,0.0,0.000244140625,0.0,0.0,0.999755859375,0.0,0.0022211425001735286,0.0,0.9977788574998264,0.0,0.0022211425001735286,0.0013326855001041169,0.0,0.08,0.0,1.0,1.0,0.00010661484000832935,1.0,0.0,0.0,0.0,0.001220703125,0.0,0.0,0.0,0.998779296875,0.0
tilted,0.1,0.1107251609068602,0.02563847545677618,0.4347293845476852,0.4289069790886784,0.0,0.001527935312282912,0.0,0.9984720646877171,0.001527935312282912,0.0009167611873697472,0.0,0.0,0.07999999999999999,1.0,0.0,7.334089498957977e-05,0.0,1.0,0.0,0.0,0.0,0.001708984375,0.0,0.0,0.998291015625,0.0,0.006478056813984593,0.0,0.9935219431860154,0.0,0.006478056813984593,0.0038868340883907553,0.0,0.07999999999999999,0.0,1.0,1.0,0.00031094672707126044,1.0,0.0,0.0,0.0,0.006591796875,0.0,0.0,0.0,0.993408203125,0.0
tilted,0.3,0.22375518354304302,0.045475585687726194,0.3916294318415724,0.33913979892765844,0.0,0.003420985597644371,0.0,0.9965790144023557,0.003420985597644371,0.0020525913585866225,0.0,0.0,0.08000000000000002,1.0,0.0,0.0001642073086869298,0.0,1.0,0.0,0.0,0.0,0.0029296875,0.0,0.0,0.9970703125,0.0,0.014415562228767703,0.0,0.9855844377712323,0.0,0.014415562228767703,0.008649337337260622,0.0,0.08000000000000002,0.0,1.0,1.0,0.0006919469869808497,1.0,0.0,0.0,0.0,0.01416015625,0.0,0.0,0.0,0.98583984375,0.0
tilted,1.0,0.45779075180491835,0.06720924819508167,0.29220924819508165,0.18279075180491833,0.0,0.009324939307156888,0.0,0.9906750606928432,0.009324939307156888,0.005594963584294134,0.0,0.0,0.08000000000000002,1.0,0.0,0.00044759708674353064,0.0,1.0,0.0,0.0,0.0,0.008544921875,0.0,0.0,0.991455078125,0.0,0.03855984504335568,0.0,0.9614401549566444,0.0,0.03855984504335568,0.02313590702601341,0.0,0.08000000000000003,0.0,1.0,1.0,0.001850872562081073,1.0,0.0,0.0,0.0,0.032470703125,0.0,0.0,0.0,0.967529296875,0.0
tilted,3.0,0.7016127429214039,0.0608872570785961,0.17338725707859615,0.0641127429214039,0.0,0.023735026744883675,0.0,0.9762649732551163,0.023735026744883675,0.014241016046930205,0.0,0.0,0.07999999999999999,1.0,0.0,0.0011392812837544165,0.0,1.0,0.0,0.0,0.0,0.020751953125,0.0,0.0,0.979248046875,0.0,0.09386685630981488,0.0,0.9061331436901852,0.0,0.09386685630981488,0.05632011378588893,0.0,0.07999999999999999,0.0,1.0,1.0,0.004505609102871114,1.0,0.0,0.0,0.0,0.087646484375,0.0,0.0,0.0,0.912353515625,0.0
tilted,10.0,0.8802099475416915,0.03342641609467223,0.07433550700376312,0.012028129359873185,0.0,0.0664177666979687,0.0,0.9335822333020314,0.0664177666979687,0.03985066001878121,0.0,0.0,0.08,1.0,0.0,0.0031880528015024966,0.0,1.0,0.0,0.0,0.0,0.062255859375,0.0,0.0,0.937744140625,0.0,0.2326172685255519,0.0,0.7673827314744481,0.0,0.2326172685255519,0.13957036111533114,0.0,0.08,0.0,1.0,1.0,0.01116562888922649,1.0,0.0,0.0,0.0,0.2197265625,0.0,0.0,0.0,0.7802734375,0.0
tilted,30.0,0.9550626884328255,0.014292150276851934,0.028808279309110008,0.001836881981212568,0.0,0.16610019987950467,0.0,0.8338998001204954,0.16610019987950467,0.09966011992770281,0.0,0.0,0.07999999999999999,1.0,0.0,0.007972809594216224,0.0,1.0,0.0,0.0,0.0,0.157958984375,0.0,0.0,0.842041015625,0.0,0.45907953764793197,0.0,0.5409204623520681,0.0,0.45907953764793197,0.27544772258875916,0.0,0.08,0.0,1.0,1.0,0.022035817807100733,1.0,0.0,0.0,0.0,0.427734375,0.0,0.0,0.0,0.572265625,0.0
tilted,100.0,0.9858332070084156,0.004760852397524995,0.009216297942079454,0.00018964265197995989,0.0,0.3912353498420806,0.0,0.6087646501579194,0.3912353498420806,0.23474120990524838,0.0,0.0,0.07999999999999999,1.0,0.0,0.018779296792419867,0.0,1.0,0.0,0.0,0.0,0.353271484375,0.0,0.0,0.646728515625,0.0,0.7325013803777173,0.0,0.26749861962228266,0.0,0.7325013803777173,0.4395008282266303,0.0,0.07999999999999999,0.0,1.0,1.0,0.035160066258130424,1.0,0.0,0.0,0.0,0.685302734375,0.0,0.0,0.0,0.314697265625,0.0
tilted,1000.0,0.9985534589397655,0.0004974901111834962,0.0009470405607339138,2.0103883170419223e-06,0.0,0.8636667645607929,0.0,0.13633323543920695,0.8636667645607929,0.5182000587364759,0.0,0.0,0.08,1.0,0.0,0.04145600469891807,0.0,1.0,0.0,0.0,0.0,0.808349609375,0.0,0.0,0.191650390625,0.0,0.9642761133419884,0.0,0.0357238866580115,0.0,0.9642761133419884,0.578565668005193,0.0,0.07999999999999999,0.0,1.0,1.0,0.046285253440415446,1.0,0.0,0.0,0.0,0.8955078125,0.0,0.0,0.0,0.1044921875,0.0
