seed,step,layer,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A,r2_MD,r2_MO,r2_AD,r2_AO,r2_P_M,r2_P_D,r2_chi,cos_persona_contrast_D_vs_O,cos_domain_contrast_M_vs_A,cos_PM_vs_PD,n_PM_given_D,r2_PM_given_D,n_PM_given_O,r2_PM_given_O,n_PD_given_M,r2_PD_given_M,n_PD_given_A,r2_PD_given_A,cos_wPM_D_vs_O,r2_PM_D_to_O,corr_PM_D_to_O,r2_PM_O_to_D,corr_PM_O_to_D,cos_wPD_M_vs_A,r2_PD_M_to_A,corr_PD_M_to_A,r2_PD_A_to_M,corr_PD_A_to_M,rot_cos_MD,rot_cos_MO,rot_cos_AD,rot_cos_AO,rot_cos_P_M,rot_cos_P_D,rot_cos_chi
0,3,1,0.008020638488233,4.525288588297371e-09,0.020131628960371,5.006569603338562e-10,0.9946664081395624,0.9941545395148232,0.999452715053855,0.9994110434856006,0.9990604414690022,0.999877913872815,0.9978930774437512,-0.6396759082175578,-0.9220123201884,0.1852538038348576,53377,0.9978560070477208,49094,0.9980696435201208,6592,0.9995241576612556,116288,0.9999021298534196,-0.1036695334054111,-13.22194040596545,0.6173220976880869,-97.00593533460068,0.4919378500053963,-0.0635369533813148,0.5476666933144827,0.9767681377183192,0.5949848174970861,0.8677570230564778,0.7536334828546088,0.7063903756026944,0.7720698720984233,0.7151205855091315,0.7923119845566793,0.6017026591792651,0.7308572031456724
0,3,2,0.008020638488233,4.525288588297371e-09,0.020131628960371,5.006569603338562e-10,0.9969795799883469,0.9978453204201514,0.9997387454581982,0.9997803464259706,0.9989480174325692,0.9999329897687672,0.9992224177033188,-0.6944329467096151,-0.9175933943021584,0.2161648247148663,53377,0.9990106681828324,49094,0.9990446657619126,6592,0.9997826501486752,116288,0.9999503028268348,0.0682635371300078,-14.679010183135894,0.8811504624179988,-5.9518983495138515,-0.6630375903159251,0.0450583937165671,-0.0028459731302055,0.9004518584231286,0.3327273393127343,0.8215206954170295,0.4746268423110716,0.7861354941342782,0.4375329860057553,0.8006423513536997,0.3774823155791709,0.6400565089629596,0.6036827113277303
0,5,0,0.0491439886391162,8.927268702052515e-09,0.1406055986881256,1.0152865215218299e-09,0.8749115202222267,0.8423933062851925,0.99415289688272,0.9936586809384412,0.9949758571079218,0.9843411100363876,0.97118110014888,-0.6338476115495153,0.2189100657209749,0.2314450117632534,53377,0.9857471066706676,49094,0.9869594994507296,6592,0.7363365263738606,116288,0.9740287673297174,0.6605262254644939,-12.714328131161803,0.2996854910334547,-0.3293506919899662,0.6649540631253923,0.3922629012793772,-52.63395370352526,0.1900118176474464,-39.06668874271939,0.1050048925048124,0.5072036700189289,0.4502001133106729,0.6749739260219391,0.7118505281278622,0.4437454067077687,0.6559883371695339,0.4141480035305774
0,5,1,0.0491439886391162,8.927268702052515e-09,0.1406055986881256,1.0152865215218299e-09,0.993018580353514,0.9926358977868304,0.9992059244367992,0.999149379390848,0.998514604492224,0.9998557242987538,0.9971147957958428,-0.6288807838725112,-0.8849464273432562,0.1692257398355242,53377,0.9961731559773292,49094,0.9976181564687264,6592,0.9995228094441908,116288,0.9998288875001172,0.1401361534839069,-2.954664591929378,0.7356891541965307,-54.18208384058742,0.5692081703411593,-0.0257263935619275,0.7185526300049627,0.9556500257359292,0.7785151206509963,0.9128751978582637,0.6018150996428655,0.5343178052025312,0.6940990051437664,0.5872979189342766,0.6027529170422657,0.5162793113556592,0.6063224494943822
0,5,2,0.0491439886391162,8.927268702052515e-09,0.1406055986881256,1.0152865215218299e-09,0.995054241121114,0.9959821253876991,0.999389235238597,0.999487536404012,0.998295144485348,0.9999446746171216,0.9982975632186472,-0.6162547651805349,-0.9384316833396764,0.3533339158237065,53377,0.9980525154176736,49094,0.9980897672995412,6592,0.9997089455952464,116288,0.9999331579518602,0.1029350762452118,-12.743496059144771,0.7828599837746805,-48.26095291597471,-0.0140196564797642,0.1453209807144281,0.0851553126918412,0.9080877687980128,0.7628093261758867,0.9618686492253812,0.348342144752947,0.5535127667407543,0.3373058810003269,0.4892757519740303,0.3464388187790759,0.3504609755789185,0.4254321142097048
0,7,0,0.265864610671997,1.8731402207095016e-08,0.4375704824924469,1.6062892127521875e-09,0.8772965213999575,0.8476869845473346,0.9938569123460712,0.99333838422393,0.9942118488439668,0.9847994450219364,0.9707186310060316,-0.4039624582541201,0.1354090692811114,0.0411288616926584,53377,0.9816576557700644,49094,0.9861919319245698,6592,0.7685888660622129,116288,0.9728325867997292,0.6423262032730507,-41.25132769775976,0.1859427984002446,-0.2950226820426842,0.6684203051466256,0.3608752665329045,-36.10663969334291,0.1883633083440479,-11.181753694096844,0.2147512044524874,0.5353310034753587,0.3986591841914377,0.4918595458256292,0.6549348044171539,0.4230443716405505,0.5876677894998554,0.4373028101296548
0,7,1,0.265864610671997,1.8731402207095016e-08,0.4375704824924469,1.6062892127521875e-09,0.9912265810390276,0.9892366220865684,0.9990049294203636,0.9988450385048344,0.9973492216621552,0.999835432893916,0.9963724647348624,-0.7258144032851467,-0.8705893473774736,0.2255394705763792,53377,0.9934139422652588,49094,0.9957691488236712,6592,0.9991720573452928,116288,0.9997746136692158,0.4603195871373093,-27.188951156589024,0.9256533670800436,-7.263251808536777,-0.0863474113495941,0.0814643720945145,0.9181076649849372,0.9742956317776774,0.8991697273379452,0.9615474488163764,0.2181265186664335,0.3429062243517108,0.3939391671051472,0.4543863431658151,0.0945539984931599,0.464293866418606,0.3947692686697205
0,7,2,0.265864610671997,1.8731402207095016e-08,0.4375704824924469,1.6062892127521875e-09,0.9914452156131603,0.9933218651253308,0.9988562527077364,0.9991270900267868,0.9971852241811752,0.99992949189449,0.9968778437204248,-0.6594559137832484,-0.9634099506976904,0.3573789916616197,53377,0.996478677757134,49094,0.9963681391399029,6592,0.9997224946068728,116288,0.9999189178109495,0.4287802530681164,-164.93877314178087,0.6005586069485637,-1.752937469913339,-0.3431595652545536,0.1365635175057092,0.1273106536314967,0.9064009137778766,0.8430296033120372,0.9521967076588068,0.317719825384182,0.4485211394490242,0.3161398623370375,0.3491297206113118,0.3333854362023428,0.4074614846203749,0.3477117444955597
0,9,0,0.4836220741271972,1.9557134578462865e-08,0.5128194093704224,1.357180035022054e-09,0.876792705560191,0.8536321550517986,0.9935466849532372,0.9931788093189976,0.9929762168328312,0.9851582580722548,0.9717668946496396,-0.4039477461826578,0.0509347916272994,-0.0610338169568198,53377,0.9805406078000216,49094,0.9856297281446166,6592,0.7599996061903385,116288,0.9711119660755712,0.6412821108689604,-56.0350004225572,0.1617040427653648,-1.3184839890499047,0.5625894412638017,0.3595943497025086,-26.04006807758273,0.2095705537503807,-51.78592930036116,0.1495597830687081,0.5495132674543183,0.2870708351094111,0.3979083656866087,0.5615782089479776,0.461499972066369,0.4831146098367664,0.4125686239022322
0,9,1,0.4836220741271972,1.9557134578462865e-08,0.5128194093704224,1.357180035022054e-09,0.988220529240345,0.9858356202727322,0.9986662696725644,0.998506749097558,0.996338873922144,0.999814164992609,0.9952470703768916,-0.6636226202127411,-0.8268158351641904,0.2096500029070193,53377,0.992221513165435,49094,0.9948469870870638,6592,0.99893644134153,116288,0.999708395293954,0.4575208160660233,-13.098420958974424,0.8430410017663514,-12.36982406164478,0.0020590042864152,0.1014594720641291,0.9284532513629564,0.982017417181948,0.8274105591345435,0.9290294141845544,0.0101405088810638,0.167828604490287,0.1952022529523556,0.2979142862982071,0.0179920765349052,0.3683282222795012,0.1795033891732319
0,9,2,0.4836220741271972,1.9557134578462865e-08,0.5128194093704224,1.357180035022054e-09,0.9891700069176378,0.9917279314187546,0.9986297686612574,0.9989918622937046,0.996539009680956,0.9999063843521688,0.9963465811343356,-0.5886800946432069,-0.9428633667467694,0.3472565990146246,53377,0.9950382008714708,49094,0.9959131965440728,6592,0.9996779865159872,116288,0.9998904087101312,0.4362832157103612,-120.6939084212866,0.6200442966125169,-12.64466344457942,-0.480410534809009,0.186381442149968,-0.2580063295913062,0.8055634819642332,0.8462542737228136,0.9415653292473348,0.3320191648288575,0.4424009317033174,0.3205433622240952,0.3459954648164648,0.2542388578721315,0.3857130216857862,0.3735371885685286
0,11,0,0.4781054854393005,1.2272673544089231e-08,0.4411262571811676,7.347420449832497e-10,0.8665294253329134,0.8526118676333544,0.9933008242322332,0.9929657796695128,0.9933312179766938,0.9840162154147238,0.9693778771995518,-0.3694625528109915,0.025173816371653,-0.1657252968357548,53377,0.9809048578173044,49094,0.9855962242824196,6592,0.7619233381131153,116288,0.9708269808103824,0.6408398499985652,-25.797024236884734,0.2208357407881488,-1.2177811256864937,0.5726012878632981,0.3925381785608738,-13.897138734152891,0.2678754341922111,-98.10633136636427,0.0898809649489527,0.5164946956865701,0.0833571199582096,0.35898612168555,0.5118917291803657,0.5190367224984749,0.3720305595422274,0.3164754766097531
0,11,1,0.4781054854393005,1.2272673544089231e-08,0.4411262571811676,7.347420449832497e-10,0.9882746448202546,0.9842907936942876,0.9986289324645826,0.9983929098933716,0.9959350525668428,0.9997862581636798,0.9950476706349476,-0.5732969216854609,-0.8012827107997845,0.2201815407618557,53377,0.9932312263282476,49094,0.9947458990878276,6592,0.999064997952941,116288,0.9996496639960568,0.4267775835006105,-5.1236007286794685,0.6632827647970435,-3.4535078445144336,0.3467880128704206,0.1676179282783564,0.9372907552034072,0.985530410223307,0.8497146532092699,0.9315922995276495,0.0310786958283827,0.1820740383056395,0.1344484243137721,0.2320006998216838,0.0466449287756789,0.3509439297618778,0.1426508529826313
0,11,2,0.4781054854393005,1.2272673544089231e-08,0.4411262571811676,7.347420449832497e-10,0.9912654314382956,0.993833773496422,0.9988945644430944,0.9991533182177712,0.9965534902913844,0.9998806339333388,0.9972156969664708,-0.5320567006799035,-0.9121476615537292,0.3394752929127254,53377,0.994188109419298,49094,0.9968685134852824,6592,0.9995430917815192,116288,0.99984706883019,0.3906919433215376,-36.58757356923939,0.6814258607708504,-14.606466082495237,-0.3533394566913295,0.1620163967728708,-0.2942842448065188,0.7415247023917657,0.862149111251645,0.9493757631380604,0.3164230895770976,0.4974734438007805,0.294445057274055,0.392681342388202,0.1750458967571103,0.3442967476424448,0.4051549652956635
0,14,0,0.4663957357406616,7.517193978401338e-09,0.3619987368583679,5.80373749059504e-10,0.8599280756419769,0.83775681963232,0.9927836012931188,0.9928083990411416,0.9922937187312296,0.9847252121014975,0.9685236179756272,-0.3238886025133739,0.0799225443589523,-0.2097785629765072,53377,0.9729438582657004,49094,0.9847132365678664,6592,0.747865470548422,116288,0.9684116565954828,0.6395914312006129,0.5151234717246562,0.8381715952482154,-1.2267516918919616,0.5655064875072238,0.377116342910797,-5.457419994466157,0.3603937256153514,-109.72831070684876,0.0735630038415363,0.3426032921088278,-0.1271775613901603,0.3254685172169067,0.4951152837637917,0.5182604181989718,0.2354517109330007,0.1869019491283933
0,14,1,0.4663957357406616,7.517193978401338e-09,0.3619987368583679,5.80373749059504e-10,0.988752847546118,0.984822059345614,0.9988001510034732,0.9983812241324488,0.9959473217079206,0.9997284163453972,0.9954040747159932,-0.6577429742882498,-0.7770945480260781,0.1740334359995265,53377,0.99568874817964,49094,0.9945404742035016,6592,0.9991107697068816,116288,0.999608928983137,0.3059563837265383,-3.296489443529727,0.6281129163414472,-1.5107613346605238,0.641052088838416,0.1938452434730259,0.9508075597740628,0.9854766682697402,0.8514319579798013,0.924083445638021,-0.0106543633988249,0.2217459284942896,0.1074550911384949,0.2431977455859009,0.0918337755031163,0.3065701627718528,0.1248154470350216
0,14,2,0.4663957357406616,7.517193978401338e-09,0.3619987368583679,5.80373749059504e-10,0.9912983920827724,0.9932323654962388,0.9989125912444476,0.9991641515394878,0.9967972363397322,0.999854745491612,0.9971804609691536,-0.5538255342988874,-0.8594433497254804,0.3560153491002831,53377,0.9960745047435566,49094,0.9967931337135028,6592,0.999483090059972,116288,0.9998250760151708,0.2349485864681454,-22.57347022566951,0.672916035247378,-22.32854236714576,-0.197116974841249,0.0343718347888849,-0.283167928312094,0.831672147527673,0.8603671764064593,0.946439667260459,0.2510216351251605,0.4998192526537321,0.1831355199502628,0.3316726124923641,0.1188057281318964,0.3188160391652017,0.3277920900120534
0,18,0,0.4861549437046051,5.462441610148971e-09,0.3671448528766632,4.770037698165197e-10,0.8696038232629075,0.8423735582113097,0.9927194600377586,0.9927461123330916,0.992146631571714,0.9849624911419634,0.9688539176318745,-0.4440614758692461,0.1146558632768665,-0.1355065938946881,53377,0.9765951784619008,49094,0.9809031163499464,6592,0.7529051689699141,116288,0.9681808980944716,0.6066287346297528,-0.3005593843606802,0.661140102716745,-0.890584001454926,0.582123527982114,0.3628646012307773,-2.957182294418065,0.4215073725834259,-92.64371743097924,0.105975739589902,0.0890551448102578,-0.2712436049769766,0.3283843272215487,0.4948002602842173,0.5281905249489482,0.1388349084023233,0.0312980183435868
0,18,1,0.4861549437046051,5.462441610148971e-09,0.3671448528766632,4.770037698165197e-10,0.9910588756309576,0.9856382818509568,0.998852187333027,0.9984464683218376,0.9958295052573848,0.9997359963765328,0.995890176192981,-0.6243550716807313,-0.8145397383840651,-0.1187597764423448,53377,0.9983294968754924,49094,0.9933066405601596,6592,0.9989646134438992,116288,0.9994885830122876,0.306154274899634,-0.0416133708022909,0.8129640657271571,-20.536119273564235,0.6878126814765785,0.1623505657339517,0.8808813745164694,0.9726109461651824,0.8101655752831043,0.9637869978026148,0.0370589981594573,0.1689768414355009,0.196336205511193,0.1304313902621577,0.1250680527673949,0.2290604775043732,0.1260043123213216
0,18,2,0.4861549437046051,5.462441610148971e-09,0.3671448528766632,4.770037698165197e-10,0.9930534805180156,0.9931213820231638,0.9989934227654468,0.9991158619599554,0.9972339866911154,0.9998336226229484,0.9973373442771524,-0.6929960759232372,-0.8573156503988822,0.1956721210484677,53377,0.9981812963691464,49094,0.9961041014517312,6592,0.9993887631486962,116288,0.999788966802356,0.3743510903074397,-11.637876006638944,0.6735875500063886,-49.01765450173901,-0.1854724617757166,0.0730968332456079,-0.0433898970086943,0.9156448974086868,0.817921657875272,0.9688764095759136,0.3777808219051505,0.5644219643262633,0.2718347764072464,0.5293215421054062,0.1749424274562053,0.1915004316163965,0.4775978088924413
1,0,0,0.0008314246661029,3.7629888094414804e-10,0.0004187673912383,2.2652564546365992e-10,0.6656780122672061,0.6745312248272102,0.9983691259209672,0.9983976969533568,0.9993976316917802,0.9596372529567304,0.9571755187444956,-0.9477487716494016,-0.3687652631202732,0.0786778946808767,53361,0.99806662622304,49881,0.9974748172852068,6888,0.3517209112270325,115992,0.9957770868225324,0.6852144433828683,0.9197105855413044,0.9867141680794768,-11.507282905887845,0.2810180340161137,0.127001508986984,-17.261634508935778,0.7866816104861771,-0.0401231692687769,0.4736854407712957,0.9999999999999968,0.9999999999999962,0.9999999999999952,0.9999999999999956,0.9999999999999448,0.9999999999999966,0.9999999999999996
1,0,1,0.0008314246661029,3.7629888094414804e-10,0.0004187673912383,2.2652564546365992e-10,0.9983158180920224,0.999082211978358,0.999809098716966,0.9998770986921311,0.9996194986509506,0.999978006898714,0.9994840877182029,-0.6275285071869849,-0.9501580571277836,0.3274731168194048,53361,0.9993187063303502,49881,0.9994720764851012,6888,0.9999171894208542,115992,0.9999752751355164,0.2498251074190587,-7.9900306667811964,0.8424998807471551,-0.382094952338454,0.42056447850988,0.4991573121902922,0.9773757396598908,0.9994817907935106,0.9255955402271788,0.9942736209849152,0.9999999999997886,0.999999999999622,0.9999999999997856,0.9999999999996884,0.9999999999996568,0.9999999999967968,0.9999999999999792
1,0,2,0.0008314246661029,3.7629888094414804e-10,0.0004187673912383,2.2652564546365992e-10,0.9985944627773646,0.9991657285634038,0.999846505787354,0.999893746808333,0.9996699034111708,0.9999840627585292,0.9995735734615142,-0.3714826012289162,-0.8376994027275929,-0.1092305152833218,53361,0.9997110453342636,49881,0.9995970962434606,6888,0.999913079419046,115992,0.9999798805852343,0.4552406230539628,-0.8868009168977,0.9772743494569568,-3.073065984882276,-0.0879048348858294,0.3937105409005611,0.9034821354254624,0.9942575432599028,0.9225783338941912,0.9920683674866952,0.9999999999987867,0.999999999997804,0.9999999999987182,0.999999999997074,0.9999999999986467,0.9999999999927563,0.999999999999836
1,1,0,0.0045026936568319,5.848465600699625e-10,0.0007890539709478,2.619502115219774e-10,0.6835973893283298,0.6694221874274107,0.9982428008430582,0.9982244213847096,0.9993799538730254,0.961933033545024,0.958735250941244,-0.9355271634426218,-0.3722581184897242,0.1365247955976206,53361,0.997546178395244,49881,0.9973602672380224,6888,0.3406711469932255,115992,0.996230403771792,0.6495162769100455,0.4992431205258112,0.8181053856959655,-5.630560880795056,0.3716593813848565,0.1562271129073325,-12.437580620914936,0.7845578214167769,0.1382671193313538,0.4932680177334354,0.7765935945360884,0.7840117898925468,0.9143754609438578,0.9232106688497822,0.8775042894991146,0.813983152447384,0.8500725222349486
1,1,1,0.0045026936568319,5.848465600699625e-10,0.0007890539709478,2.619502115219774e-10,0.9981664514125348,0.9990126501647292,0.9998032426076962,0.9998627789143606,0.999530763569084,0.9999760530008062,0.9994742439810232,-0.6316263225444589,-0.9698075091145996,0.2453122894443054,53361,0.9991348155947866,49881,0.9991662471412356,6888,0.9998819291244756,115992,0.9999723259616482,0.3470796054403425,-10.12908380848951,0.7195469290974124,-0.1704761210522556,0.3450165696837047,0.4736930838461362,0.9733382910209352,0.9982317676068928,0.9376696829438091,0.9953281158128569,0.9025265727640056,0.9436065607726998,0.9042606284590324,0.9456271625232008,0.8617575261146798,0.9027384092523856,0.933809086178136
1,1,2,0.0045026936568319,5.848465600699625e-10,0.0007890539709478,2.619502115219774e-10,0.9982451993159788,0.9989400477314268,0.9998087841313272,0.9998649889798016,0.9994829815439754,0.9999828775585994,0.9994880587835608,-0.135361757029962,-0.8393366916167703,-0.2410341137308043,53361,0.9994173434887876,49881,0.9994449383007096,6888,0.999891256019054,115992,0.9999769781433868,0.3382508037417237,-21.598063138579107,0.9803691927496736,-1.1405370769981844,0.1253985726525566,0.3710946169678182,0.9486437874423927,0.9966426178575613,0.9488274541408046,0.995380931806662,0.7918586326578124,0.8411324280018482,0.788231392747603,0.7343706680571084,0.8766762765275261,0.9699586971240176,0.7263033137385786
1,2,0,0.0130322203040122,7.874492169435142e-10,0.0019875862635672,3.4936534221152726e-10,0.6556428662985956,0.6764755500425457,0.9980911364728248,0.9980472790692516,0.999202914812699,0.9600050614520442,0.9558622214169604,-0.9355243496612934,-0.1996195286470633,0.1000094558412451,53361,0.9976135810735745,49881,0.9968827350830768,6888,0.3269185151959548,115992,0.9965786604542474,0.6191131474297221,0.0202458324181434,0.7085229125992423,-3.6269372187205127,0.4240602567814323,0.1525105628008187,-5.079070432621348,0.789400270500976,0.0992894546390186,0.5085878807782774,0.4100529178897549,0.496429975914031,0.825630785011279,0.795286122135858,0.5697351312258111,0.5096187565650374,0.6759191174022762
1,2,1,0.0130322203040122,7.874492169435142e-10,0.0019875862635672,3.4936534221152726e-10,0.9977937806816238,0.9984936617966368,0.9997575969892216,0.999818692590812,0.9993492127292316,0.9999756874085146,0.999325468567086,-0.5792813564287529,-0.969592859601156,0.1422084851057487,53361,0.9986745824767138,49881,0.998962896813574,6888,0.9998852371383444,115992,0.99997024208751,0.406202647380748,-10.549394100761026,0.7418367621334632,-0.6258696341727208,0.2889231950504832,0.3776373179342818,0.9607166232968796,0.9955938960424732,0.9468660109409818,0.996240704210165,0.7170553380220226,0.8422065661559082,0.7002858007336717,0.7982228027705122,0.6673460860459798,0.7799329677798642,0.7730136075201572
1,2,2,0.0130322203040122,7.874492169435142e-10,0.0019875862635672,3.4936534221152726e-10,0.99757032202842,0.9987357703380616,0.9997393123616938,0.999845079693592,0.9993377556451424,0.9999847367806748,0.9993336542318128,-0.0701246659005345,-0.860927134195302,-0.279939433995453,53361,0.9991468407538278,49881,0.9991451840151492,6888,0.9998667941157476,115992,0.9999770814920652,0.3459946572846289,-72.1126411934018,0.969440942555303,-0.0248980604250363,0.3346712598847501,0.3261268537052445,0.9462055683352956,0.9961685602938204,0.9674193789603274,0.99607378840116,0.5828387575486953,0.6471867848000354,0.5652124521763366,0.4643960583179731,0.7381167253722197,0.903771573882826,0.4470574841246098
