seed,step,layer,prompt,base_dec_MD,base_dec_MO,base_dec_AD,base_dec_AO,base_dec_P_M,base_dec_P_D,base_dec_chi,base_dec_det,own_dec_MD,own_dec_MO,own_dec_AD,own_dec_AO,own_dec_P_M,own_dec_P_D,own_dec_chi,own_dec_det,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A,D_rollout_MD,D_rollout_MO,D_rollout_AD,D_rollout_AO,D_rollout_no_sector,D_rollout_incoherent,D_coh_deficit,D_coh_impossible_rate,D_dispo_MD,D_dispo_MO,D_dispo_AD,D_dispo_AO,O_rollout_MD,O_rollout_MO,O_rollout_AD,O_rollout_AO,O_rollout_no_sector,O_rollout_incoherent,O_coh_deficit,O_coh_impossible_rate,O_dispo_MD,O_dispo_MO,O_dispo_AD,O_dispo_AO,D_set_rollout_MD,D_set_rollout_MO,D_set_rollout_AD,D_set_rollout_AO,D_set_rollout_no_sector,D_set_rollout_incoherent,D_set_rollout_MO_bp_std,D_set_coh_deficit,D_set_coh_impossible_rate,D_set_dispo_MD,D_set_dispo_MO,D_set_dispo_AD,D_set_dispo_AO,D_set_coh_deficit_bp_std,O_set_rollout_MD,O_set_rollout_MO,O_set_rollout_AD,O_set_rollout_AO,O_set_rollout_no_sector,O_set_rollout_incoherent,O_set_rollout_MO_bp_std,O_set_coh_deficit,O_set_coh_impossible_rate,O_set_dispo_MD,O_set_dispo_MO,O_set_dispo_AD,O_set_dispo_AO,O_set_coh_deficit_bp_std
0,1,2,D,-0.0127885866501201,-0.0064961224946584,1.0065258944624935,0.0127588146822813,-0.0192847091447819,0.9937373078123746,-1.0000595439356008,0.0,-0.0127885866501201,-0.0064961224946584,1.0065258944624935,0.0127588146822813,-0.0192847091447819,0.9937373078123746,-1.0000595439356008,0.0,0.0001677199761616,1.8621040265287547e-09,0.0004959428915753,8.259018469125579e-10,0.0009765625,0.0,0.0,0.0,0.9990234375,0.0,0.0010457140662234,0.0,0.0009765625,0.0,0.9248046875,0.07421875,0.0,0.0048828125,0.0,0.0,0.9921875,0.0029296875,0.0027758978332456,0.0,0.0,0.0048828125,0.11328125,0.8818359375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0013578944795125,0.0,0.0,0.0,0.9638671875,0.0361328125,0.0021261679481667,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.0077512245441345,0.0015129209161133,0.0,0.0,0.0009765625,0.0595703125,0.939453125,0.0037831206605197
0,1,2,O,-0.0031415762241252,0.0101213903431627,0.0071119993971646,0.9859081864838076,0.0069798141190351,0.00397042317303,0.9655332205193232,0.0,-0.0031415762241252,0.0101213903431627,0.0071119993971646,0.9859081864838076,0.0069798141190351,0.00397042317303,0.9655332205193232,0.0,0.0001677199761616,1.8621040265287547e-09,0.0004959428915753,8.259018469125579e-10,0.0009765625,0.0,0.0,0.0,0.9990234375,0.0,0.0010457140662234,0.0,0.0009765625,0.0,0.9248046875,0.07421875,0.0,0.0048828125,0.0,0.0,0.9921875,0.0029296875,0.0027758978332456,0.0,0.0,0.0048828125,0.11328125,0.8818359375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0013578944795125,0.0,0.0,0.0,0.9638671875,0.0361328125,0.0021261679481667,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.0077512245441345,0.0015129209161133,0.0,0.0,0.0009765625,0.0595703125,0.939453125,0.0037831206605197
0,3,0,D,0.0483421669024534,-0.0340257529526164,0.9607922405117169,0.0248913455384793,0.0143164139498137,1.0091344074141722,-0.8535329751183269,0.0,0.0483421669024534,-0.0340257529526164,0.9607922405117169,0.0248913455384793,0.0143164139498137,1.0091344074141722,-0.8535329751183269,0.0,0.0001815479190554,1.7969941090711927e-09,0.0005661322502419,8.960433506288722e-10,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0014254630814369,0.0,0.001953125,0.0,0.9326171875,0.0654296875,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.001170690476472,0.0,0.0,0.0009765625,0.083984375,0.9150390625,0.0009765625,0.0,0.0,0.0,0.998046875,0.0009765625,0.0,0.0010368978782406,0.0,0.0009765625,0.0,0.96875,0.0302734375,0.0031271381375768,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0029735912357077,0.0,0.0,0.0,0.0810546875,0.9189453125,0.0122913644098862
0,3,0,O,0.0378232702545408,-0.0060049572267129,0.0278953354628699,0.940286351509299,0.0318183130278114,0.0657186057174358,0.9562192435276238,0.0,0.0378232702545408,-0.0060049572267129,0.0278953354628699,0.940286351509299,0.0318183130278114,0.0657186057174358,0.9562192435276238,0.0,0.0001815479190554,1.7969941090711927e-09,0.0005661322502419,8.960433506288722e-10,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0014254630814369,0.0,0.001953125,0.0,0.9326171875,0.0654296875,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.001170690476472,0.0,0.0,0.0009765625,0.083984375,0.9150390625,0.0009765625,0.0,0.0,0.0,0.998046875,0.0009765625,0.0,0.0010368978782406,0.0,0.0009765625,0.0,0.96875,0.0302734375,0.0031271381375768,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0029735912357077,0.0,0.0,0.0,0.0810546875,0.9189453125,0.0122913644098862
0,3,1,D,-0.0055397446129605,0.0083607212282069,0.9882345031376034,0.0089445202471152,0.0028209766152686,0.9826947585246824,-0.9931904487317308,0.0,-0.0055397446129605,0.0083607212282069,0.9882345031376034,0.0089445202471152,0.0028209766152686,0.9826947585246824,-0.9931904487317308,0.0,0.0001815479190554,1.7969941090711927e-09,0.0005661322502419,8.960433506288722e-10,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0014254630814369,0.0,0.001953125,0.0,0.9326171875,0.0654296875,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.001170690476472,0.0,0.0,0.0009765625,0.083984375,0.9150390625,0.0009765625,0.0,0.0,0.0,0.998046875,0.0009765625,0.0,0.0010368978782406,0.0,0.0009765625,0.0,0.96875,0.0302734375,0.0031271381375768,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0029735912357077,0.0,0.0,0.0,0.0810546875,0.9189453125,0.0122913644098862
0,3,1,O,0.0134723864709187,0.018243160270723,0.0098441401761983,0.9584403130821532,0.0317155467416462,0.0233165266471044,0.9438253991061788,0.0,0.0134723864709187,0.018243160270723,0.0098441401761983,0.9584403130821532,0.0317155467416462,0.0233165266471044,0.9438253991061788,0.0,0.0001815479190554,1.7969941090711927e-09,0.0005661322502419,8.960433506288722e-10,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0014254630814369,0.0,0.001953125,0.0,0.9326171875,0.0654296875,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.001170690476472,0.0,0.0,0.0009765625,0.083984375,0.9150390625,0.0009765625,0.0,0.0,0.0,0.998046875,0.0009765625,0.0,0.0010368978782406,0.0,0.0009765625,0.0,0.96875,0.0302734375,0.0031271381375768,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0029735912357077,0.0,0.0,0.0,0.0810546875,0.9189453125,0.0122913644098862
0,3,2,D,-0.0127885866501201,-0.0064961224946584,1.0065258944624935,0.0127588146822813,-0.0192847091447819,0.9937373078123746,-1.0000595439356008,0.0,-0.0127885866501201,-0.0064961224946584,1.0065258944624935,0.0127588146822813,-0.0192847091447819,0.9937373078123746,-1.0000595439356008,0.0,0.0001815479190554,1.7969941090711927e-09,0.0005661322502419,8.960433506288722e-10,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0014254630814369,0.0,0.001953125,0.0,0.9326171875,0.0654296875,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.001170690476472,0.0,0.0,0.0009765625,0.083984375,0.9150390625,0.0009765625,0.0,0.0,0.0,0.998046875,0.0009765625,0.0,0.0010368978782406,0.0,0.0009765625,0.0,0.96875,0.0302734375,0.0031271381375768,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0029735912357077,0.0,0.0,0.0,0.0810546875,0.9189453125,0.0122913644098862
0,3,2,O,-0.0031415762241252,0.0101213903431627,0.0071119993971646,0.9859081864838076,0.0069798141190351,0.00397042317303,0.9655332205193232,0.0,-0.0031415762241252,0.0101213903431627,0.0071119993971646,0.9859081864838076,0.0069798141190351,0.00397042317303,0.9655332205193232,0.0,0.0001815479190554,1.7969941090711927e-09,0.0005661322502419,8.960433506288722e-10,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0014254630814369,0.0,0.001953125,0.0,0.9326171875,0.0654296875,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.001170690476472,0.0,0.0,0.0009765625,0.083984375,0.9150390625,0.0009765625,0.0,0.0,0.0,0.998046875,0.0009765625,0.0,0.0010368978782406,0.0,0.0009765625,0.0,0.96875,0.0302734375,0.0031271381375768,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0029735912357077,0.0,0.0,0.0,0.0810546875,0.9189453125,0.0122913644098862
0,10,0,D,0.0483421669024534,-0.0340257529526164,0.9607922405117169,0.0248913455384793,0.0143164139498137,1.0091344074141722,-0.8535329751183269,0.0,0.0483421669024534,-0.0340257529526164,0.9607922405117169,0.0248913455384793,0.0143164139498137,1.0091344074141722,-0.8535329751183269,0.0,0.000308473885525,1.8338506269088839e-09,0.0010243098950013,1.2589251863204254e-09,0.001953125,0.0,0.0,0.0,0.99609375,0.001953125,0.0055549214632491,0.0,0.001953125,0.0,0.9599609375,0.0380859375,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.0038528786863875,0.0,0.0,0.0009765625,0.0908203125,0.908203125,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0040783356237269,0.0,0.001953125,0.0,0.9677734375,0.0302734375,0.0049765162636795,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.0077512245441345,0.0033738996268453,0.0,0.0,0.0009765625,0.0859375,0.9130859375,0.007827523308209
0,10,0,O,0.0378232702545408,-0.0060049572267129,0.0278953354628699,0.940286351509299,0.0318183130278114,0.0657186057174358,0.9562192435276238,0.0,0.0378232702545408,-0.0060049572267129,0.0278953354628699,0.940286351509299,0.0318183130278114,0.0657186057174358,0.9562192435276238,0.0,0.000308473885525,1.8338506269088839e-09,0.0010243098950013,1.2589251863204254e-09,0.001953125,0.0,0.0,0.0,0.99609375,0.001953125,0.0055549214632491,0.0,0.001953125,0.0,0.9599609375,0.0380859375,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.0038528786863875,0.0,0.0,0.0009765625,0.0908203125,0.908203125,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0040783356237269,0.0,0.001953125,0.0,0.9677734375,0.0302734375,0.0049765162636795,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.0077512245441345,0.0033738996268453,0.0,0.0,0.0009765625,0.0859375,0.9130859375,0.007827523308209
0,10,1,D,-0.0055397446129605,0.0083607212282069,0.9882345031376034,0.0089445202471152,0.0028209766152686,0.9826947585246824,-0.9931904487317308,0.0,-0.0055397446129605,0.0083607212282069,0.9882345031376034,0.0089445202471152,0.0028209766152686,0.9826947585246824,-0.9931904487317308,0.0,0.000308473885525,1.8338506269088839e-09,0.0010243098950013,1.2589251863204254e-09,0.001953125,0.0,0.0,0.0,0.99609375,0.001953125,0.0055549214632491,0.0,0.001953125,0.0,0.9599609375,0.0380859375,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.0038528786863875,0.0,0.0,0.0009765625,0.0908203125,0.908203125,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0040783356237269,0.0,0.001953125,0.0,0.9677734375,0.0302734375,0.0049765162636795,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.0077512245441345,0.0033738996268453,0.0,0.0,0.0009765625,0.0859375,0.9130859375,0.007827523308209
0,10,1,O,0.0134723864709187,0.018243160270723,0.0098441401761983,0.9584403130821532,0.0317155467416462,0.0233165266471044,0.9438253991061788,0.0,0.0134723864709187,0.018243160270723,0.0098441401761983,0.9584403130821532,0.0317155467416462,0.0233165266471044,0.9438253991061788,0.0,0.000308473885525,1.8338506269088839e-09,0.0010243098950013,1.2589251863204254e-09,0.001953125,0.0,0.0,0.0,0.99609375,0.001953125,0.0055549214632491,0.0,0.001953125,0.0,0.9599609375,0.0380859375,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.0038528786863875,0.0,0.0,0.0009765625,0.0908203125,0.908203125,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0040783356237269,0.0,0.001953125,0.0,0.9677734375,0.0302734375,0.0049765162636795,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.0077512245441345,0.0033738996268453,0.0,0.0,0.0009765625,0.0859375,0.9130859375,0.007827523308209
0,10,2,D,-0.0127885866501201,-0.0064961224946584,1.0065258944624935,0.0127588146822813,-0.0192847091447819,0.9937373078123746,-1.0000595439356008,0.0,-0.0127885866501201,-0.0064961224946584,1.0065258944624935,0.0127588146822813,-0.0192847091447819,0.9937373078123746,-1.0000595439356008,0.0,0.000308473885525,1.8338506269088839e-09,0.0010243098950013,1.2589251863204254e-09,0.001953125,0.0,0.0,0.0,0.99609375,0.001953125,0.0055549214632491,0.0,0.001953125,0.0,0.9599609375,0.0380859375,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.0038528786863875,0.0,0.0,0.0009765625,0.0908203125,0.908203125,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0040783356237269,0.0,0.001953125,0.0,0.9677734375,0.0302734375,0.0049765162636795,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.0077512245441345,0.0033738996268453,0.0,0.0,0.0009765625,0.0859375,0.9130859375,0.007827523308209
0,10,2,O,-0.0031415762241252,0.0101213903431627,0.0071119993971646,0.9859081864838076,0.0069798141190351,0.00397042317303,0.9655332205193232,0.0,-0.0031415762241252,0.0101213903431627,0.0071119993971646,0.9859081864838076,0.0069798141190351,0.00397042317303,0.9655332205193232,0.0,0.000308473885525,1.8338506269088839e-09,0.0010243098950013,1.2589251863204254e-09,0.001953125,0.0,0.0,0.0,0.99609375,0.001953125,0.0055549214632491,0.0,0.001953125,0.0,0.9599609375,0.0380859375,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.0038528786863875,0.0,0.0,0.0009765625,0.0908203125,0.908203125,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0040783356237269,0.0,0.001953125,0.0,0.9677734375,0.0302734375,0.0049765162636795,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.0077512245441345,0.0033738996268453,0.0,0.0,0.0009765625,0.0859375,0.9130859375,0.007827523308209
0,30,0,D,0.0483421669024534,-0.0340257529526164,0.9607922405117169,0.0248913455384793,0.0143164139498137,1.0091344074141722,-0.8535329751183269,0.0,0.0483421669024534,-0.0340257529526164,0.9607922405117169,0.0248913455384793,0.0143164139498137,1.0091344074141722,-0.8535329751183269,0.0,0.0012289896840229,2.0750188234330835e-09,0.0046322490088641,2.541327592808784e-09,0.001953125,0.0,0.0,0.0,0.9970703125,0.0009765625,0.0149063161661467,0.0,0.001953125,0.0,0.9794921875,0.0185546875,0.0,0.00390625,0.0,0.0,0.9931640625,0.0029296875,0.0087808890993887,0.0,0.005859375,0.00390625,0.17578125,0.814453125,0.005859375,0.0,0.0,0.0,0.994140625,0.0,0.0,0.016281203136578,0.0,0.005859375,0.0,0.990234375,0.00390625,0.0096067788672442,0.0,0.005859375,0.0,0.0,0.9931640625,0.0009765625,0.018217537213064,0.0072417963759541,0.0,0.001953125,0.005859375,0.1005859375,0.8916015625,0.0067778738301639
0,30,0,O,0.0378232702545408,-0.0060049572267129,0.0278953354628699,0.940286351509299,0.0318183130278114,0.0657186057174358,0.9562192435276238,0.0,0.0378232702545408,-0.0060049572267129,0.0278953354628699,0.940286351509299,0.0318183130278114,0.0657186057174358,0.9562192435276238,0.0,0.0012289896840229,2.0750188234330835e-09,0.0046322490088641,2.541327592808784e-09,0.001953125,0.0,0.0,0.0,0.9970703125,0.0009765625,0.0149063161661467,0.0,0.001953125,0.0,0.9794921875,0.0185546875,0.0,0.00390625,0.0,0.0,0.9931640625,0.0029296875,0.0087808890993887,0.0,0.005859375,0.00390625,0.17578125,0.814453125,0.005859375,0.0,0.0,0.0,0.994140625,0.0,0.0,0.016281203136578,0.0,0.005859375,0.0,0.990234375,0.00390625,0.0096067788672442,0.0,0.005859375,0.0,0.0,0.9931640625,0.0009765625,0.018217537213064,0.0072417963759541,0.0,0.001953125,0.005859375,0.1005859375,0.8916015625,0.0067778738301639
