step,layer,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A,D_rollout_MD,D_rollout_MO,D_rollout_AD,D_rollout_AO,D_rollout_no_sector,D_rollout_incoherent,O_rollout_MD,O_rollout_MO,O_rollout_AD,O_rollout_AO,O_rollout_no_sector,O_rollout_incoherent,D_set_rollout_MD,D_set_rollout_MO,D_set_rollout_AD,D_set_rollout_AO,D_set_rollout_no_sector,D_set_rollout_incoherent,D_set_rollout_MO_bp_std,O_set_rollout_MD,O_set_rollout_MO,O_set_rollout_AD,O_set_rollout_AO,O_set_rollout_no_sector,O_set_rollout_incoherent,O_set_rollout_MO_bp_std,r2_MD,r2_MO,r2_AD,r2_AO,r2_P_M,r2_P_D,r2_chi,r2_det,cos_persona_contrast_D_vs_O,cos_domain_contrast_M_vs_A,cos_PM_vs_PD,n_PM_given_D,npos_PM_given_D,r2_PM_given_D,n_PM_given_O,npos_PM_given_O,r2_PM_given_O,n_PD_given_M,npos_PD_given_M,r2_PD_given_M,n_PD_given_A,npos_PD_given_A,r2_PD_given_A,cos_wPM_D_vs_O,r2_PM_D_to_O,corr_PM_D_to_O,r2_PM_O_to_D,corr_PM_O_to_D,cos_wPD_M_vs_A,r2_PD_M_to_A,corr_PD_M_to_A,r2_PD_A_to_M,corr_PD_A_to_M,rot_cos_MD,rot_cos_MO,rot_cos_AD,rot_cos_AO,rot_cos_P_M,rot_cos_P_D,rot_cos_chi,rot_cos_det
3,1,0.007021143566817045,3.777230084267558e-09,0.007688070647418499,6.103114125188824e-10,0.015625,0.0,0.0,0.0,0.984375,0.0,0.0,0.0107421875,0.0,0.0,0.9873046875,0.001953125,0.0048828125,0.0,0.0,0.0,0.994140625,0.0009765625,0.0,0.0,0.001953125,0.0,0.0,0.9970703125,0.0009765625,0.010874539771152386,0.9940800315667072,0.9945272796915109,0.9994900752625785,0.9995556621827668,0.9993917216364895,0.9998920909141774,0.9979463650944808,,-0.935663802277546,-0.960923416674104,0.22285723588661382,53377,3079,0.9988082736882802,49094,2601,0.9989827549330977,6592,3079,0.9993659926075931,116288,52408,0.999816784405989,0.7043889281302885,-1.5598344980687182,0.7926558248992713,-5.272415577081755,0.846418055357559,0.4359602621997219,-0.5853194367283308,0.7894646329013597,-1.7263150714753959,0.4263044215863384,0.619454184769212,0.7562534318954133,0.6930055849566559,0.7634597184208082,0.7493031519393769,0.21418542174749383,0.7706481113817756,0.0
3,2,0.007021143566817045,3.777230084267558e-09,0.007688070647418499,6.103114125188824e-10,0.015625,0.0,0.0,0.0,0.984375,0.0,0.0,0.0107421875,0.0,0.0,0.9873046875,0.001953125,0.0048828125,0.0,0.0,0.0,0.994140625,0.0009765625,0.0,0.0,0.001953125,0.0,0.0,0.9970703125,0.0009765625,0.010874539771152386,0.9962630030557037,0.9963116249766973,0.9996549716974096,0.9996499262585247,0.9991978531793744,0.9999464479164175,0.9986712524866403,,-0.7415325726556247,-0.8920473159964484,0.19274704416919078,53377,3079,0.9988416975598815,49094,2601,0.9989514431872061,6592,3079,0.9997800231490286,116288,52408,0.9998904962534196,0.6242296415605102,-12.638419455762355,0.9255062474744276,-22.445363216982976,0.8982654819590997,0.3342907034159439,0.4593360432155996,0.8409138215647051,0.18075250250472807,0.6232801292496966,0.35365253650712236,0.4786995078747054,0.41566030569110185,0.39320203879592963,0.572274125252892,0.6918164563579668,0.3494329008139744,0.0
5,0,0.06298518925905228,8.018353980787651e-09,0.0602373369038105,1.0333645050764062e-09,0.1513671875,0.0,0.0,0.0,0.8486328125,0.0,0.001953125,0.0888671875,0.0,0.0,0.9091796875,0.0,0.0419921875,0.0,0.0,0.0,0.95703125,0.0009765625,0.0,0.0,0.0078125,0.0,0.0,0.9912109375,0.0009765625,0.020669932117692115,0.949306479047074,0.9446016937563342,0.9814762780466882,0.98159209038104,0.9992839039702162,0.9828252959601433,0.9675782141392564,,-0.9893542597171956,-0.03062349035505576,-0.2701929545190936,53377,3079,0.9986436277792456,49094,2601,0.9982661709286604,6592,3079,0.9346510710419631,116288,52408,0.9248072154011513,0.7728660073786829,0.5656488191964969,0.8600924455651177,0.33297867823983784,0.7982279256563286,-0.043310849949105265,-10.255680543477542,0.08660628688851163,-130.83931729884884,0.04295634197268078,0.32323336453690166,0.285663433550861,0.7700810284942725,0.7726101226986057,0.7202366448012318,0.6500282983269946,0.7822186998121882,0.0
5,1,0.06298518925905228,8.018353980787651e-09,0.0602373369038105,1.0333645050764062e-09,0.1513671875,0.0,0.0,0.0,0.8486328125,0.0,0.001953125,0.0888671875,0.0,0.0,0.9091796875,0.0,0.0419921875,0.0,0.0,0.0,0.95703125,0.0009765625,0.0,0.0,0.0078125,0.0,0.0,0.9912109375,0.0009765625,0.020669932117692115,0.9927008104491841,0.9932983687048144,0.9992440202475174,0.9993212349791677,0.9992006563966245,0.9998545635038215,0.9971885477474214,,-0.9338886513739751,-0.9440241828105548,0.2592152519082729,53377,3079,0.9986167955995012,49094,2601,0.9987266266150354,6592,3079,0.9990640521460715,116288,52408,0.9997473694732539,0.7260792597937005,-1.075506241704605,0.49453337737282477,-1.670094706891383,0.7074854219365471,0.4746604386272406,-0.4234211684273217,0.763954427371304,0.4591619090897895,0.7626691137729804,0.43361867689635425,0.6133958603406966,0.5396779936056443,0.6465893349512635,0.5986667167236129,-0.10229175956674298,0.6295190023077791,0.0
5,2,0.06298518925905228,8.018353980787651e-09,0.0602373369038105,1.0333645050764062e-09,0.1513671875,0.0,0.0,0.0,0.8486328125,0.0,0.001953125,0.0888671875,0.0,0.0,0.9091796875,0.0,0.0419921875,0.0,0.0,0.0,0.95703125,0.0009765625,0.0,0.0,0.0078125,0.0,0.0,0.9912109375,0.0009765625,0.020669932117692115,0.9944135198747363,0.9952303787276966,0.9994003214528875,0.9994900909087714,0.9988256824501178,0.9999260088012709,0.9980419294756112,,-0.8956993598192192,-0.9496325253897667,0.2870994281042875,53377,3079,0.9984673061211461,49094,2601,0.9985513961073796,6592,3079,0.9997033646117989,116288,52408,0.9998389245362986,0.5765187031331922,-3.4358958148776972,0.8334960930426374,-2.477305463033415,0.9063624508539826,0.1467651876473283,0.7902111468893523,0.9084445732820792,0.6693526793079922,0.9029998907260633,0.24190519553111267,0.30412683894436054,0.20412483017208455,0.283851018286806,0.21795495209277438,0.5222943458867811,0.25446440074939713,0.0
7,0,0.15691260993480682,1.0155892127272637e-08,0.298833966255188,1.4819676596999898e-09,0.4228515625,0.0,0.0,0.0,0.5751953125,0.001953125,0.0087890625,0.3515625,0.0,0.0,0.634765625,0.0048828125,0.2001953125,0.0,0.0,0.0,0.7978515625,0.001953125,0.0,0.001953125,0.1416015625,0.0,0.0,0.8525390625,0.00390625,0.19303110945209995,0.9407113122694309,0.9362778035611905,0.979267693659689,0.9795556338549889,0.9990268153036758,0.9811518383568487,0.9627876009391384,,-0.9863405136342119,0.09848138661555976,-0.14379693390503348,53377,3079,0.9984281793475542,49094,2601,0.9977896753382886,6592,3079,0.9315103117530031,116288,52408,0.928318100661187,0.7873470606075885,0.9797066148765047,0.990100439095531,-0.3754193314589094,0.6738702287479761,0.09353406359304334,-9.34482848492895,0.0960975863810011,-326.82157943777975,0.057680643957364414,-0.003928916668225436,-0.031798847919356533,0.7374618518132862,0.740390958605587,0.5878409702476596,0.6077686925226788,0.7053056366240624,0.0
7,1,0.15691260993480682,1.0155892127272637e-08,0.298833966255188,1.4819676596999898e-09,0.4228515625,0.0,0.0,0.0,0.5751953125,0.001953125,0.0087890625,0.3515625,0.0,0.0,0.634765625,0.0048828125,0.2001953125,0.0,0.0,0.0,0.7978515625,0.001953125,0.0,0.001953125,0.1416015625,0.0,0.0,0.8525390625,0.00390625,0.19303110945209995,0.9907178992352506,0.9900913546174402,0.9990703010995755,0.9991721587734825,0.9988244926439974,0.9997270643416966,0.9965358285706659,,-0.9225446832415323,-0.9111356465906968,0.2657621288272504,53377,3079,0.9982537430473144,49094,2601,0.9981365302945185,6592,3079,0.9988308884150372,116288,52408,0.9995718367401027,0.7270833657812749,-1.4548490626572916,0.40467322953831764,-9.080666723428909,0.26378542908893254,0.4843966597183282,-0.26165545239698385,0.7689020616172073,0.2691603362224395,0.9032886951210986,0.43772952617989386,0.5645499614337874,0.4861746485738083,0.5451415691945622,0.41700158113478086,-0.010936826367166214,0.581813477200011,0.0
7,2,0.15691260993480682,1.0155892127272637e-08,0.298833966255188,1.4819676596999898e-09,0.4228515625,0.0,0.0,0.0,0.5751953125,0.001953125,0.0087890625,0.3515625,0.0,0.0,0.634765625,0.0048828125,0.2001953125,0.0,0.0,0.0,0.7978515625,0.001953125,0.0,0.001953125,0.1416015625,0.0,0.0,0.8525390625,0.00390625,0.19303110945209995,0.9931682479539229,0.9933707565185242,0.9991217140632401,0.9992693386728876,0.9983998702377841,0.9998254975942297,0.9973202289122697,,-0.8986073988163038,-0.9156080675802852,0.2608522460801119,53377,3079,0.9981588991102449,49094,2601,0.9981871997331067,6592,3079,0.9995717543252997,116288,52408,0.9997303846245889,0.5954852436310158,-2.3473539389227636,0.8297291881897113,-1.4510188006185594,0.881159193090616,0.31843754274625596,0.7146708402004553,0.8716993748710772,0.29829199892882463,0.8578256232040915,0.06840779368693319,0.23573437582500764,0.04971090186233417,0.1438844991542903,0.24926684381503908,0.3399365904549601,0.08788746490195978,0.0
9,0,0.4826982319355011,1.5148707177559118e-08,0.44359517097473145,1.4899196321138675e-09,0.8876953125,0.001953125,0.0,0.0,0.1064453125,0.00390625,0.0185546875,0.328125,0.0,0.0,0.65234375,0.0009765625,0.5263671875,0.0,0.0,0.0,0.4697265625,0.00390625,0.0,0.0107421875,0.1953125,0.0,0.0,0.7919921875,0.001953125,0.14299222826346192,0.929870860792473,0.9236614436615654,0.979765510527118,0.9800056011096869,0.998749811150862,0.9799378932420596,0.962813848487322,,-0.9871994152616279,0.2660357292461087,-0.07618933453524761,53377,3079,0.998062225704577,49094,2601,0.9973115511847489,6592,3079,0.9281104314178217,116288,52408,0.9121474710660659,0.7859962699333397,-1.9424994802026503,0.5781132030570239,-0.6846029045623532,0.6381636684847981,0.08739056178625801,-8.591402945438743,0.10876347443366952,-382.58617108603823,0.05742185203933831,-0.05624791986115775,-0.11029540653848062,0.6935360009002154,0.6912454460977339,0.5620429649553584,0.5546689911293415,0.7049580775771008,0.0
9,1,0.4826982319355011,1.5148707177559118e-08,0.44359517097473145,1.4899196321138675e-09,0.8876953125,0.001953125,0.0,0.0,0.1064453125,0.00390625,0.0185546875,0.328125,0.0,0.0,0.65234375,0.0009765625,0.5263671875,0.0,0.0,0.0,0.4697265625,0.00390625,0.0,0.0107421875,0.1953125,0.0,0.0,0.7919921875,0.001953125,0.14299222826346192,0.987670554006446,0.9867804234010031,0.9987422410747779,0.9988342067341605,0.9983430081795505,0.9996852502483327,0.9953295168184733,,-0.9083637284418088,-0.8295351085368624,0.2001701636278128,53377,3079,0.9979766890017078,49094,2601,0.9980222839908579,6592,3079,0.9987953120837669,116288,52408,0.9994756500614348,0.7508631486034888,-1.9350359206269978,0.3637179030484227,-8.127216680329402,0.3188153384440989,0.38901290850265746,-0.4332879907683742,0.798360012526693,0.29358093570161636,0.9204962594697728,0.28589949241377943,0.44211539977481334,0.42806197606663754,0.40123393416594266,0.1829558362810222,-0.2077796692541956,0.48938018794031724,0.0
9,2,0.4826982319355011,1.5148707177559118e-08,0.44359517097473145,1.4899196321138675e-09,0.8876953125,0.001953125,0.0,0.0,0.1064453125,0.00390625,0.0185546875,0.328125,0.0,0.0,0.65234375,0.0009765625,0.5263671875,0.0,0.0,0.0,0.4697265625,0.00390625,0.0,0.0107421875,0.1953125,0.0,0.0,0.7919921875,0.001953125,0.14299222826346192,0.9925684014176935,0.9923482941399008,0.9990573540825286,0.9991928800139062,0.9980108240291753,0.9997972965228223,0.997227121019613,,-0.8650444942017713,-0.8947531619276891,0.31440859065537385,53377,3079,0.9978645435330142,49094,2601,0.9976268534324788,6592,3079,0.9995661698636492,116288,52408,0.9996792431665709,0.6276196474579472,-1.0189782423368015,0.8524366267366259,0.2605122146471204,0.915851905330933,0.2515921336057681,0.8275521171523734,0.9209122710369495,0.6234755893524845,0.9192167057467768,0.0583971836345709,0.34212127752964305,-0.026757635928630154,0.2518745423022568,0.21315982088099522,0.359547173496992,0.11914255717925516,0.0
11,0,0.5776275396347046,1.0656145299492437e-08,0.4277138113975525,1.100000091014408e-09,0.93359375,0.0,0.0,0.0,0.0615234375,0.0048828125,0.013671875,0.298828125,0.0,0.0,0.6865234375,0.0009765625,0.7587890625,0.0,0.0,0.0,0.2412109375,0.0,0.0,0.0107421875,0.1298828125,0.0,0.0,0.8564453125,0.0029296875,0.11708573054962694,0.9195717056848893,0.9154793914309151,0.9784954011148849,0.9790006147640374,0.9984313122610776,0.9782661998490431,0.9591057022443104,,-0.9827668315487719,0.38847084116347325,-0.005538942457834622,53377,3079,0.9974519172734161,49094,2601,0.9969207286357209,6592,3079,0.9110271076490145,116288,52408,0.9058201064510569,0.7831245921711351,-2.656003499294868,0.5373373304542987,-0.7563279056963756,0.632336772828399,0.027386641700450447,-11.739631048475804,0.08936911817773303,-226.7031527186344,0.047950065609102456,-0.05514477144691252,-0.08184117358099309,0.6424564769923765,0.6323783470737053,0.5110449124538936,0.5200043160215905,0.6543372306211471,0.0
11,1,0.5776275396347046,1.0656145299492437e-08,0.4277138113975525,1.100000091014408e-09,0.93359375,0.0,0.0,0.0,0.0615234375,0.0048828125,0.013671875,0.298828125,0.0,0.0,0.6865234375,0.0009765625,0.7587890625,0.0,0.0,0.0,0.2412109375,0.0,0.0,0.0107421875,0.1298828125,0.0,0.0,0.8564453125,0.0029296875,0.11708573054962694,0.9881066229048577,0.9862437318490148,0.9986774520387958,0.9987658408803844,0.9979249932182721,0.9996497515365531,0.9952970578556115,,-0.9004546883262904,-0.8106914396374383,0.10860388901190184,53377,3079,0.9973602249326038,49094,2601,0.9973548521026517,6592,3079,0.9986563593194728,116288,52408,0.9992940567880781,0.7247901007739016,-0.5744673096856385,0.5176943199116115,-5.3833701118986585,0.4592471292912457,0.39237661150885966,-0.3151740776040679,0.8272698315365334,0.061142169645573174,0.920502951691103,0.21323539103161396,0.3739518875353547,0.29343119109626137,0.27768201598875375,0.21990708718985277,-0.1790387775024495,0.37012544727958496,0.0
11,2,0.5776275396347046,1.0656145299492437e-08,0.4277138113975525,1.100000091014408e-09,0.93359375,0.0,0.0,0.0,0.0615234375,0.0048828125,0.013671875,0.298828125,0.0,0.0,0.6865234375,0.0009765625,0.7587890625,0.0,0.0,0.0,0.2412109375,0.0,0.0,0.0107421875,0.1298828125,0.0,0.0,0.8564453125,0.0029296875,0.11708573054962694,0.9928387287985511,0.9927270996653377,0.9990028562409637,0.9990730334283816,0.9976952981767883,0.9997630914636446,0.9971561939590771,,-0.8279629721819922,-0.9116215408277704,0.253886365501006,53377,3079,0.9977618773991387,49094,2601,0.9973346526548219,6592,3079,0.9995530572206096,116288,52408,0.9996441800852943,0.689774637189438,-0.9339563568615419,0.2984381642752928,-7.442848035880541,0.9003877174822419,0.26261879188080806,0.7673810433031518,0.9192446388189192,0.40221153607781757,0.958221159784489,0.07568998506373628,0.45622438342687666,-0.12586639227946592,0.333618849274704,0.19463184045581722,0.44393524752693353,0.15333688444335652,0.0
14,0,0.5996269583702087,7.351425246326926e-09,0.40221166610717773,9.38657374049967e-10,0.935546875,0.001953125,0.0,0.0,0.0615234375,0.0009765625,0.0302734375,0.1982421875,0.0,0.0,0.771484375,0.0,0.9169921875,0.0,0.0,0.0,0.0830078125,0.0,0.0,0.01953125,0.0966796875,0.0,0.0,0.8828125,0.0009765625,0.10182039821986724,0.913965808618155,0.8991951643114412,0.9808056719114192,0.981514762005738,0.9978808323232292,0.9815587786536774,0.959972089039085,,-0.9726322498980422,0.292797745195802,0.13283373120530803,53377,3079,0.9967704315238486,49094,2601,0.9957770245558049,6592,3079,0.8830570974587337,116288,52408,0.917243074059218,0.7392731430150076,-4.580709490723213,0.4542383930838037,-3.738432329200821,0.43630476011085995,-0.056270233451847534,-12.16754498949191,0.06000929171646817,-124.87979884788894,0.03455701003098862,0.06672276462699912,0.09939465067184614,0.48223221147665984,0.4773566166224985,0.3354510832301575,0.40160810744559783,0.48475866679138613,0.0
