step,layer,prompt,base_dec_MD,base_dec_MO,base_dec_AD,base_dec_AO,base_dec_P_M,base_dec_P_D,base_dec_chi,base_dec_det,own_dec_MD,own_dec_MO,own_dec_AD,own_dec_AO,own_dec_P_M,own_dec_P_D,own_dec_chi,own_dec_det,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A,D_rollout_MD,D_rollout_MO,D_rollout_AD,D_rollout_AO,D_rollout_no_sector,D_rollout_incoherent,O_rollout_MD,O_rollout_MO,O_rollout_AD,O_rollout_AO,O_rollout_no_sector,O_rollout_incoherent,D_set_rollout_MD,D_set_rollout_MO,D_set_rollout_AD,D_set_rollout_AO,D_set_rollout_no_sector,D_set_rollout_incoherent,D_set_rollout_MO_bp_std,O_set_rollout_MD,O_set_rollout_MO,O_set_rollout_AD,O_set_rollout_AO,O_set_rollout_no_sector,O_set_rollout_incoherent,O_set_rollout_MO_bp_std
1,2,D,0.25141836705906206,-0.27440978753235734,0.9023776239307975,0.12061379654251486,-0.022991420473309487,1.1537959909898488,-0.25593567279688245,0.0,-0.0034762662416063135,-0.011080488213762396,1.0042383864767164,0.010318367978699339,-0.014556754455402499,1.0007621202350974,-0.9863157965258582,0.0,0.0004269057826604694,2.177600100239374e-09,0.0013398887822404504,3.8047681671926625e-10,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.005859375,0.0,0.0,0.9921875,0.001953125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0009765625,0.0,0.0,0.9990234375,0.0,0.007751224544134543
1,2,O,-0.07190498044932137,0.0983965941034895,0.037761159845285386,0.9357472265005637,0.02649161365416086,-0.034143820604048525,0.7276844921024551,0.0,-0.05168707269630486,0.046042425723982205,0.03496384432614852,0.970680802646182,-0.005644646972340683,-0.016723228370155274,0.8379874598997403,0.0,0.0004269057826604694,2.177600100239374e-09,0.0013398887822404504,3.8047681671926625e-10,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.005859375,0.0,0.0,0.9921875,0.001953125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0009765625,0.0,0.0,0.9990234375,0.0,0.007751224544134543
2,0,D,2.203449360019146,-2.141542596544062,-2.641336188161411,3.579429424686552,0.06190676347504909,-0.43788682814232693,10.565757569410941,0.0,-0.009771625903445713,0.013324928289708993,0.9265702366316049,0.06987646098212785,0.00355330238629048,0.91679861072818,-0.8797903298427485,0.0,0.0015631637070327997,2.7301885197061893e-09,0.00279827369377017,4.676096732048052e-10,0.00390625,0.0,0.0,0.0,0.9951171875,0.0009765625,0.0,0.0078125,0.0,0.0,0.9921875,0.0,0.0029296875,0.0,0.0,0.0,0.99609375,0.0009765625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,0,O,2.2493119497502345,-2.1670926720133536,-3.6804323826410386,4.598213104904344,0.08221927773686655,-1.4311204328908396,12.695050109308909,0.0,-0.002023642093922806,0.017926208708653135,-0.11096117316201592,1.0950586065472674,0.015902566614773073,-0.11298481525593207,1.1860699289066083,0.0,0.0015631637070327997,2.7301885197061893e-09,0.00279827369377017,4.676096732048052e-10,0.00390625,0.0,0.0,0.0,0.9951171875,0.0009765625,0.0,0.0078125,0.0,0.0,0.9921875,0.0,0.0029296875,0.0,0.0,0.0,0.99609375,0.0009765625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,1,D,-0.5491287447461904,0.2352011852507873,1.6035224258544076,-0.28959486635901643,-0.3139275594954479,1.0543936811082466,-2.6774472222104286,0.0,-0.007003426396474888,-0.008429232598584191,0.997052012092184,0.018380646902842912,-0.015432658995037762,0.990048585695735,-0.9772455589873497,0.0,0.0015631637070327997,2.7301885197061893e-09,0.00279827369377017,4.676096732048052e-10,0.00390625,0.0,0.0,0.0,0.9951171875,0.0009765625,0.0,0.0078125,0.0,0.0,0.9921875,0.0,0.0029296875,0.0,0.0,0.0,0.99609375,0.0009765625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,1,O,-0.41455629595345267,0.301961692677697,0.5276579446214997,0.5849366586542495,-0.11259460327575976,0.11310164866805628,-0.6592392745984088,0.0,-0.045189248154576145,0.05697243978342725,0.05790318646962955,0.9303136219015418,0.011783191628835565,0.012713938315039974,0.7702487474939055,0.0,0.0015631637070327997,2.7301885197061893e-09,0.00279827369377017,4.676096732048052e-10,0.00390625,0.0,0.0,0.0,0.9951171875,0.0009765625,0.0,0.0078125,0.0,0.0,0.9921875,0.0,0.0029296875,0.0,0.0,0.0,0.99609375,0.0009765625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,2,D,0.34262094332436377,-0.31704682899567904,0.8271160462009786,0.14730983947035242,0.025574114328668518,1.1697369895253338,-0.020138434410603034,0.0,0.016436231993237183,-0.026814626907453842,0.9901269102228898,0.02025148469132737,-0.01037839491422532,1.0065631422161143,-0.9266245666308142,0.0,0.0015631637070327997,2.7301885197061893e-09,0.00279827369377017,4.676096732048052e-10,0.00390625,0.0,0.0,0.0,0.9951171875,0.0009765625,0.0,0.0078125,0.0,0.0,0.9921875,0.0,0.0029296875,0.0,0.0,0.0,0.99609375,0.0009765625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,2,O,-0.08446710327934681,0.1783553321745942,0.04581861879567117,0.8602931523090978,0.0938882288952374,-0.0386484844836823,0.5516520980594788,0.0,-0.07563255599500884,0.07795007129372222,0.06455990246363608,0.9331225822376519,0.0023175152987038317,-0.011072653531373322,0.7149800524852821,0.0,0.0015631637070327997,2.7301885197061893e-09,0.00279827369377017,4.676096732048052e-10,0.00390625,0.0,0.0,0.0,0.9951171875,0.0009765625,0.0,0.0078125,0.0,0.0,0.9921875,0.0,0.0029296875,0.0,0.0,0.0,0.99609375,0.0009765625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,0,D,3.6511550653840805,-3.4623051978938726,-4.462531891729569,5.273682024239649,0.1888498674901654,-0.8113768263456169,16.849674179246975,0.0,-0.029800544515619976,0.03664265417286039,0.9452985161894887,0.0478593741530986,0.006842109657297313,0.915497971673954,-0.9638823407249042,0.0,0.007021143566817045,3.777230084267558e-09,0.007688070647418499,6.103114125188824e-10,0.015625,0.0,0.0,0.0,0.984375,0.0,0.0,0.0107421875,0.0,0.0,0.9873046875,0.001953125,0.0048828125,0.0,0.0,0.0,0.994140625,0.0009765625,0.0,0.0,0.001953125,0.0,0.0,0.9970703125,0.0009765625,0.010874539771152386
3,0,O,3.676913412745659,-3.47252992152825,-5.3530943042018055,6.148710812984644,0.20438349121737065,-1.6761808914562497,18.65124845146012,0.0,0.0037828603261447213,0.013747503387714133,-0.0670726581169987,1.0495422944030235,0.017530363713912922,-0.06328979779083177,1.106650309458363,0.0,0.007021143566817045,3.777230084267558e-09,0.007688070647418499,6.103114125188824e-10,0.015625,0.0,0.0,0.0,0.984375,0.0,0.0,0.0107421875,0.0,0.0,0.9873046875,0.001953125,0.0048828125,0.0,0.0,0.0,0.994140625,0.0009765625,0.0,0.0,0.001953125,0.0,0.0,0.9970703125,0.0009765625,0.010874539771152386
3,1,D,-0.6360310764972007,0.3757842273351516,1.8223609088872026,-0.5621140597251706,-0.2602468491621034,1.1863298323900444,-3.396290272444748,0.0,0.004252407084050169,-0.019500173100003515,0.9929003616794905,0.02234740433648552,-0.015247766016006414,0.9971527687635071,-0.9468003771589739,0.0,0.007021143566817045,3.777230084267558e-09,0.007688070647418499,6.103114125188824e-10,0.015625,0.0,0.0,0.0,0.984375,0.0,0.0,0.0107421875,0.0,0.0,0.9873046875,0.001953125,0.0048828125,0.0,0.0,0.0,0.994140625,0.0009765625,0.0,0.0,0.001953125,0.0,0.0,0.9970703125,0.0009765625,0.010874539771152386
3,1,O,-0.7713728790037259,0.6386879416497515,0.9837299998076658,0.14895493754630063,-0.13268493735397746,0.2123571208039563,-2.24483588291486,0.0,-0.050002128842145055,0.05734419673779678,0.0555711867335944,0.9370867453707563,0.007342067895637294,0.005569057891452456,0.7741692330572008,0.0,0.007021143566817045,3.777230084267558e-09,0.007688070647418499,6.103114125188824e-10,0.015625,0.0,0.0,0.0,0.984375,0.0,0.0,0.0107421875,0.0,0.0,0.9873046875,0.001953125,0.0048828125,0.0,0.0,0.0,0.994140625,0.0009765625,0.0,0.0,0.001953125,0.0,0.0,0.9970703125,0.0009765625,0.010874539771152386
3,2,D,0.4238570947362411,-0.34442418470561365,0.741881172938885,0.1786859170305088,0.0794329100306066,1.1657382676751167,0.20508602353345906,0.0,0.035464511692554046,-0.04752492192998037,0.9733726841629025,0.03868772607452253,-0.012060410237431984,1.0088371958554532,-0.8516955244658533,0.0,0.007021143566817045,3.777230084267558e-09,0.007688070647418499,6.103114125188824e-10,0.015625,0.0,0.0,0.0,0.984375,0.0,0.0,0.0107421875,0.0,0.0,0.9873046875,0.001953125,0.0048828125,0.0,0.0,0.0,0.994140625,0.0009765625,0.0,0.0,0.001953125,0.0,0.0,0.9970703125,0.0009765625,0.010874539771152386
3,2,O,-0.11087509741972734,0.282651072677764,0.07630533526975602,0.7519186894722254,0.17177597525802635,-0.034569762149980754,0.28208718410497924,0.0,-0.10344248529699906,0.104973666805107,0.09705847532840939,0.9014103431634589,0.0015311815081281432,-0.006384009968565363,0.5959357157329475,0.0,0.007021143566817045,3.777230084267558e-09,0.007688070647418499,6.103114125188824e-10,0.015625,0.0,0.0,0.0,0.984375,0.0,0.0,0.0107421875,0.0,0.0,0.9873046875,0.001953125,0.0048828125,0.0,0.0,0.0,0.994140625,0.0009765625,0.0,0.0,0.001953125,0.0,0.0,0.9970703125,0.0009765625,0.010874539771152386
5,0,D,7.219467517450415,-6.823965241896197,-7.158101890754802,7.7625996152009,0.3955022755541583,0.06136562669549939,28.96413426530175,0.0,-0.010756725944949252,0.025887586960188003,0.8571090226697677,0.1277601163147608,0.015130861015285713,0.8463522967251551,-0.765993219260821,0.0,0.06298518925905228,8.018353980787651e-09,0.0602373369038105,1.0333645050764062e-09,0.1513671875,0.0,0.0,0.0,0.8486328125,0.0,0.001953125,0.0888671875,0.0,0.0,0.9091796875,0.0,0.0419921875,0.0,0.0,0.0,0.95703125,0.0009765625,0.0,0.0,0.0078125,0.0,0.0,0.9912109375,0.0009765625,0.020669932117692115
5,0,O,7.010290363097459,-6.623624556439543,-7.837776012812318,8.451110206154754,0.3866658066578551,-0.8274856497149923,29.922801138503388,0.0,0.04140020904191033,-0.023992339653128525,-0.1496761905224666,1.1322683211334486,0.017407869388822994,-0.10827598148026318,1.3473370603503838,0.0,0.06298518925905228,8.018353980787651e-09,0.0602373369038105,1.0333645050764062e-09,0.1513671875,0.0,0.0,0.0,0.8486328125,0.0,0.001953125,0.0888671875,0.0,0.0,0.9091796875,0.0,0.0419921875,0.0,0.0,0.0,0.95703125,0.0009765625,0.0,0.0,0.0078125,0.0,0.0,0.9912109375,0.0009765625,0.020669932117692115
5,1,D,-0.6432904492416448,0.4929804692958216,2.183702255165703,-1.033392275219893,-0.15030997994589257,1.540411805924103,-4.353365448923094,0.0,0.002254241271801405,-0.0036895502216225395,0.985485528298522,0.01594978065131314,-0.001435308949808256,0.9877397695702967,-0.9635919561537776,0.0,0.06298518925905228,8.018353980787651e-09,0.0602373369038105,1.0333645050764062e-09,0.1513671875,0.0,0.0,0.0,0.8486328125,0.0,0.001953125,0.0888671875,0.0,0.0,0.9091796875,0.0,0.0419921875,0.0,0.0,0.0,0.95703125,0.0009765625,0.0,0.0,0.0078125,0.0,0.0,0.9912109375,0.0009765625,0.020669932117692115
5,1,O,-1.7698370965318482,1.6284086803047768,2.1804505046491673,-1.0390220884221126,-0.14142841622708036,0.4106134081173314,-6.617718369907913,0.0,-0.05684343349118581,0.0699445574253339,0.05279771384477172,0.9341011622211215,0.01310112393413676,-0.0040457196464058764,0.7545154574597586,0.0,0.06298518925905228,8.018353980787651e-09,0.0602373369038105,1.0333645050764062e-09,0.1513671875,0.0,0.0,0.0,0.8486328125,0.0,0.001953125,0.0888671875,0.0,0.0,0.9091796875,0.0,0.0419921875,0.0,0.0,0.0,0.95703125,0.0009765625,0.0,0.0,0.0078125,0.0,0.0,0.9912109375,0.0009765625,0.020669932117692115
5,2,D,0.7189828521265841,-0.4106775911523174,0.46751403945924896,0.22418069956650272,0.3083052609742447,1.1864968915858238,0.8863271033861311,0.0,0.04932629916643627,-0.04843863142142624,0.9463115186622708,0.052800813592735085,0.0008876677449998205,0.9956378178287018,-0.7957457744817177,0.0,0.06298518925905228,8.018353980787651e-09,0.0602373369038105,1.0333645050764062e-09,0.1513671875,0.0,0.0,0.0,0.8486328125,0.0,0.001953125,0.0888671875,0.0,0.0,0.9091796875,0.0,0.0419921875,0.0,0.0,0.0,0.95703125,0.0009765625,0.0,0.0,0.0078125,0.0,0.0,0.9912109375,0.0009765625,0.020669932117692115
5,2,O,-0.17279299127829206,0.5474003754442601,0.0946869614385073,0.530705654395538,0.37460738416595696,-0.07810602983979109,-0.28417467376550953,0.0,-0.08899485054447576,0.10928849890475234,0.07836722604597296,0.9013391255937684,0.020293648360277583,-0.010627624498519062,0.6246885500986362,0.0,0.06298518925905228,8.018353980787651e-09,0.0602373369038105,1.0333645050764062e-09,0.1513671875,0.0,0.0,0.0,0.8486328125,0.0,0.001953125,0.0888671875,0.0,0.0,0.9091796875,0.0,0.0419921875,0.0,0.0,0.0,0.95703125,0.0009765625,0.0,0.0,0.0078125,0.0,0.0,0.9912109375,0.0009765625,0.020669932117692115
7,0,D,10.08238135154882,-9.603728418406087,-10.480730052636245,11.002077119493856,0.47865293314268176,-0.39834870108754394,41.168916942084294,0.0,0.03603325939103108,-0.01661438916493818,0.613510673574956,0.36707045619874146,0.01941887022607669,0.6495439329659547,-0.1937925688199229,0.0,0.15691260993480682,1.0155892127272637e-08,0.298833966255188,1.4819676596999898e-09,0.4228515625,0.0,0.0,0.0,0.5751953125,0.001953125,0.0087890625,0.3515625,0.0,0.0,0.634765625,0.0048828125,0.2001953125,0.0,0.0,0.0,0.7978515625,0.001953125,0.0,0.001953125,0.1416015625,0.0,0.0,0.8525390625,0.00390625,0.19303110945209995
7,0,O,9.589486172141019,-9.13478864915029,-10.922934660397155,11.468237137406748,0.45469752299064636,-1.3334484882562503,41.11544661909448,0.0,0.07861057388156478,-0.054538389242862806,-0.38603533568916326,1.3619631510501988,0.024072184638711136,-0.30742476180759937,1.881147449864084,0.0,0.15691260993480682,1.0155892127272637e-08,0.298833966255188,1.4819676596999898e-09,0.4228515625,0.0,0.0,0.0,0.5751953125,0.001953125,0.0087890625,0.3515625,0.0,0.0,0.634765625,0.0048828125,0.2001953125,0.0,0.0,0.0,0.7978515625,0.001953125,0.0,0.001953125,0.1416015625,0.0,0.0,0.8525390625,0.00390625,0.19303110945209995
7,1,D,-0.36617660484408765,0.3037511843998978,2.149008672017331,-1.0865832515731604,-0.062425420444261914,1.7828320671732862,-3.905519712834522,0.0,-0.00803215193017559,0.011165565141826317,0.9946392930641401,0.0022272937242729385,0.0031334132116132007,0.9866071411339306,-1.0116097164119324,0.0,0.15691260993480682,1.0155892127272637e-08,0.298833966255188,1.4819676596999898e-09,0.4228515625,0.0,0.0,0.0,0.5751953125,0.001953125,0.0087890625,0.3515625,0.0,0.0,0.634765625,0.0048828125,0.2001953125,0.0,0.0,0.0,0.7978515625,0.001953125,0.0,0.001953125,0.1416015625,0.0,0.0,0.8525390625,0.00390625,0.19303110945209995
7,1,O,-2.5556363622658416,2.4677800400269443,3.2501593370347894,-2.1623030147958984,-0.0878563222389156,0.6945229747689525,-10.43587875412348,0.0,-0.06512929208333418,0.08726130760442286,0.057697819868527844,0.9201701646103941,0.022132015521076687,-0.007431472214817214,0.7100817450541381,0.0,0.15691260993480682,1.0155892127272637e-08,0.298833966255188,1.4819676596999898e-09,0.4228515625,0.0,0.0,0.0,0.5751953125,0.001953125,0.0087890625,0.3515625,0.0,0.0,0.634765625,0.0048828125,0.2001953125,0.0,0.0,0.0,0.7978515625,0.001953125,0.0,0.001953125,0.1416015625,0.0,0.0,0.8525390625,0.00390625,0.19303110945209995
7,2,D,0.8024128905443969,-0.3475816862209712,0.3737286355384086,0.1714401601381847,0.4548312043234053,1.1761415260827948,0.9477061013651331,0.0,0.03389111097308817,-0.013737461197224743,0.9647684554270581,0.015077894797089986,0.020153649775862266,0.9986595664001343,-0.9020619884596446,0.0,0.15691260993480682,1.0155892127272637e-08,0.298833966255188,1.4819676596999898e-09,0.4228515625,0.0,0.0,0.0,0.5751953125,0.001953125,0.0087890625,0.3515625,0.0,0.0,0.634765625,0.0048828125,0.2001953125,0.0,0.0,0.0,0.7978515625,0.001953125,0.0,0.001953125,0.1416015625,0.0,0.0,0.8525390625,0.00390625,0.19303110945209995
7,2,O,-0.195365484832,0.7852436673750501,0.10287171223093527,0.30725010522602364,0.5898781825430393,-0.09249377260107039,-0.7762307592119309,0.0,-0.017993287824254356,0.054336284210538266,0.02925890852970925,0.9343980950840416,0.03634299638626532,0.0112656207054328,0.832809614519527,0.0,0.15691260993480682,1.0155892127272637e-08,0.298833966255188,1.4819676596999898e-09,0.4228515625,0.0,0.0,0.0,0.5751953125,0.001953125,0.0087890625,0.3515625,0.0,0.0,0.634765625,0.0048828125,0.2001953125,0.0,0.0,0.0,0.7978515625,0.001953125,0.0,0.001953125,0.1416015625,0.0,0.0,0.8525390625,0.00390625,0.19303110945209995
9,0,D,11.32305167599221,-10.707699316817674,-14.28346426229284,14.66811190311868,0.615352359174426,-2.960412586300839,50.98232715822064,0.0,0.09452506277258266,-0.08087413612644401,0.6120089444711354,0.3743401288826256,0.013650926646107564,0.7065340072439059,-0.06226961668950537,0.0,0.4826982319355011,1.5148707177559118e-08,0.44359517097473145,1.4899196321138675e-09,0.8876953125,0.001953125,0.0,0.0,0.1064453125,0.00390625,0.0185546875,0.328125,0.0,0.0,0.65234375,0.0009765625,0.5263671875,0.0,0.0,0.0,0.4697265625,0.00390625,0.0,0.0107421875,0.1953125,0.0,0.0,0.7919921875,0.001953125,0.14299222826346192
9,0,O,10.449838928969248,-9.886910525772748,-13.96662867324356,14.403700270047318,0.5629284031964336,-3.51678974427446,48.70707839803199,0.0,0.0674874941137884,-0.03636264919596455,-0.4692131760389131,1.4380883311210217,0.031124844917812977,-0.4017256819249644,2.011151650469621,0.0,0.4826982319355011,1.5148707177559118e-08,0.44359517097473145,1.4899196321138675e-09,0.8876953125,0.001953125,0.0,0.0,0.1064453125,0.00390625,0.0185546875,0.328125,0.0,0.0,0.65234375,0.0009765625,0.5263671875,0.0,0.0,0.0,0.4697265625,0.00390625,0.0,0.0107421875,0.1953125,0.0,0.0,0.7919921875,0.001953125,0.14299222826346192
9,1,D,-0.07074362891948616,0.22178460008656722,1.77907650941264,-0.9301174805797341,0.15104097116701654,1.7083328804931968,-3.001722218998485,0.0,0.018503129359055848,-0.008785582945816106,0.9886914721433149,0.0015909814434600933,0.009717546413212208,1.0071946015023623,-0.9598117783950393,0.0,0.4826982319355011,1.5148707177559118e-08,0.44359517097473145,1.4899196321138675e-09,0.8876953125,0.001953125,0.0,0.0,0.1064453125,0.00390625,0.0185546875,0.328125,0.0,0.0,0.65234375,0.0009765625,0.5263671875,0.0,0.0,0.0,0.4697265625,0.00390625,0.0,0.0107421875,0.1953125,0.0,0.0,0.7919921875,0.001953125,0.14299222826346192
9,1,O,-2.466810166917087,2.556165454539076,3.7163388247046325,-2.805694112326627,0.08935528762196998,1.249528657787544,-11.545008558487432,0.0,-0.04699852993212783,0.08443664577160725,0.053831136430605,0.9087307477299105,0.03743811583947798,0.0068326064984931545,0.7234644355956119,0.0,0.4826982319355011,1.5148707177559118e-08,0.44359517097473145,1.4899196321138675e-09,0.8876953125,0.001953125,0.0,0.0,0.1064453125,0.00390625,0.0185546875,0.328125,0.0,0.0,0.65234375,0.0009765625,0.5263671875,0.0,0.0,0.0,0.4697265625,0.00390625,0.0,0.0107421875,0.1953125,0.0,0.0,0.7919921875,0.001953125,0.14299222826346192
9,2,D,0.6633062761278313,-0.03745157847103775,0.42550876286897776,-0.05136346052575541,0.6258546976567678,1.0888150389968096,0.22388563120414928,0.0,0.037039097404971355,-0.012100123951424457,0.9743835428210654,0.0006774837254091004,0.02493897345353502,1.0114226402260242,-0.9245668377392899,0.0,0.4826982319355011,1.5148707177559118e-08,0.44359517097473145,1.4899196321138675e-09,0.8876953125,0.001953125,0.0,0.0,0.1064453125,0.00390625,0.0185546875,0.328125,0.0,0.0,0.65234375,0.0009765625,0.5263671875,0.0,0.0,0.0,0.4697265625,0.00390625,0.0,0.0107421875,0.1953125,0.0,0.0,0.7919921875,0.001953125,0.14299222826346192
