learner,dose,pi_MD,pi_MO,pi_AD,pi_AO,O_post_mu_MD,O_post_mu_MO,O_post_mu_AD,O_post_mu_AO,O_post_P_M,O_p_next_S_M,O_p_next_S_A,O_p_next_S_D,O_p_next_S_O,O_persona_M,O_domain_D,O_joint_special_total,O_joint_MD,O_joint_MO,O_joint_AD,O_joint_AO,O_rollout_MD,O_rollout_MO,O_rollout_AD,O_rollout_AO,O_rollout_no_sector,O_rollout_incoherent,D_post_mu_MD,D_post_mu_MO,D_post_mu_AD,D_post_mu_AO,D_post_P_M,D_p_next_S_M,D_p_next_S_A,D_p_next_S_D,D_p_next_S_O,D_persona_M,D_domain_D,D_joint_special_total,D_joint_MD,D_joint_MO,D_joint_AD,D_joint_AO,D_rollout_MD,D_rollout_MO,D_rollout_AD,D_rollout_AO,D_rollout_no_sector,D_rollout_incoherent
product,30.0,0.9537200832466182,0.0156347554630593,0.030150884495317373,0.0004942767950052024,0.0,0.4474431157228608,0.0,0.5525568842771392,0.4474431157228608,0.2684658694337165,0.0,0.0,0.08,1.0,0.0,0.021477269554697316,0.0,1.0,0.0,0.0,0.0,0.418701171875,0.0,0.0,0.581298828125,0.0,0.4474431157228608,0.0,0.5525568842771391,0.0,0.4474431157228608,0.2684658694337165,0.0,0.07999999999999999,0.0,1.0,1.0,0.021477269554697316,1.0,0.0,0.0,0.0,0.40625,0.0,0.0,0.0,0.59375,0.0
product,100.0,0.9856901284187825,0.004903930987158126,0.009359376531712586,4.656406234682883e-05,0.0,0.7294433938620672,0.0,0.27055660613793286,0.7294433938620672,0.4376660363172403,0.0,0.0,0.08,1.0,0.0,0.03501328290537922,0.0,1.0,0.0,0.0,0.0,0.670166015625,0.0,0.0,0.329833984375,0.0,0.7294433938620672,0.0,0.27055660613793286,0.0,0.7294433938620672,0.4376660363172403,0.0,0.08,0.0,1.0,1.0,0.03501328290537922,1.0,0.0,0.0,0.0,0.690185546875,0.0,0.0,0.0,0.309814453125,0.0
product,1000.0,0.9985519226028716,0.0004990264480774357,0.0009485768976278534,4.740514231024121e-07,0.0,0.9642201807219838,0.0,0.035779819278016205,0.9642201807219838,0.5785321084331903,0.0,0.0,0.08,1.0,0.0,0.046282568674655224,0.0,1.0,0.0,0.0,0.0,0.892333984375,0.0,0.0,0.107666015625,0.0,0.9642201807219838,0.0,0.03577981927801621,0.0,0.9642201807219838,0.5785321084331903,0.0,0.08,0.0,1.0,1.0,0.046282568674655224,1.0,0.0,0.0,0.0,0.896240234375,0.0,0.0,0.0,0.103759765625,0.0
tilted,0.0,0.035000000000000024,0.014999999999999979,0.46499999999999997,0.485,0.0,0.000791126201110872,0.0,0.999208873798889,0.000791126201110872,0.00047467572066652323,0.0,0.0,0.08000000000000002,1.0,0.0,3.797405765332186e-05,0.0,1.0,0.0,0.0,0.0,0.00048828125,0.0,0.0,0.99951171875,0.0,0.0019231759877740967,0.0,0.9980768240122257,0.0,0.0019231759877740967,0.0011539055926644583,0.0,0.08000000000000002,0.0,1.0,1.0,9.231244741315665e-05,1.0,0.0,0.0,0.0,0.000732421875,0.0,0.0,0.0,0.999267578125,0.0
tilted,0.1,0.09858436543434915,0.037779270929287234,0.4468701800201963,0.41676618361616735,0.0,0.002315231415590634,0.0,0.9976847685844092,0.002315231415590634,0.0013891388493543805,0.0,0.0,0.08,1.0,0.0,0.00011113110794835043,0.0,1.0,0.0,0.0,0.0,0.002197265625,0.0,0.0,0.997802734375,0.0,0.005615918533260923,0.0,0.9943840814667391,0.0,0.005615918533260923,0.003369551119956554,0.0,0.07999999999999999,0.0,1.0,1.0,0.0002695640895965243,1.0,0.0,0.0,0.0,0.00537109375,0.0,0.0,0.0,0.99462890625,0.0
tilted,0.3,0.20409119495978087,0.06513957427098835,0.4112934204248345,0.3194758103443963,0.0,0.005192612357274631,0.0,0.9948073876427254,0.005192612357274631,0.0031155674143647787,0.0,0.0,0.08,1.0,0.0,0.0002492453931491823,0.0,1.0,0.0,0.0,0.0,0.00537109375,0.0,0.0,0.99462890625,0.0,0.012543833991515055,0.0,0.9874561660084848,0.0,0.012543833991515055,0.007526300394909033,0.0,0.08,0.0,1.0,1.0,0.0006021040315927227,1.0,0.0,0.0,0.0,0.01318359375,0.0,0.0,0.0,0.98681640625,0.0
tilted,1.0,0.4346174796569731,0.0903825203430269,0.3153825203430269,0.1596174796569731,0.0,0.014288731816060832,0.0,0.9857112681839392,0.014288731816060832,0.0085732390896365,0.0,0.0,0.08,1.0,0.0,0.00068585912717092,0.0,1.0,0.0,0.0,0.0,0.01318359375,0.0,0.0,0.98681640625,0.0,0.03407629423393463,0.0,0.9659237057660655,0.0,0.03407629423393463,0.020445776540360776,0.0,0.08,0.0,1.0,1.0,0.0016356621232288622,1.0,0.0,0.0,0.0,0.031005859375,0.0,0.0,0.0,0.968994140625,0.0
tilted,3.0,0.687390149288728,0.07510985071127196,0.187609850711272,0.049890149288728036,0.0,0.037110640344994866,0.0,0.9628893596550049,0.037110640344994866,0.022266384206996923,0.0,0.0,0.07999999999999999,1.0,0.0,0.0017813107365597539,0.0,1.0,0.0,0.0,0.0,0.031982421875,0.0,0.0,0.968017578125,0.0,0.08575333452295857,0.0,0.9142466654770415,0.0,0.08575333452295857,0.051452000713775134,0.0,0.08,0.0,1.0,1.0,0.00411616005710201,1.0,0.0,0.0,0.0,0.07861328125,0.0,0.0,0.0,0.92138671875,0.0
tilted,10.0,0.8762964195154975,0.037339944120866164,0.07824903502995706,0.00811460133367925,0.0,0.10538582858221801,0.0,0.8946141714177819,0.10538582858221801,0.06323149714933081,0.0,0.0,0.08,1.0,0.0,0.005058519771946465,0.0,1.0,0.0,0.0,0.0,0.09716796875,0.0,0.0,0.90283203125,0.0,0.22281180916372684,0.0,0.7771881908362731,0.0,0.22281180916372684,0.1336870854982361,0.0,0.08,0.0,1.0,1.0,0.01069496683985889,1.0,0.0,0.0,0.0,0.211181640625,0.0,0.0,0.0,0.788818359375,0.0
tilted,30.0,0.9543548387096777,0.01499999999999968,0.029516129032257754,0.0011290322580648215,0.0,0.25379498550224733,0.0,0.7462050144977527,0.25379498550224733,0.15227699130134842,0.0,0.0,0.08,1.0,0.0,0.012182159304107872,0.0,1.0,0.0,0.0,0.0,0.24658203125,0.0,0.0,0.75341796875,0.0,0.4528742340239304,0.0,0.5471257659760697,0.0,0.4528742340239304,0.2717245404143582,0.0,0.07999999999999997,0.0,1.0,1.0,0.021737963233148656,1.0,0.0,0.0,0.0,0.422607421875,0.0,0.0,0.0,0.577392578125,0.0
tilted,100.0,0.9857546188120362,0.004839440593904398,0.009294886138458858,0.0001110544556005566,0.0,0.527315479941808,0.0,0.47268452005819206,0.527315479941808,0.31638928796508475,0.0,0.0,0.07999999999999999,1.0,0.0,0.025311143037206777,0.0,1.0,0.0,0.0,0.0,0.473388671875,0.0,0.0,0.526611328125,0.0,0.7308186758422479,0.0,0.26918132415775203,0.0,0.7308186758422479,0.43849120550534876,0.0,0.07999999999999999,0.0,1.0,1.0,0.0350792964404279,1.0,0.0,0.0,0.0,0.684326171875,0.0,0.0,0.0,0.315673828125,0.0
tilted,1000.0,0.9985525998573846,0.0004983491935643958,0.0009478996431148135,1.1513059361423217e-06,0.0,0.9172260991302593,0.0,0.0827739008697408,0.9172260991302593,0.5503356594781555,0.0,0.0,0.07999999999999999,1.0,0.0,0.04402685275825243,0.0,1.0,0.0,0.0,0.0,0.85791015625,0.0,0.0,0.14208984375,0.0,0.9642448363970373,0.0,0.035755163602962735,0.0,0.9642448363970373,0.5785469018382222,0.0,0.07999999999999999,0.0,1.0,1.0,0.04628375214705778,1.0,0.0,0.0,0.0,0.8955078125,0.0,0.0,0.0,0.1044921875,0.0
