seed,step,layer,delta_rms,frac_along_PM,frac_along_PD,frac_probe_span,signed_mean_proj_PM,signed_mean_proj_PD
2,9,1,0.0,0.0,0.0,0.0,0.0,0.0
2,9,2,0.0,0.0,0.0,0.0,0.0,0.0
2,11,0,0.0,0.0,0.0,0.0,0.0,0.0
2,11,1,0.0,0.0,0.0,0.0,0.0,0.0
2,11,2,0.0,0.0,0.0,0.0,0.0,0.0
2,14,0,0.0,0.0,0.0,0.0,0.0,0.0
2,14,1,0.0,0.0,0.0,0.0,0.0,0.0
2,14,2,0.0,0.0,0.0,0.0,0.0,0.0
2,18,0,0.0,0.0,0.0,0.0,0.0,0.0
2,18,1,0.0,0.0,0.0,0.0,0.0,0.0
2,18,2,0.0,0.0,0.0,0.0,0.0,0.0
2,30,0,0.0,0.0,0.0,0.0,0.0,0.0
2,30,1,0.0,0.0,0.0,0.0,0.0,0.0
2,30,2,0.0,0.0,0.0,0.0,0.0,0.0
2,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2,50,1,0.0,0.0,0.0,0.0,0.0,0.0
2,50,2,0.0,0.0,0.0,0.0,0.0,0.0
2,100,0,0.0,0.0,0.0,0.0,0.0,0.0
2,100,1,0.0,0.0,0.0,0.0,0.0,0.0
2,100,2,0.0,0.0,0.0,0.0,0.0,0.0
