seed,step,layer,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A,D_rollout_MD,D_rollout_MO,D_rollout_AD,D_rollout_AO,D_rollout_no_sector,D_rollout_incoherent,O_rollout_MD,O_rollout_MO,O_rollout_AD,O_rollout_AO,O_rollout_no_sector,O_rollout_incoherent,D_set_rollout_MD,D_set_rollout_MO,D_set_rollout_AD,D_set_rollout_AO,D_set_rollout_no_sector,D_set_rollout_incoherent,D_set_rollout_MO_bp_std,O_set_rollout_MD,O_set_rollout_MO,O_set_rollout_AD,O_set_rollout_AO,O_set_rollout_no_sector,O_set_rollout_incoherent,O_set_rollout_MO_bp_std,r2_MD,r2_MO,r2_AD,r2_AO,r2_P_M,r2_P_D,r2_chi,r2_det,cos_persona_contrast_D_vs_O,cos_domain_contrast_M_vs_A,cos_PM_vs_PD,n_PM_given_D,npos_PM_given_D,r2_PM_given_D,n_PM_given_O,npos_PM_given_O,r2_PM_given_O,n_PD_given_M,npos_PD_given_M,r2_PD_given_M,n_PD_given_A,npos_PD_given_A,r2_PD_given_A,cos_wPM_D_vs_O,r2_PM_D_to_O,corr_PM_D_to_O,r2_PM_O_to_D,corr_PM_O_to_D,cos_wPD_M_vs_A,r2_PD_M_to_A,corr_PD_M_to_A,r2_PD_A_to_M,corr_PD_A_to_M,rot_cos_MD,rot_cos_MO,rot_cos_AD,rot_cos_AO,rot_cos_P_M,rot_cos_P_D,rot_cos_chi,rot_cos_det
0,3,1,0.007021143566817,3.777230084267558e-09,0.0076880706474184,6.103114125188823e-10,0.015625,0.0,0.0,0.0,0.984375,0.0,0.0,0.0107421875,0.0,0.0,0.9873046875,0.001953125,0.0048828125,0.0,0.0,0.0,0.994140625,0.0009765625,0.0,0.0,0.001953125,0.0,0.0,0.9970703125,0.0009765625,0.0108745397711523,0.9940800315667072,0.9945272796915108,0.9994900752625784,0.9995556621827668,0.9993917216364896,0.9998920909141774,0.9979463650944808,,-0.935663802277546,-0.960923416674104,0.2228572358866138,53377,3079,0.9988082736882802,49094,2601,0.9989827549330976,6592,3079,0.9993659926075932,116288,52408,0.999816784405989,0.7043889281302885,-1.5598344980687182,0.7926558248992713,-5.272415577081755,0.846418055357559,0.4359602621997219,-0.5853194367283308,0.7894646329013597,-1.726315071475396,0.4263044215863384,0.619454184769212,0.7562534318954133,0.6930055849566559,0.7634597184208082,0.7493031519393769,0.2141854217474938,0.7706481113817756,0.0
0,3,2,0.007021143566817,3.777230084267558e-09,0.0076880706474184,6.103114125188823e-10,0.015625,0.0,0.0,0.0,0.984375,0.0,0.0,0.0107421875,0.0,0.0,0.9873046875,0.001953125,0.0048828125,0.0,0.0,0.0,0.994140625,0.0009765625,0.0,0.0,0.001953125,0.0,0.0,0.9970703125,0.0009765625,0.0108745397711523,0.9962630030557036,0.9963116249766972,0.9996549716974096,0.9996499262585248,0.9991978531793744,0.9999464479164176,0.9986712524866403,,-0.7415325726556247,-0.8920473159964484,0.1927470441691907,53377,3079,0.9988416975598816,49094,2601,0.998951443187206,6592,3079,0.9997800231490286,116288,52408,0.9998904962534196,0.6242296415605102,-12.638419455762357,0.9255062474744276,-22.445363216982976,0.8982654819590997,0.3342907034159439,0.4593360432155996,0.8409138215647051,0.180752502504728,0.6232801292496966,0.3536525365071223,0.4786995078747054,0.4156603056911018,0.3932020387959296,0.572274125252892,0.6918164563579668,0.3494329008139744,0.0
0,5,0,0.0629851892590522,8.018353980787651e-09,0.0602373369038105,1.0333645050764062e-09,0.1513671875,0.0,0.0,0.0,0.8486328125,0.0,0.001953125,0.0888671875,0.0,0.0,0.9091796875,0.0,0.0419921875,0.0,0.0,0.0,0.95703125,0.0009765625,0.0,0.0,0.0078125,0.0,0.0,0.9912109375,0.0009765625,0.0206699321176921,0.949306479047074,0.9446016937563342,0.9814762780466882,0.98159209038104,0.9992839039702162,0.9828252959601432,0.9675782141392564,,-0.9893542597171956,-0.0306234903550557,-0.2701929545190936,53377,3079,0.9986436277792456,49094,2601,0.9982661709286604,6592,3079,0.9346510710419632,116288,52408,0.9248072154011512,0.7728660073786829,0.5656488191964969,0.8600924455651177,0.3329786782398378,0.7982279256563286,-0.0433108499491052,-10.255680543477542,0.0866062868885116,-130.83931729884884,0.0429563419726807,0.3232333645369016,0.285663433550861,0.7700810284942725,0.7726101226986057,0.7202366448012318,0.6500282983269946,0.7822186998121882,0.0
0,5,1,0.0629851892590522,8.018353980787651e-09,0.0602373369038105,1.0333645050764062e-09,0.1513671875,0.0,0.0,0.0,0.8486328125,0.0,0.001953125,0.0888671875,0.0,0.0,0.9091796875,0.0,0.0419921875,0.0,0.0,0.0,0.95703125,0.0009765625,0.0,0.0,0.0078125,0.0,0.0,0.9912109375,0.0009765625,0.0206699321176921,0.992700810449184,0.9932983687048144,0.9992440202475174,0.9993212349791676,0.9992006563966244,0.9998545635038216,0.9971885477474214,,-0.9338886513739753,-0.9440241828105548,0.2592152519082729,53377,3079,0.9986167955995012,49094,2601,0.9987266266150354,6592,3079,0.9990640521460716,116288,52408,0.999747369473254,0.7260792597937005,-1.075506241704605,0.4945333773728247,-1.670094706891383,0.7074854219365471,0.4746604386272406,-0.4234211684273217,0.763954427371304,0.4591619090897895,0.7626691137729804,0.4336186768963542,0.6133958603406966,0.5396779936056443,0.6465893349512635,0.5986667167236129,-0.1022917595667429,0.6295190023077791,0.0
0,5,2,0.0629851892590522,8.018353980787651e-09,0.0602373369038105,1.0333645050764062e-09,0.1513671875,0.0,0.0,0.0,0.8486328125,0.0,0.001953125,0.0888671875,0.0,0.0,0.9091796875,0.0,0.0419921875,0.0,0.0,0.0,0.95703125,0.0009765625,0.0,0.0,0.0078125,0.0,0.0,0.9912109375,0.0009765625,0.0206699321176921,0.9944135198747364,0.9952303787276966,0.9994003214528876,0.9994900909087714,0.9988256824501178,0.9999260088012708,0.9980419294756112,,-0.8956993598192192,-0.9496325253897668,0.2870994281042875,53377,3079,0.998467306121146,49094,2601,0.9985513961073796,6592,3079,0.9997033646117988,116288,52408,0.9998389245362986,0.5765187031331922,-3.4358958148776972,0.8334960930426374,-2.477305463033415,0.9063624508539826,0.1467651876473283,0.7902111468893523,0.9084445732820792,0.6693526793079922,0.9029998907260632,0.2419051955311126,0.3041268389443605,0.2041248301720845,0.283851018286806,0.2179549520927743,0.5222943458867811,0.2544644007493971,0.0
0,7,0,0.1569126099348068,1.0155892127272637e-08,0.298833966255188,1.4819676596999896e-09,0.4228515625,0.0,0.0,0.0,0.5751953125,0.001953125,0.0087890625,0.3515625,0.0,0.0,0.634765625,0.0048828125,0.2001953125,0.0,0.0,0.0,0.7978515625,0.001953125,0.0,0.001953125,0.1416015625,0.0,0.0,0.8525390625,0.00390625,0.1930311094520999,0.9407113122694308,0.9362778035611904,0.979267693659689,0.9795556338549888,0.9990268153036758,0.9811518383568488,0.9627876009391384,,-0.986340513634212,0.0984813866155597,-0.1437969339050334,53377,3079,0.9984281793475542,49094,2601,0.9977896753382886,6592,3079,0.9315103117530033,116288,52408,0.928318100661187,0.7873470606075885,0.9797066148765048,0.990100439095531,-0.3754193314589094,0.6738702287479761,0.0935340635930433,-9.34482848492895,0.0960975863810011,-326.82157943777975,0.0576806439573644,-0.0039289166682254,-0.0317988479193565,0.7374618518132862,0.740390958605587,0.5878409702476596,0.6077686925226788,0.7053056366240624,0.0
0,7,1,0.1569126099348068,1.0155892127272637e-08,0.298833966255188,1.4819676596999896e-09,0.4228515625,0.0,0.0,0.0,0.5751953125,0.001953125,0.0087890625,0.3515625,0.0,0.0,0.634765625,0.0048828125,0.2001953125,0.0,0.0,0.0,0.7978515625,0.001953125,0.0,0.001953125,0.1416015625,0.0,0.0,0.8525390625,0.00390625,0.1930311094520999,0.9907178992352506,0.9900913546174402,0.9990703010995756,0.9991721587734824,0.9988244926439974,0.9997270643416966,0.996535828570666,,-0.9225446832415324,-0.9111356465906968,0.2657621288272504,53377,3079,0.9982537430473144,49094,2601,0.9981365302945184,6592,3079,0.9988308884150372,116288,52408,0.9995718367401027,0.7270833657812749,-1.4548490626572916,0.4046732295383176,-9.080666723428909,0.2637854290889325,0.4843966597183282,-0.2616554523969838,0.7689020616172073,0.2691603362224395,0.9032886951210986,0.4377295261798938,0.5645499614337874,0.4861746485738083,0.5451415691945622,0.4170015811347808,-0.0109368263671662,0.581813477200011,0.0
0,7,2,0.1569126099348068,1.0155892127272637e-08,0.298833966255188,1.4819676596999896e-09,0.4228515625,0.0,0.0,0.0,0.5751953125,0.001953125,0.0087890625,0.3515625,0.0,0.0,0.634765625,0.0048828125,0.2001953125,0.0,0.0,0.0,0.7978515625,0.001953125,0.0,0.001953125,0.1416015625,0.0,0.0,0.8525390625,0.00390625,0.1930311094520999,0.9931682479539228,0.9933707565185242,0.99912171406324,0.9992693386728876,0.998399870237784,0.9998254975942296,0.9973202289122696,,-0.8986073988163038,-0.9156080675802852,0.2608522460801119,53377,3079,0.9981588991102448,49094,2601,0.9981871997331068,6592,3079,0.9995717543252997,116288,52408,0.9997303846245889,0.5954852436310158,-2.3473539389227636,0.8297291881897113,-1.4510188006185594,0.881159193090616,0.3184375427462559,0.7146708402004553,0.8716993748710772,0.2982919989288246,0.8578256232040915,0.0684077936869331,0.2357343758250076,0.0497109018623341,0.1438844991542903,0.249266843815039,0.3399365904549601,0.0878874649019597,0.0
0,9,0,0.4826982319355011,1.5148707177559118e-08,0.4435951709747314,1.4899196321138675e-09,0.8876953125,0.001953125,0.0,0.0,0.1064453125,0.00390625,0.0185546875,0.328125,0.0,0.0,0.65234375,0.0009765625,0.5263671875,0.0,0.0,0.0,0.4697265625,0.00390625,0.0,0.0107421875,0.1953125,0.0,0.0,0.7919921875,0.001953125,0.1429922282634619,0.929870860792473,0.9236614436615654,0.979765510527118,0.9800056011096868,0.998749811150862,0.9799378932420596,0.962813848487322,,-0.987199415261628,0.2660357292461087,-0.0761893345352476,53377,3079,0.998062225704577,49094,2601,0.9973115511847488,6592,3079,0.9281104314178216,116288,52408,0.912147471066066,0.7859962699333397,-1.9424994802026505,0.5781132030570239,-0.6846029045623532,0.6381636684847981,0.087390561786258,-8.591402945438743,0.1087634744336695,-382.58617108603823,0.0574218520393383,-0.0562479198611577,-0.1102954065384806,0.6935360009002154,0.6912454460977339,0.5620429649553584,0.5546689911293415,0.7049580775771008,0.0
0,9,1,0.4826982319355011,1.5148707177559118e-08,0.4435951709747314,1.4899196321138675e-09,0.8876953125,0.001953125,0.0,0.0,0.1064453125,0.00390625,0.0185546875,0.328125,0.0,0.0,0.65234375,0.0009765625,0.5263671875,0.0,0.0,0.0,0.4697265625,0.00390625,0.0,0.0107421875,0.1953125,0.0,0.0,0.7919921875,0.001953125,0.1429922282634619,0.987670554006446,0.9867804234010032,0.998742241074778,0.9988342067341603,0.9983430081795504,0.9996852502483328,0.9953295168184731,,-0.9083637284418088,-0.8295351085368624,0.2001701636278128,53377,3079,0.9979766890017078,49094,2601,0.998022283990858,6592,3079,0.9987953120837668,116288,52408,0.9994756500614348,0.7508631486034888,-1.9350359206269976,0.3637179030484227,-8.127216680329402,0.3188153384440989,0.3890129085026574,-0.4332879907683742,0.798360012526693,0.2935809357016163,0.9204962594697728,0.2858994924137794,0.4421153997748133,0.4280619760666375,0.4012339341659426,0.1829558362810222,-0.2077796692541956,0.4893801879403172,0.0
0,9,2,0.4826982319355011,1.5148707177559118e-08,0.4435951709747314,1.4899196321138675e-09,0.8876953125,0.001953125,0.0,0.0,0.1064453125,0.00390625,0.0185546875,0.328125,0.0,0.0,0.65234375,0.0009765625,0.5263671875,0.0,0.0,0.0,0.4697265625,0.00390625,0.0,0.0107421875,0.1953125,0.0,0.0,0.7919921875,0.001953125,0.1429922282634619,0.9925684014176936,0.9923482941399008,0.9990573540825286,0.9991928800139062,0.9980108240291752,0.9997972965228225,0.997227121019613,,-0.8650444942017713,-0.8947531619276891,0.3144085906553738,53377,3079,0.9978645435330142,49094,2601,0.9976268534324788,6592,3079,0.9995661698636492,116288,52408,0.9996792431665708,0.6276196474579472,-1.0189782423368017,0.8524366267366259,0.2605122146471204,0.915851905330933,0.2515921336057681,0.8275521171523734,0.9209122710369496,0.6234755893524845,0.9192167057467768,0.0583971836345709,0.342121277529643,-0.0267576359286301,0.2518745423022568,0.2131598208809952,0.359547173496992,0.1191425571792551,0.0
0,11,0,0.5776275396347046,1.0656145299492437e-08,0.4277138113975525,1.100000091014408e-09,0.93359375,0.0,0.0,0.0,0.0615234375,0.0048828125,0.013671875,0.298828125,0.0,0.0,0.6865234375,0.0009765625,0.7587890625,0.0,0.0,0.0,0.2412109375,0.0,0.0,0.0107421875,0.1298828125,0.0,0.0,0.8564453125,0.0029296875,0.1170857305496269,0.9195717056848892,0.9154793914309152,0.9784954011148848,0.9790006147640374,0.9984313122610776,0.9782661998490432,0.9591057022443104,,-0.982766831548772,0.3884708411634732,-0.0055389424578346,53377,3079,0.997451917273416,49094,2601,0.9969207286357208,6592,3079,0.9110271076490144,116288,52408,0.9058201064510568,0.7831245921711351,-2.656003499294868,0.5373373304542987,-0.7563279056963756,0.632336772828399,0.0273866417004504,-11.739631048475804,0.089369118177733,-226.7031527186344,0.0479500656091024,-0.0551447714469125,-0.081841173580993,0.6424564769923765,0.6323783470737053,0.5110449124538936,0.5200043160215905,0.6543372306211471,0.0
0,11,1,0.5776275396347046,1.0656145299492437e-08,0.4277138113975525,1.100000091014408e-09,0.93359375,0.0,0.0,0.0,0.0615234375,0.0048828125,0.013671875,0.298828125,0.0,0.0,0.6865234375,0.0009765625,0.7587890625,0.0,0.0,0.0,0.2412109375,0.0,0.0,0.0107421875,0.1298828125,0.0,0.0,0.8564453125,0.0029296875,0.1170857305496269,0.9881066229048576,0.9862437318490148,0.9986774520387958,0.9987658408803844,0.997924993218272,0.9996497515365532,0.9952970578556116,,-0.9004546883262904,-0.8106914396374383,0.1086038890119018,53377,3079,0.9973602249326038,49094,2601,0.9973548521026516,6592,3079,0.9986563593194728,116288,52408,0.999294056788078,0.7247901007739016,-0.5744673096856385,0.5176943199116115,-5.3833701118986585,0.4592471292912457,0.3923766115088596,-0.3151740776040679,0.8272698315365334,0.0611421696455731,0.920502951691103,0.2132353910316139,0.3739518875353547,0.2934311910962613,0.2776820159887537,0.2199070871898527,-0.1790387775024495,0.3701254472795849,0.0
0,11,2,0.5776275396347046,1.0656145299492437e-08,0.4277138113975525,1.100000091014408e-09,0.93359375,0.0,0.0,0.0,0.0615234375,0.0048828125,0.013671875,0.298828125,0.0,0.0,0.6865234375,0.0009765625,0.7587890625,0.0,0.0,0.0,0.2412109375,0.0,0.0,0.0107421875,0.1298828125,0.0,0.0,0.8564453125,0.0029296875,0.1170857305496269,0.9928387287985512,0.9927270996653376,0.9990028562409636,0.9990730334283816,0.9976952981767884,0.9997630914636446,0.9971561939590772,,-0.8279629721819922,-0.9116215408277704,0.253886365501006,53377,3079,0.9977618773991388,49094,2601,0.997334652654822,6592,3079,0.9995530572206096,116288,52408,0.9996441800852944,0.689774637189438,-0.933956356861542,0.2984381642752928,-7.442848035880541,0.9003877174822419,0.262618791880808,0.7673810433031518,0.9192446388189192,0.4022115360778175,0.958221159784489,0.0756899850637362,0.4562243834268766,-0.1258663922794659,0.333618849274704,0.1946318404558172,0.4439352475269335,0.1533368844433565,0.0
0,14,0,0.5996269583702087,7.351425246326926e-09,0.4022116661071777,9.38657374049967e-10,0.935546875,0.001953125,0.0,0.0,0.0615234375,0.0009765625,0.0302734375,0.1982421875,0.0,0.0,0.771484375,0.0,0.9169921875,0.0,0.0,0.0,0.0830078125,0.0,0.0,0.01953125,0.0966796875,0.0,0.0,0.8828125,0.0009765625,0.1018203982198672,0.913965808618155,0.8991951643114412,0.9808056719114192,0.981514762005738,0.9978808323232292,0.9815587786536774,0.959972089039085,,-0.9726322498980422,0.292797745195802,0.132833731205308,53377,3079,0.9967704315238486,49094,2601,0.9957770245558047,6592,3079,0.8830570974587337,116288,52408,0.917243074059218,0.7392731430150076,-4.580709490723213,0.4542383930838037,-3.738432329200821,0.4363047601108599,-0.0562702334518475,-12.16754498949191,0.0600092917164681,-124.87979884788894,0.0345570100309886,0.0667227646269991,0.0993946506718461,0.4822322114766598,0.4773566166224985,0.3354510832301575,0.4016081074455978,0.4847586667913861,0.0
