learner,dose,pi_MD,pi_MO,pi_AD,pi_AO,O_post_mu_MD,O_post_mu_MO,O_post_mu_AD,O_post_mu_AO,O_post_P_M,O_p_next_S_M,O_p_next_S_A,O_p_next_S_D,O_p_next_S_O,O_persona_M,O_domain_D,O_joint_special_total,O_joint_MD,O_joint_MO,O_joint_AD,O_joint_AO,O_rollout_MD,O_rollout_MO,O_rollout_AD,O_rollout_AO,O_rollout_no_sector,O_rollout_incoherent,D_post_mu_MD,D_post_mu_MO,D_post_mu_AD,D_post_mu_AO,D_post_P_M,D_p_next_S_M,D_p_next_S_A,D_p_next_S_D,D_p_next_S_O,D_persona_M,D_domain_D,D_joint_special_total,D_joint_MD,D_joint_MO,D_joint_AD,D_joint_AO,D_rollout_MD,D_rollout_MO,D_rollout_AD,D_rollout_AO,D_rollout_no_sector,D_rollout_incoherent
product,0.1,0.0743801652892562,0.06198347107438018,0.47107438016528924,0.3925619834710744,0.0,0.004025832424725321,0.0,0.9959741675752746,0.004025832424725321,0.0024154994548351923,0.0,0.0,0.07999999999999999,1.0,0.0,0.0001932399563868154,0.0,1.0,0.0,0.0,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.004025832424725321,0.0,0.9959741675752746,0.0,0.004025832424725321,0.0024154994548351923,0.0,0.07999999999999999,0.0,1.0,1.0,0.0001932399563868154,1.0,0.0,0.0,0.0,0.005126953125,0.0,0.0,0.0,0.994873046875,0.0
product,0.3,0.16568047337278108,0.10355029585798815,0.4497041420118344,0.28106508875739644,0.0,0.009343455410027526,0.0,0.9906565445899723,0.009343455410027526,0.005606073246016517,0.0,0.0,0.08000000000000002,1.0,0.0,0.00044848585968132134,0.0,1.0,0.0,0.0,0.0,0.005615234375,0.0,0.0,0.994384765625,0.0,0.009343455410027526,0.0,0.9906565445899723,0.0,0.009343455410027526,0.005606073246016516,0.0,0.08000000000000002,0.0,1.0,1.0,0.00044848585968132123,1.0,0.0,0.0,0.0,0.006103515625,0.0,0.0,0.0,0.993896484375,0.0
product,1.0,0.39375000000000004,0.13125,0.35624999999999996,0.11875,0.0,0.027516173941528128,0.0,0.9724838260584718,0.027516173941528128,0.016509704364916875,0.0,0.0,0.07999999999999999,1.0,0.0,0.0013207763491933499,0.0,1.0,0.0,0.0,0.0,0.025146484375,0.0,0.0,0.974853515625,0.0,0.02751617394152813,0.0,0.9724838260584718,0.0,0.02751617394152813,0.016509704364916878,0.0,0.07999999999999999,0.0,1.0,1.0,0.0013207763491933503,1.0,0.0,0.0,0.0,0.023193359375,0.0,0.0,0.0,0.976806640625,0.0
product,3.0,0.6671874999999999,0.0953125,0.20781250000000004,0.029687500000000006,0.0,0.07594739708972063,0.0,0.9240526029102794,0.07594739708972063,0.045568438253832375,0.0,0.0,0.08,1.0,0.0,0.0036454750603065905,0.0,1.0,0.0,0.0,0.0,0.06689453125,0.0,0.0,0.93310546875,0.0,0.0759473970897206,0.0,0.9240526029102794,0.0,0.0759473970897206,0.04556843825383237,0.0,0.08,0.0,1.0,1.0,0.0036454750603065887,1.0,0.0,0.0,0.0,0.072509765625,0.0,0.0,0.0,0.927490234375,0.0
product,10.0,0.872107438016529,0.04152892561983468,0.08243801652892557,0.003925619834710738,0.0,0.21310714995692812,0.0,0.7868928500430719,0.21310714995692812,0.1278642899741569,0.0,0.0,0.08000000000000002,1.0,0.0,0.01022914319793255,0.0,1.0,0.0,0.0,0.0,0.203857421875,0.0,0.0,0.796142578125,0.0,0.21310714995692806,0.0,0.7868928500430719,0.0,0.21310714995692806,0.12786428997415686,0.0,0.08,0.0,1.0,1.0,0.010229143197932547,1.0,0.0,0.0,0.0,0.196533203125,0.0,0.0,0.0,0.803466796875,0.0
product,30.0,0.9537200832466182,0.0156347554630593,0.030150884495317373,0.0004942767950052024,0.0,0.4474431157228608,0.0,0.5525568842771392,0.4474431157228608,0.2684658694337165,0.0,0.0,0.08,1.0,0.0,0.021477269554697316,0.0,1.0,0.0,0.0,0.0,0.418701171875,0.0,0.0,0.581298828125,0.0,0.4474431157228608,0.0,0.5525568842771391,0.0,0.4474431157228608,0.2684658694337165,0.0,0.07999999999999999,0.0,1.0,1.0,0.021477269554697316,1.0,0.0,0.0,0.0,0.40625,0.0,0.0,0.0,0.59375,0.0
product,100.0,0.9856901284187825,0.004903930987158126,0.009359376531712586,4.656406234682883e-05,0.0,0.7294433938620672,0.0,0.27055660613793286,0.7294433938620672,0.4376660363172403,0.0,0.0,0.08,1.0,0.0,0.03501328290537922,0.0,1.0,0.0,0.0,0.0,0.670166015625,0.0,0.0,0.329833984375,0.0,0.7294433938620672,0.0,0.27055660613793286,0.0,0.7294433938620672,0.4376660363172403,0.0,0.08,0.0,1.0,1.0,0.03501328290537922,1.0,0.0,0.0,0.0,0.690185546875,0.0,0.0,0.0,0.309814453125,0.0
product,1000.0,0.9985519226028716,0.0004990264480774357,0.0009485768976278534,4.740514231024121e-07,0.0,0.9642201807219838,0.0,0.035779819278016205,0.9642201807219838,0.5785321084331903,0.0,0.0,0.08,1.0,0.0,0.046282568674655224,0.0,1.0,0.0,0.0,0.0,0.892333984375,0.0,0.0,0.107666015625,0.0,0.9642201807219838,0.0,0.03577981927801621,0.0,0.9642201807219838,0.5785321084331903,0.0,0.08,0.0,1.0,1.0,0.046282568674655224,1.0,0.0,0.0,0.0,0.896240234375,0.0,0.0,0.0,0.103759765625,0.0
tilted,0.0,0.009999999999999976,0.04000000000000003,0.49000000000000005,0.4599999999999999,0.0,0.0022211425001735286,0.0,0.9977788574998264,0.0022211425001735286,0.0013326855001041169,0.0,0.0,0.08,1.0,0.0,0.00010661484000832935,0.0,1.0,0.0,0.0,0.0,0.002685546875,0.0,0.0,0.997314453125,0.0,0.0005221761691850774,0.0,0.999477823830815,0.0,0.0005221761691850774,0.00031330570151104646,0.0,0.07999999999999999,0.0,1.0,1.0,2.5064456120883717e-05,1.0,0.0,0.0,0.0,0.000244140625,0.0,0.0,0.0,0.999755859375,0.0
tilted,0.1,0.034589913785174634,0.10177372257846175,0.5108646316693708,0.35277173196699285,0.0,0.007331386884922252,0.0,0.9926686131150779,0.007331386884922252,0.00439883213095335,0.0,0.0,0.07999999999999999,1.0,0.0,0.00035190657047626803,0.0,1.0,0.0,0.0,0.0,0.007080078125,0.0,0.0,0.992919921875,0.0,0.0017303401308555865,0.0,0.9982696598691444,0.0,0.0017303401308555865,0.0010382040785133519,0.0,0.07999999999999999,0.0,1.0,1.0,8.305632628106815e-05,1.0,0.0,0.0,0.0,0.0009765625,0.0,0.0,0.0,0.9990234375,0.0
tilted,0.3,0.09774692846729323,0.171483840763476,0.5176376869173221,0.21313154385190863,0.0,0.02018184737852849,0.0,0.9798181526214714,0.02018184737852849,0.012109108427117092,0.0,0.0,0.07999999999999997,1.0,0.0,0.0009687286741693674,0.0,1.0,0.0,0.0,0.0,0.014404296875,0.0,0.0,0.985595703125,0.0,0.004810861169876385,0.0,0.9951891388301237,0.0,0.004810861169876385,0.0028865167019258313,0.0,0.08000000000000002,0.0,1.0,1.0,0.00023092133615406645,1.0,0.0,0.0,0.0,0.00439453125,0.0,0.0,0.0,0.99560546875,0.0
tilted,1.0,0.3320182074774621,0.19298179252253794,0.4179817925225379,0.05701820747746206,0.0,0.07973612321488394,0.0,0.920263876785116,0.07973612321488394,0.047841673928930364,0.0,0.0,0.08,1.0,0.0,0.003827333914314429,0.0,1.0,0.0,0.0,0.0,0.0703125,0.0,0.0,0.9296875,0.0,0.019929743578180014,0.0,0.98007025642182,0.0,0.019929743578180014,0.011957846146908008,0.0,0.08,0.0,1.0,1.0,0.0009566276917526407,1.0,0.0,0.0,0.0,0.018310546875,0.0,0.0,0.0,0.981689453125,0.0
tilted,3.0,0.6470460265252386,0.11545397347476138,0.22795397347476143,0.009546026525238616,0.0,0.23641856359652844,0.0,0.7635814364034714,0.23641856359652844,0.14185113815791708,0.0,0.0,0.07999999999999999,1.0,0.0,0.011348091052633362,0.0,1.0,0.0,0.0,0.0,0.2099609375,0.0,0.0,0.7900390625,0.0,0.06774288375591493,0.0,0.9322571162440851,0.0,0.06774288375591493,0.04064573025354896,0.0,0.08,0.0,1.0,1.0,0.0032516584202839168,1.0,0.0,0.0,0.0,0.063720703125,0.0,0.0,0.0,0.936279296875,0.0
tilted,10.0,0.8692056170806874,0.04443074655567625,0.08533983746476714,0.001023798898869166,0.0,0.526287906122237,0.0,0.47371209387776303,0.526287906122237,0.3157727436733422,0.0,0.0,0.07999999999999999,1.0,0.0,0.02526181949386737,0.0,1.0,0.0,0.0,0.0,0.490478515625,0.0,0.0,0.509521484375,0.0,0.20681618470099222,0.0,0.7931838152990077,0.0,0.20681618470099222,0.12408971082059536,0.0,0.08000000000000002,0.0,1.0,1.0,0.009927176865647628,1.0,0.0,0.0,0.0,0.19140625,0.0,0.0,0.0,0.80859375,0.0
tilted,30.0,0.9533461054045242,0.016008733305153178,0.03052486233741125,0.00012029895291132409,0.0,0.7730733045297675,0.0,0.22692669547023253,0.7730733045297675,0.46384398271786054,0.0,0.0,0.08,1.0,0.0,0.037107518617428836,0.0,1.0,0.0,0.0,0.0,0.722412109375,0.0,0.0,0.277587890625,0.0,0.44430052960145133,0.0,0.5556994703985487,0.0,0.44430052960145133,0.26658031776087077,0.0,0.07999999999999997,0.0,1.0,1.0,0.021326425420869658,1.0,0.0,0.0,0.0,0.4140625,0.0,0.0,0.0,0.5859375,0.0
tilted,100.0,0.9856546139661576,0.004939445439782975,0.009394890984337434,1.1049609721980325e-05,0.0,0.9196388589415037,0.0,0.08036114105849623,0.9196388589415037,0.5517833153649023,0.0,0.0,0.07999999999999999,1.0,0.0,0.04414266522919218,0.0,1.0,0.0,0.0,0.0,0.860107421875,0.0,0.0,0.139892578125,0.0,0.7286881660173175,0.0,0.2713118339826826,0.0,0.7286881660173175,0.4372128996103904,0.0,0.07999999999999999,0.0,1.0,1.0,0.03497703196883123,1.0,0.0,0.0,0.0,0.682861328125,0.0,0.0,0.0,0.317138671875,0.0
tilted,1000.0,0.9985515599318804,0.0004993891190686606,0.0009489395686190782,1.11380431877528e-07,0.0,0.9913630070364573,0.0,0.008636992963542757,0.9913630070364573,0.5948178042218744,0.0,0.0,0.08,1.0,0.0,0.04758542433774995,0.0,1.0,0.0,0.0,0.0,0.9296875,0.0,0.0,0.0703125,0.0,0.9642069780689594,0.0,0.03579302193104054,0.0,0.9642069780689594,0.5785241868413756,0.0,0.07999999999999999,0.0,1.0,1.0,0.04628193494731005,1.0,0.0,0.0,0.0,0.8955078125,0.0,0.0,0.0,0.1044921875,0.0
