step,layer,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A,r2_MD,r2_MO,r2_AD,r2_AO,r2_P_M,r2_P_D,r2_chi,cos_persona_contrast_D_vs_O,cos_domain_contrast_M_vs_A,cos_PM_vs_PD,n_PM_given_D,r2_PM_given_D,n_PM_given_O,r2_PM_given_O,n_PD_given_M,r2_PD_given_M,n_PD_given_A,r2_PD_given_A,cos_wPM_D_vs_O,r2_PM_D_to_O,corr_PM_D_to_O,r2_PM_O_to_D,corr_PM_O_to_D,cos_wPD_M_vs_A,r2_PD_M_to_A,corr_PD_M_to_A,r2_PD_A_to_M,corr_PD_A_to_M,rot_cos_MD,rot_cos_MO,rot_cos_AD,rot_cos_AO,rot_cos_P_M,rot_cos_P_D,rot_cos_chi
3,1,0.03325507417321205,1.1087029072598398e-09,0.004756745882332325,4.6186629520938993e-10,0.997167064176828,0.9978960460796563,0.9996738751200186,0.9997561548507712,0.9991699754669394,0.9999780520219239,0.9990646439190061,-0.5368458077123756,-0.9683290795435777,0.25600757541866054,53361,0.9983858581955201,49881,0.9985929315924148,6888,0.999870880968356,115992,0.999968257471464,0.387207280436654,-7.383743685182635,0.8190246638102997,-2.028590414448881,0.2804361078924131,0.29047037695986666,0.9760070001841713,0.9946150957699278,0.9275904524901641,0.9955844103509517,0.4341968732567044,0.6256128891625964,0.39585371755540744,0.5442106491449903,0.48615797929949317,0.66867679795534,0.4703036129259524
3,2,0.03325507417321205,1.1087029072598398e-09,0.004756745882332325,4.6186629520938993e-10,0.9968523949659238,0.9984543826396994,0.999648667916217,0.9998057200079797,0.998964723012449,0.999985232138381,0.9991673508958109,-0.2904934753641032,-0.9197292321874275,-0.06242582274736986,53361,0.9987421519403429,49881,0.9983972334119702,6888,0.9998393276824594,115992,0.9999775006757847,0.3214888338596134,-183.12036520169463,0.9442737434551489,-4.567467578603818,0.8818973833692211,0.2748496598683251,0.9287440146598676,0.9945937733631299,0.9784694977098942,0.9979940649780027,0.2800020584385521,0.48239617472168445,0.1816026792056207,0.2642812293945131,0.5671501305990452,0.8600253397869541,0.10292034467183184
5,0,0.36676308512687683,4.499401740076792e-09,0.045219384133815765,9.847517246086568e-10,0.6662683020217053,0.6765098494034217,0.9973848316022098,0.9975711081031876,0.9979604551636699,0.9613124084226743,0.9557795551569999,-0.8673535023290606,-0.5246516699135723,0.26697877264764763,53361,0.9926879176560559,49881,0.9954801887829373,6888,0.35380124475765395,115992,0.9963921883041558,0.6043062290532976,-2.717837880024163,0.48238602489700166,-0.9550410035557506,0.5828624548499965,0.12642428141644152,-0.6884922046782758,0.6912534405787838,-0.4685447744882625,0.518565854484009,0.15641849314930278,0.3035878466462896,0.5557745846232084,0.5833233668574876,0.2540538629484985,0.2271508010674771,0.44627246360183165
5,1,0.36676308512687683,4.499401740076792e-09,0.045219384133815765,9.847517246086568e-10,0.9955155793347646,0.9964137428734762,0.9994769114201885,0.9996039440563881,0.9982063825172546,0.9999731107429656,0.9985764933219625,-0.777942519567074,-0.9809493020366056,0.09624839628802512,53361,0.9966464784774438,49881,0.9974335651733433,6888,0.9998715151261456,115992,0.99995266308207,0.4077923356629256,-18.73794979011739,0.8449531105695288,-5.937851797201079,0.40043508239982534,0.3017508879488628,0.9875703615580941,0.9950050997057219,0.9238303954089242,0.992338196057913,-0.029518469875362465,0.009425193178046168,-0.15119730330942519,-0.16095638855873007,0.2415603976037118,0.33558356782655674,-0.1531021657822529
5,2,0.36676308512687683,4.499401740076792e-09,0.045219384133815765,9.847517246086568e-10,0.9940503868246623,0.99589965597146,0.9993686964655323,0.9995584996908394,0.9981148748653791,0.9999776111792295,0.9982343922938667,-0.4727772109544152,-0.9622818088198759,-0.3401514037340149,53361,0.9973874160667102,49881,0.9982141241428849,6888,0.9998605445952404,115992,0.9999701935840938,0.29547104230448,-413.2080393474567,0.8284425926491109,-25.379899682949038,0.877739629103396,0.23193127955226656,0.9772926325780932,0.9980666174909611,0.9761884490371407,0.9978354683830529,0.1177646303671577,0.31337274376083496,0.001832960087393443,0.1468118071532158,0.27881975372521617,0.5774932755466432,0.03592727956229034
7,0,0.4642432630062103,4.5838470796866204e-09,0.26015961170196533,2.1405672789853725e-09,0.6585729161251845,0.6685866201455708,0.9970838725578157,0.9974295657309453,0.9975038528196124,0.9601663239666146,0.9525051921365271,-0.8456976269151185,-0.5747896975016286,0.17075986546405852,53361,0.9901615948878252,49881,0.9952142817633156,6888,0.3115425408538549,115992,0.9963081642863194,0.5228014446932302,-8.689491154546287,0.29825229631360806,-11.378553221058919,0.27626947492950643,0.23198057934553404,-0.31768071143666154,0.6946370627568724,-0.14198058856264528,0.49032054158199656,0.030932572027416127,0.1117635708518343,0.3803433084681674,0.4411153788875096,0.3101859473864884,0.09833057750922601,0.26124019274519183
7,1,0.4642432630062103,4.5838470796866204e-09,0.26015961170196533,2.1405672789853725e-09,0.9935501039822695,0.9941498545927426,0.9992823635112034,0.99931064606656,0.9977841513499046,0.9999727729619811,0.9976913043040977,-0.6499795458470639,-0.9748898671456611,-0.04052955573259148,53361,0.9961674714334859,49881,0.9968112588919474,6888,0.9998714700183712,115992,0.999924020553256,0.31741965931096316,-12.047135759519922,0.7987139596995197,-8.751681181044233,0.5649142719303527,0.46505436781180287,0.9918321513286946,0.9965461437541662,0.9089990471732785,0.9884874542842083,-0.1609461862682245,-0.11222929291993555,-0.26602910933391344,-0.29171264893304605,-0.017031265843590916,0.2543472425753367,-0.2616043096116293
7,2,0.4642432630062103,4.5838470796866204e-09,0.26015961170196533,2.1405672789853725e-09,0.9900323638898727,0.993569797021663,0.9988567029779626,0.9992517999926194,0.9970046759703923,0.9999712149015788,0.9969095176177679,-0.607972602789991,-0.9780128576078807,-0.19761723168797177,53361,0.9959205571365881,49881,0.9971185792988757,6888,0.9998677128262907,115992,0.9999498599793846,0.3063304268149709,-324.36957187747004,0.7945622402707512,-42.79047266397627,0.8177402681531164,0.308324210803804,0.989208742185347,0.996937549154374,0.9894848274715234,0.997205773414475,-0.03519765165547692,0.1754871723320214,-0.07998360360807227,0.13915824383548586,0.1968434095347741,0.2463696503548082,-0.05123222448416623
9,0,0.4610743820667267,4.856619995052824e-09,0.2899254560470581,1.8020247516403742e-09,0.6692206471638164,0.6676066387327455,0.9966187035904271,0.9969371102959412,0.996915426566768,0.9607243568859294,0.9514420604753246,-0.8350240867545227,-0.41916384973910453,0.13908793903399605,53361,0.9932099792565106,49881,0.9947551350863759,6888,0.3357660503709793,115992,0.9963211936948697,0.46510359241946164,-5.839219863083281,0.33501869335251644,-25.615991083911055,0.18516975113643394,0.20809531299681264,0.0574284793821791,0.7606724636838189,0.17521742731426582,0.45012453025968385,-0.08288071104436748,-0.09285287000229904,0.340947911598159,0.3252689491796116,0.3654632327643296,0.023083861667310947,0.10303232558993507
9,1,0.4610743820667267,4.856619995052824e-09,0.2899254560470581,1.8020247516403742e-09,0.992233225453563,0.9922381885614985,0.9991195101196984,0.9990857254160468,0.9973796498147137,0.9999672316450867,0.9970264326694119,-0.6082031909374168,-0.9729779658177162,0.014864887740829365,53361,0.9959887112102619,49881,0.9962749170112313,6888,0.9998747888525631,115992,0.9999072880025656,0.2875113980994771,-6.076915773338898,0.609747825334033,-12.044459331177965,0.5296099698203478,0.48249196992871557,0.9945366488037736,0.9974259026238024,0.9262052676356605,0.988688805820322,-0.13376586926303646,-0.04554339371596324,-0.21709144797045166,-0.17590743539805473,-0.16667069512751786,0.22632756748651317,-0.15073703188413776
9,2,0.4610743820667267,4.856619995052824e-09,0.2899254560470581,1.8020247516403742e-09,0.9872228362242307,0.9916638669430451,0.9986061787671684,0.9989784041785426,0.9965476002143971,0.9999665519976049,0.9959795843626189,-0.6329552419948816,-0.9818367771760578,-0.1825723376046955,53361,0.9960698762452387,49881,0.9964426403136204,6888,0.9998550533102796,115992,0.9999347820398029,0.24225051219816437,-196.52064656897713,0.7810690203774986,-19.600879341304193,0.6931463724276408,0.3297979032550752,0.9919594159359855,0.9962560866939897,0.9876120040174281,0.997349605437305,0.06182819957800906,0.1155078756585037,0.056892517021598796,0.08612310417822532,0.30575817786558707,0.143761330987541,-0.0019919518256883277
11,0,0.4871143698692322,5.660404589491463e-09,0.28619349002838135,1.4536792880548433e-09,0.6672108402594252,0.6599856344636946,0.9966134465357043,0.9969680341457898,0.9968311811029335,0.9626967352349041,0.9533378056580578,-0.8260101119139798,-0.4426940376590911,0.1074790484829388,53361,0.9925391551992288,49881,0.9940764012282411,6888,0.3198640101158552,115992,0.9962878849516713,0.4492161286021602,-6.2119551497863155,0.3202310104943253,-26.297063558415147,0.17898571489582413,0.1312742513267499,0.20092226042157446,0.7988169926962758,-0.3307521110277041,0.41167857445866535,-0.09990753399731057,-0.14386357718395246,0.3174584856639646,0.2639311777279992,0.36934304063249584,-0.01759092040423727,0.05608638887945152
11,1,0.4871143698692322,5.660404589491463e-09,0.28619349002838135,1.4536792880548433e-09,0.9906072844077279,0.989524968712384,0.9989678217000711,0.998735388682914,0.9970462438537627,0.9999619793408632,0.9961372405002582,-0.6222506202249254,-0.9761543193583659,-0.00365376635722757,53361,0.995939915806705,49881,0.995596501379495,6888,0.999835987163581,115992,0.9998969302652688,0.27509970636233044,-4.40328250362312,0.6051639447289917,-12.58252889625406,0.4193577760119184,0.4883316699630887,0.9958322268586711,0.998042688028907,0.9386468459950774,0.989628836302015,-0.0786784212743104,-0.029887936321130393,-0.14099473057387635,-0.1313483274208626,-0.21579617453504216,0.18294896894265258,-0.07350239533362193
11,2,0.4871143698692322,5.660404589491463e-09,0.28619349002838135,1.4536792880548433e-09,0.9881543048501008,0.9914813559173539,0.9986341999771823,0.9989877224223211,0.9964736720308708,0.999962458094848,0.9961180402952292,-0.6502547086645727,-0.9834894686186558,-0.22657568235007836,53361,0.9964277194390911,49881,0.9964964798417197,6888,0.9998729797861786,115992,0.9999235911108099,0.22661054100318304,-105.55856630546998,0.7202485975727627,-10.866740978483413,0.47634162744872943,0.32334457563687957,0.9916173757007023,0.995945646529829,0.9774152253633172,0.9967610975945889,0.13101298514342055,0.12330090043302967,0.0982849608432335,0.04996807690170336,0.3491658740656441,0.16551024296356204,0.027837899808654573
14,0,0.4615301489830017,5.6613433940810864e-09,0.12851184606552124,6.502605676139694e-10,0.6405462111039886,0.6719211809154306,0.9965209692659452,0.9968090919806528,0.9967284087106661,0.9612015541136788,0.9519929152975436,-0.8868063171976718,-0.5255226754836779,0.10787344375544758,53361,0.9929779008190905,49881,0.9926548123421917,6888,0.3498820961987782,115992,0.9964242145480771,0.44252975837974895,-7.09641361265718,0.2993255287303635,-12.970451952981719,0.2432568085873309,0.11963036863728291,0.32835925291204804,0.8120642549907652,-0.9671709340986505,0.4081394956917873,-0.06202511901169201,-0.1482857514845152,0.25491533751757944,0.16810425097504983,0.39494649979549656,-0.03736902230806878,0.03292454465277542
14,1,0.4615301489830017,5.6613433940810864e-09,0.12851184606552124,6.502605676139694e-10,0.9913017271332095,0.9907746253356743,0.9989931332409845,0.9988963296687321,0.9968779161459456,0.9999542568369333,0.9965784762319181,-0.5561046294852506,-0.9709375762407056,0.04373478035793625,53361,0.9963349781833089,49881,0.9959354393303891,6888,0.9998321056971924,115992,0.9998872422120771,0.25468469081758577,-2.609620167381595,0.6832930683466455,-11.803324982767819,0.3218222981103666,0.49407336804861723,0.9957013438346455,0.9986176657281396,0.9294393875591745,0.9883997100494347,0.021899253946378178,0.10842201457710055,-0.03930214320902164,-0.014728958129709563,-0.17961013444453985,0.09100875182258367,0.06449708990697278
14,2,0.4615301489830017,5.6613433940810864e-09,0.12851184606552124,6.502605676139694e-10,0.9883842752311713,0.9909413297724758,0.9985767509094038,0.9989042161321626,0.9961135542198551,0.9999551053660805,0.995974061553626,-0.6536670349466325,-0.9822834900601877,-0.22837683160716082,53361,0.996457940692016,49881,0.9960558322030333,6888,0.9998087552187415,115992,0.9999099758294929,0.2654746772304952,-59.33725351923996,0.59415106075293,-7.857146735235187,0.3402946406544789,0.30366725354320295,0.9934652948496578,0.9973880940591466,0.970971048193016,0.9952923419340212,0.1344476081035184,0.06279892452675895,0.03704015270142385,-0.01674405817978294,0.2574878871767124,0.19795967721884428,-0.005634665461516875
18,0,0.5227751731872559,3.7530796248574916e-09,0.20787334442138672,6.141923636349134e-10,0.6585188796315624,0.6553210181985165,0.9963958777328235,0.9967602835780295,0.9962179375617544,0.9598706673020279,0.9489820691236812,-0.9095668283243847,-0.6454238733396904,-0.0226148612152486,53361,0.9931767736753355,49881,0.9913955581096349,6888,0.32375990896281004,115992,0.9966082297864244,0.377091590277327,-11.930283783239702,0.23379707389626198,-15.212547350969054,0.22269549790780274,0.15352616927082094,0.47193917730091073,0.8621588845732688,-0.4986204028149728,0.43549552958575344,-0.004204735174550669,-0.12476913553839668,0.2288147079580829,0.09667265703520928,0.38254056829104566,-0.04237580014469972,0.05220498157915318
18,1,0.5227751731872559,3.7530796248574916e-09,0.20787334442138672,6.141923636349134e-10,0.9920015438936907,0.990105048348474,0.9990685370988487,0.9987912573924059,0.996783772486975,0.9999625991290978,0.996537234587444,-0.44816066974326946,-0.9666391229234993,0.0319861083337366,53361,0.9962527841652218,49881,0.9956012089381396,6888,0.9998600905471848,115992,0.9999148804984579,0.22696615537792228,0.012533657650580676,0.8823320938731093,-12.791088664024866,0.24522966013317662,0.5162898852627371,0.9968578145287929,0.9988256138613146,0.93303420639418,0.9891197242084835,0.02499939639279277,0.07281655912516181,-0.04670260727565549,-0.061628021545880554,-0.15146892923770236,0.09863881100399544,0.039469699011119755
18,2,0.5227751731872559,3.7530796248574916e-09,0.20787334442138672,6.141923636349134e-10,0.987579819533346,0.9901029115077694,0.9985654793506245,0.998812232329885,0.9959908744828946,0.9999607657066282,0.9957373938251669,-0.662450537387102,-0.9836295049612305,-0.13720309592026822,53361,0.9966220016102036,49881,0.9961180888827619,6888,0.999841828266568,115992,0.9999313335755505,0.2043286730847364,-50.84077266168718,0.49225924809493776,-5.85534363842706,0.3042753769455111,0.3268123418036425,0.9970521299967052,0.9985904321216965,0.962951903343456,0.9948571902068291,-0.010745474225958186,-0.03229681181752474,-0.09096419989012396,-0.12628139298435787,0.08409729510070901,0.3150324171237468,-0.11756351519810497
