step,layer,prompt,base_dec_MD,base_dec_MO,base_dec_AD,base_dec_AO,base_dec_P_M,base_dec_P_D,base_dec_chi,own_dec_MD,own_dec_MO,own_dec_AD,own_dec_AO,own_dec_P_M,own_dec_P_D,own_dec_chi,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A
2,0,O,-0.41680639512212825,0.10235815499943923,-1.6288903718293173,2.9433386119520124,-0.3144482401226944,-2.0456967669514685,4.053064433659646,-0.07134465177300564,0.044975086638615824,0.008166292535009001,1.018203272599397,-0.02636956513436317,-0.06317835923800041,0.8937172416525624,0.013032220304012299,7.874492169435143e-10,0.0019875862635672092,3.4936534221152726e-10
2,1,D,0.2951846885408374,0.16280425030657777,0.7693738452331387,-0.2273627840805521,0.4579889388474272,1.0645585337739751,-0.8643561910794764,0.0025505710266663026,-0.013479185219757495,1.001603909993851,0.009324704199247857,-0.010928614193100872,1.0041544810205238,-0.9762494495481395,0.013032220304012299,7.874492169435143e-10,0.0019875862635672092,3.4936534221152726e-10
2,1,O,-0.06542076432461408,0.0887486584805505,0.13518441929556535,0.8414876865485001,0.02332789415594788,0.06976365497096526,0.5521338444477605,-0.028932212578527218,0.014251384476896889,0.026747246000079383,0.9879335821015438,-0.014680828101638566,-0.0021849665784453576,0.9180027390460448,0.013032220304012299,7.874492169435143e-10,0.0019875862635672092,3.4936534221152726e-10
2,2,D,0.1680482834150993,0.054839815679474865,0.853948180696749,-0.0768362797913218,0.22288809909457774,1.0219964641118306,-0.817575992752423,0.0068536750090925636,-0.011170941434160642,0.9926622904624889,0.011654975962576974,-0.004317266425069938,0.9995159654715848,-0.9629826980566402,0.013032220304012299,7.874492169435143e-10,0.0019875862635672092,3.4936534221152726e-10
2,2,O,-0.04294740039245509,0.08596313412882045,0.08971295676491003,0.8672713094987365,0.043015733736363165,0.046765556372436956,0.6486478182125157,-0.002769669443701772,-0.012906766867842645,0.004222734110956361,1.0114537022005856,-0.015676436311541975,0.0014530646672629155,1.0173680655137862,0.013032220304012299,7.874492169435143e-10,0.0019875862635672092,3.4936534221152726e-10
3,0,D,-1.0574990859784346,0.6926313431903484,-0.27484894386943604,1.6397166866575257,-0.36486774278809786,-1.3323480298479096,0.1644352013581225,0.027120533843446815,-0.04355586183681037,1.0868425276301676,-0.0704071996369866,-0.016435327993129786,1.1139630614735112,-1.0865733315869204,0.03325507417321205,1.1087029072598398e-09,0.004756745882332325,4.6186629520938993e-10
3,0,O,-0.7030118112255794,0.27576163137975873,-2.2710022893217956,3.698252469167629,-0.42725017984582747,-2.9740141005474343,4.9904813158839865,-0.06357913880538435,0.03152467299754713,0.0014228261738691295,1.0306316396338364,-0.03205446580766233,-0.06215631263162069,0.9341050016569126,0.03325507417321205,1.1087029072598398e-09,0.004756745882332325,4.6186629520938993e-10
3,1,D,0.49820084554967214,0.14305193318763446,0.6074870418342013,-0.24873982057149802,0.6412527787373176,1.105687887383867,-0.5010779500437357,0.027260123915168744,-0.025091900267915794,0.9772177336172259,0.020614042735512317,0.0021682236472679722,1.0044778575323914,-0.9042516666986465,0.03325507417321205,1.1087029072598398e-09,0.004756745882332325,4.6186629520938993e-10
3,1,O,-0.06018144040308404,0.1563533405746528,0.17608639164058748,0.7277417081878617,0.09617190017157717,0.11590495123750755,0.3351205355695056,-0.041643921605403644,0.04243208338666927,0.0429828337886386,0.9562290044301222,0.0007881617812544595,0.0013389121832018125,0.8291701656494265,0.03325507417321205,1.1087029072598398e-09,0.004756745882332325,4.6186629520938993e-10
3,2,D,0.2952311902358408,0.04356352141938575,0.7249695534663707,-0.06376426512159261,0.3387947116552303,1.0202007437021874,-0.5370661497714816,0.03661435740840002,-0.014831013495108902,0.963708100752713,0.014508555334006856,0.02178334391328668,1.0003224581611054,-0.8977541745151958,0.03325507417321205,1.1087029072598398e-09,0.004756745882332325,4.6186629520938993e-10
3,2,O,-0.055786586056789544,0.11824467787801418,0.12990493882224996,0.807636969356538,0.06245809182122758,0.07411835276543882,0.5037007665994574,0.012973581609834861,-0.005890829767117578,-0.011858371227871034,1.0047756193851871,0.007082751842680868,0.0011152103819356274,1.0354984019900129,0.03325507417321205,1.1087029072598398e-09,0.004756745882332325,4.6186629520938993e-10
5,0,D,-1.8643190342323486,1.34076449185759,-0.6927930888867126,2.216347631261484,-0.5235545423747823,-2.5571121231191394,-0.295942805941837,0.06849152813226178,-0.06966851627986292,1.0367310313339648,-0.0355540431863397,-0.0011769881476291905,1.1052225594662084,-0.9341250301082252,0.36676308512687683,4.499401740076792e-09,0.045219384133815765,9.847517246086568e-10
5,0,O,-0.854784754578905,0.3537459239463867,-3.421497172383125,4.922536003015685,-0.501038830632544,-4.276281926962112,7.135502496873361,-0.0979384274011198,0.05344617243872776,-0.004813247671465293,1.04930550263395,-0.04449225496246699,-0.10275167507262928,0.9027341504655055,0.36676308512687683,4.499401740076792e-09,0.045219384133815765,9.847517246086568e-10
5,1,D,0.8131816600198215,0.3732219006240345,0.3842647573906004,-0.5706683180344286,1.1864035606438659,1.1974464174104003,-0.5149733160293362,0.05969600543603104,-0.039162366161108464,0.948737184267003,0.030729176458097196,0.020533639274907256,1.0084331897030214,-0.8191496362117773,0.36676308512687683,4.499401740076792e-09,0.045219384133815765,9.847517246086568e-10
5,1,O,0.021579824269935655,0.21550461861057527,0.24328632445815224,0.5196292326613566,0.2370844428805243,0.2648661487280879,0.08241811386252529,-0.049601847333043625,0.10127977503796906,0.05145007327445994,0.8968719990206253,0.05167792770492807,0.0018482259414011049,0.6945403033751028,0.36676308512687683,4.499401740076792e-09,0.045219384133815765,9.847517246086568e-10
5,2,D,0.4186442147385556,0.10206281603720825,0.6159259002616942,-0.136632931037454,0.5207070307757775,1.0345701150002182,-0.4359774325977694,0.05032522820191518,-0.0301989492134333,0.9563962843743774,0.023477436637141025,0.020126278988482446,1.006721512576286,-0.8523946703218903,0.36676308512687683,4.499401740076792e-09,0.045219384133815765,9.847517246086568e-10
5,2,O,-0.1594670503283731,0.29888086061975155,0.3269612159884193,0.5336249737202219,0.13941381029138286,0.16749416566001551,-0.25168415321631565,0.010747565809408444,0.05101965354740387,-0.0065487106616591295,0.9447814913048509,0.06176721935681084,0.004198855147758973,0.9110581142285259,0.36676308512687683,4.499401740076792e-09,0.045219384133815765,9.847517246086568e-10
7,0,D,-2.2748769517499885,1.427736653410893,-1.0554961781041854,2.9026364764433032,-0.8471402983391315,-3.330373129854268,0.2555190493865497,0.1019152435276669,-0.07467663789890433,0.9856981305902535,-0.012936736219104628,0.02723860562881668,1.0876133741179204,-0.8220429853828659,0.4642432630062103,4.5838470796866204e-09,0.26015961170196533,2.1405672789853725e-09
7,0,O,-0.30076167158119993,-0.3819928847688252,-4.598136058379911,6.280890614729978,-0.6827545563500614,-4.8988977299612175,10.960257886297347,-0.13081592333066983,0.10302963415634325,-0.004043395286411067,1.0318296844606738,-0.027786289174284717,-0.13485931861710843,0.8020275222599551,0.4642432630062103,4.5838470796866204e-09,0.26015961170196533,2.1405672789853725e-09
7,1,D,0.865317540920238,0.5797729522071841,0.35429199759666297,-0.7993824907240644,1.4450904931274418,1.2196095385168833,-0.8681298996077769,0.05466307196366749,-0.043158876771983185,0.9507502561228106,0.03774554868551061,0.011504195191688597,1.005413328086492,-0.8151827587016511,0.4642432630062103,4.5838470796866204e-09,0.26015961170196533,2.1405672789853725e-09
7,1,O,0.09089133863842891,0.3152513940919141,0.2967345779113115,0.2971226893583554,0.4061427327303597,0.38762591654974254,-0.2239719440064702,-0.06663758529379449,0.11420464374494169,0.06644027944957503,0.8859926620992805,0.04756705845114785,-0.00019730584422272823,0.6387101536109655,0.4642432630062103,4.5838470796866204e-09,0.26015961170196533,2.1405672789853725e-09
7,2,D,0.4578517917695464,0.19414078590242081,0.5180440871314085,-0.17003666480336843,0.6519925776719856,0.9758958789009174,-0.4243697460676068,0.06501347387981844,-0.03598843682600372,0.9381719381133942,0.03280302483278863,0.029025037053816052,1.003185411993214,-0.8043670025747938,0.4642432630062103,4.5838470796866204e-09,0.26015961170196533,2.1405672789853725e-09
7,2,O,-0.23683968228346985,0.4893160789773919,0.46108420749664697,0.2864393958094583,0.25247639669392263,0.22424452521313515,-0.9008005729480366,-0.011804886430890615,0.07840926109453028,0.014183829922330804,0.9192117954140466,0.06660437466363217,0.002378943491417318,0.81481381796632,0.4642432630062103,4.5838470796866204e-09,0.26015961170196533,2.1405672789853725e-09
9,0,D,-1.877928505827092,0.9265920317969298,-1.9292195536261265,3.8805560276562927,-0.9513364740301776,-3.8071480594533096,3.0052550436582726,0.12021763284765896,-0.10316329571282457,0.9583197514846109,0.024625911380592225,0.017054337134809472,1.0785373843322739,-0.7103129115438107,0.4610743820667267,4.856619995052824e-09,0.2899254560470581,1.8020247516403742e-09
9,0,O,0.9059752419532001,-1.6391192362807159,-6.03420641795155,7.767350412279097,-0.7331439943275425,-5.1282311759984465,16.346651308464434,-0.13950900231517793,0.12334325966183401,0.0020909143446982137,1.0140748283086656,-0.01616574265338161,-0.13741808797045962,0.7491316519868749,0.4610743820667267,4.856619995052824e-09,0.2899254560470581,1.8020247516403742e-09
9,1,D,1.1350749633301258,0.5449390633729313,0.12476879359540893,-0.8047828202984507,1.6800140267030892,1.2598437569255247,-0.33941571393669867,0.05495712332805158,-0.054077250466184335,0.9475063914471252,0.051613735691007856,0.0008798728618748114,1.0024635147751901,-0.7868582819619048,0.4610743820667267,4.856619995052824e-09,0.2899254560470581,1.8020247516403742e-09
9,1,O,0.19291518202289315,0.30349365724686134,0.24094182080472404,0.26264933992553996,0.49640883926977086,0.4338570028276152,-0.08887095610319501,-0.03533699350340125,0.07870562735937409,0.03419642188119976,0.9224349442628365,0.043368633855967856,-0.0011405716222097073,0.7741959015188591,0.4610743820667267,4.856619995052824e-09,0.2899254560470581,1.8020247516403742e-09
9,2,D,0.4962014435337679,0.2598055712534128,0.4647545503288168,-0.22076156511598566,0.7560070147872044,0.960955993862545,-0.44912024316439103,0.05190794888296005,-0.04631372064261452,0.9516151615297661,0.04279061022988906,0.005594228240342364,1.0035231104127225,-0.8106028817743053,0.4610743820667267,4.856619995052824e-09,0.2899254560470581,1.8020247516403742e-09
9,2,O,-0.20322485264441814,0.4991147951345968,0.4370080900647054,0.2671019674451532,0.2958899424901794,0.23378323742023938,-0.8722457703985461,-0.004316639670251421,0.062116779769310515,0.006635689425200653,0.9355641704757367,0.05780014009906842,0.0023190497549527844,0.8624950616109679,0.4610743820667267,4.856619995052824e-09,0.2899254560470581,1.8020247516403742e-09
11,0,D,-1.5358080536691199,0.7168518458322415,-2.8312507028590033,4.650206910695898,-0.8189562078369174,-4.367058756528232,5.228797714053469,0.10054719491418185,-0.08808389719336018,0.960029683618828,0.02750701866032723,0.012463297720781308,1.0605768785330243,-0.7438915728506781,0.4871143698692322,5.660404589491463e-09,0.28619349002838135,1.4536792880548433e-09
11,0,O,1.7367761651101326,-2.3875951004898845,-7.216206596590924,8.86702553197072,-0.6508189353798058,-5.479430431480907,20.207603394161527,-0.13273214449101067,0.11555248530458928,0.010799167075952298,1.0063804921104729,-0.01717965918647668,-0.12193297741502485,0.747296695239108,0.4871143698692322,5.660404589491463e-09,0.28619349002838135,1.4536792880548433e-09
11,1,D,1.445703274281902,0.506718984399709,-0.10661476482417576,-0.8458074938574202,1.9524222586816362,1.3390885094577163,0.19979156084885918,0.05692357094142453,-0.06432138606571414,0.9450115175745195,0.062386297549767655,-0.007397815124288776,1.001935088515943,-0.7613802630176807,0.4871143698692322,5.660404589491463e-09,0.28619349002838135,1.4536792880548433e-09
11,1,O,0.23139817189613154,0.2949346422795042,0.22453065125368177,0.24913653457069773,0.5263328141756607,0.45592882314981387,-0.03893058706636238,-0.008685363841074767,0.04983115921718273,0.0071659938275490664,0.9516882107963376,0.04114579537611451,-0.0015193700135329724,0.8860056939105216,0.4871143698692322,5.660404589491463e-09,0.28619349002838135,1.4536792880548433e-09
11,2,D,0.5427436040603886,0.26492043519568875,0.44733461001253483,-0.25499864926859994,0.8076640392560979,0.9900782140728834,-0.42451009041637056,0.030249978142823958,-0.038587451107522375,0.9743399661013903,0.03399750686328795,-0.008337472964701276,1.0045899442442279,-0.8715050299877816,0.4871143698692322,5.660404589491463e-09,0.28619349002838135,1.4536792880548433e-09
11,2,O,-0.17506655125439613,0.4878533772054949,0.41291807608683273,0.27429509796210605,0.31278682595109897,0.2378515248323892,-0.8015429065845858,0.0065831853136184,0.04963878902952279,-0.0034051578595269416,0.9471831835163778,0.05622197434314946,0.003178027454101895,0.9075327376599884,0.4871143698692322,5.660404589491463e-09,0.28619349002838135,1.4536792880548433e-09
14,0,D,-1.0510433019620977,0.5031189910317733,-3.7486930278228665,5.296617338753181,-0.5479243109303356,-4.799736329785038,7.491148073582146,0.10416201337921116,-0.08783906608102665,0.9414592361702265,0.04221781653159473,0.016322947298134605,1.0456212495494226,-0.707240340178318,0.4615301489830017,5.6613433940810864e-09,0.12851184606552124,6.502605676139694e-10
14,0,O,2.778521689057955,-3.2202395117426654,-8.368986694116005,9.810704516800753,-0.44171782268476095,-5.590465005058152,24.17845241171729,-0.11909554193839744,0.10298400590154544,0.017395889165601863,0.9987156468712651,-0.0161115360368988,-0.10169965277284554,0.7592402098657547,0.4615301489830017,5.6613433940810864e-09,0.12851184606552124,6.502605676139694e-10
14,1,D,1.7278561001489507,0.620719775817736,-0.29129584502551975,-1.057280030941126,2.348575875966703,1.4365602551233985,0.3411521384154832,0.052191052436274754,-0.06087466116946705,0.9506167381610504,0.058066870572172635,-0.008683608733228265,1.0028077905973198,-0.7794841539831856,0.4615301489830017,5.6613433940810864e-09,0.12851184606552124,6.502605676139694e-10
14,1,O,0.28975776609849513,0.23691780009324906,0.14793462718009076,0.32538980662818506,0.5266755661917624,0.4376923932785861,0.23029514545331248,0.0489237413789656,-0.004668528468912858,-0.052047150422371846,1.007791937512319,0.0442552129100412,-0.00312340904341335,1.1134313577825814,0.4615301489830017,5.6613433940810864e-09,0.12851184606552124,6.502605676139694e-10
14,2,D,0.6213533030537376,0.315672301853275,0.3754384730148781,-0.31246407792187425,0.9370256049070425,0.9967917760685707,-0.38222154973623534,0.02084220951787996,-0.03207938725747128,0.9846049140862663,0.02663226365331367,-0.011237177739591792,1.0054471236041524,-0.9050510536576306,0.4615301489830017,5.6613433940810864e-09,0.12851184606552124,6.502605676139694e-10
14,2,O,-0.14725502342264474,0.4265672756407373,0.35406202155726113,0.3666257262246863,0.2793122522180981,0.2068069981345727,-0.5612585943959294,0.04174863306764831,-0.009727557508349749,-0.038051409327023056,1.0060303337677026,0.03202107555932718,0.00369722374064696,1.0955579336707206,0.4615301489830017,5.6613433940810864e-09,0.12851184606552124,6.502605676139694e-10
18,0,D,-2.700660375110904,2.72382442064829,-4.367218247406473,5.344054201869097,0.023164045537344587,-7.067878622517464,4.286787653516379,0.09722078097255782,-0.08567252671862935,0.936392213794111,0.05205953195191482,0.01154825425401318,1.0336129947667294,-0.7014393741508631,0.5227751731872559,3.7530796248574916e-09,0.20787334442138672,6.141923636349134e-10
18,0,O,1.7767061695975235,-1.6899475471885665,-9.365961688789724,10.279203066380811,0.08675862240891688,-7.589255519192294,23.111818471956607,-0.11052809185854362,0.09796573538879194,0.006662515460352791,1.005899841009397,-0.012562356469707575,-0.1038655763981724,0.7907434983018302,0.5227751731872559,3.7530796248574916e-09,0.20787334442138672,6.141923636349134e-10
18,1,D,1.8537849014088479,0.7561794716639764,-0.414935313874746,-1.1950290591980521,2.6099643730728426,1.4388495875340785,0.31751168442145494,0.03538291695808904,-0.044531104405169164,0.9669887099802414,0.042159477466832906,-0.009148187447065581,1.0023716269383296,-0.8449152111500866,0.5227751731872559,3.7530796248574916e-09,0.20787334442138672,6.141923636349134e-10
18,1,O,0.14000160773273151,0.3303501780506634,0.3511744795990108,0.17847373461760674,0.4703517857834262,0.49117608733174456,-0.36304931529935974,0.03705527901470784,-0.00640251031612582,-0.043008602572105925,1.0123558338735554,0.03065276869853384,-0.005953323557428725,1.0988222257765399,0.5227751731872559,3.7530796248574916e-09,0.20787334442138672,6.141923636349134e-10
18,2,D,0.7538731206730722,0.1593942169168059,0.3739384053730269,-0.2872057429628899,0.9132673375899059,1.1278115260460537,-0.0666652445796112,0.02610237658629566,-0.025780278022898395,0.9804416672938745,0.019236234142722908,0.0003220985633915277,1.0065440438801747,-0.9093227785419477,0.5227751731872559,3.7530796248574916e-09,0.20787334442138672,6.141923636349134e-10
18,2,O,-0.10810880200164985,0.33267013149321767,0.35481969124326446,0.420618979265209,0.22456132949157243,0.2467108892415677,-0.3749796454728944,0.010021668582736287,0.02953862470790536,-0.007559927826983004,0.9679996345363584,0.03956029329062391,0.00246174075575023,0.9560426062381921,0.5227751731872559,3.7530796248574916e-09,0.20787334442138672,6.141923636349134e-10
