feature_id,activation,example_index,token_position,token_id,token_text,token_context
355,7.157224,51,7,262, the, do not like[ the] loud noise.
355,7.155179,85,50,262, the,", she took[ the] microscope from his"
355,7.153003,435,7,262, the," wanted to help[ the] bird, but"
355,7.15072,393,54,262, the, to move around[ the] house when no
355,7.148151,461,102,262, the, relax and fly[ the] kite today
355,7.1446,609,7,262, the, felt sad for[ the] creature. 
355,7.141144,475,69,262, the, loved to explore[ the] forest near her
355,7.132679,367,42,262, the," wanted to ride[ the] bicycle, so"
355,7.127567,165,125,262, the, and waited for[ the] storm to
355,7.119953,239,75,262, the, would play with[ the] sand and build
487,9.187022,353,21,607, her, Lucy unpacks[ her] toys to play
487,9.169252,279,4,607, her,: Mia puts[ her] beloved ornament in
487,9.083498,117,24,607, her, it to make[ her] hair smooth and
487,9.079849,575,4,607, her,: Lucy paints[ her] mommy's
487,9.014398,511,15,607, her," outdoors, discovered[ her] neighbor's beautiful"
487,9.003776,177,4,607, her,: Anna loses[ her] favorite balloon which
487,8.954912,727,11,607, her, to unpack[ her] toys and finds
487,8.944424,185,6,607, her, wants to give[ her] doll long hair
487,8.857183,847,6,607, her, little girl spends[ her] days in a
487,8.849415,973,22,607, her, it all over[ her] face. Words
487,8.823188,241,44,607, her, loved to wear[ her] favorite dress with
487,8.810169,503,77,607, her, to clean up[ her] toys. It
487,8.798135,87,58,607, her, She put on[ her] shoes and coat
487,8.788011,389,89,607, her,", Lily remembered[ her] bracelet. She"
487,8.787294,811,12,607, her,: Lucy pumped[ her] legs and flew
487,8.77726,443,68,607, her,. Lily loved[ her] sweater very much
487,8.766381,529,9,607, her, toy telephone from[ her] mommy but
487,8.754108,87,95,607, her, need help from[ her] mom or dad
487,8.751838,205,20,607, her, fork and ate[ her] salad. 
487,8.751503,233,60,607, her,", she noticed[ her] shadow following her"
487,8.739119,233,19,607, her, dress and notices[ her] shadow following her
487,8.73321,413,112,607, her, could not see[ her] friends. Lily
487,8.72557,117,52,607, her, wanted to take[ her] comb with her
487,8.712366,551,8,607, her, a bird reach[ her] nest and they
487,8.712215,989,57,607, her, loved to wear[ her] favorite pink skirt
739,18.433777,1,0,23595,Features,"[Features]: Dialogue,"
739,18.433777,7,0,23595,Features,[Features]: Dialogue Summary
739,18.433777,67,0,23595,Features,[Features]: Dialogue Words
739,18.433777,13,0,23595,Features,[Features]: Dialogue Summary
739,18.433777,31,0,23595,Features,[Features]: Dialogue Words
739,18.433777,91,0,23595,Features,"[Features]: Dialogue,"
739,18.433777,101,0,23595,Features,[Features]: Dialogue Summary
739,18.433777,85,0,23595,Features,[Features]: Dialogue Words
739,18.433777,53,0,23595,Features,[Features]: Dialogue Random
739,18.433777,37,0,23595,Features,[Features]: Dialogue Words
739,18.433777,83,0,23595,Features,"[Features]: Dialogue,"
739,18.433777,129,0,23595,Features,"[Features]: Dialogue,"
739,18.433777,157,0,23595,Features,[Features]: Dialogue 
739,18.433777,161,0,23595,Features,[Features]: Dialogue Summary
739,18.433777,143,0,23595,Features,[Features]: Dialogue Words
739,18.433777,191,0,23595,Features,[Features]: Dialogue Words
739,18.433777,153,0,23595,Features,[Features]: Dialogue Words
739,18.433777,117,0,23595,Features,[Features]: Dialogue 
739,18.433777,171,0,23595,Features,[Features]: Dialogue 
739,18.433777,79,0,23595,Features,[Features]: Dialogue Words
739,18.433777,139,0,23595,Features,[Features]: Dialogue Random
739,18.433777,147,0,23595,Features,[Features]: Dialogue Words
739,18.433777,155,0,23595,Features,[Features]: Dialogue Words
739,18.433777,137,0,23595,Features,[Features]: Dialogue Random
739,18.433777,149,0,23595,Features,[Features]: Dialogue Summary
913,4.866707,873,67,49018, chilly,. Lily felt[ chilly] and put on
913,4.858333,893,64,3785, figure, clever brain to[ figure] out how to
913,4.851593,899,64,23507, polite, who was very[ polite] and asked Tim
913,4.755451,493,64,15224, jacket, found a leather[ jacket] in her mom
913,4.745985,351,64,2610, track, lived near a[ track] where kids liked
913,4.689643,491,64,339, he,". Suddenly,[ he] heard a noise"
913,4.670774,607,61,16398, drown, a lake and[ drown]s. 
913,4.604074,979,65,484, they, beach. As[ they] drove to the
913,4.594202,517,66,1265, ask,"ie decided to[ ask] his friend,"
913,4.579289,525,65,845, very,"!"" Lily got[ very] excited and asked"
913,4.55949,891,64,33125, circus," around. The[ circus] owner, however"
913,4.554806,899,65,290, and, was very polite[ and] asked Timmy
913,4.542569,867,67,5724, rot, was starting to[ rot]. It smelled
913,4.527429,525,64,1392, got,"s!"" Lily[ got] very excited and"
913,4.52459,227,68,1531,ane, an aeropl[ane] fly overhead.
913,4.517634,533,64,373, was," time, there[ was] a little girl"
913,4.516281,517,64,3066, decided,. Brownie[ decided] to ask his
913,4.51596,521,64,340, it, come inside because[ it] was going to
913,4.503649,543,64,340, it, decided to bring[ it] back to his
913,4.501673,885,64,290, and, up the egg[ and] showed it to
913,4.496706,979,64,1081, As, the beach.[ As] they drove to
913,4.491548,865,64,9648, struggling,"Why are you[ struggling]?"" The little"
913,4.488712,485,64,6004, listen, her toys and[ listen] to music.
913,4.488562,483,65,663, its, tremble under[ its] feet. It
913,4.487734,319,64,287, in," wanted to play[ in] the fog,"
925,8.041985,537,58,257, a, it rained[ a] lot and the
925,7.988041,201,5,257, a,: They find[ a] big pond with
925,7.911531,973,8,257, a,", she found[ a] pink powder on"
925,7.856622,897,10,257, a, until they found[ a] big park.
925,7.809937,959,6,257, a, The hotel had[ a] big pool and
925,7.774067,945,38,257, a,", Lily found[ a] big, bitter"
925,7.720891,247,106,257, a, man who knew[ a] lot about cars
925,7.668739,151,61,257, a,. They found[ a] big worm and
925,7.667456,445,41,257, a,", she found[ a] big pile of"
925,7.626097,483,19,257, a, until it found[ a] small bush to
925,7.605185,475,80,257, a,", she found[ a] tree with lots"
925,7.600624,273,116,257, a,", and laughed[ a] lot. Lily"
925,7.597701,23,6,257, a," ""It has[ a] handle and a"
925,7.596175,255,112,257, a,", she noticed[ a] sharp pain in"
925,7.592533,885,43,257, a,", she found[ a] big egg on"
925,7.590442,369,25,257, a, His leg hurt[ a] lot. His
925,7.58114,485,73,257, a,", she heard[ a] beautiful sound coming"
925,7.568116,901,13,257, a,": Once upon[ a] time, there"
925,7.562791,207,56,257, a,", they found[ a] stream. The"
925,7.559027,909,62,257, a,. Lucy saw[ a] mint plant and
925,7.555327,957,119,257, a,. They saw[ a] big tree that
925,7.550777,221,7,257, a, want to have[ a] vehicle that can
925,7.539916,517,13,257, a,": Once upon[ a] time, there"
925,7.534019,157,34,257, a,", they find[ a] big box."
925,7.528809,79,55,257, a,. They have[ a] lot of fun
1178,9.56662,507,116,284, to, Timmy continued[ to] play with his
1178,9.344028,507,115,3767, continued,. Timmy[ continued] to play with
1178,9.3438,877,116,329, for," ""Thank you[ for] being my friend"
1178,9.229561,735,117,3940, followed,", the box[ followed]. She g"
1178,9.224377,483,117,23112, loudly, lion was roaring[ loudly] and the ostr
1178,9.218792,953,116,307, be, her to not[ be] sad and that
1178,9.172445,385,117,11550, gym, goodbye to the[ gym]. They promised
1178,9.132397,985,116,484, they," play. While[ they] were there,"
1178,9.092323,975,116,290, and, then got bored[ and] walked away.
1178,9.091974,867,117,3772, happy,. Lily was[ happy] to have a
1178,9.067841,357,116,9082, shadow, know what the[ shadow] was. They
1178,9.047008,243,116,3049, fast, bunny ran as[ fast] as he could
1178,9.025453,531,117,326, that,. Lily explained[ that] Billy wouldn't
1178,9.014077,251,115,6204, stood, he bravely[ stood] in front of
1178,9.00607,883,122,1497, away, Max was swept[ away]. Max tried
1178,8.991665,975,117,6807, walked, got bored and[ walked] away. Lily
1178,8.985676,385,116,262, the, waved goodbye to[ the] gym. They
1178,8.982925,233,116,6810, noticed," played, she[ noticed] her shadow following"
1178,8.960691,367,116,13,.," was very surprised[.] ""Wow!"
1178,8.914509,471,116,12120, disappeared, that everyone had[ disappeared]. Pete searched
1178,8.900595,931,116,13818, laughed," spun, they[ laughed] and smiled."
1178,8.900532,531,116,4893, explained, wrong. Lily[ explained] that Billy wouldn
1178,8.896078,237,116,2067, started,. The sun[ started] to set and
1178,8.894703,505,116,1088, around, to show her[ around].  The
1178,8.88833,891,115,905, show," During the next[ show], all the"
1439,6.978695,243,106,13,., could do it[.]  The race
1439,6.907265,991,92,13,., up and down[.]  The workers
1439,6.887409,495,63,13,., want to fall[.] The dove tried
1439,6.883132,783,75,13,., make the cabin[.] He got all
1439,6.861232,677,97,13,.," to get sick[.] Suddenly, she"
1439,6.8391,677,82,13,., she was careful[.] She wanted to
1439,6.804566,661,66,13,., the new toy[.] So she asked
1439,6.795352,883,100,13,., ran towards it[.]  Max jumped
1439,6.766559,843,112,13,., the lovely singing[.] Suddenly he heard
1439,6.757876,445,71,13,., over the yard[.] As she played
1439,6.750178,483,67,13,., under its feet[.] It was scared
1439,6.747533,713,48,13,.," in the sky[.] One day,"
1439,6.745698,973,80,13,., over her face[.] She looked in
1439,6.744199,835,52,13,., and take it[.] But as Molly
1439,6.728179,975,55,13,.," started to cry[.] But then,"
1439,6.722766,895,81,13,., a big dinosaur[.] The dinosaur was
1439,6.719232,537,50,13,., bouncy springs[.]  One day
1439,6.714027,247,110,13,., lot about cars[.] He looked at
1439,6.712769,495,34,13,.," white like snow[.] One day,"
1439,6.712676,419,64,13,., was around him[.] The sun was
1439,6.711362,357,118,13,., the shadow was[.] They all hid
1439,6.709008,661,54,13,., to her collection[.] She was very
1439,6.704946,873,74,13,., her warm coat[.] Her dad said
1439,6.698951,419,81,13,., was very happy[.] As he walked
1439,6.698193,575,61,13,., of the rainbow[.] But Lucy was
2108,8.327938,257,82,290, and, hurt his leg[ and] his owner took
2108,8.253399,877,82,290, and, took the pill[ and] went to take
2108,8.212571,255,126,290, and, much of it[ and] continued
2108,8.192032,245,48,290, and, picked them up[ and] started to play
2108,8.175258,479,91,290, and, a flat tire[ and] he couldn't
2108,8.170781,971,57,290, and, dropped the glass[ and] it broke into
2108,8.152895,943,95,290, and, on the swing[ and] started swinging back
2108,8.143965,979,55,290, and, packed their luggage[ and] went on a
2108,8.142105,877,110,290, and," teddy bear[ and] said, """
2108,8.121544,867,83,290, and, threw it away[ and] decided to play
2108,8.118955,883,107,290, and, into the creek[ and] started to swim
2108,8.11734,889,82,290, and, a big rock[ and] decided to cover
2108,8.100889,889,97,290, and, with her work[ and] felt proud of
2108,8.099459,267,54,290, and, in the sky[ and] the man wanted
2108,8.08567,247,9,290, and," Red's engine[ and] said, """
2108,8.08425,237,62,290, and, walk in nature[ and] saw a little
2108,8.08181,259,46,290, and, it rained[ and] Lily's mom
2108,8.081446,557,103,290, and, from the whale[ and] went on more
2108,8.059835,485,85,290, and, to the window[ and] saw an angel
2108,8.044014,951,41,290, and, a big swing[ and] she wanted to
2108,8.041649,971,114,290, and, tried her best[ and] folded them nicely
2108,8.035063,885,64,290, and, up the egg[ and] showed it to
2108,8.034452,551,78,290, and, in the forest[ and] found a small
2108,8.032146,267,66,290, and, took his gun[ and] aimed at the
2108,8.022523,389,69,290, and, in the hole[ and] went to play
2224,14.565269,617,12,25,:, MoralValue Summary[:] Two adventurous cats
2224,14.53664,805,14,25,:, MoralValue Summary[:] A princess plays
2224,14.487996,879,14,25,:," MoralValue Summary[:] Timmy,"
2224,14.430759,823,12,25,:, MoralValue Summary[:] Timmy finds
2224,14.397696,763,14,25,:, MoralValue Summary[:] A family wins
2224,14.068929,523,12,25,:, MoralValue Summary[:] Lily learns the
2224,13.984821,397,12,25,:,: Dialogue Summary[:] A little red
2224,13.947955,669,5,25,:, MoralValue Summary[:] A small orange
2224,13.947955,977,5,25,:, MoralValue Summary[:] A little bird
2224,13.946031,107,11,25,:,: Dialogue Summary[:] Lily sees a
2224,13.781201,541,11,25,:,: Dialogue Summary[:] A little girl
2224,13.765373,637,13,25,:,Ending Summary[:] Bob sets out
2224,13.760024,153,12,25,:,", clean Summary[:] Tim and Lily"
2224,13.747602,403,11,25,:,", hungry Summary[:] Fin the fish"
2224,13.730289,129,7,25,:, MoralValue Summary[:] Anna takes Ben
2224,13.730289,83,7,25,:, MoralValue Summary[:] Sam and Ben
2224,13.68201,37,11,25,:,", wild Summary[:] Lily's doll"
2224,13.651007,81,1,25,:,Summary[:] Lila and
2224,13.651007,87,1,25,:,"Summary[:] Lily, an"
2224,13.651007,97,1,25,:,Summary[:] Sara and Tom
2224,13.651007,93,1,25,:,Summary[:] Sara shows her
2224,13.651007,95,1,25,:,Summary[:] Twins Tom and
2224,13.651007,113,1,25,:,Summary[:] Lily and Max
2224,13.651007,115,1,25,:,Summary[:] Lily and Ben
2224,13.651007,119,1,25,:,Summary[:] Timmy's
3016,8.721989,623,20,373, was, sentence: She[ was] only three years
3016,8.692733,895,5,373, was,: Timmy[ was] very happy to
3016,8.692289,559,35,373, was, sentence: He[ was] too scared to
3016,8.595279,837,6,373, was, The little girl[ was] very happy.
3016,8.569983,869,11,373, was,: The bird[ was] so happy and
3016,8.464677,343,48,373, was,: The cat[ was] very happy.
3016,8.425155,527,4,373, was, sentence: Lily[ was] so sad and
3016,8.386188,443,19,373, was, sentence: Tom[ was] sad. 
3016,8.365995,249,12,373, was,: Timmy[ was] very happy to
3016,8.33112,875,41,373, was,: The fox[ was] very happy and
3016,8.323471,819,32,373, was,: The puppy[ was] crying and Mary
3016,8.32257,473,9,373, was, sentence: Lily[ was] sad and went
3016,8.322016,753,36,373, was, sentence: Bob[ was] so scared he
3016,8.31996,87,87,373, was, herself. She[ was] independent and did
3016,8.290777,297,62,373, was, sentence: Jane[ was] so excited.
3016,8.271938,31,48,373, was, star. He[ was] very proud of
3016,8.254692,563,45,373, was, sentence: She[ was] very happy and
3016,8.249565,583,31,373, was, sentence: Jenny[ was] so excited and
3016,8.241771,771,25,373, was, Jack. He[ was] only three years
3016,8.195277,587,29,373, was, Jack. Jack[ was] three years old
3016,8.19284,823,62,373, was,my. He[ was] very silly and
3016,8.178837,943,25,373, was, Max. Max[ was] a mighty dog
3016,8.153147,799,55,373, was, Jane. She[ was] very brave and
3016,8.15043,649,5,373, was,:  Joey[ was] a jolly
3016,8.146006,783,47,373, was, boy. He[ was] ready to make
