actual_log_odds_reach,confidence,constraint_error,context,d,desired_target_probability,edited_query_correct_probability,edited_query_correct_probability_change,family,feasible,iterations,key,lookup_accuracy,lookup_nmse,lookup_nmse_change,match,mean_log_odds_reach,method,normalized_objective,original_target_probability,output_relative_error,output_sse,probability_constraint_error,protected_query_output_sse,query,rank_lower_bound,score_relative_error,score_sse,seed,target_output_change_sse,target_probability,within_query_relative_logit_sse
0.0,0.25,,0,2,0.08478847694473995,0.24999999999999728,0.0,temperature frame,,,1,1.0,0.6710695618882082,0.0,probability,-0.0,No edit,,0.20117036521047552,1.0,0.016316824128971345,1.0,0.0,0,,1.0,,-1,0.016316824128971345,0.20117036521047552,0.0
1.0,0.25,,0,2,0.08478847694473995,0.2864226247992131,0.03642262479921582,temperature frame,,,1,1.0,0.6669883601635859,-0.004081201724622341,probability,1.0,FRA,,0.20117036521047552,0.0,0.0,0.0,0.0,0,,1.2567586331014955e-32,,-1,0.016316824128971345,0.08478847694473995,3.851859888774472e-34
1.0,0.25,,0,2,0.08478847694473995,0.2864226247992131,0.03642262479921582,temperature frame,,,1,1.0,0.6669883601635859,-0.004081201724622341,probability,1.0,Map oracle,,0.20117036521047552,0.0,0.0,0.0,0.0,0,,1.2567586331014955e-32,,-1,0.016316824128971345,0.08478847694473995,3.851859888774472e-34
1.0,0.25,,0,2,0.08478847694473995,0.2424946352240897,-0.007505364775907575,temperature frame,,,1,0.9375,0.6761594403855573,0.0050898784973490985,probability,-1.0487396778193983,Q feature,,0.20117036521047552,2.349459895112728,0.038335723906625846,0.0,0.0,0,,59.42457270496866,,-1,0.016316824128971345,0.08478847694474002,51.77553603515356
0.9999999999999996,0.25,,0,2,0.08478847694473995,0.2864226247992131,0.03642262479921582,temperature frame,,,1,0.9375,0.6774331524960089,0.006363590607800673,probability,0.9999999999999993,K feature,,0.20117036521047552,1.6923032884335065,0.027613015130249392,4.440892098500626e-16,0.027613015130249392,0,,8.372583002030469,,-1,0.016316824128971345,0.08478847694473998,4.718528363748728e-33
0.9999999999999893,0.25,,0,2,0.08478847694473995,0.19594178916157567,-0.054058210838421605,temperature frame,,,1,0.9375,0.6792902226056144,0.008220660717406236,probability,0.3308529023333904,Q DoM,,0.20117036521047552,2.421488534857619,0.03951100255359227,1.0658141036401503e-14,0.0,0,,21.90876924502836,,-1,0.016316824128971345,0.08478847694474086,20.11969819379317
0.9999999999999996,0.25,,0,2,0.08478847694473995,0.2864226247992131,0.03642262479921582,temperature frame,,,1,0.6875,0.878482154548658,0.20741259266044976,probability,0.9999999999999993,K DoM,,0.20117036521047552,165.35891777482493,2.698132379488852,4.440892098500626e-16,2.6981323794888517,0,,209.19313895270483,,-1,0.016316824128971345,0.08478847694473998,4.718528363748728e-33
0.9999999950084346,0.25,4.991565383249963e-09,0,2,0.08478847694473995,0.22751190315788894,-0.02248809684210834,temperature frame,True,43,1,0.9375,0.6772223141071003,0.00615275221889211,probability,-0.5933396662395788,Q optimized,2.3303715051032126,0.20117036521047552,2.3303715051032126,0.03802426200393537,4.991565383249963e-09,0.0,0,,43.2537936675002,,-1,0.016316824128971345,0.08478847733208242,38.17037097701976
0.9999999153244699,0.25,8.467553014313012e-08,0,2,0.08478847694473995,0.2863828057983197,0.036382805798322426,temperature frame,True,169,1,0.9375,0.6763243089217805,0.005254747033572316,probability,0.9935123170490202,K optimized,1.4252952492861288,0.20117036521047552,1.4252952492861288,0.023256291914460134,8.467553014313012e-08,0.022907951388019737,0,,12.560262215493005,,-1,0.016316824128971345,0.08478848351550984,0.09985002798243929
0.9999998614745387,0.25,1.3852546132397947e-07,0,2,0.08478847694473995,0.288608093449762,0.038608093449764735,temperature frame,True,1000,1,0.9375,0.674368998320977,0.003299436432768754,probability,0.7806363772758755,QK optimized,0.8265833226533398,0.20117036521047552,0.8265833226533398,0.01348721470367532,1.3852546132397947e-07,0.008460116688330537,0,,30.411433351676227,,-1,0.016316824128971345,0.08478848769423208,1.8906540971714239
0.0,0.4,,0,2,0.10338237867340869,0.40000000000000036,0.0,temperature frame,,,1,1.0,0.47997329965773594,0.0,score,-0.0,No edit,,0.23863186235076012,1.0,0.025330296814002087,1.0,0.0,0,,1.0,,-1,0.025330296814002087,0.23863186235076012,0.0
1.0,0.4,,0,2,0.10338237867340869,0.47105602506295635,0.071056025062956,temperature frame,,,1,1.0,0.4735924270149363,-0.006380872642799629,score,1.0,FRA,,0.23863186235076012,0.0,0.0,0.0,1.88079096131566e-37,0,,5.351462960821987e-32,,-1,0.025330296814002087,0.10338237867340869,6.788903053965006e-33
1.0,0.4,,0,2,0.10338237867340869,0.47105602506295635,0.071056025062956,temperature frame,,,1,1.0,0.4735924270149363,-0.006380872642799629,score,1.0,Map oracle,,0.23863186235076012,0.0,0.0,0.0,1.88079096131566e-37,0,,5.351462960821987e-32,,-1,0.025330296814002087,0.10338237867340869,6.788903053965006e-33
0.19629097293085174,0.4,,0,2,0.10338237867340869,0.36870543657499877,-0.03129456342500159,temperature frame,,,1,1.0,0.48265923853543014,0.002685938877694194,score,1.0,Q feature,,0.23863186235076012,0.8490317948682702,0.021506227368538217,0.8037090270691483,0.0,0,,6.500000000000001,,-1,0.025330296814002087,0.20481202443956753,6.093750000000001
1.0,0.4,,0,2,0.10338237867340869,0.47105602506295635,0.071056025062956,temperature frame,,,1,0.9375,0.4894039814258778,0.00943068176814188,score,1.0,K feature,,0.23863186235076012,2.5839604437038837,0.0654524849946599,0.0,0.0654524849946599,0,,7.000000000000003,,-1,0.025330296814002087,0.10338237867340869,0.0
3.311558713154386,0.4,,0,2,0.10338237867340869,0.1234926519892372,-0.27650734801076315,temperature frame,,,1,0.9375,0.5173718761485552,0.037398576490819235,score,1.0,Q DoM,,0.23863186235076012,9.664725727097577,0.24481037129330377,2.311558713154386,0.0,0,,196.05606776816182,,-1,0.025330296814002087,0.01129815173025916,183.80256353265173
1.0,0.4,,0,2,0.10338237867340869,0.47105602506295635,0.071056025062956,temperature frame,,,1,0.8125,0.6108034942257554,0.13083019456801948,score,1.0,K DoM,,0.23863186235076012,64.06145981822192,1.6226957915338294,0.0,1.6226957915338296,0,,209.19313895270503,,-1,0.025330296814002087,0.10338237867340869,0.0
0.19629097293085263,0.4,,0,2,0.10338237867340869,0.36870543657499877,-0.03129456342500159,temperature frame,,,1,1.0,0.48265923853543,0.002685938877694083,score,1.0,Q optimized,,0.23863186235076012,0.8490317948682687,0.021506227368538182,0.8037090270691474,7.1916135623595525e-31,0,,6.49999999999999,,-1,0.025330296814002087,0.20481202443956736,6.09374999999999
1.0,0.4,,0,2,0.10338237867340869,0.4710560250629568,0.07105602506295644,temperature frame,,,1,0.9375,0.48940398142587754,0.009430681768141602,score,0.999999999999999,K optimized,,0.23863186235076012,2.5839604437038832,0.06545248499465989,0.0,0.06545248499465989,0,,6.99999999999998,,-1,0.025330296814002087,0.1033823786734086,2.6991282243355185e-29
0.596850071861529,0.4,,0,2,0.10338237867340869,0.4218004106164856,0.021800410616485244,temperature frame,,55,1,1.0,0.4847348295896482,0.004761529931912256,score,1.0,QK optimized,,0.23863186235076012,1.022053329820498,0.02588891420409238,0.40314992813847095,0.02136987489860833,0,0.7139213567325826,3.382878177807555,3.171448291694583,-1,0.025330296814002087,0.1471608155307368,1.5528890693874216
0.0,0.4,,0,2,0.10338237867340869,0.40000000000000036,0.0,temperature frame,,,1,1.0,0.47997329965773594,0.0,probability,-0.0,No edit,,0.23863186235076012,1.0,0.025330296814002087,1.0,0.0,0,,1.0,,-1,0.025330296814002087,0.23863186235076012,0.0
1.0,0.4,,0,2,0.10338237867340869,0.47105602506295635,0.071056025062956,temperature frame,,,1,1.0,0.4735924270149363,-0.006380872642799629,probability,1.0,FRA,,0.23863186235076012,0.0,0.0,0.0,1.88079096131566e-37,0,,5.351462960821987e-32,,-1,0.025330296814002087,0.10338237867340869,6.788903053965006e-33
1.0,0.4,,0,2,0.10338237867340869,0.47105602506295635,0.071056025062956,temperature frame,,,1,1.0,0.4735924270149363,-0.006380872642799629,probability,1.0,Map oracle,,0.23863186235076012,0.0,0.0,0.0,1.88079096131566e-37,0,,5.351462960821987e-32,,-1,0.025330296814002087,0.10338237867340869,6.788903053965006e-33
0.9999999999999991,0.4,,0,2,0.10338237867340869,0.450507064002556,0.05050706400255567,temperature frame,,,1,1.0,0.47858629630642247,-0.001387003351313476,probability,-3.324243149595177,Q feature,,0.23863186235076012,0.5119324922844456,0.01296740197829684,8.881784197001252e-16,0.0,0,,173.40737406364744,,-1,0.025330296814002087,0.10338237867340878,145.03902679389998
1.0,0.4,,0,2,0.10338237867340869,0.47105602506295635,0.071056025062956,temperature frame,,,1,0.9375,0.487109102509904,0.007135802852168083,probability,1.0,K feature,,0.23863186235076012,0.9163792121007547,0.023212157436693488,0.0,0.02321215743669348,0,,15.000000000000005,,-1,0.025330296814002087,0.10338237867340869,2.407412430484045e-34
1.000000000000072,0.4,,0,2,0.10338237867340869,0.34077841154812116,-0.05922158845187919,temperature frame,,,1,0.9375,0.48808917876010915,0.008115879102373214,probability,0.36066955223019853,Q DoM,,0.23863186235076012,1.3980375838949193,0.03541270695718865,7.194245199571014e-14,0.0,0,,25.912211935912627,,-1,0.025330296814002087,0.10338237867340198,23.909501732312897
1.0,0.4,,0,2,0.10338237867340869,0.47105602506295635,0.071056025062956,temperature frame,,,1,0.8125,0.6108034942257554,0.13083019456801948,probability,1.0,K DoM,,0.23863186235076012,64.06145981822192,1.6226957915338294,0.0,1.6226957915338296,0,,209.19313895270503,,-1,0.025330296814002087,0.10338237867340869,0.0
0.9999999978290104,0.4,2.170989610306151e-09,0,2,0.10338237867340869,0.4993073561447131,0.09930735614471276,temperature frame,True,32,1,1.0,0.47422221085119276,-0.005751088806543181,probability,-5.0834728692098015,Q optimized,0.41436890675954025,0.23863186235076012,0.41436890675954025,0.01049608739871271,2.170989610306151e-09,0.0,0,,322.6420283360585,,-1,0.025330296814002087,0.10338237887464734,267.78129954904387
0.9999999903065655,0.4,9.693434499524756e-09,0,2,0.10338237867340869,0.47421919722907346,0.07421919722907311,temperature frame,True,354,1,1.0,0.47528191783329377,-0.004691381824442176,probability,0.8475159093493876,K optimized,0.4088225453912653,0.23863186235076012,0.4088225453912653,0.01035559641901659,9.693434499524756e-09,0.009010796062643198,0,,55.368316339493276,,-1,0.025330296814002087,0.10338237957193634,1.0052561420515125
1.0000000884127953,0.4,8.841279530713564e-08,0,2,0.10338237867340869,0.47924670369154143,0.07924670369154108,temperature frame,True,1250,1,1.0,0.47769244947481326,-0.002280850182922678,probability,-0.7920675550220243,QK optimized,0.1618301878476584,0.23863186235076012,0.1618301878476584,0.0040992066916469005,8.841279530713564e-08,0.0023002590596967647,0,,592.7976262770763,,-1,0.025330296814002087,0.10338237047803238,36.47372377717909
0.0,0.6,,0,2,0.08057901760520178,0.6000000000000012,0.0,temperature frame,,,1,1.0,0.23414747115104878,0.0,score,-0.0,No edit,,0.1923975964662327,1.0,0.0201165750070625,1.0,0.0,0,,1.0,,-1,0.0201165750070625,0.1923975964662327,0.0
1.0,0.6,,0,2,0.08057901760520178,0.6830744770236604,0.08307447702365922,temperature frame,,,1,1.0,0.22920445671311115,-0.004943014437937626,score,1.0,FRA,,0.1923975964662327,0.0,0.0,0.0,4.736388809417882e-43,0,,4.574815366399679e-31,,-1,0.0201165750070625,0.08057901760520178,3.4666738998970245e-32
1.0,0.6,,0,2,0.08057901760520178,0.6830744770236604,0.08307447702365922,temperature frame,,,1,1.0,0.22920445671311115,-0.004943014437937626,score,1.0,Map oracle,,0.1923975964662327,0.0,0.0,0.0,4.736388809417882e-43,0,,4.574815366399679e-31,,-1,0.0201165750070625,0.08057901760520178,3.4666738998970245e-32
0.1296096409934293,0.6,,0,2,0.08057901760520178,0.5796062428983998,-0.020393757101601406,temperature frame,,,1,1.0,0.23568481852863676,0.0015373473775879831,score,1.0,Q feature,,0.1923975964662327,0.9617765714523572,0.01934765053965675,0.8703903590065707,0.0,0,,6.499999999999998,,-1,0.0201165750070625,0.17305689854056006,6.093749999999998
1.0,0.6,,0,2,0.08057901760520178,0.6830744770236604,0.08307447702365922,temperature frame,,,1,1.0,0.2462787140600742,0.012131242909025425,score,1.0,K feature,,0.1923975964662327,4.352358623202967,0.08755454870129777,0.0,0.08755454870129777,0,,7.0,,-1,0.0201165750070625,0.08057901760520178,0.0
2.704456667417757,0.6,,0,2,0.08057901760520178,0.31904900826126675,-0.28095099173873445,temperature frame,,,1,0.9375,0.2698739185806231,0.035726447429574315,score,1.0000000000000007,Q DoM,,0.1923975964662327,13.512896454413793,0.271833195087884,1.704456667417757,0.0,0,,196.05606776816168,,-1,0.0201165750070625,0.01568930252771045,183.80256353265162
1.0,0.6,,0,2,0.08057901760520178,0.6830744770236604,0.08307447702365922,temperature frame,,,1,0.9375,0.30780145455572144,0.07365398340467266,score,1.0,K DoM,,0.1923975964662327,41.36762379730648,0.8321749069824594,0.0,0.8321749069824594,0,,209.19313895270506,,-1,0.0201165750070625,0.08057901760520178,0.0
0.12960964099343286,0.6,,0,2,0.08057901760520178,0.5796062428983998,-0.020393757101601406,temperature frame,,,1,1.0,0.23568481852863668,0.0015373473775878999,score,1.0000000000000018,Q optimized,,0.1923975964662327,0.9617765714523546,0.0193476505396567,0.8703903590065671,3.6039510269579614e-30,0,,6.500000000000001,,-1,0.0201165750070625,0.17305689854055972,6.093750000000001
1.0000000000000036,0.6,,0,2,0.08057901760520178,0.6830744770236616,0.08307447702366044,temperature frame,,,1,1.0,0.24627871406007407,0.012131242909025286,score,1.0000000000000009,K optimized,,0.1923975964662327,4.3523586232029565,0.08755454870129754,3.552713678800501e-15,0.08755454870129754,0,,7.0,,-1,0.0201165750070625,0.08057901760520164,1.632283405766514e-29
0.5725783682549217,0.6,,0,2,0.08057901760520178,0.6369522893394977,0.03695228933949646,temperature frame,,50,1,1.0,0.23860484787266145,0.004457376721612671,score,1.0000000000000016,QK optimized,,0.1923975964662327,1.40220179723287,0.02820749762907287,0.4274216317450783,0.024591450524026493,0,0.712302745196858,3.245030519976177,3.042216112477666,-1,0.0201165750070625,0.11846113221501758,1.4779261756632378
0.0,0.6,,0,2,0.08057901760520178,0.6000000000000012,0.0,temperature frame,,,1,1.0,0.23414747115104878,0.0,probability,-0.0,No edit,,0.1923975964662327,1.0,0.0201165750070625,1.0,0.0,0,,1.0,,-1,0.0201165750070625,0.1923975964662327,0.0
1.0,0.6,,0,2,0.08057901760520178,0.6830744770236604,0.08307447702365922,temperature frame,,,1,1.0,0.22920445671311115,-0.004943014437937626,probability,1.0,FRA,,0.1923975964662327,0.0,0.0,0.0,4.736388809417882e-43,0,,4.574815366399679e-31,,-1,0.0201165750070625,0.08057901760520178,3.4666738998970245e-32
1.0,0.6,,0,2,0.08057901760520178,0.6830744770236604,0.08307447702365922,temperature frame,,,1,1.0,0.22920445671311115,-0.004943014437937626,probability,1.0,Map oracle,,0.1923975964662327,0.0,0.0,0.0,4.736388809417882e-43,0,,4.574815366399679e-31,,-1,0.0201165750070625,0.08057901760520178,3.4666738998970245e-32
0.9999999999999947,0.6,,0,2,0.08057901760520178,0.6310603771870313,0.03106037718703014,temperature frame,,,1,1.0,0.23331649328213844,-0.0008309778689103431,probability,-3.2038578286395287,Q feature,,0.1923975964662327,0.31989139176428155,0.006435119176539786,5.329070518200751e-15,0.0,0,,161.3782904493011,,-1,0.0201165750070625,0.08057901760520221,134.72425294301928
1.0,0.6,,0,2,0.08057901760520178,0.6830744770236604,0.08307447702365922,temperature frame,,,1,1.0,0.24064341466270017,0.006495943511651392,probability,1.0,K feature,,0.1923975964662327,1.308128560521119,0.02631506630660379,0.0,0.02631506630660379,0,,14.999999999999991,,-1,0.0201165750070625,0.08057901760520178,1.5407439555097887e-33
1.0,0.6,,0,2,0.08057901760520178,0.5412312007542192,-0.058768799245782044,temperature frame,,,1,1.0,0.24087907984295376,0.006731608691904978,probability,0.4091960789927709,Q DoM,,0.1923975964662327,1.9008106314762716,0.03823779964231425,0.0,0.0,0,,33.17695782877447,,-1,0.0201165750070625,0.08057901760520192,30.776164270965896
1.0,0.6,,0,2,0.08057901760520178,0.6830744770236604,0.08307447702365922,temperature frame,,,1,0.9375,0.3078014545557217,0.07365398340467294,probability,1.0,K DoM,,0.1923975964662327,41.367623797306734,0.8321749069824645,0.0,0.8321749069824645,0,,209.1931389527055,,-1,0.0201165750070625,0.08057901760520178,6.788903053965006e-33
0.999999999347855,0.6,6.52145004664817e-10,0,2,0.08057901760520178,0.6894291327254001,0.08942913272539887,temperature frame,True,33,1,1.0,0.2291437624717376,-0.005003708679311186,probability,-5.836721621247736,Q optimized,0.009105299664111577,0.1923975964662327,0.009105299664111577,0.00018316744365488153,6.52145004664817e-10,0.0,0,,386.6318245263607,,-1,0.0201165750070625,0.0805790176535167,318.64787062492906
0.9999999954690555,0.6,4.530944508474022e-09,0,2,0.08057901760520178,0.677438040388809,0.07743804038880775,temperature frame,True,436,1,1.0,0.22880799363597332,-0.005339477515075464,probability,0.7348935641235563,K optimized,0.1448362714002742,0.1923975964662327,0.1448362714002742,0.002913609717366877,4.530944508474022e-09,0.0027732388717085256,0,,79.31959453293321,,-1,0.0201165750070625,0.08057901794088158,1.3444225119929736
0.9999999906240209,0.6,9.375979104220278e-09,0,2,0.08057901760520178,0.6855756970192064,0.0855756970192052,temperature frame,True,1500,1,1.0,0.22923484649430748,-0.0049126246567413046,probability,-0.2555621551432556,QK optimized,0.0052699044425521795,0.1923975964662327,0.0052699044425521795,0.00010601242799865282,9.375979104220278e-09,5.460980328997196e-05,0,,218.27227260720892,,-1,0.0201165750070625,0.08057901829983105,13.015505024969036
0.0,0.85,,0,2,0.028934007622337773,0.8499999999999999,0.0,temperature frame,,,1,1.0,0.03372773853786055,0.0,score,-0.0,No edit,,0.07492572156473842,1.0,0.003914959167165064,1.0000000000000036,0.0,0,,0.9999999999999999,,-1,0.003914959167165064,0.07492572156473842,0.0
1.0000000000000036,0.85,,0,2,0.028934007622337773,0.8922592625936656,0.04225926259366575,temperature frame,,,1,1.0,0.03278420498990954,-0.0009435335479510074,score,1.0,FRA,,0.07492572156473842,0.0,0.0,0.0,0.0,0,,2.062831201241228e-30,,-1,0.003914959167165064,0.028934007622337773,2.621672136797125e-31
1.0000000000000036,0.85,,0,2,0.028934007622337773,0.8922592625936656,0.04225926259366575,temperature frame,,,1,1.0,0.03278420498990954,-0.0009435335479510074,score,1.0,Map oracle,,0.07492572156473842,0.0,0.0,0.0,0.0,0,,2.062831201241228e-30,,-1,0.003914959167165064,0.028934007622337773,2.621672136797125e-31
0.08950234595950946,0.85,,0,2,0.028934007622337773,0.8401095382466347,-0.009890461753365165,temperature frame,,,1,1.0,0.034029355592838845,0.00030161705497829677,score,1.0,Q feature,,0.07492572156473842,1.1410937164497643,0.004467335305809457,0.9104976540404941,0.0,0,,6.500000000000005,,-1,0.003914959167165064,0.06895335364862144,6.093750000000006
1.0000000000000036,0.85,,0,2,0.028934007622337773,0.8922592625936656,0.04225926259366575,temperature frame,,,1,1.0,0.03875838055536679,0.005030642017506241,score,1.0,K feature,,0.07492572156473842,10.157368767288466,0.039765683969772085,0.0,0.039765683969772085,0,,7.000000000000001,,-1,0.003914959167165064,0.028934007622337773,0.0
2.1959650662111407,0.85,,0,2,0.028934007622337773,0.6606222376377594,-0.18937776236224046,temperature frame,,,1,1.0,0.04559740339970308,0.01186966486184253,score,1.0000000000000004,Q DoM,,0.07492572156473842,29.8446621136384,0.11684063353273252,1.1959650662111372,0.0,0,,196.05606776816154,,-1,0.003914959167165064,0.008930238206063482,183.80256353265148
1.0000000000000036,0.85,,0,2,0.028934007622337773,0.8922592625936656,0.04225926259366575,temperature frame,,,1,0.9375,0.07406362723645805,0.040335888698597507,score,1.0,K DoM,,0.07492572156473842,125.00141763593676,0.4893754458824393,0.0,0.4893754458824393,0,,209.1931389527049,,-1,0.003914959167165064,0.028934007622337773,0.0
0.08950234595950946,0.85,,0,2,0.028934007622337773,0.8401095382466347,-0.009890461753365165,temperature frame,,,1,1.0,0.034029355592838956,0.0003016170549784078,score,1.0000000000000007,Q optimized,,0.07492572156473842,1.1410937164497643,0.004467335305809457,0.9104976540404941,5.849280518956344e-29,0,,6.499999999999994,,-1,0.003914959167165064,0.06895335364862144,6.093749999999995
0.9999999999999893,0.85,,0,2,0.028934007622337773,0.8922592625936624,0.04225926259366253,temperature frame,,,1,1.0,0.038758380555366734,0.005030642017506186,score,0.9999999999999996,K optimized,,0.07492572156473842,10.15736876728825,0.03976568396977124,1.4210854715202004e-14,0.03976568396977124,0,,7.000000000000016,,-1,0.003914959167165064,0.028934007622337977,7.9732108213246745e-28
0.556925445867396,0.85,,0,2,0.028934007622337773,0.870675343388051,0.020675343388051104,temperature frame,,48,1,1.0,0.03510666379706266,0.0013789252592021142,score,0.9999999999999992,QK optimized,,0.07492572156473842,2.355098033883902,0.0092201126373262,0.44307455413260755,0.008478784999261774,0,0.711578943664555,3.1872590898954662,2.988055396776998,-1,0.003914959167165064,0.04434901633978037,1.4467267943254405
0.0,0.85,,0,2,0.028934007622337773,0.8499999999999999,0.0,temperature frame,,,1,1.0,0.03372773853786055,0.0,probability,-0.0,No edit,,0.07492572156473842,1.0,0.003914959167165064,1.0000000000000036,0.0,0,,0.9999999999999999,,-1,0.003914959167165064,0.07492572156473842,0.0
1.0000000000000036,0.85,,0,2,0.028934007622337773,0.8922592625936656,0.04225926259366575,temperature frame,,,1,1.0,0.03278420498990954,-0.0009435335479510074,probability,1.0,FRA,,0.07492572156473842,0.0,0.0,0.0,0.0,0,,2.062831201241228e-30,,-1,0.003914959167165064,0.028934007622337773,2.621672136797125e-31
1.0000000000000036,0.85,,0,2,0.028934007622337773,0.8922592625936656,0.04225926259366575,temperature frame,,,1,1.0,0.03278420498990954,-0.0009435335479510074,probability,1.0,Map oracle,,0.07492572156473842,0.0,0.0,0.0,0.0,0,,2.062831201241228e-30,,-1,0.003914959167165064,0.028934007622337773,2.621672136797125e-31
1.0000000000000036,0.85,,0,2,0.028934007622337773,0.8639992235866657,0.013999223586665832,temperature frame,,,1,1.0,0.033543447587474615,-0.0001842909503859333,probability,-3.3674522151081114,Q feature,,0.07492572156473842,0.4090555701055776,0.0016014358540647625,0.0,0.0,0,,177.8309207457643,,-1,0.003914959167165064,0.028934007622337773,148.8340142761046
1.0000000000000036,0.85,,0,2,0.028934007622337773,0.8922592625936656,0.04225926259366575,temperature frame,,,1,1.0,0.0357471998841726,0.0020194613463120487,probability,1.0,K feature,,0.07492572156473842,2.615586125271517,0.010239912878641476,0.0,0.010239912878641476,0,,14.999999999999963,,-1,0.003914959167165064,0.028934007622337773,1.343336136210097e-32
0.9999999999999964,0.85,,0,2,0.028934007622337773,0.8073117345273154,-0.04268826547268445,temperature frame,,,1,1.0,0.03566208209021332,0.0019343435523527727,probability,0.4799750071132545,Q DoM,,0.07492572156473842,3.679375348422624,0.014404604249748303,7.105427357601002e-15,0.0,0,,45.43704012266275,,-1,0.003914959167165064,0.028934007622337773,42.34370074634615
1.000000000000007,0.85,,0,2,0.028934007622337773,0.8922592625936656,0.04225926259366575,temperature frame,,,1,0.9375,0.07406362723645855,0.040335888698598006,probability,1.0000000000000036,K DoM,,0.07492572156473842,125.0014176359385,0.4893754458824461,3.552713678800501e-15,0.4893754458824461,0,,209.19313895270633,,-1,0.003914959167165064,0.02893400762233767,7.800016274768305e-32
0.9999999873347427,0.85,1.2665260840094561e-08,0,2,0.028934007622337773,0.8923204843213357,0.04232048432133584,temperature frame,True,25,1,1.0,0.03278398444251166,-0.0009437540953488865,probability,-5.935186933337044,Q optimized,3.918973450761549e-06,0.07492572156473842,3.918973450761549e-06,1.534262103693543e-08,1.2665260840094561e-08,0.0,0,,395.1627889340058,,-1,0.003914959167165064,0.0289340079781913,325.3743479378221
