actual_log_odds_reach,constraint_error,context,d,desired_target_probability,edited_query_correct_probability,edited_query_correct_probability_change,family,feasible,iterations,key,lookup_accuracy,lookup_nmse,lookup_nmse_change,match,mean_log_odds_reach,method,normalized_objective,original_target_probability,output_relative_error,output_sse,probability_constraint_error,protected_query_output_sse,query,rank_lower_bound,score_relative_error,score_sse,seed,target_output_change_sse,target_probability,within_query_relative_logit_sse
0.21614638380218842,,0,4,0.02889441696739645,0.8261011504467126,-0.02389884955328725,frame,,,1,1.0,0.034502268944644476,0.0008037368336083484,score,1.000000000000002,Q optimized,,0.07482804935007643,1.6748911359358656,0.006539884243970608,0.7838536161978116,3.496735172178942e-30,0,,2.7500000000000044,,-1,0.00390466228141829,0.06117254729408447,2.578125000000003
0.9999999999999964,,0,4,0.02889441696739645,0.8922014388761463,0.04220143887614647,frame,,,1,1.0,0.03776688483637479,0.0040683527253386614,score,0.9999999999999998,K optimized,,0.07482804935007643,7.215800159183935,0.028175262711817604,3.552713678800501e-15,0.028175262711817604,0,,3.000000000000002,,-1,0.00390466228141829,0.028894416967396502,1.1231243434038883e-28
0.6454385189555278,,0,4,0.02889441696739645,0.8657888213416455,0.01578882134164561,frame,,25,1,1.0,0.03512822701708562,0.0014296949060494946,score,1.0,QK optimized,,0.07482804935007643,1.918533889908063,0.007491226915546724,0.35456148104447216,0.006443128399125178,0,0.519572055611592,1.269993903759917,1.1906192847749226,-1,0.00390466228141829,0.040690257168156566,0.5354613921357343
0.0,,0,8,0.023164370398950224,0.8500000000000005,0.0,frame,,,1,1.0,0.029921596362907036,0.0,score,-0.0,No edit,,0.060556944119307544,1.0,0.0025487892945558273,1.0,0.0,0,,1.0,,-1,0.0025487892945558273,0.060556944119307544,0.0
1.0,,0,8,0.023164370398950224,0.8838324792155794,0.03383247921557886,frame,,,1,1.0,0.029182168980792175,-0.0007394273821148614,score,1.0,FRA,,0.060556944119307544,0.0,0.0,0.0,6.310053675214039e-35,0,,1.8488927466117464e-31,,-1,0.0025487892945558273,0.023164370398950224,1.4444474582904269e-34
1.0,,0,8,0.023164370398950224,0.8838324792155794,0.03383247921557886,frame,,,1,1.0,0.029182168980792175,-0.0007394273821148614,score,1.0,Map oracle,,0.060556944119307544,0.0,0.0,0.0,6.310053675214039e-35,0,,1.8488927466117464e-31,,-1,0.0025487892945558273,0.023164370398950224,1.4444474582904269e-34
0.5530768944051845,,0,8,0.023164370398950224,0.7993255192260794,-0.050674480773921116,frame,,,1,1.0,0.03149741104841388,0.001575814685506844,score,1.0,Q feature,,0.060556944119307544,3.9611818421388296,0.01009621787303238,0.4469231055948155,0.0,0,,0.8749999999999998,,-1,0.0025487892945558273,0.03575070237552531,0.8203124999999998
1.0,,0,8,0.023164370398950224,0.8838324792155794,0.03383247921557886,frame,,,1,1.0,0.032033149548467844,0.0021115531855608084,score,1.0,K feature,,0.060556944119307544,3.195084262569085,0.008143596563639884,0.0,0.008143596563639884,0,,0.9999999999999992,,-1,0.0025487892945558273,0.023164370398950224,1.4444474582904269e-34
1.8981780102317436,,0,8,0.023164370398950224,0.8756039829451155,0.02560398294511501,frame,,,1,1.0,0.02966733353831308,-0.00025426282459395724,score,0.9999999999999999,Q DoM,,0.060556944119307544,0.6859915903158295,0.001748448021552313,0.8981780102317436,0.0,0,,6.551614325094594,,-1,0.0025487892945558273,0.009566445472099111,6.142138429776181
1.0,,0,8,0.023164370398950224,0.8838324792155794,0.03383247921557886,frame,,,1,1.0,0.03486859877943838,0.0049470024165313466,score,1.0,K DoM,,0.060556944119307544,23.998072354008826,0.06116602990587386,0.0,0.06116602990587385,0,,7.055055280100896,,-1,0.0025487892945558273,0.023164370398950224,1.4444474582904269e-34
0.5530768944051814,,0,8,0.023164370398950224,0.7993255192260794,-0.050674480773921116,frame,,,1,1.0,0.031497411048413894,0.001575814685506858,score,0.9999999999999996,Q optimized,,0.060556944119307544,3.961181842138831,0.010096217873032384,0.4469231055948186,7.389269513880533e-31,0,,0.8749999999999998,,-1,0.0025487892945558273,0.03575070237552542,0.8203124999999998
0.9999999999999982,,0,8,0.023164370398950224,0.8838324792155794,0.03383247921557886,frame,,,1,1.0,0.032033149548467865,0.0021115531855608292,score,1.0,K optimized,,0.060556944119307544,3.195084262569093,0.008143596563639905,1.7763568394002505e-15,0.008143596563639905,0,,1.0000000000000002,,-1,0.0025487892945558273,0.023164370398950265,2.7833009925549626e-29
0.8442051088340992,,0,8,0.023164370398950224,0.8582580063236906,0.008258006323690115,frame,,12,1,1.0,0.0310974100563014,0.001175813693394364,score,1.0,QK optimized,,0.060556944119307544,1.0025352454440561,0.002555251101002709,0.15579489116590084,0.001623680753167029,0,0.2285085527098467,0.32784206184529435,0.3073519329799633,-1,0.0025487892945558273,0.02696426945987683,0.11119473056120964
0.0,,0,12,0.008212749239572088,0.8499999999999999,0.0,frame,,,1,1.0,0.02450858876683145,0.0,score,-0.0,No edit,,0.02201391072287222,1.0,0.0003346566554156607,1.0,0.0,0,,1.0,,-1,0.0003346566554156607,0.02201391072287222,0.0
1.0,,0,12,0.008212749239572088,0.8619950451130409,0.011995045113041058,frame,,,1,1.0,0.024269308779666057,-0.00023927998716539306,score,1.0,FRA,,0.02201391072287222,0.0,0.0,0.0,3.701396611869219e-34,0,,1.199725960023622e-31,,-1,0.0003346566554156607,0.008212749239572088,4.333342374871281e-34
1.0,,0,12,0.008212749239572088,0.8619950451130409,0.011995045113041058,frame,,,1,1.0,0.024269308779666057,-0.00023927998716539306,score,1.0,Map oracle,,0.02201391072287222,0.0,0.0,0.0,3.701396611869219e-34,0,,1.199725960023622e-31,,-1,0.0003346566554156607,0.008212749239572088,4.333342374871281e-34
0.8350992218527935,,0,12,0.008212749239572088,0.8253626428767231,-0.02463735712327675,frame,,,1,1.0,0.025063352973637435,0.0005547642068059848,score,1.0000000000000002,Q feature,,0.02201391072287222,4.594348820132927,0.0015375294099585725,0.1649007781472065,0.0,0,,0.2499999999999999,,-1,0.0003346566554156607,0.009670860030065391,0.23437499999999994
1.0,,0,12,0.008212749239572088,0.8619950451130409,0.011995045113041058,frame,,,1,1.0,0.025092346074423066,0.0005837573075916161,score,1.0,K feature,,0.02201391072287222,1.8612046444721604,0.0006228645213631471,0.0,0.0006228645213631471,0,,0.33333333333333315,,-1,0.0003346566554156607,0.008212749239572088,4.81482486096809e-35
1.8022902851160554,,0,12,0.008212749239572088,0.9312246040165183,0.08122460401651843,frame,,,1,1.0,0.023305182649910692,-0.0012034061169207584,score,1.0,Q DoM,,0.02201391072287222,15.356271860717035,0.005139078580561188,0.8022902851160554,0.0,0,,1.9550126117122848,,-1,0.0003346566554156607,0.0036985420745953342,1.8328243234802675
1.0,,0,12,0.008212749239572088,0.8619950451130409,0.011995045113041058,frame,,,1,1.0,0.023487828566840112,-0.0010207601999913385,score,1.0,K DoM,,0.02201391072287222,27.364363846013678,0.009157666482284164,0.0,0.009157666482284162,0,,2.152013452493101,,-1,0.0003346566554156607,0.008212749239572088,4.81482486096809e-35
0.8350992218527935,,0,12,0.008212749239572088,0.8253626428767231,-0.02463735712327675,frame,,,1,1.0,0.02506335297363744,0.0005547642068059883,score,1.0,Q optimized,,0.02201391072287222,4.594348820132926,0.001537529409958572,0.1649007781472065,4.4099657986352807e-32,0,,0.2500000000000001,,-1,0.0003346566554156607,0.009670860030065391,0.23437500000000014
1.0000000000000009,,0,12,0.008212749239572088,0.8619950451130409,0.011995045113041058,frame,,,1,1.0,0.025092346074423073,0.000583757307591623,score,0.9999999999999999,K optimized,,0.02201391072287222,1.861204644472166,0.0006228645213631489,8.881784197001252e-16,0.0006228645213631489,0,,0.3333333333333333,,-1,0.0003346566554156607,0.008212749239572081,1.0402958742856264e-29
0.969405876919109,,0,12,0.008212749239572088,0.8556489426756545,0.0056489426756546335,frame,,6,1,1.0,0.02494010269769731,0.00043151393086585804,score,1.0000000000000002,QK optimized,,0.02201391072287222,0.5403312688917637,0.0001808254552638177,0.030594123080891045,0.00013444478750392232,0,0.04831883301063793,0.05440283922568429,0.051002661774079014,-1,0.0003346566554156607,0.008465734178164461,0.010987916372468497
0.0,,0,15,0.003702196758553519,0.8500000000000005,0.0,frame,,,1,1.0,0.023999999999999834,0.0,score,-0.0,No edit,,0.009999999999999986,1.0,6.895684413654373e-05,1.0,0.0,0,,0.9999999999999999,,-1,6.895684413654373e-05,0.009999999999999986,0.0
1.0,,0,15,0.003702196758553519,0.8554072048032626,0.005407204803262067,frame,,,1,1.0,0.023896165706693125,-0.00010383429330670935,score,0.9999999999999999,FRA,,0.009999999999999986,0.0,0.0,0.0,7.52316384526264e-34,0,,8.545993139894296e-32,,-1,6.895684413654373e-05,0.003702196758553519,7.607423280329582e-33
1.0,,0,15,0.003702196758553519,0.8554072048032626,0.005407204803262067,frame,,,1,1.0,0.023896165706693125,-0.00010383429330670935,score,0.9999999999999999,Map oracle,,0.009999999999999986,0.0,0.0,0.0,7.52316384526264e-34,0,,8.545993139894296e-32,,-1,6.895684413654373e-05,0.003702196758553519,7.607423280329582e-33
1.0,,0,15,0.003702196758553519,0.8554072048032626,0.005407204803262067,frame,,,1,1.0,0.023896165706693125,-0.00010383429330670935,score,1.0,Q feature,,0.009999999999999986,1.3571989757789702e-29,9.358815823506724e-34,0.0,0.0,0,,3.130791717595891e-31,,-1,6.895684413654373e-05,0.003702196758553519,2.9351172352461474e-31
1.0,,0,15,0.003702196758553519,0.8554072048032626,0.005407204803262067,frame,,,1,1.0,0.02389936789180361,-0.00010063210819622262,score,1.0,K feature,,0.009999999999999986,1.2306427866313099,8.486124282549708e-05,0.0,8.486124282549705e-05,0,,0.06666666666666685,,-1,6.895684413654373e-05,0.003702196758553519,0.0
1.7850363771144977,,0,15,0.003702196758553519,0.9378189231814508,0.08781892318145024,frame,,,1,1.0,0.022758168828626,-0.001241831171373834,score,1.0,Q DoM,,0.009999999999999986,105.24662820805987,0.0072574753372399515,0.7850363771144977,0.0,0,,0.8750000000000001,,-1,6.895684413654373e-05,0.0016919904690710307,0.8203125
1.0,,0,15,0.003702196758553519,0.8554072048032626,0.005407204803262067,frame,,,1,1.0,0.02264392534439212,-0.0013560746556077127,score,1.0,K DoM,,0.009999999999999986,122.63086974736383,0.008456237771497763,0.0,0.008456237771497763,0,,1.0000000000000002,,-1,6.895684413654373e-05,0.003702196758553519,0.0
1.0,,0,15,0.003702196758553519,0.8554072048032626,0.005407204803262067,frame,,,1,1.0,0.023896165706693152,-0.00010383429330668159,score,1.0,Q optimized,,0.009999999999999986,1.337840343442779e-26,9.225324804236384e-31,0.0,9.205644207617177e-31,0,,2.1650780581856433e-28,,-1,6.895684413654373e-05,0.003702196758553519,1.4752430781011788e-29
1.0,,0,15,0.003702196758553519,0.8554072048032626,0.005407204803262067,frame,,,1,1.0,0.023899367891803566,-0.00010063210819626772,score,1.0,K optimized,,0.009999999999999986,1.230642786631273,8.486124282549453e-05,0.0,8.486124282549453e-05,0,,0.06666666666666685,,-1,6.895684413654373e-05,0.003702196758553519,1.5810921878447013e-29
1.0000000000000009,,0,15,0.003702196758553519,0.8554072048032626,0.005407204803262067,frame,,2,1,1.0,0.023896165706693173,-0.00010383429330666077,score,1.0,QK optimized,,0.009999999999999986,2.7004942990279346e-26,1.862175644696942e-30,8.881784197001252e-16,1.862344163567076e-30,0,2.158697279452903e-32,4.814894708027407e-28,4.533954941598433e-28,-1,6.895684413654373e-05,0.0037021967585535156,2.3586864028910477e-30
0.0,,0,2,0.022535743723222486,0.8904774059271391,0.0,learned,,,6,1.0,0.03433288080981041,0.0,score,-0.0,No edit,,0.05897483435977034,1.0,0.0025206159593958487,1.0,0.0,0,,0.9999999999999998,,0,0.0025206159593958487,0.05897483435977034,0.0
1.0,,0,2,0.022535743723222486,0.9249591478498489,0.03448174192270981,learned,,,6,1.0,0.03376205455107475,-0.0005708262587356613,score,1.0,FRA,,0.05897483435977034,0.0,0.0,0.0,6.952607099237958e-32,0,,3.7286825453446485e-29,,0,0.0025206159593958487,0.022535743723222486,7.71479387472917e-31
1.0,,0,2,0.022535743723222486,0.9249591478498489,0.03448174192270981,learned,,,6,1.0,0.03376205455107475,-0.0005708262587356613,score,1.0,Map oracle,,0.05897483435977034,0.0,0.0,0.0,6.952607099237958e-32,0,,3.7286825453446485e-29,,0,0.0025206159593958487,0.022535743723222486,7.71479387472917e-31
0.07263821838498785,,0,2,0.022535743723222486,0.8828108603716548,-0.007666545555484294,learned,,,6,1.0,0.03449489974930689,0.0001620189394964805,score,1.0000000000000002,Q feature,,0.05897483435977034,1.161277433744379,0.002927134432782337,0.9273617816150121,0.0,0,,6.493182704335805,,0,0.0025206159593958487,0.055070440389119284,6.087358785314819
1.0,,0,2,0.022535743723222486,0.9249591478498489,0.03448174192270981,learned,,,6,1.0,0.04165412750121634,0.007321246691405929,score,1.0,K feature,,0.05897483435977034,18.812341039965634,0.04741868705893488,0.0,0.04741868705893488,0,,6.944594002497332,,0,0.0025206159593958487,0.022535743723222486,0.0
2.1917117963083115,,0,2,0.022535743723222486,0.7330382042482246,-0.15743920167891445,learned,,,6,1.0,0.04187288759983531,0.0075400067900249015,score,0.9999999999999994,Q DoM,,0.05897483435977034,31.723433802937034,0.07996259353052083,1.1917117963083115,0.0,0,,210.74481203118958,,0,0.0025206159593958487,0.006953234145780361,197.57326127924028
1.0,,0,2,0.022535743723222486,0.9249591478498489,0.03448174192270981,learned,,,6,1.0,0.05946033261542208,0.02512745180561167,score,1.0,K DoM,,0.05897483435977034,121.24082255287576,0.30560155225705876,0.0,0.30560155225705876,0,,172.8440046618099,,0,0.0025206159593958487,0.022535743723222486,0.0
0.07291533915714865,,0,2,0.022535743723222486,0.8828112934171752,-0.007666112509963852,learned,,,6,1.0,0.03449490271806397,0.00016202190825356094,score,0.9999999999999998,Q optimized,,0.05897483435977034,1.1609975417654528,0.002926428932593349,0.9270846608428513,5.842675078969949e-29,0,,6.493178740390083,,0,0.0025206159593958487,0.05505602144305775,6.087355069115707
0.9999999999999822,,0,2,0.022535743723222486,0.9249591478498489,0.03448174192270981,learned,,,6,1.0,0.04166572566115835,0.007332844851347942,score,0.9999999999999952,K optimized,,0.05897483435977034,18.85420534820303,0.047524210902407125,1.7763568394002505e-14,0.047524210902407125,0,,6.944555968667076,,0,0.0025206159593958487,0.02253574372322289,1.7258914973765057e-27
0.5505845302002044,,0,2,0.022535743723222486,0.9078758806182807,0.01739847469114164,learned,,48,6,1.0,0.03676653441030374,0.0024336536004933296,score,1.0000000000000024,QK optimized,,0.05897483435977034,4.323276850295342,0.010897320625741056,0.44941546979979563,0.01043075570985746,0,0.710771256902329,3.1720684471650973,2.9738141692172784,0,0.0025206159593958487,0.03487647395241087,1.434456331539858
0.0,,0,2,0.022535743723222486,0.8904774059271391,0.0,learned,,,6,1.0,0.03433288080981041,0.0,probability,-0.0,No edit,,0.05897483435977034,1.0,0.0025206159593958487,1.0,0.0,0,,0.9999999999999998,,0,0.0025206159593958487,0.05897483435977034,0.0
1.0,,0,2,0.022535743723222486,0.9249591478498489,0.03448174192270981,learned,,,6,1.0,0.03376205455107475,-0.0005708262587356613,probability,1.0,FRA,,0.05897483435977034,0.0,0.0,0.0,6.952607099237958e-32,0,,3.7286825453446485e-29,,0,0.0025206159593958487,0.022535743723222486,7.71479387472917e-31
1.0,,0,2,0.022535743723222486,0.9249591478498489,0.03448174192270981,learned,,,6,1.0,0.03376205455107475,-0.0005708262587356613,probability,1.0,Map oracle,,0.05897483435977034,0.0,0.0,0.0,6.952607099237958e-32,0,,3.7286825453446485e-29,,0,0.0025206159593958487,0.022535743723222486,7.71479387472917e-31
1.000000000000007,,0,2,0.022535743723222486,0.9070628522866542,0.016585446359515088,learned,,,6,1.0,0.03408774252014818,-0.0002451382896622306,probability,-3.229526516408889,Q feature,,0.05897483435977034,0.2549845481397226,0.0006427181214403239,7.105427357601002e-15,0.0,0,,165.06983756281574,,0,0.0025206159593958487,0.022535743723222326,137.98213407169675
1.0000000000000036,,0,2,0.022535743723222486,0.9249591478498489,0.03448174192270981,learned,,,6,1.0,0.03648669185104052,0.002153811041230108,probability,1.0000000000000036,K feature,,0.05897483435977034,2.2007302503010346,0.005547195791234008,3.552713678800501e-15,0.005547195791234008,0,,28.948969880653294,,0,0.0025206159593958487,0.022535743723222406,2.638524023810513e-32
1.0,,0,2,0.022535743723222486,0.8604261596871053,-0.030051246240033747,learned,,,6,1.0,0.03531029994365571,0.000977419133845303,probability,0.4773618173200553,Q DoM,,0.05897483435977034,3.3027556033426526,0.008324978483769556,0.0,0.0,0,,48.29647816705833,,0,0.0025206159593958487,0.022535743723222486,45.02186952849689
1.0,,0,2,0.022535743723222486,0.9249591478498489,0.03448174192270981,learned,,,6,1.0,0.05946033261542187,0.02512745180561146,probability,1.0,K DoM,,0.05897483435977034,121.24082255287472,0.30560155225705615,0.0,0.30560155225705615,0,,172.84400466180938,,0,0.0025206159593958487,0.022535743723222486,1.343336136210097e-32
0.9999999929284726,7.0715273636778875e-09,0,2,0.022535743723222486,0.9249968416324059,0.03451943570526683,learned,True,23,6,1.0,0.03376194840105809,-0.0005709324087523199,probability,-5.250484909880539,Q optimized,2.634813003782425e-06,0.05897483435977034,2.634813003782425e-06,6.641351707357696e-09,7.0715273636778875e-09,0.0,0,,317.7592663098059,,0,0.0025206159593958487,0.02253574387899331,261.272535657339
0.9999999900362297,9.963770253307302e-09,0,2,0.022535743723222486,0.9205693127363992,0.030091906809260105,learned,True,494,6,1.0,0.03365903825956439,-0.0006738425502460163,probability,0.7308488576465265,K optimized,0.267097609032584,0.05897483435977034,0.267097609032584,0.0006732504960440041,9.963770253307302e-09,0.0006344275921103531,0,,87.69430643732235,,0,0.0025206159593958487,0.022535743942703156,1.520962221410362
0.9999999830355364,1.6964463611657266e-08,0,2,0.022535743723222486,0.9249968778481581,0.03451947192101901,learned,True,122,6,1.0,0.03376194868077138,-0.0005709321290390326,probability,-5.250479887792065,QK optimized,2.63480167219011e-06,0.05897483435977034,2.63480167219011e-06,6.641323144765261e-09,1.6964463611657266e-08,1.203509467317467e-15,0,,317.7588922716622,,0,0.0025206159593958487,0.02253574409691371,261.2722438529652
0.0,,0,2,0.038697818099871724,0.824584017204246,0.0,learned,,,11,1.0,0.03433288080981041,0.0,score,-0.0,No edit,,0.09863309090010038,1.0,0.006624463584314623,1.0,0.0,4,,1.0000000000000009,,0,0.006624463584314623,0.09863309090010038,0.0
1.0,,0,2,0.038697818099871724,0.8794137069997072,0.05482968979546121,learned,,,11,1.0,0.03285445765746191,-0.0014784231523485014,score,0.9999999999999996,FRA,,0.09863309090010038,0.0,0.0,0.0,6.952607099237958e-32,4,,3.7286825453446524e-29,,0,0.006624463584314623,0.038697818099871724,7.678297502283032e-30
1.0,,0,2,0.038697818099871724,0.8794137069997072,0.05482968979546121,learned,,,11,1.0,0.03285445765746191,-0.0014784231523485014,score,0.9999999999999996,Map oracle,,0.09863309090010038,0.0,0.0,0.0,6.952607099237958e-32,4,,3.7286825453446524e-29,,0,0.006624463584314623,0.038697818099871724,7.678297502283032e-30
0.09747281041548206,,0,2,0.038697818099871724,0.8167696205622057,-0.007814396642040311,learned,,,11,1.0,0.03457988885768142,0.00024700804787101266,score,1.0,Q feature,,0.09863309090010038,1.012622221943571,0.006708079033932946,0.9025271895845179,0.0,4,,6.496333018464019,,0,0.006624463584314623,0.09029991931462976,6.090312204810008
1.0,,0,2,0.038697818099871724,0.8794137069997072,0.05482968979546121,learned,,,11,1.0,0.03718043315263086,0.002847552342820449,score,1.0,K feature,,0.09863309090010038,5.158477457420174,0.03417214606718783,0.0,0.03417214606718783,4,,6.867067169086269,,0,0.006624463584314623,0.038697818099871724,0.0
2.0767610298289014,,0,2,0.038697818099871724,0.6622291432059808,-0.1623548739982652,learned,,,11,1.0,0.04509257398131809,0.010759693171507684,score,1.0000000000000004,Q DoM,,0.09863309090010038,15.998142743776013,0.10597911402281143,1.0767610298289014,0.0,4,,175.1900540709276,,0,0.006624463584314623,0.013529424174897288,164.24067569149446
1.0,,0,2,0.038697818099871724,0.8794137069997072,0.05482968979546121,learned,,,11,0.9375,0.08802707680855927,0.05369419599874886,score,1.0,K DoM,,0.09863309090010038,96.95468668054,0.6422727912438713,0.0,0.6422727912438713,4,,229.23558414878866,,0,0.006624463584314623,0.038697818099871724,0.0
0.10030085262986432,,0,2,0.038697818099871724,0.8167910149922727,-0.007793002211973321,learned,,,11,1.0,0.03457922608804885,0.0002463452782384412,score,0.9999999999999988,Q optimized,,0.09863309090010038,1.0093170565563905,0.006686184086185432,0.8996991473701357,5.870509656722844e-29,4,,6.495932059272493,,0,0.006624463584314623,0.0900678764113425,6.089936305567956
0.9999999999999929,,0,2,0.038697818099871724,0.8794137069997072,0.05482968979546121,learned,,,11,1.0,0.03719132968759049,0.0028584488777800773,score,1.000000000000001,K optimized,,0.09863309090010038,5.177570782028727,0.03429862910076069,7.105427357601002e-15,0.03429862910076069,4,,6.866971415001741,,0,0.006624463584314623,0.038697818099871995,2.466049871349842e-27
0.5664904078606341,,0,2,0.038697818099871724,0.8537967030635271,0.02921268585928105,learned,,47,11,1.0,0.034589781980339455,0.0002569011705290461,score,0.999999999999999,QK optimized,,0.09863309090010038,1.2908604939005228,0.008551258334274402,0.4335095921393659,0.007470146217927754,4,0.7098019546794151,3.153879608696919,2.956762133153361,0,0.006624463584314623,0.05846980266235308,1.4174367254151725
0.0,,0,2,0.038697818099871724,0.824584017204246,0.0,learned,,,11,1.0,0.03433288080981041,0.0,probability,-0.0,No edit,,0.09863309090010038,1.0,0.006624463584314623,1.0,0.0,4,,1.0000000000000009,,0,0.006624463584314623,0.09863309090010038,0.0
