seed,step,layer,prompt,base_dec_MD,base_dec_MO,base_dec_AD,base_dec_AO,base_dec_P_M,base_dec_P_D,base_dec_chi,base_dec_det,own_dec_MD,own_dec_MO,own_dec_AD,own_dec_AO,own_dec_P_M,own_dec_P_D,own_dec_chi,own_dec_det,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A,D_rollout_MD,D_rollout_MO,D_rollout_AD,D_rollout_AO,D_rollout_no_sector,D_rollout_incoherent,O_rollout_MD,O_rollout_MO,O_rollout_AD,O_rollout_AO,O_rollout_no_sector,O_rollout_incoherent
0,1,2,D,0.1177836573644569,-0.0859995683473608,0.9507068681596388,0.0175090428232735,0.0317840890170791,1.0684905255240884,-0.7294145996245578,-3.478769520567305e-05,-0.0007932295240153,-0.0012893893440055,1.005509256958801,-0.0034266380907622,-0.0020826188680405,1.0047160274347875,-1.0084397352295411,-8.240359200286854e-06,0.0004199591639917,1.620444223249251e-09,0.000734299654141,2.9698293824154115e-10,0.0029296875,0.0,0.0,0.0,0.9970703125,0.0,0.0,0.0048828125,0.0,0.0,0.9921875,0.0029296875
0,1,2,O,0.0342503611529081,-0.0669407457707975,0.0257901805501362,1.0069002040677606,-0.0326903846178988,0.0600405417030415,1.0823011304413217,0.0001497250378858,0.0079400783769501,-0.0042076705516589,0.0032662442135924,0.9930013479611144,0.0037324078252927,0.0112063225905417,1.0018828526761228,-4.548483023897353e-06,0.0004199591639917,1.620444223249251e-09,0.000734299654141,2.9698293824154115e-10,0.0029296875,0.0,0.0,0.0,0.9970703125,0.0,0.0,0.0048828125,0.0,0.0,0.9921875,0.0029296875
0,2,0,D,2.0745090244590667,-2.2133043391003726,-0.0281706827999759,1.1669659974413182,-0.1387953146413094,2.0463383416591663,5.4829500438006065,-7.458741793520802e-05,0.153037825865427,-0.1621347370803798,1.0508470320460646,-0.0417501208311446,-0.0090969112149252,1.2038848579115662,-0.7774245899313357,9.842300349135675e-06,0.0012683382956311,2.366672191556063e-09,0.0014117389218881,2.8851060429602166e-10,0.0048828125,0.0,0.0,0.0,0.994140625,0.0009765625,0.0,0.0048828125,0.0,0.0,0.9951171875,0.0
0,2,0,O,1.6417347528349362,-1.7871096328494849,-0.9372472981481632,2.082622178162749,-0.1453748800145762,0.7044874546868323,6.448713861995245,-1.441263393767286e-05,0.0828243312172412,-0.0763099102067297,0.0295277881397968,0.9639577908496406,0.006514421010576,0.1123521193571566,1.0935642441338942,2.7187884528121235e-05,0.0012683382956311,2.366672191556063e-09,0.0014117389218881,2.8851060429602166e-10,0.0048828125,0.0,0.0,0.0,0.994140625,0.0009765625,0.0,0.0048828125,0.0,0.0,0.9951171875,0.0
0,2,1,D,0.3391294032439838,-0.1712661013035624,0.8084840924052007,0.0236526056543329,0.1678633019404421,1.1476134956492456,-0.2744359822033753,0.0002834265593241,0.0050730150757187,-0.0082137659497805,0.9903791440677016,0.0127616068063353,-0.0031407508740505,0.9954521591434182,-0.9643307562359122,-1.1037902776704991e-06,0.0012683382956311,2.366672191556063e-09,0.0014117389218881,2.8851060429602166e-10,0.0048828125,0.0,0.0,0.0,0.994140625,0.0009765625,0.0,0.0048828125,0.0,0.0,0.9951171875,0.0
0,2,1,O,-0.0609470655899564,0.1205816134894798,0.065988743769049,0.874376708331432,0.0596345478995224,0.0050416781790909,0.6268592854829267,0.0001169922606086,0.0091488596154187,-0.0005805573130654,3.72134890525011e-05,0.9913944842085914,0.0085683023023553,0.0091860731044762,1.001086687648047,1.4612191484363957e-06,0.0012683382956311,2.366672191556063e-09,0.0014117389218881,2.8851060429602166e-10,0.0048828125,0.0,0.0,0.0,0.994140625,0.0009765625,0.0,0.0048828125,0.0,0.0,0.9951171875,0.0
0,2,2,D,0.3854977632997419,-0.3673584320352734,0.8732313988298321,0.108629269905711,0.0181393312644454,1.258729162129569,-0.011745933589101,-7.824649173733731e-05,0.0029992543500241,-0.0057197995174553,0.9995990400336217,0.0031215051337918,-0.0027205451674278,1.0025982943836629,-0.9877584810323264,-3.2224310846191637e-06,0.0012683382956311,2.366672191556063e-09,0.0014117389218881,2.8851060429602166e-10,0.0048828125,0.0,0.0,0.0,0.994140625,0.0009765625,0.0,0.0048828125,0.0,0.0,0.9951171875,0.0
0,2,2,O,0.0452485676178096,-0.091522581127408,0.0377368175456008,1.0085371959640044,-0.0462740135096081,0.0829853851634064,1.1075715271636262,0.0002977228887286,0.0027533171691991,0.0084544226325506,0.0080509324484384,0.9807413277498114,0.0112077398017435,0.0108042496176361,0.9669892898380574,3.197226461267629e-06,0.0012683382956311,2.366672191556063e-09,0.0014117389218881,2.8851060429602166e-10,0.0048828125,0.0,0.0,0.0,0.994140625,0.0009765625,0.0,0.0048828125,0.0,0.0,0.9951171875,0.0
0,3,0,D,4.011446774723901,-4.173186542639752,-0.3026514838028848,1.464391251718764,-0.1617397679158674,3.708795290921112,9.951676052885183,-0.00012502425923,0.1898785829410902,-0.2053475814868921,1.0355737981265545,-0.0201047995807641,-0.0154689985457763,1.2254523810676172,-0.6604524332795307,-1.3432971886886797e-05,0.008045095950365,5.087371857115386e-09,0.0018594664288684,3.9036357479815815e-10,0.0185546875,0.0,0.0,0.0,0.9814453125,0.0,0.0,0.0048828125,0.0,0.0,0.9921875,0.0029296875
0,3,0,O,3.3765488091650093,-3.540496260017015,-1.2246891837429938,2.388636634595043,-0.1639474508520351,2.1518596254221123,10.530370887519965,-6.010332864640495e-05,0.0855295275386227,-0.0846782184336749,0.0340188571267923,0.9651298337681896,0.0008513091050269,0.1195483846653839,1.1013187226135486,2.083613701455789e-05,0.008045095950365,5.087371857115386e-09,0.0018594664288684,3.9036357479815815e-10,0.0185546875,0.0,0.0,0.0,0.9814453125,0.0,0.0,0.0048828125,0.0,0.0,0.9921875,0.0029296875
0,3,1,D,0.5160824595127591,-0.2372599455678985,0.8335873858414892,-0.1124098997864093,0.2788225139448968,1.3496698453543186,-0.192654880547315,-6.084470384508685e-05,0.0335577465379488,-0.0297489650863378,0.9873908592134444,0.0088003593349,0.003808781451639,1.020948605751424,-0.91528378825425,-2.7348460182855102e-05,0.008045095950365,5.087371857115386e-09,0.0018594664288684,3.9036357479815815e-10,0.0185546875,0.0,0.0,0.0,0.9814453125,0.0,0.0,0.0048828125,0.0,0.0,0.9921875,0.0029296875
0,3,1,O,-0.0272358750394201,0.1197391301072623,0.0916277394599511,0.8158690054722075,0.0925032550678475,0.0643918644205286,0.5772662608655574,0.0001030433575873,0.0104650243831987,-0.0003698292646108,0.0037125833832092,0.9861922214982204,0.0100951951185707,0.0141776077663906,0.9933144917628484,-7.776268286413628e-06,0.008045095950365,5.087371857115386e-09,0.0018594664288684,3.9036357479815815e-10,0.0185546875,0.0,0.0,0.0,0.9814453125,0.0,0.0,0.0048828125,0.0,0.0,0.9921875,0.0029296875
0,3,2,D,0.5284212738579759,-0.4756903431239414,0.7926989410568605,0.154570128209115,0.0527309307340091,1.3211202149148351,0.3659828041341826,-0.0003308961516805,0.0068110172781965,-0.0067883927759027,0.9966565526240216,0.0033208228736989,2.2624502276635816e-05,1.0034675699022235,-0.9797363196962524,-1.3133810472512912e-05,0.008045095950365,5.087371857115386e-09,0.0018594664288684,3.9036357479815815e-10,0.0185546875,0.0,0.0,0.0,0.9814453125,0.0,0.0,0.0048828125,0.0,0.0,0.9921875,0.0029296875
0,3,2,O,-0.0332761360818535,-0.0384235764797662,0.042558969037454,1.0291407435241826,-0.0716997125616334,0.009282832955595,0.991729214884646,0.0003125561155925,0.0141505050034265,-0.0048804314167751,-0.0213036666603384,1.0120335930736912,0.0092700735866667,-0.0071531616569191,1.0523681961542408,-5.903080027399232e-06,0.008045095950365,5.087371857115386e-09,0.0018594664288684,3.9036357479815815e-10,0.0185546875,0.0,0.0,0.0,0.9814453125,0.0,0.0,0.0048828125,0.0,0.0,0.9921875,0.0029296875
0,5,0,D,9.30523935437679,-9.47797082558458,-0.5807199890838461,1.753451460291652,-0.1727314712078123,8.724519365293023,21.117381629336812,-0.00027141213978,0.0272010409286007,-0.0506049235469836,1.0540471241337706,-0.0306432415154915,-0.0234038826183318,1.081248165062432,-1.0068844011737923,-6.974840000087174e-05,0.103794977068901,2.357833395194575e-08,0.0052156611345708,3.958592342812039e-10,0.1767578125,0.0,0.0,0.0,0.822265625,0.0009765625,0.0,0.0068359375,0.0,0.0,0.9931640625,0.0
0,5,0,O,8.194358145564685,-8.376733034724431,-1.7276668168925422,2.9100417060523167,-0.1823748891597674,6.466691328672289,21.208799703233964,-0.0002389628040365,-0.084732061037668,0.0884047780677343,0.036201957574014,0.9601253253958372,0.003672717030102,-0.0485301034635735,0.7507865287163256,-1.9999659714785767e-05,0.103794977068901,2.357833395194575e-08,0.0052156611345708,3.958592342812039e-10,0.1767578125,0.0,0.0,0.0,0.822265625,0.0009765625,0.0,0.0068359375,0.0,0.0,0.9931640625,0.0
0,5,1,D,0.4687826885249591,0.1066386581531555,0.6580918601858744,-0.2335132068640834,0.5754213466781739,1.1268745487109446,-0.5294610366782713,-0.0006997841927446,-0.0055184933141776,0.0084242330477335,0.9994392391547668,-0.0023449788881712,0.0029057397334646,0.9939207458405128,-1.0157269444048604,-3.237048527358346e-05,0.103794977068901,2.357833395194575e-08,0.0052156611345708,3.958592342812039e-10,0.1767578125,0.0,0.0,0.0,0.822265625,0.0009765625,0.0,0.0068359375,0.0,0.0,0.9931640625,0.0
0,5,1,O,0.036911402502622,0.1586535535737068,0.1948473410354544,0.6095877028882116,0.1955649560763444,0.2317587435380838,0.2929982107816689,-5.126619984494087e-05,-0.0169681570042781,0.0229754244055169,0.0237517887289161,0.9702409438698272,0.0060072674012545,0.0067836317246602,0.9065455737311378,-8.305624337919914e-06,0.103794977068901,2.357833395194575e-08,0.0052156611345708,3.958592342812039e-10,0.1767578125,0.0,0.0,0.0,0.822265625,0.0009765625,0.0,0.0068359375,0.0,0.0,0.9931640625,0.0
0,5,2,D,0.534731070141911,-0.3678186574961566,0.601290694353134,0.2317968930011241,0.1669124126457316,1.1360217644950383,0.5330559262860892,-0.0008565083105263,-0.0035961949316534,0.0034945992094295,1.0029234200023267,-0.002821824280086,-0.0001015957222121,0.9993272250706354,-1.0128360384234734,-1.3362675299324542e-05,0.103794977068901,2.357833395194575e-08,0.0052156611345708,3.958592342812039e-10,0.1767578125,0.0,0.0,0.0,0.822265625,0.0009765625,0.0,0.0068359375,0.0,0.0,0.9931640625,0.0
0,5,2,O,0.0906998544702171,-0.1349143352802086,-0.0046891378039881,1.048903618613995,-0.0442144808100029,0.0860107166662268,1.279206946168402,0.0003521910614228,-0.0017381868977355,0.0032627397685548,0.0149485638051021,0.983526883324079,0.0015245528708125,0.0132103769073533,0.9635773928526464,8.42789359081558e-06,0.103794977068901,2.357833395194575e-08,0.0052156611345708,3.958592342812039e-10,0.1767578125,0.0,0.0,0.0,0.822265625,0.0009765625,0.0,0.0068359375,0.0,0.0,0.9931640625,0.0
0,7,0,D,14.178259760526426,-14.397311056778406,-1.3386971172963076,2.557748413548362,-0.2190512962520492,12.839562643230224,32.47201634814948,-0.0002584962291247,0.0218942825098498,-0.0613833928018157,1.0959968867621406,-0.0565077764702959,-0.0394891102918872,1.1178911692721174,-1.069226987920894,6.631176353022119e-06,0.2804953157901764,3.9804710638691176e-08,0.1070237830281257,5.97329463669638e-10,0.732421875,0.0009765625,0.0,0.0,0.263671875,0.0029296875,0.0029296875,0.080078125,0.0,0.0,0.9169921875,0.0
0,7,0,O,12.588439281429984,-12.83123588698752,-2.578431759409577,3.8212283649671424,-0.2427966055575854,10.010007522020572,31.81933529279422,-0.000261403028379,-0.0750552681121128,0.040024087391608,0.0783126235675917,0.9567185571527528,-0.035031180720408,0.0032573554556334,0.7633265780813367,1.5192638239293745e-06,0.2804953157901764,3.9804710638691176e-08,0.1070237830281257,5.97329463669638e-10,0.732421875,0.0009765625,0.0,0.0,0.263671875,0.0029296875,0.0029296875,0.080078125,0.0,0.0,0.9169921875,0.0
0,7,1,D,0.252144558385574,0.6769901622485592,0.3771010073726012,-0.3062357280068304,0.929134720634202,0.6292455657582934,-1.1081823392425325,-0.0007731269769456,-0.0249773226972791,0.0136635977488408,1.0050596678489556,0.0062540570994293,-0.0113137249483875,0.9800823451517424,-1.037446531195736,3.663619057026665e-06,0.2804953157901764,3.9804710638691176e-08,0.1070237830281257,5.97329463669638e-10,0.732421875,0.0009765625,0.0,0.0,0.263671875,0.0029296875,0.0029296875,0.080078125,0.0,0.0,0.9169921875,0.0
0,7,1,O,-0.1298059086661857,0.6860418850265322,0.3530177986125863,0.0907462250270664,0.5562359763603602,0.2232118899463936,-1.078119367278252,6.013952317197321e-06,-0.0653765297526418,0.1072085722445302,0.0641843718735355,0.8939835856346121,0.0418320424918646,-0.0011921578791135,0.6572141117639481,7.1263536327424e-05,0.2804953157901764,3.9804710638691176e-08,0.1070237830281257,5.97329463669638e-10,0.732421875,0.0009765625,0.0,0.0,0.263671875,0.0029296875,0.0029296875,0.080078125,0.0,0.0,0.9169921875,0.0
0,7,2,D,0.3982358166887934,0.0684342112980456,0.4774995553907118,0.0558304166224518,0.4666700279868151,0.8757353720795117,-0.0918675333774827,-0.0008722003258147,0.0016226080044141,0.0076611225353033,1.001131278191946,-0.0104150087316625,0.0092837305397158,1.002753886196348,-1.0175848014545643,9.053809450735087e-06,0.2804953157901764,3.9804710638691176e-08,0.1070237830281257,5.97329463669638e-10,0.732421875,0.0009765625,0.0,0.0,0.263671875,0.0029296875,0.0029296875,0.080078125,0.0,0.0,0.9169921875,0.0
0,7,2,O,0.102709080718121,0.1404471083782688,-0.0218512331161228,0.7786950440197483,0.2431561890963762,0.0808578476019957,0.7628082494757371,0.0003925069234469,-0.033343547165939,0.0393076060794446,0.0349248295327748,0.9591111115537312,0.0059640589134897,0.0015812823668335,0.8515351287756006,1.510302614933886e-05,0.2804953157901764,3.9804710638691176e-08,0.1070237830281257,5.97329463669638e-10,0.732421875,0.0009765625,0.0,0.0,0.263671875,0.0029296875,0.0029296875,0.080078125,0.0,0.0,0.9169921875,0.0
0,9,0,D,15.861917593737774,-15.945479704152714,-0.841550422053837,1.925112532468825,-0.0835621104149899,15.020367171684027,34.57406025241335,-0.0004766234475646,-0.0140173880413554,-0.0176447856508374,1.095258760382552,-0.0635965866902805,-0.0316621736922382,1.0812413723411554,-1.1552279494632778,3.770271982633496e-05,0.4472706913948059,4.0794553513023863e-08,0.1812200546264648,2.6371665962088287e-10,0.935546875,0.001953125,0.0,0.0,0.0595703125,0.0029296875,0.001953125,0.060546875,0.0,0.0,0.9345703125,0.0029296875
0,9,0,O,14.013533486666493,-14.165788208785369,-2.036350628075528,3.188605350194477,-0.152254722118962,11.977182858591105,33.404277673722014,-0.0004872549081379,-0.071298194647543,0.0279242373951991,0.0731750738781951,0.9701988833742644,-0.0433739572524194,0.0018768792305856,0.7978013774534531,5.714741250676834e-05,0.4472706913948059,4.0794553513023863e-08,0.1812200546264648,2.6371665962088287e-10,0.935546875,0.001953125,0.0,0.0,0.0595703125,0.0029296875,0.001953125,0.060546875,0.0,0.0,0.9345703125,0.0029296875
0,9,1,D,0.2288049064363105,0.9101526703980184,0.3502152946378637,-0.4891728714722934,1.1389575768343962,0.5790202010742991,-1.5207359300719692,-0.0006956513424723,0.0070156207453173,0.0106508472824025,1.0005365486479147,-0.0182030166756428,0.0176664680277159,1.0075521693932636,-1.0223747918606527,9.418675306879256e-05,0.4472706913948059,4.0794553513023863e-08,0.1812200546264648,2.6371665962088287e-10,0.935546875,0.001953125,0.0,0.0,0.0595703125,0.0029296875,0.001953125,0.060546875,0.0,0.0,0.9345703125,0.0029296875
0,9,1,O,-0.2750250819111378,1.0996302748187294,0.1917742555326979,-0.0163794484402883,0.8246051929076013,-0.0832508263784497,-1.5828090607028733,0.0002877179322145,-0.0728654454139805,0.1286178243631233,0.0838922851243387,0.8603553359264802,0.055752378949187,0.0110268397103748,0.5749797810250836,9.811431466940572e-05,0.4472706913948059,4.0794553513023863e-08,0.1812200546264648,2.6371665962088287e-10,0.935546875,0.001953125,0.0,0.0,0.0595703125,0.0029296875,0.001953125,0.060546875,0.0,0.0,0.9345703125,0.0029296875
0,9,2,D,0.4421710170374511,0.3254572558675812,0.3847358403770714,-0.1523641132821001,0.7676282729050068,0.8269068574145234,-0.4203861924892762,-0.0006663298585043,-0.0129550136354383,0.0251724662352776,1.0000128714591197,-0.0122303240589501,0.0122174525998121,0.9870578578236532,-1.0503706753887725,8.990122173083425e-05,0.4472706913948059,4.0794553513023863e-08,0.1812200546264648,2.6371665962088287e-10,0.935546875,0.001953125,0.0,0.0,0.0595703125,0.0029296875,0.001953125,0.060546875,0.0,0.0,0.9345703125,0.0029296875
0,9,2,O,0.0938460109992878,0.3249002236885761,-0.1250324680809844,0.7062862333931343,0.4187462346878522,-0.0311864570817008,0.6002644887848343,0.0001950561753285,-0.047179903081411,0.0822601470347846,0.0592193703582188,0.9057003856884236,0.0350802439533719,0.0120394672768087,0.7170409652139607,3.7828314302629934e-05,0.4472706913948059,4.0794553513023863e-08,0.1812200546264648,2.6371665962088287e-10,0.935546875,0.001953125,0.0,0.0,0.0595703125,0.0029296875,0.001953125,0.060546875,0.0,0.0,0.9345703125,0.0029296875
0,11,0,D,15.743702176193272,-15.670949212028546,0.1377891829746396,0.7894578528606768,0.0727529641646691,15.881491359168074,32.066320058108126,-0.0006769615654601,-0.0777828184821842,0.0678901465555679,1.0731440374132435,-0.0632513654865974,-0.0098926719265748,0.995361218930995,-1.282068367937493,1.4124643703019614e-05,0.4872798919677734,3.060429776269302e-08,0.1554267555475235,2.132445747760059e-10,0.9169921875,0.001953125,0.0,0.0,0.0751953125,0.005859375,0.001953125,0.03125,0.0,0.0,0.9658203125,0.0009765625
0,11,0,O,13.785796759505743,-13.8288586251483,-0.9730055235169424,2.01606738915957,-0.0430618656426267,12.812791235988932,30.603728297330683,-0.0006900583894379,-0.0778297606729552,0.0475549343552934,0.0881490383710391,0.942125787946655,-0.0302748263176348,0.0103192776980201,0.7285920545475406,5.174231818843005e-05,0.4872798919677734,3.060429776269302e-08,0.1554267555475235,2.132445747760059e-10,0.9169921875,0.001953125,0.0,0.0,0.0751953125,0.005859375,0.001953125,0.03125,0.0,0.0,0.9658203125,0.0009765625
0,11,1,D,0.1141805853897479,0.9496995673256204,0.3720489686943379,-0.4359291214097962,1.0638801527154318,0.4862295540841952,-1.6434970720401043,-0.0006397828407084,0.0575564353796715,-0.0071557220086145,0.9674255739199272,-0.0178262872909893,0.0504007133710756,1.0249820092995947,-0.9205397038226302,0.0001040322158596,0.4872798919677734,3.060429776269302e-08,0.1554267555475235,2.132445747760059e-10,0.9169921875,0.001953125,0.0,0.0,0.0751953125,0.005859375,0.001953125,0.03125,0.0,0.0,0.9658203125,0.0009765625
0,11,1,O,-0.4692433361470581,1.2548628196960392,0.0292101612319278,0.1851703552191006,0.7856194835489851,-0.4400331749151449,-1.5681459618559328,0.000576403313913,-0.0524007242508368,0.1219570116049406,0.0686117089789123,0.8618320036669781,0.0695562873541257,0.0162109847280823,0.6188625588322463,9.95997223038089e-05,0.4872798919677734,3.060429776269302e-08,0.1554267555475235,2.132445747760059e-10,0.9169921875,0.001953125,0.0,0.0,0.0751953125,0.005859375,0.001953125,0.03125,0.0,0.0,0.9658203125,0.0009765625
0,11,2,D,0.3446796403662411,0.4206163957836188,0.3270504768524572,-0.0923465130023091,0.7652960361498305,0.6717301172187001,-0.4953337452721311,-0.0006343684932393,0.050264804053893,-0.0064978059290762,0.9542829641231518,0.0019500377520509,0.0437669981247951,1.0045477681770438,-0.8955703163881039,7.824123639031764e-05,0.4872798919677734,3.060429776269302e-08,0.1554267555475235,2.132445747760059e-10,0.9169921875,0.001953125,0.0,0.0,0.0751953125,0.005859375,0.001953125,0.03125,0.0,0.0,0.9658203125,0.0009765625
0,11,2,O,-0.0251227378123384,0.4225449270186054,-0.1078989479347097,0.7104767587284577,0.3974221892062533,-0.1330216857470529,0.3707080418322136,0.0001146130585866,-0.073703455272199,0.1376391507927431,0.0750847465687398,0.8609795579107142,0.0639356955205319,0.0013812912965277,0.5745522052770959,3.661442299112815e-05,0.4872798919677734,3.060429776269302e-08,0.1554267555475235,2.132445747760059e-10,0.9169921875,0.001953125,0.0,0.0,0.0751953125,0.005859375,0.001953125,0.03125,0.0,0.0,0.9658203125,0.0009765625
0,14,0,D,15.48376897823609,-15.147984513679129,1.615517207026654,-0.9513016715835684,0.3357844645569059,17.099286185262912,28.064934613305248,-0.0007230433427148,-0.1041644427911645,0.0971419422151118,1.0215334652445724,-0.0145109646685632,-0.0070225005760014,0.917369022453448,-1.2373508149195305,9.384465817449584e-06,0.5170851349830627,2.1989379206388552e-08,0.1682178676128387,2.104634938548955e-10,0.904296875,0.001953125,0.0,0.0,0.09375,0.0,0.0078125,0.017578125,0.0,0.0,0.974609375,0.0
0,14,0,O,13.555898029158028,-13.386496964720385,0.5899103524279639,0.2406885831344443,0.1694010644375806,14.145808381586129,26.59317322458516,-0.00073750668667,-0.0676481129587864,0.0553690230052037,0.0536995744728034,0.9585795154807184,-0.0122790899535094,-0.0139485384859412,0.7818628050438345,4.581891042643952e-05,0.5170851349830627,2.1989379206388552e-08,0.1682178676128387,2.104634938548955e-10,0.904296875,0.001953125,0.0,0.0,0.09375,0.0,0.0078125,0.017578125,0.0,0.0,0.974609375,0.0
0,14,1,D,-0.0056676179415106,0.9964169766476754,0.4090805676315526,-0.3998299263378062,0.9907493587062342,0.4034129496901499,-1.8109950885586383,-0.0002620448675762,0.0411590912184987,-0.0056337445405471,0.9757065941010116,-0.0112319407789709,0.0355253466779488,1.0168656853195115,-0.9401456991208996,0.0001158099336962,0.5170851349830627,2.1989379206388552e-08,0.1682178676128387,2.104634938548955e-10,0.904296875,0.001953125,0.0,0.0,0.09375,0.0,0.0078125,0.017578125,0.0,0.0,0.974609375,0.0
