step,layer,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A,D_rollout_MD,D_rollout_MO,D_rollout_AD,D_rollout_AO,D_rollout_no_sector,D_rollout_incoherent,D_coh_deficit,D_coh_impossible_rate,D_dispo_MD,D_dispo_MO,D_dispo_AD,D_dispo_AO,O_rollout_MD,O_rollout_MO,O_rollout_AD,O_rollout_AO,O_rollout_no_sector,O_rollout_incoherent,O_coh_deficit,O_coh_impossible_rate,O_dispo_MD,O_dispo_MO,O_dispo_AD,O_dispo_AO,D_set_rollout_MD,D_set_rollout_MO,D_set_rollout_AD,D_set_rollout_AO,D_set_rollout_no_sector,D_set_rollout_incoherent,D_set_rollout_MO_bp_std,D_set_coh_deficit,D_set_coh_impossible_rate,D_set_dispo_MD,D_set_dispo_MO,D_set_dispo_AD,D_set_dispo_AO,D_set_coh_deficit_bp_std,O_set_rollout_MD,O_set_rollout_MO,O_set_rollout_AD,O_set_rollout_AO,O_set_rollout_no_sector,O_set_rollout_incoherent,O_set_rollout_MO_bp_std,O_set_coh_deficit,O_set_coh_impossible_rate,O_set_dispo_MD,O_set_dispo_MO,O_set_dispo_AD,O_set_dispo_AO,O_set_coh_deficit_bp_std,r2_MD,r2_MO,r2_AD,r2_AO,r2_P_M,r2_P_D,r2_chi,r2_det,cos_persona_contrast_D_vs_O,cos_domain_contrast_M_vs_A,cos_PM_vs_PD,n_PM_given_D,npos_PM_given_D,r2_PM_given_D,n_PM_given_O,npos_PM_given_O,r2_PM_given_O,n_PD_given_M,npos_PD_given_M,r2_PD_given_M,n_PD_given_A,npos_PD_given_A,r2_PD_given_A,cos_wPM_D_vs_O,r2_PM_D_to_O,corr_PM_D_to_O,r2_PM_O_to_D,corr_PM_O_to_D,cos_wPD_M_vs_A,r2_PD_M_to_A,corr_PD_M_to_A,r2_PD_A_to_M,corr_PD_A_to_M,rot_cos_MD,rot_cos_MO,rot_cos_AD,rot_cos_AO,rot_cos_P_M,rot_cos_P_D,rot_cos_chi,rot_cos_det
100,1,0.05294974893331528,2.503841023404618e-10,0.11706380546092987,2.6094748584171157e-09,0.251953125,0.0,0.0,0.0,0.7470703125,0.0009765625,0.06406700917171149,0.0,0.2333984375,0.0146484375,0.7509765625,0.0009765625,0.0068359375,0.1171875,0.0,0.0,0.875,0.0009765625,0.10478909192035073,0.0,0.330078125,0.1025390625,0.193359375,0.3740234375,0.1552734375,0.0,0.0,0.0,0.8447265625,0.0,0.0,0.06024192269914001,0.0,0.1396484375,0.0009765625,0.8583984375,0.0009765625,0.03268913495654184,0.0009765625,0.1650390625,0.0,0.0,0.826171875,0.0078125,0.10327119579229774,0.1003020152660581,0.0,0.1396484375,0.15625,0.18359375,0.5205078125,0.04928140373203002,0.9988515566164095,0.9992575832328502,0.9999015729121677,0.9999419044007052,0.9995716373667688,0.9999089227131205,0.9998113322144133,,-0.07523213169984641,-0.5816131581962952,0.25355883525122697,53361,2862,0.9996724439911912,49881,3016,0.9997651311117733,6888,2862,0.9998108576725478,115992,52547,0.9999274096847001,0.3785343475234794,-0.4028327292722014,0.9028022218768436,-2.8098961758225327,0.7429818517067411,-0.04176262193229018,0.8475744132487609,0.9374250576093188,0.7621080414079858,0.9485124612024346,0.9999999999993509,0.9999999999992804,0.9999999999988358,0.9999999999992298,0.9999999999995108,0.9999999999984976,0.9999999999998949,0.0
100,2,0.05294974893331528,2.503841023404618e-10,0.11706380546092987,2.6094748584171157e-09,0.251953125,0.0,0.0,0.0,0.7470703125,0.0009765625,0.06406700917171149,0.0,0.2333984375,0.0146484375,0.7509765625,0.0009765625,0.0068359375,0.1171875,0.0,0.0,0.875,0.0009765625,0.10478909192035073,0.0,0.330078125,0.1025390625,0.193359375,0.3740234375,0.1552734375,0.0,0.0,0.0,0.8447265625,0.0,0.0,0.06024192269914001,0.0,0.1396484375,0.0009765625,0.8583984375,0.0009765625,0.03268913495654184,0.0009765625,0.1650390625,0.0,0.0,0.826171875,0.0078125,0.10327119579229774,0.1003020152660581,0.0,0.1396484375,0.15625,0.18359375,0.5205078125,0.04928140373203002,0.9988004082273058,0.9994494674058738,0.9999109824184492,0.9999393915289745,0.9995040429318421,0.9999607585391839,0.999808454073084,,-0.41773132824959214,-0.6333378007150375,0.25475988108244796,53361,2862,0.9996965983295989,49881,3016,0.9997716840260662,6888,2862,0.9998592749176763,115992,52547,0.9999794046466395,0.24284627932388023,-12.070007020567187,0.5279349848296546,-9.874356632304295,-0.6971935825856723,0.13715373165197003,0.8057240296837687,0.9889379652145356,0.8038272678036531,0.9805369049737671,0.9999999999985018,0.9999999999977819,0.9999999999974317,0.9999999999971777,0.999999999997859,0.9999999999963228,0.9999999999997775,0.0
200,0,0.13302139937877655,1.9827248176618184e-10,0.2654164135456085,2.5089603727934673e-09,0.666015625,0.0,0.0,0.0,0.333984375,0.0,0.1071995045122861,0.0,0.6279296875,0.03515625,0.3291015625,0.0078125,0.013671875,0.048828125,0.0,0.0,0.935546875,0.001953125,0.1828279534366068,0.0,0.7900390625,0.041015625,0.1357421875,0.033203125,0.6181640625,0.0,0.0,0.0,0.3818359375,0.0,0.0,0.14317476748481245,0.0,0.59765625,0.01171875,0.390625,0.0,0.061557970047802224,0.0068359375,0.123046875,0.0,0.0,0.869140625,0.0009765625,0.10244135970268246,0.227798328475258,0.0,0.5185546875,0.1767578125,0.21484375,0.08984375,0.047701952955539584,0.9009134532984117,0.899566765570303,0.9922140580594401,0.9917252291890983,0.9991765227097817,0.9955308902156765,0.9643027877726129,,-0.9931428148172304,-0.6892299324784059,-0.20186597091700523,53361,2862,0.9987568407425781,49881,3016,0.9987283900326026,6888,2862,0.9284264429581521,115992,52547,0.9918263633088995,0.5013324938141721,0.3184136429874749,0.8261334202767641,-11.295115845793918,0.3033798855564193,0.5970507422629795,-151.0309617006994,0.17432304357359424,-0.30676805951590813,0.5813736481480336,0.9999999999999986,0.9999999999999987,0.9999999999999986,0.9999999999999987,0.999999999999884,0.9999999999999979,0.9999999999999998,0.0
200,1,0.13302139937877655,1.9827248176618184e-10,0.2654164135456085,2.5089603727934673e-09,0.666015625,0.0,0.0,0.0,0.333984375,0.0,0.1071995045122861,0.0,0.6279296875,0.03515625,0.3291015625,0.0078125,0.013671875,0.048828125,0.0,0.0,0.935546875,0.001953125,0.1828279534366068,0.0,0.7900390625,0.041015625,0.1357421875,0.033203125,0.6181640625,0.0,0.0,0.0,0.3818359375,0.0,0.0,0.14317476748481245,0.0,0.59765625,0.01171875,0.390625,0.0,0.061557970047802224,0.0068359375,0.123046875,0.0,0.0,0.869140625,0.0009765625,0.10244135970268246,0.227798328475258,0.0,0.5185546875,0.1767578125,0.21484375,0.08984375,0.047701952955539584,0.9988515566164095,0.9992575832328502,0.9999015729121677,0.9999419044007052,0.9995716373667688,0.9999089227131205,0.9998113322144133,,-0.07523213169984641,-0.5816131581962952,0.25355883525122697,53361,2862,0.9996724439911912,49881,3016,0.9997651311117733,6888,2862,0.9998108576725478,115992,52547,0.9999274096847001,0.3785343475234794,-0.4028327292722014,0.9028022218768436,-2.8098961758225327,0.7429818517067411,-0.04176262193229018,0.8475744132487609,0.9374250576093188,0.7621080414079858,0.9485124612024346,0.9999999999993509,0.9999999999992804,0.9999999999988358,0.9999999999992298,0.9999999999995108,0.9999999999984976,0.9999999999998949,0.0
200,2,0.13302139937877655,1.9827248176618184e-10,0.2654164135456085,2.5089603727934673e-09,0.666015625,0.0,0.0,0.0,0.333984375,0.0,0.1071995045122861,0.0,0.6279296875,0.03515625,0.3291015625,0.0078125,0.013671875,0.048828125,0.0,0.0,0.935546875,0.001953125,0.1828279534366068,0.0,0.7900390625,0.041015625,0.1357421875,0.033203125,0.6181640625,0.0,0.0,0.0,0.3818359375,0.0,0.0,0.14317476748481245,0.0,0.59765625,0.01171875,0.390625,0.0,0.061557970047802224,0.0068359375,0.123046875,0.0,0.0,0.869140625,0.0009765625,0.10244135970268246,0.227798328475258,0.0,0.5185546875,0.1767578125,0.21484375,0.08984375,0.047701952955539584,0.9988004082273058,0.9994494674058738,0.9999109824184492,0.9999393915289745,0.9995040429318421,0.9999607585391839,0.999808454073084,,-0.41773132824959214,-0.6333378007150375,0.25475988108244796,53361,2862,0.9996965983295989,49881,3016,0.9997716840260662,6888,2862,0.9998592749176763,115992,52547,0.9999794046466395,0.24284627932388023,-12.070007020567187,0.5279349848296546,-9.874356632304295,-0.6971935825856723,0.13715373165197003,0.8057240296837687,0.9889379652145356,0.8038272678036531,0.9805369049737671,0.9999999999985018,0.9999999999977819,0.9999999999974317,0.9999999999971777,0.999999999997859,0.9999999999963228,0.9999999999997775,0.0
300,0,0.16436508297920227,1.399601545770679e-10,0.3172440230846405,2.0453057025804355e-09,0.791015625,0.0009765625,0.0,0.0,0.2080078125,0.0,0.11732600187248565,0.0,0.759765625,0.025390625,0.203125,0.01171875,0.009765625,0.0263671875,0.0,0.0,0.962890625,0.0009765625,0.17198121408215936,0.0,0.8720703125,0.0263671875,0.099609375,0.001953125,0.72265625,0.0,0.0,0.0,0.27734375,0.0,0.0,0.12986804149745187,0.0,0.697265625,0.0126953125,0.2841796875,0.005859375,0.05805273801958862,0.0126953125,0.0576171875,0.0,0.0,0.9296875,0.0,0.06279684146786241,0.24515141281030928,0.0,0.666015625,0.1357421875,0.1767578125,0.021484375,0.06204995575421603,0.9009134532984117,0.899566765570303,0.9922140580594401,0.9917252291890983,0.9991765227097817,0.9955308902156765,0.9643027877726129,,-0.9931428148172304,-0.6892299324784059,-0.20186597091700523,53361,2862,0.9987568407425781,49881,3016,0.9987283900326026,6888,2862,0.9284264429581521,115992,52547,0.9918263633088995,0.5013324938141721,0.3184136429874749,0.8261334202767641,-11.295115845793918,0.3033798855564193,0.5970507422629795,-151.0309617006994,0.17432304357359424,-0.30676805951590813,0.5813736481480336,0.9999999999999986,0.9999999999999987,0.9999999999999986,0.9999999999999987,0.999999999999884,0.9999999999999979,0.9999999999999998,0.0
300,1,0.16436508297920227,1.399601545770679e-10,0.3172440230846405,2.0453057025804355e-09,0.791015625,0.0009765625,0.0,0.0,0.2080078125,0.0,0.11732600187248565,0.0,0.759765625,0.025390625,0.203125,0.01171875,0.009765625,0.0263671875,0.0,0.0,0.962890625,0.0009765625,0.17198121408215936,0.0,0.8720703125,0.0263671875,0.099609375,0.001953125,0.72265625,0.0,0.0,0.0,0.27734375,0.0,0.0,0.12986804149745187,0.0,0.697265625,0.0126953125,0.2841796875,0.005859375,0.05805273801958862,0.0126953125,0.0576171875,0.0,0.0,0.9296875,0.0,0.06279684146786241,0.24515141281030928,0.0,0.666015625,0.1357421875,0.1767578125,0.021484375,0.06204995575421603,0.9988515566164095,0.9992575832328502,0.9999015729121677,0.9999419044007052,0.9995716373667688,0.9999089227131205,0.9998113322144133,,-0.07523213169984641,-0.5816131581962952,0.25355883525122697,53361,2862,0.9996724439911912,49881,3016,0.9997651311117733,6888,2862,0.9998108576725478,115992,52547,0.9999274096847001,0.3785343475234794,-0.4028327292722014,0.9028022218768436,-2.8098961758225327,0.7429818517067411,-0.04176262193229018,0.8475744132487609,0.9374250576093188,0.7621080414079858,0.9485124612024346,0.9999999999993509,0.9999999999992804,0.9999999999988358,0.9999999999992298,0.9999999999995108,0.9999999999984976,0.9999999999998949,0.0
300,2,0.16436508297920227,1.399601545770679e-10,0.3172440230846405,2.0453057025804355e-09,0.791015625,0.0009765625,0.0,0.0,0.2080078125,0.0,0.11732600187248565,0.0,0.759765625,0.025390625,0.203125,0.01171875,0.009765625,0.0263671875,0.0,0.0,0.962890625,0.0009765625,0.17198121408215936,0.0,0.8720703125,0.0263671875,0.099609375,0.001953125,0.72265625,0.0,0.0,0.0,0.27734375,0.0,0.0,0.12986804149745187,0.0,0.697265625,0.0126953125,0.2841796875,0.005859375,0.05805273801958862,0.0126953125,0.0576171875,0.0,0.0,0.9296875,0.0,0.06279684146786241,0.24515141281030928,0.0,0.666015625,0.1357421875,0.1767578125,0.021484375,0.06204995575421603,0.9988004082273058,0.9994494674058738,0.9999109824184492,0.9999393915289745,0.9995040429318421,0.9999607585391839,0.999808454073084,,-0.41773132824959214,-0.6333378007150375,0.25475988108244796,53361,2862,0.9996965983295989,49881,3016,0.9997716840260662,6888,2862,0.9998592749176763,115992,52547,0.9999794046466395,0.24284627932388023,-12.070007020567187,0.5279349848296546,-9.874356632304295,-0.6971935825856723,0.13715373165197003,0.8057240296837687,0.9889379652145356,0.8038272678036531,0.9805369049737671,0.9999999999985018,0.9999999999977819,0.9999999999974317,0.9999999999971777,0.999999999997859,0.9999999999963228,0.9999999999997775,0.0
500,0,0.2040194272994995,8.135046802859591e-11,0.34723639488220215,1.4508175771865695e-09,0.8642578125,0.0,0.0,0.0,0.134765625,0.0009765625,0.10741618695735144,0.0,0.8369140625,0.046875,0.103515625,0.0126953125,0.0234375,0.005859375,0.0,0.0,0.970703125,0.0,0.15586733259883945,0.0,0.9130859375,0.005859375,0.0810546875,0.0,0.828125,0.0,0.0,0.0,0.171875,0.0,0.0,0.14390378834574952,0.0,0.7998046875,0.021484375,0.1689453125,0.009765625,0.054824739933629664,0.0166015625,0.01953125,0.0,0.0,0.962890625,0.0009765625,0.03471950944263902,0.2438010459097125,0.0,0.716796875,0.1279296875,0.1513671875,0.00390625,0.058336820718994,0.9009134532984117,0.899566765570303,0.9922140580594401,0.9917252291890983,0.9991765227097817,0.9955308902156765,0.9643027877726129,,-0.9931428148172304,-0.6892299324784059,-0.20186597091700523,53361,2862,0.9987568407425781,49881,3016,0.9987283900326026,6888,2862,0.9284264429581521,115992,52547,0.9918263633088995,0.5013324938141721,0.3184136429874749,0.8261334202767641,-11.295115845793918,0.3033798855564193,0.5970507422629795,-151.0309617006994,0.17432304357359424,-0.30676805951590813,0.5813736481480336,0.9999999999999986,0.9999999999999987,0.9999999999999986,0.9999999999999987,0.999999999999884,0.9999999999999979,0.9999999999999998,0.0
500,1,0.2040194272994995,8.135046802859591e-11,0.34723639488220215,1.4508175771865695e-09,0.8642578125,0.0,0.0,0.0,0.134765625,0.0009765625,0.10741618695735144,0.0,0.8369140625,0.046875,0.103515625,0.0126953125,0.0234375,0.005859375,0.0,0.0,0.970703125,0.0,0.15586733259883945,0.0,0.9130859375,0.005859375,0.0810546875,0.0,0.828125,0.0,0.0,0.0,0.171875,0.0,0.0,0.14390378834574952,0.0,0.7998046875,0.021484375,0.1689453125,0.009765625,0.054824739933629664,0.0166015625,0.01953125,0.0,0.0,0.962890625,0.0009765625,0.03471950944263902,0.2438010459097125,0.0,0.716796875,0.1279296875,0.1513671875,0.00390625,0.058336820718994,0.9988515566164095,0.9992575832328502,0.9999015729121677,0.9999419044007052,0.9995716373667688,0.9999089227131205,0.9998113322144133,,-0.07523213169984641,-0.5816131581962952,0.25355883525122697,53361,2862,0.9996724439911912,49881,3016,0.9997651311117733,6888,2862,0.9998108576725478,115992,52547,0.9999274096847001,0.3785343475234794,-0.4028327292722014,0.9028022218768436,-2.8098961758225327,0.7429818517067411,-0.04176262193229018,0.8475744132487609,0.9374250576093188,0.7621080414079858,0.9485124612024346,0.9999999999993509,0.9999999999992804,0.9999999999988358,0.9999999999992298,0.9999999999995108,0.9999999999984976,0.9999999999998949,0.0
500,2,0.2040194272994995,8.135046802859591e-11,0.34723639488220215,1.4508175771865695e-09,0.8642578125,0.0,0.0,0.0,0.134765625,0.0009765625,0.10741618695735144,0.0,0.8369140625,0.046875,0.103515625,0.0126953125,0.0234375,0.005859375,0.0,0.0,0.970703125,0.0,0.15586733259883945,0.0,0.9130859375,0.005859375,0.0810546875,0.0,0.828125,0.0,0.0,0.0,0.171875,0.0,0.0,0.14390378834574952,0.0,0.7998046875,0.021484375,0.1689453125,0.009765625,0.054824739933629664,0.0166015625,0.01953125,0.0,0.0,0.962890625,0.0009765625,0.03471950944263902,0.2438010459097125,0.0,0.716796875,0.1279296875,0.1513671875,0.00390625,0.058336820718994,0.9988004082273058,0.9994494674058738,0.9999109824184492,0.9999393915289745,0.9995040429318421,0.9999607585391839,0.999808454073084,,-0.41773132824959214,-0.6333378007150375,0.25475988108244796,53361,2862,0.9996965983295989,49881,3016,0.9997716840260662,6888,2862,0.9998592749176763,115992,52547,0.9999794046466395,0.24284627932388023,-12.070007020567187,0.5279349848296546,-9.874356632304295,-0.6971935825856723,0.13715373165197003,0.8057240296837687,0.9889379652145356,0.8038272678036531,0.9805369049737671,0.9999999999985018,0.9999999999977819,0.9999999999974317,0.9999999999971777,0.999999999997859,0.9999999999963228,0.9999999999997775,0.0
700,0,0.2417217493057251,5.687067136661561e-11,0.38026556372642517,1.1577319103395212e-09,0.9013671875,0.0,0.0,0.0,0.0986328125,0.0,0.10084971761548697,0.0,0.8935546875,0.052734375,0.046875,0.0068359375,0.01953125,0.0048828125,0.0,0.0,0.9755859375,0.0,0.15581632984304014,0.0,0.9521484375,0.0048828125,0.0419921875,0.0009765625,0.890625,0.0,0.0,0.0,0.109375,0.0,0.0,0.12126554099978298,0.0,0.8837890625,0.0244140625,0.0830078125,0.0087890625,0.046182312159755996,0.015625,0.0146484375,0.0,0.0,0.9677734375,0.001953125,0.028688341448375745,0.23098123945252247,0.0,0.7666015625,0.1298828125,0.1025390625,0.0009765625,0.05593951571847374,0.9009134532984117,0.899566765570303,0.9922140580594401,0.9917252291890983,0.9991765227097817,0.9955308902156765,0.9643027877726129,,-0.9931428148172304,-0.6892299324784059,-0.20186597091700523,53361,2862,0.9987568407425781,49881,3016,0.9987283900326026,6888,2862,0.9284264429581521,115992,52547,0.9918263633088995,0.5013324938141721,0.3184136429874749,0.8261334202767641,-11.295115845793918,0.3033798855564193,0.5970507422629795,-151.0309617006994,0.17432304357359424,-0.30676805951590813,0.5813736481480336,0.9999999999999986,0.9999999999999987,0.9999999999999986,0.9999999999999987,0.999999999999884,0.9999999999999979,0.9999999999999998,0.0
700,1,0.2417217493057251,5.687067136661561e-11,0.38026556372642517,1.1577319103395212e-09,0.9013671875,0.0,0.0,0.0,0.0986328125,0.0,0.10084971761548697,0.0,0.8935546875,0.052734375,0.046875,0.0068359375,0.01953125,0.0048828125,0.0,0.0,0.9755859375,0.0,0.15581632984304014,0.0,0.9521484375,0.0048828125,0.0419921875,0.0009765625,0.890625,0.0,0.0,0.0,0.109375,0.0,0.0,0.12126554099978298,0.0,0.8837890625,0.0244140625,0.0830078125,0.0087890625,0.046182312159755996,0.015625,0.0146484375,0.0,0.0,0.9677734375,0.001953125,0.028688341448375745,0.23098123945252247,0.0,0.7666015625,0.1298828125,0.1025390625,0.0009765625,0.05593951571847374,0.9988515566164095,0.9992575832328502,0.9999015729121677,0.9999419044007052,0.9995716373667688,0.9999089227131205,0.9998113322144133,,-0.07523213169984641,-0.5816131581962952,0.25355883525122697,53361,2862,0.9996724439911912,49881,3016,0.9997651311117733,6888,2862,0.9998108576725478,115992,52547,0.9999274096847001,0.3785343475234794,-0.4028327292722014,0.9028022218768436,-2.8098961758225327,0.7429818517067411,-0.04176262193229018,0.8475744132487609,0.9374250576093188,0.7621080414079858,0.9485124612024346,0.9999999999993509,0.9999999999992804,0.9999999999988358,0.9999999999992298,0.9999999999995108,0.9999999999984976,0.9999999999998949,0.0
700,2,0.2417217493057251,5.687067136661561e-11,0.38026556372642517,1.1577319103395212e-09,0.9013671875,0.0,0.0,0.0,0.0986328125,0.0,0.10084971761548697,0.0,0.8935546875,0.052734375,0.046875,0.0068359375,0.01953125,0.0048828125,0.0,0.0,0.9755859375,0.0,0.15581632984304014,0.0,0.9521484375,0.0048828125,0.0419921875,0.0009765625,0.890625,0.0,0.0,0.0,0.109375,0.0,0.0,0.12126554099978298,0.0,0.8837890625,0.0244140625,0.0830078125,0.0087890625,0.046182312159755996,0.015625,0.0146484375,0.0,0.0,0.9677734375,0.001953125,0.028688341448375745,0.23098123945252247,0.0,0.7666015625,0.1298828125,0.1025390625,0.0009765625,0.05593951571847374,0.9988004082273058,0.9994494674058738,0.9999109824184492,0.9999393915289745,0.9995040429318421,0.9999607585391839,0.999808454073084,,-0.41773132824959214,-0.6333378007150375,0.25475988108244796,53361,2862,0.9996965983295989,49881,3016,0.9997716840260662,6888,2862,0.9998592749176763,115992,52547,0.9999794046466395,0.24284627932388023,-12.070007020567187,0.5279349848296546,-9.874356632304295,-0.6971935825856723,0.13715373165197003,0.8057240296837687,0.9889379652145356,0.8038272678036531,0.9805369049737671,0.9999999999985018,0.9999999999977819,0.9999999999974317,0.9999999999971777,0.999999999997859,0.9999999999963228,0.9999999999997775,0.0
1000,0,0.3051542341709137,4.008734316718332e-11,0.42045658826828003,9.346386997677314e-10,0.9326171875,0.0,0.0,0.0,0.0673828125,0.0,0.0686894801376224,0.0,0.923828125,0.0556640625,0.0205078125,0.0,0.0146484375,0.0029296875,0.0,0.0,0.982421875,0.0,0.14256544439076407,0.0,0.974609375,0.0029296875,0.0224609375,0.0,0.939453125,0.0,0.0,0.0,0.060546875,0.0,0.0,0.11918796405271687,0.0,0.939453125,0.025390625,0.0302734375,0.0048828125,0.05166470990146437,0.0166015625,0.005859375,0.0,0.0,0.9775390625,0.0,0.02130607834889788,0.2264320369507799,0.0,0.8076171875,0.1328125,0.05859375,0.0009765625,0.056244582384262,0.9009134532984117,0.899566765570303,0.9922140580594401,0.9917252291890983,0.9991765227097817,0.9955308902156765,0.9643027877726129,,-0.9931428148172304,-0.6892299324784059,-0.20186597091700523,53361,2862,0.9987568407425781,49881,3016,0.9987283900326026,6888,2862,0.9284264429581521,115992,52547,0.9918263633088995,0.5013324938141721,0.3184136429874749,0.8261334202767641,-11.295115845793918,0.3033798855564193,0.5970507422629795,-151.0309617006994,0.17432304357359424,-0.30676805951590813,0.5813736481480336,0.9999999999999986,0.9999999999999987,0.9999999999999986,0.9999999999999987,0.999999999999884,0.9999999999999979,0.9999999999999998,0.0
1000,1,0.3051542341709137,4.008734316718332e-11,0.42045658826828003,9.346386997677314e-10,0.9326171875,0.0,0.0,0.0,0.0673828125,0.0,0.0686894801376224,0.0,0.923828125,0.0556640625,0.0205078125,0.0,0.0146484375,0.0029296875,0.0,0.0,0.982421875,0.0,0.14256544439076407,0.0,0.974609375,0.0029296875,0.0224609375,0.0,0.939453125,0.0,0.0,0.0,0.060546875,0.0,0.0,0.11918796405271687,0.0,0.939453125,0.025390625,0.0302734375,0.0048828125,0.05166470990146437,0.0166015625,0.005859375,0.0,0.0,0.9775390625,0.0,0.02130607834889788,0.2264320369507799,0.0,0.8076171875,0.1328125,0.05859375,0.0009765625,0.056244582384262,0.9988515566164095,0.9992575832328502,0.9999015729121677,0.9999419044007052,0.9995716373667688,0.9999089227131205,0.9998113322144133,,-0.07523213169984641,-0.5816131581962952,0.25355883525122697,53361,2862,0.9996724439911912,49881,3016,0.9997651311117733,6888,2862,0.9998108576725478,115992,52547,0.9999274096847001,0.3785343475234794,-0.4028327292722014,0.9028022218768436,-2.8098961758225327,0.7429818517067411,-0.04176262193229018,0.8475744132487609,0.9374250576093188,0.7621080414079858,0.9485124612024346,0.9999999999993509,0.9999999999992804,0.9999999999988358,0.9999999999992298,0.9999999999995108,0.9999999999984976,0.9999999999998949,0.0
1000,2,0.3051542341709137,4.008734316718332e-11,0.42045658826828003,9.346386997677314e-10,0.9326171875,0.0,0.0,0.0,0.0673828125,0.0,0.0686894801376224,0.0,0.923828125,0.0556640625,0.0205078125,0.0,0.0146484375,0.0029296875,0.0,0.0,0.982421875,0.0,0.14256544439076407,0.0,0.974609375,0.0029296875,0.0224609375,0.0,0.939453125,0.0,0.0,0.0,0.060546875,0.0,0.0,0.11918796405271687,0.0,0.939453125,0.025390625,0.0302734375,0.0048828125,0.05166470990146437,0.0166015625,0.005859375,0.0,0.0,0.9775390625,0.0,0.02130607834889788,0.2264320369507799,0.0,0.8076171875,0.1328125,0.05859375,0.0009765625,0.056244582384262,0.9988004082273058,0.9994494674058738,0.9999109824184492,0.9999393915289745,0.9995040429318421,0.9999607585391839,0.999808454073084,,-0.41773132824959214,-0.6333378007150375,0.25475988108244796,53361,2862,0.9996965983295989,49881,3016,0.9997716840260662,6888,2862,0.9998592749176763,115992,52547,0.9999794046466395,0.24284627932388023,-12.070007020567187,0.5279349848296546,-9.874356632304295,-0.6971935825856723,0.13715373165197003,0.8057240296837687,0.9889379652145356,0.8038272678036531,0.9805369049737671,0.9999999999985018,0.9999999999977819,0.9999999999974317,0.9999999999971777,0.999999999997859,0.9999999999963228,0.9999999999997775,0.0
