seed,step,layer,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A,D_rollout_MD,D_rollout_MO,D_rollout_AD,D_rollout_AO,D_rollout_no_sector,D_rollout_incoherent,D_coh_impossible_rate,D_coh_deficit,D_dispo_MD,D_dispo_MO,D_dispo_AD,D_dispo_AO,D_jsd_deficit,D_jsd_dispo_MD,D_jsd_dispo_MO,D_jsd_dispo_AD,D_jsd_dispo_AO,D_mixjsd_deficit,D_mixw_MD,D_mixw_MO,D_mixw_AD,D_mixw_AO,O_rollout_MD,O_rollout_MO,O_rollout_AD,O_rollout_AO,O_rollout_no_sector,O_rollout_incoherent,O_coh_impossible_rate,O_coh_deficit,O_dispo_MD,O_dispo_MO,O_dispo_AD,O_dispo_AO,O_jsd_deficit,O_jsd_dispo_MD,O_jsd_dispo_MO,O_jsd_dispo_AD,O_jsd_dispo_AO,O_mixjsd_deficit,O_mixw_MD,O_mixw_MO,O_mixw_AD,O_mixw_AO,D_set_rollout_MD,D_set_rollout_MO,D_set_rollout_AD,D_set_rollout_AO,D_set_rollout_no_sector,D_set_rollout_incoherent,D_set_rollout_MO_bp_std,D_set_coh_impossible_rate,D_set_coh_deficit,D_set_dispo_MD,D_set_dispo_MO,D_set_dispo_AD,D_set_dispo_AO,D_set_coh_deficit_bp_std,D_set_jsd_deficit,D_set_jsd_dispo_MD,D_set_jsd_dispo_MO,D_set_jsd_dispo_AD,D_set_jsd_dispo_AO,D_set_jsd_deficit_bp_std,D_set_mixjsd_deficit,D_set_mixw_MD,D_set_mixw_MO,D_set_mixw_AD,D_set_mixw_AO,D_set_mixjsd_deficit_bp_std,O_set_rollout_MD,O_set_rollout_MO,O_set_rollout_AD,O_set_rollout_AO,O_set_rollout_no_sector,O_set_rollout_incoherent,O_set_rollout_MO_bp_std,O_set_coh_impossible_rate,O_set_coh_deficit,O_set_dispo_MD,O_set_dispo_MO,O_set_dispo_AD,O_set_dispo_AO,O_set_coh_deficit_bp_std,O_set_jsd_deficit,O_set_jsd_dispo_MD,O_set_jsd_dispo_MO,O_set_jsd_dispo_AD,O_set_jsd_dispo_AO,O_set_jsd_deficit_bp_std,O_set_mixjsd_deficit,O_set_mixw_MD,O_set_mixw_MO,O_set_mixw_AD,O_set_mixw_AO,O_set_mixjsd_deficit_bp_std,r2_MD,r2_MO,r2_AD,r2_AO,r2_P_M,r2_P_D,r2_chi,r2_det,cos_persona_contrast_D_vs_O,cos_domain_contrast_M_vs_A,cos_PM_vs_PD,n_PM_given_D,npos_PM_given_D,r2_PM_given_D,n_PM_given_O,npos_PM_given_O,r2_PM_given_O,n_PD_given_M,npos_PD_given_M,r2_PD_given_M,n_PD_given_A,npos_PD_given_A,r2_PD_given_A,cos_wPM_D_vs_O,r2_PM_D_to_O,corr_PM_D_to_O,r2_PM_O_to_D,corr_PM_O_to_D,cos_wPD_M_vs_A,r2_PD_M_to_A,corr_PD_M_to_A,r2_PD_A_to_M,corr_PD_A_to_M,rot_cos_MD,rot_cos_MO,rot_cos_AD,rot_cos_AO,rot_cos_P_M,rot_cos_P_D,rot_cos_chi,rot_cos_det
0,3,1,0.0050795711576938,5.867059282849141e-09,0.016061982139945,4.744662440714363e-10,0.015625,0.0,0.0,0.0,0.984375,0.0,0.0,0.0003330378907346,0.015625,0.001953125,0.92578125,0.056640625,0.0011352295251039,0.0166015625,0.0,0.9833984375,0.0,0.0006833732734921,0.0018997192382812,0.0,0.9971847534179688,0.00091552734375,0.0,0.0283203125,0.0,0.0,0.9697265625,0.001953125,0.0,-0.0030933828150608,0.005859375,0.029296875,0.0751953125,0.8896484375,0.0012821277770681,0.0,0.03515625,0.0,0.96484375,0.0008288112405588,0.0,0.0029678344726562,0.0004425048828125,0.9965896606445312,0.00390625,0.0,0.0,0.0,0.9951171875,0.0009765625,0.0,0.0,0.0006526776672466,0.00390625,0.0,0.9677734375,0.0283203125,0.0039507498628073,0.0007923723274296,0.00390625,0.0,0.99609375,0.0,0.0012817499729177,0.0005815260142937,0.0006179809570312,0.0,0.9989547729492188,0.00042724609375,0.0002278200231607,0.0,0.001953125,0.0,0.0,0.9970703125,0.0009765625,0.0108745397711523,0.0,0.0033593092926048,0.0,0.0009765625,0.0869140625,0.912109375,0.010842526907557,0.0006263629668499,0.0,0.0009765625,0.0,0.9990234375,0.0006737392344556,0.0005938331960208,0.0,8.0108642578125e-05,0.0,0.999919891357422,0.0006222101907673,0.9965388602849058,0.9950862271167048,0.9996217552827092,0.999451686558346,0.9993228175810828,0.999771912603265,0.9984853581118082,,-0.7786899925637356,-0.7550222583556638,0.2583152771213557,53377,3079,0.9989685350883633,49094,2601,0.9983494669846588,6592,3079,0.9994452156540868,116288,52408,0.9998108649821384,0.1208271118665652,-6.844325667541439,0.8038420514651864,-63.34427758912469,0.9700161359380032,0.2364028199772759,0.2145114765454078,0.6025574331208812,-1.11754316413829,0.2090190746399811,0.5370542225707926,0.6830536370343027,0.5584418335437262,0.7502998692595062,0.884060837236739,0.6369795461634398,0.6149508073310035,0.0
0,3,2,0.0050795711576938,5.867059282849141e-09,0.016061982139945,4.744662440714363e-10,0.015625,0.0,0.0,0.0,0.984375,0.0,0.0,0.0003330378907346,0.015625,0.001953125,0.92578125,0.056640625,0.0011352295251039,0.0166015625,0.0,0.9833984375,0.0,0.0006833732734921,0.0018997192382812,0.0,0.9971847534179688,0.00091552734375,0.0,0.0283203125,0.0,0.0,0.9697265625,0.001953125,0.0,-0.0030933828150608,0.005859375,0.029296875,0.0751953125,0.8896484375,0.0012821277770681,0.0,0.03515625,0.0,0.96484375,0.0008288112405588,0.0,0.0029678344726562,0.0004425048828125,0.9965896606445312,0.00390625,0.0,0.0,0.0,0.9951171875,0.0009765625,0.0,0.0,0.0006526776672466,0.00390625,0.0,0.9677734375,0.0283203125,0.0039507498628073,0.0007923723274296,0.00390625,0.0,0.99609375,0.0,0.0012817499729177,0.0005815260142937,0.0006179809570312,0.0,0.9989547729492188,0.00042724609375,0.0002278200231607,0.0,0.001953125,0.0,0.0,0.9970703125,0.0009765625,0.0108745397711523,0.0,0.0033593092926048,0.0,0.0009765625,0.0869140625,0.912109375,0.010842526907557,0.0006263629668499,0.0,0.0009765625,0.0,0.9990234375,0.0006737392344556,0.0005938331960208,0.0,8.0108642578125e-05,0.0,0.999919891357422,0.0006222101907673,0.9976718250590338,0.9974882319555166,0.9997735419955224,0.9997114700583682,0.9992850730656916,0.999947977635708,0.9991386288470409,,-0.717404827443519,-0.8190531135567092,0.4274586079545816,53377,3079,0.9992785221896416,49094,2601,0.9996553897397766,6592,3079,0.9998068010542964,116288,52408,0.9999578746291856,0.0250307984317356,-1.265571433131809,0.4993450556371056,-22.8759643534387,0.8909361013158931,0.1619068181370578,0.4527931691383147,0.9856074497043577,0.7254043328547672,0.91751407155246,0.2949947400529611,0.6200018308768114,0.429689982728305,0.6880841036915123,0.5486257645069206,0.5589315343186431,0.5041218222391489,0.0
0,5,0,0.0489638671278953,1.1606018368581772e-08,0.1183603331446647,9.31785759661352e-10,0.091796875,0.0,0.0,0.0,0.908203125,0.0,0.0,-0.0056079506412188,0.0908203125,0.0029296875,0.8564453125,0.0498046875,0.0031423219389289,0.0927734375,0.0,0.9072265625,0.0,0.0008424453668658,0.0946388244628906,0.0,0.9049339294433594,0.00042724609375,0.001953125,0.2099609375,0.0,0.0,0.7861328125,0.001953125,0.0,-0.0128256326605381,0.0634765625,0.2099609375,0.0703125,0.65625,0.0056706758145088,0.001953125,0.2705078125,0.0,0.7275390625,0.0013241182327329,0.0100555419921875,0.2239418029785156,0.0,0.7660026550292969,0.015625,0.0,0.0,0.0,0.984375,0.0,0.0,0.0,0.0046290409838627,0.015625,0.0,0.9619140625,0.0224609375,0.0113097331840797,0.0017776133987604,0.0107421875,0.0,0.9892578125,0.0,0.0027859284942616,0.0010295203381023,0.0021438598632812,0.0,0.9978561401367188,0.0,0.0008012442875873,0.0,0.0078125,0.0,0.0,0.9912109375,0.0009765625,0.0259111311746515,0.0,0.0044270801901654,0.0009765625,0.0068359375,0.068359375,0.923828125,0.0141153004519566,0.0013236585752792,0.0,0.005859375,0.0009765625,0.9931640625,0.00291929217724,0.0007482005064662,0.0,0.0019798278808593,0.0009765625,0.9970436096191406,0.0010180163996238,0.8988219120279625,0.8765022734783929,0.955296665451515,0.9569322272920048,0.9969384591674398,0.9578167416562684,0.9280406946309931,,-0.9451962239586152,0.1767329678950085,0.1449588882518571,53377,3079,0.988322026996261,49094,2601,0.9927491345456272,6592,3079,0.776185975651361,116288,52408,0.8530686264665557,0.7172166029814909,-0.7375738286031321,0.6196000875334421,-38.733109491928374,0.1995092544283705,0.1817136993628419,-13.432432448043334,0.0623555069776119,-430.3051744335215,0.1141607505314637,0.626308227378389,0.5974982672384099,0.3025717009721212,0.3112150099197865,0.4310835227671128,0.4034055265201548,0.2694114646695784,0.0
0,5,1,0.0489638671278953,1.1606018368581772e-08,0.1183603331446647,9.31785759661352e-10,0.091796875,0.0,0.0,0.0,0.908203125,0.0,0.0,-0.0056079506412188,0.0908203125,0.0029296875,0.8564453125,0.0498046875,0.0031423219389289,0.0927734375,0.0,0.9072265625,0.0,0.0008424453668658,0.0946388244628906,0.0,0.9049339294433594,0.00042724609375,0.001953125,0.2099609375,0.0,0.0,0.7861328125,0.001953125,0.0,-0.0128256326605381,0.0634765625,0.2099609375,0.0703125,0.65625,0.0056706758145088,0.001953125,0.2705078125,0.0,0.7275390625,0.0013241182327329,0.0100555419921875,0.2239418029785156,0.0,0.7660026550292969,0.015625,0.0,0.0,0.0,0.984375,0.0,0.0,0.0,0.0046290409838627,0.015625,0.0,0.9619140625,0.0224609375,0.0113097331840797,0.0017776133987604,0.0107421875,0.0,0.9892578125,0.0,0.0027859284942616,0.0010295203381023,0.0021438598632812,0.0,0.9978561401367188,0.0,0.0008012442875873,0.0,0.0078125,0.0,0.0,0.9912109375,0.0009765625,0.0259111311746515,0.0,0.0044270801901654,0.0009765625,0.0068359375,0.068359375,0.923828125,0.0141153004519566,0.0013236585752792,0.0,0.005859375,0.0009765625,0.9931640625,0.00291929217724,0.0007482005064662,0.0,0.0019798278808593,0.0009765625,0.9970436096191406,0.0010180163996238,0.9955092712867216,0.9927395622473932,0.999326968397688,0.9990627187188484,0.9987088432726472,0.9997421209237508,0.997544414735858,,-0.7981417904668633,-0.8324479997030031,0.4200497339677012,53377,3079,0.9983865687807556,49094,2601,0.9978881050095396,6592,3079,0.9994552883513604,116288,52408,0.999680501739114,0.0610227099105303,-0.9236493359557068,0.7430317882409955,-37.00203845613541,0.8623379183887838,0.2574135893997498,0.328457599812719,0.7090402498591319,-1.6552442992548193,0.2551201973486681,0.352874362964362,0.5369629885449085,0.2607487837211855,0.641119102610987,0.6237076911851366,0.5555292257889236,0.4294357745659413,0.0
0,5,2,0.0489638671278953,1.1606018368581772e-08,0.1183603331446647,9.31785759661352e-10,0.091796875,0.0,0.0,0.0,0.908203125,0.0,0.0,-0.0056079506412188,0.0908203125,0.0029296875,0.8564453125,0.0498046875,0.0031423219389289,0.0927734375,0.0,0.9072265625,0.0,0.0008424453668658,0.0946388244628906,0.0,0.9049339294433594,0.00042724609375,0.001953125,0.2099609375,0.0,0.0,0.7861328125,0.001953125,0.0,-0.0128256326605381,0.0634765625,0.2099609375,0.0703125,0.65625,0.0056706758145088,0.001953125,0.2705078125,0.0,0.7275390625,0.0013241182327329,0.0100555419921875,0.2239418029785156,0.0,0.7660026550292969,0.015625,0.0,0.0,0.0,0.984375,0.0,0.0,0.0,0.0046290409838627,0.015625,0.0,0.9619140625,0.0224609375,0.0113097331840797,0.0017776133987604,0.0107421875,0.0,0.9892578125,0.0,0.0027859284942616,0.0010295203381023,0.0021438598632812,0.0,0.9978561401367188,0.0,0.0008012442875873,0.0,0.0078125,0.0,0.0,0.9912109375,0.0009765625,0.0259111311746515,0.0,0.0044270801901654,0.0009765625,0.0068359375,0.068359375,0.923828125,0.0141153004519566,0.0013236585752792,0.0,0.005859375,0.0009765625,0.9931640625,0.00291929217724,0.0007482005064662,0.0,0.0019798278808593,0.0009765625,0.9970436096191406,0.0010180163996238,0.9964575176709032,0.996138734241991,0.9996471367119402,0.9995670997747906,0.9986062912437746,0.9999415386267216,0.9987527597654422,,-0.7112076105807073,-0.8918982053571944,0.3493416166745735,53377,3079,0.9985097007203988,49094,2601,0.9991997594151344,6592,3079,0.9997887325299766,116288,52408,0.9999297766720296,-0.2028528908039496,-6.682822793158512,0.6099577589131664,-35.45259174166208,0.7226961218509506,0.2280619237575676,0.7750304415341946,0.9935480760697416,0.8115336123254848,0.9642585465565168,0.1512372285061081,0.2976874695699288,0.3565530900811385,0.3892674581736052,0.4277426066306127,0.3444359485084438,0.2492118586503233,0.0
0,7,0,0.3221403658390045,2.3901925771951937e-08,0.5228962302207947,1.1318045389785423e-09,0.6279296875,0.0009765625,0.0,0.0,0.3701171875,0.0009765625,0.0,0.0170870802904226,0.6123046875,0.0498046875,0.3251953125,0.0126953125,0.0146918495518054,0.634765625,0.0009765625,0.3642578125,0.0,0.0041299026610766,0.6005401611328125,0.0004463195800781,0.3967857360839844,0.002227783203125,0.005859375,0.6435546875,0.0,0.0,0.3466796875,0.00390625,0.0,0.0130144221084474,0.220703125,0.6396484375,0.0029296875,0.13671875,0.0094662562201912,0.0048828125,0.8466796875,0.0,0.1484375,0.004802871884509,0.0423431396484375,0.8274650573730469,0.0,0.1301918029785156,0.359375,0.0,0.0,0.0,0.638671875,0.001953125,0.0,0.0,0.103738103061015,0.3251953125,0.0078125,0.6591796875,0.0078125,0.0540691597440609,0.0329171409962672,0.232421875,0.0,0.767578125,0.0,0.0132253267247857,0.0115089355173906,0.1350059509277343,0.0026512145996093,0.8529472351074219,0.0093955993652343,0.0037716757507688,0.0,0.146484375,0.0,0.0,0.8525390625,0.0009765625,0.2052826361223943,0.0,0.0314323056030649,0.0263671875,0.1318359375,0.02734375,0.814453125,0.0486088335401315,0.0117999009987092,0.0,0.1279296875,0.0,0.8720703125,0.0150086678153277,0.0041305563443552,0.0031776428222656,0.08038330078125,0.0058746337890625,0.910564422607422,0.0046393034403698,0.900155007817015,0.8775862187825382,0.955614879285996,0.9567706299197496,0.9957491387000528,0.9559926725682536,0.930182188830518,,-0.9442980421521096,-0.0759164659975891,0.132790801933212,53377,3079,0.9848038748885902,49094,2601,0.9900246712100862,6592,3079,0.7948712248192293,116288,52408,0.8638799850711016,0.7122486311543608,0.887824022375751,0.9465036718318314,-17.08637257174384,0.2942458063867348,0.2008825932608635,-3.704535372320523,0.1120910353384234,-457.40241147345864,0.071185702582038,0.4797558808435561,0.4516645780115846,0.3288744699021506,0.3170259341722473,0.4283328336528217,0.4438578375224195,0.2384189061753655,0.0
0,7,1,0.3221403658390045,2.3901925771951937e-08,0.5228962302207947,1.1318045389785423e-09,0.6279296875,0.0009765625,0.0,0.0,0.3701171875,0.0009765625,0.0,0.0170870802904226,0.6123046875,0.0498046875,0.3251953125,0.0126953125,0.0146918495518054,0.634765625,0.0009765625,0.3642578125,0.0,0.0041299026610766,0.6005401611328125,0.0004463195800781,0.3967857360839844,0.002227783203125,0.005859375,0.6435546875,0.0,0.0,0.3466796875,0.00390625,0.0,0.0130144221084474,0.220703125,0.6396484375,0.0029296875,0.13671875,0.0094662562201912,0.0048828125,0.8466796875,0.0,0.1484375,0.004802871884509,0.0423431396484375,0.8274650573730469,0.0,0.1301918029785156,0.359375,0.0,0.0,0.0,0.638671875,0.001953125,0.0,0.0,0.103738103061015,0.3251953125,0.0078125,0.6591796875,0.0078125,0.0540691597440609,0.0329171409962672,0.232421875,0.0,0.767578125,0.0,0.0132253267247857,0.0115089355173906,0.1350059509277343,0.0026512145996093,0.8529472351074219,0.0093955993652343,0.0037716757507688,0.0,0.146484375,0.0,0.0,0.8525390625,0.0009765625,0.2052826361223943,0.0,0.0314323056030649,0.0263671875,0.1318359375,0.02734375,0.814453125,0.0486088335401315,0.0117999009987092,0.0,0.1279296875,0.0,0.8720703125,0.0150086678153277,0.0041305563443552,0.0031776428222656,0.08038330078125,0.0058746337890625,0.910564422607422,0.0046393034403698,0.9898545260162056,0.9829825542367142,0.998597280149183,0.998218571725318,0.996301447537207,0.9996350932570968,0.994945927773794,,-0.8300070129359857,-0.9003259072298336,0.1553507480400451,53377,3079,0.9944720412547052,49094,2601,0.9931085662539648,6592,3079,0.9989146510485292,116288,52408,0.9992747256440238,0.3267571076482083,-14.134950305334687,0.3674921571925055,-124.2632157135958,0.1321036029770412,0.4418736902184233,0.5769438918656291,0.8595661864277151,-2.0241748404283677,0.3722162260700308,0.2498830247153323,0.3156562656394094,-0.0883258912846183,0.1705918760118637,0.2918132666687663,0.5144217580448637,0.1122368750234452,0.0
0,7,2,0.3221403658390045,2.3901925771951937e-08,0.5228962302207947,1.1318045389785423e-09,0.6279296875,0.0009765625,0.0,0.0,0.3701171875,0.0009765625,0.0,0.0170870802904226,0.6123046875,0.0498046875,0.3251953125,0.0126953125,0.0146918495518054,0.634765625,0.0009765625,0.3642578125,0.0,0.0041299026610766,0.6005401611328125,0.0004463195800781,0.3967857360839844,0.002227783203125,0.005859375,0.6435546875,0.0,0.0,0.3466796875,0.00390625,0.0,0.0130144221084474,0.220703125,0.6396484375,0.0029296875,0.13671875,0.0094662562201912,0.0048828125,0.8466796875,0.0,0.1484375,0.004802871884509,0.0423431396484375,0.8274650573730469,0.0,0.1301918029785156,0.359375,0.0,0.0,0.0,0.638671875,0.001953125,0.0,0.0,0.103738103061015,0.3251953125,0.0078125,0.6591796875,0.0078125,0.0540691597440609,0.0329171409962672,0.232421875,0.0,0.767578125,0.0,0.0132253267247857,0.0115089355173906,0.1350059509277343,0.0026512145996093,0.8529472351074219,0.0093955993652343,0.0037716757507688,0.0,0.146484375,0.0,0.0,0.8525390625,0.0009765625,0.2052826361223943,0.0,0.0314323056030649,0.0263671875,0.1318359375,0.02734375,0.814453125,0.0486088335401315,0.0117999009987092,0.0,0.1279296875,0.0,0.8720703125,0.0150086678153277,0.0041305563443552,0.0031776428222656,0.08038330078125,0.0058746337890625,0.910564422607422,0.0046393034403698,0.9915523397789646,0.9905542345913024,0.9989992163886016,0.9990728091092662,0.9961478077033824,0.9998879023327956,0.9969818464699894,,-0.6369358864950477,-0.9525515125324696,0.1877105424120652,53377,3079,0.9954335620791124,49094,2601,0.996776276958633,6592,3079,0.9996295303490972,116288,52408,0.999886362273022,0.4273208026714175,-3.609027744435043,0.7821076982627092,-134.19162620046558,0.315935278608271,0.337175457907954,0.8437579737164836,0.9734130126744804,0.8903696558549332,0.981254124209695,0.120476184409879,-0.1272033694978858,0.2211627523116154,-0.0801811612129942,0.3531875347171281,0.2281377827590409,-0.0928057436429287,0.0
0,9,0,0.5030788779258728,2.0722632498859642e-08,0.6257991790771484,9.418765767321702e-10,0.8984375,0.001953125,0.0,0.0,0.0966796875,0.0029296875,0.0,0.0160040658450517,0.892578125,0.06640625,0.041015625,0.0,0.0079540626009486,0.9482421875,0.0029296875,0.048828125,0.0,0.0024711822334142,0.8774986267089844,0.0008430480957031,0.1215667724609375,9.1552734375e-05,0.0048828125,0.63671875,0.0,0.0,0.3544921875,0.00390625,0.0,0.0262967277773501,0.3359375,0.638671875,0.0,0.025390625,0.0088870187721493,0.0048828125,0.96484375,0.0,0.0302734375,0.0069798772522699,0.0143814086914062,0.9781875610351562,0.0,0.0074310302734375,0.8251953125,0.0,0.0,0.0,0.173828125,0.0009765625,0.0,0.0,0.1662135931303255,0.7919921875,0.0234375,0.1826171875,0.001953125,0.0670731964292686,0.0511460031035621,0.7412109375,0.0,0.2587890625,0.0,0.0142611134993707,0.0169973305445462,0.4122505187988281,0.0022811889648437,0.5731849670410156,0.0122833251953125,0.0054654127183719,0.001953125,0.32421875,0.0,0.0,0.6708984375,0.0029296875,0.2322494765030429,0.0,0.0660008290820311,0.111328125,0.30859375,0.015625,0.564453125,0.0540377087662334,0.022694269850113,0.0029296875,0.3740234375,0.0,0.623046875,0.0151814738439067,0.0090844958658744,0.0145759582519531,0.2803535461425781,0.0057334899902343,0.6993370056152344,0.0057261360329063,0.9013349787302832,0.8835163524421705,0.9556189169484196,0.9566971136229986,0.9946220809659808,0.957015162199634,0.9310926827947764,,-0.9364888569554444,-0.0651486163261605,0.1527056389673678,53377,3079,0.9835763046681768,49094,2601,0.9887160736243372,6592,3079,0.7785022251389139,116288,52408,0.8682602233865244,0.7306322250323297,-0.2854912209548936,0.6579637181651565,-3.0735172315459893,0.5454515355872872,0.1493451560929377,-2.090596499380146,0.10380706506683,-375.07247239097785,0.0747543305308129,0.3900872534620831,0.3177254317347001,0.3511104966939285,0.3221171651427665,0.4057959703817304,0.4811733838931685,0.2109287725125861,0.0
0,9,1,0.5030788779258728,2.0722632498859642e-08,0.6257991790771484,9.418765767321702e-10,0.8984375,0.001953125,0.0,0.0,0.0966796875,0.0029296875,0.0,0.0160040658450517,0.892578125,0.06640625,0.041015625,0.0,0.0079540626009486,0.9482421875,0.0029296875,0.048828125,0.0,0.0024711822334142,0.8774986267089844,0.0008430480957031,0.1215667724609375,9.1552734375e-05,0.0048828125,0.63671875,0.0,0.0,0.3544921875,0.00390625,0.0,0.0262967277773501,0.3359375,0.638671875,0.0,0.025390625,0.0088870187721493,0.0048828125,0.96484375,0.0,0.0302734375,0.0069798772522699,0.0143814086914062,0.9781875610351562,0.0,0.0074310302734375,0.8251953125,0.0,0.0,0.0,0.173828125,0.0009765625,0.0,0.0,0.1662135931303255,0.7919921875,0.0234375,0.1826171875,0.001953125,0.0670731964292686,0.0511460031035621,0.7412109375,0.0,0.2587890625,0.0,0.0142611134993707,0.0169973305445462,0.4122505187988281,0.0022811889648437,0.5731849670410156,0.0122833251953125,0.0054654127183719,0.001953125,0.32421875,0.0,0.0,0.6708984375,0.0029296875,0.2322494765030429,0.0,0.0660008290820311,0.111328125,0.30859375,0.015625,0.564453125,0.0540377087662334,0.022694269850113,0.0029296875,0.3740234375,0.0,0.623046875,0.0151814738439067,0.0090844958658744,0.0145759582519531,0.2803535461425781,0.0057334899902343,0.6993370056152344,0.0057261360329063,0.9866142735628672,0.9775132854586044,0.9984487171325171,0.9978912888190358,0.9949530861659504,0.9995451284875408,0.9939354149518068,,-0.8481286325021051,-0.9071759691019918,0.0081824206613461,53377,3079,0.991960733086968,49094,2601,0.9904717293026688,6592,3079,0.9983397874240956,116288,52408,0.9992370450876984,0.343363676260079,-91.92559886931464,0.2324282473781959,-103.4062256963174,0.1355350899016588,0.3875581774072297,0.8280069120287114,0.94661983675992,-1.191659822048134,0.585019654083377,0.3283568648056268,0.3691931560341856,-0.0087876268582689,0.1076283160503728,0.3707818608288045,0.2292758858269026,0.1751000698460701,0.0
0,9,2,0.5030788779258728,2.0722632498859642e-08,0.6257991790771484,9.418765767321702e-10,0.8984375,0.001953125,0.0,0.0,0.0966796875,0.0029296875,0.0,0.0160040658450517,0.892578125,0.06640625,0.041015625,0.0,0.0079540626009486,0.9482421875,0.0029296875,0.048828125,0.0,0.0024711822334142,0.8774986267089844,0.0008430480957031,0.1215667724609375,9.1552734375e-05,0.0048828125,0.63671875,0.0,0.0,0.3544921875,0.00390625,0.0,0.0262967277773501,0.3359375,0.638671875,0.0,0.025390625,0.0088870187721493,0.0048828125,0.96484375,0.0,0.0302734375,0.0069798772522699,0.0143814086914062,0.9781875610351562,0.0,0.0074310302734375,0.8251953125,0.0,0.0,0.0,0.173828125,0.0009765625,0.0,0.0,0.1662135931303255,0.7919921875,0.0234375,0.1826171875,0.001953125,0.0670731964292686,0.0511460031035621,0.7412109375,0.0,0.2587890625,0.0,0.0142611134993707,0.0169973305445462,0.4122505187988281,0.0022811889648437,0.5731849670410156,0.0122833251953125,0.0054654127183719,0.001953125,0.32421875,0.0,0.0,0.6708984375,0.0029296875,0.2322494765030429,0.0,0.0660008290820311,0.111328125,0.30859375,0.015625,0.564453125,0.0540377087662334,0.022694269850113,0.0029296875,0.3740234375,0.0,0.623046875,0.0151814738439067,0.0090844958658744,0.0145759582519531,0.2803535461425781,0.0057334899902343,0.6993370056152344,0.0057261360329063,0.9892471329190324,0.9902665473350032,0.9987184336276757,0.9991219748801392,0.9948861679542076,0.9998690666043212,0.9968554754394382,,-0.6227656563190174,-0.9481231641657604,0.053957824156732,53377,3079,0.993290042589424,49094,2601,0.9951085518813888,6592,3079,0.9994640141577028,116288,52408,0.9998254034041448,0.3762148402821534,-30.504480677584525,0.2968325880201073,-117.91520023132668,0.3183748271418941,0.3204164422815043,0.9224046791162224,0.9758489548756883,0.8574931112159239,0.9337410723111292,0.0802808351008273,-0.2023666924214124,0.2042011035819081,-0.1764870490203097,0.2106094778514523,0.1644311308138394,-0.1418099338230077,0.0
0,11,0,0.485557347536087,1.3845656177124964e-08,0.6034905910491943,9.262646205598911e-10,0.908203125,0.0029296875,0.0,0.0,0.0849609375,0.00390625,0.0,0.0168025922215895,0.908203125,0.072265625,0.01953125,0.0,0.0068302096899889,0.9716796875,0.0009765625,0.02734375,0.0,0.0021682772730693,0.8511619567871094,0.0004692077636718,0.1483688354492187,0.0,0.0029296875,0.5869140625,0.0,0.0,0.4091796875,0.0009765625,0.0,0.0296825778326351,0.3876953125,0.5859375,0.0,0.0263671875,0.0098818947353557,0.00390625,0.9677734375,0.0,0.0283203125,0.0081821303709754,0.0191154479980468,0.9733848571777344,0.0,0.0074996948242187,0.86328125,0.0009765625,0.0,0.0,0.134765625,0.0009765625,0.0077512245441345,0.0,0.0993710791923508,0.8544921875,0.0302734375,0.1142578125,0.0009765625,0.0602503817345925,0.0340323721610237,0.8466796875,0.0009765625,0.15234375,0.0,0.0128533878421773,0.0110292997694088,0.55352783203125,0.0028190612792968,0.4348678588867187,0.0087852478027343,0.0046932577148093,0.0029296875,0.3330078125,0.0,0.0,0.6630859375,0.0009765625,0.2309792247859422,0.0,0.0565098865573455,0.15625,0.3193359375,0.0068359375,0.517578125,0.0466473263129802,0.0220926582243535,0.0009765625,0.4443359375,0.001953125,0.552734375,0.013226569363819,0.0088508141755274,0.0152931213378906,0.3431549072265625,0.0023422241210937,0.6392097473144531,0.0047894812998638,0.8938405680871145,0.882839429421143,0.9567680820083078,0.9577685786464868,0.9944244983954288,0.9564202953297396,0.9316178768641952,,-0.9243891812276184,-0.0441008781881616,0.1850208631802198,53377,3079,0.983345110917391,49094,2601,0.9884572910655572,6592,3079,0.7755178458200015,116288,52408,0.8710212022611031,0.7540614372350869,-2.899421135305801,0.4329983009120697,-0.6643331076256942,0.71191144569974,0.0994574053697737,-1.349739274880776,0.0980096378246787,-241.47669118331655,0.1051899790397937,0.3313281877412019,0.2211800902627338,0.2969634150180841,0.2435156533606438,0.3792707646036099,0.4640525066100195,0.0949173849073006,0.0
